source_port,target_port,transition_count,unique_vessels
31,64,395,127
64,31,393,131
96,107,288,103
107,96,279,102
107,122,211,69
122,107,196,60
96,2425,161,57
2425,96,159,59
64,1331,125,50
1331,64,117,49
1331,31,106,49
31,1331,101,45
708,96,94,40
96,708,78,38
31,334,76,34
96,313,75,43
459,96,73,36
334,31,72,35
492,107,69,31
107,492,67,26
313,96,66,34
64,72,65,27
2213,167,64,35
96,459,63,34
64,107,63,29
107,64,62,32
72,64,60,25
167,2213,58,28
64,583,51,24
583,64,48,22
96,71,48,23
459,107,47,22
107,313,46,28
64,96,46,22
64,103,46,20
313,107,46,27
96,122,45,20
107,459,43,21
71,96,41,20
96,64,40,19
708,107,40,18
107,218,39,21
386,107,38,20
103,64,36,20
64,631,36,12
631,64,36,11
218,107,35,21
122,96,34,20
386,96,33,23
107,386,33,22
107,708,33,16
708,71,31,16
64,724,30,15
71,708,30,16
64,159,28,16
96,797,28,13
96,386,28,20
274,107,27,8
159,64,27,17
386,122,26,10
2425,107,26,14
107,106,26,18
724,64,25,12
122,386,25,9
167,146,25,18
103,274,25,13
274,103,24,14
106,107,24,16
797,96,24,15
708,167,24,11
107,274,23,8
492,96,23,12
2213,146,23,15
107,2425,22,13
39,64,22,6
107,795,22,15
167,708,22,10
1428,64,22,10
107,797,21,13
218,64,21,15
2213,71,20,10
64,218,20,15
31,341,20,13
107,724,20,9
276,3107,20,5
146,2213,20,14
96,717,20,11
96,492,20,8
96,1270,20,14
167,96,19,8
146,167,19,13
795,107,19,12
64,44,19,9
31,1248,19,13
717,96,19,10
708,2213,19,10
334,107,18,12
31,2,18,12
797,107,18,13
64,274,18,11
2213,708,18,10
107,1263,18,6
31,218,18,9
724,107,18,12
1037,96,18,9
107,31,17,13
64,1428,17,6
419,107,17,10
274,64,17,11
25,64,17,11
218,274,17,5
31,96,17,10
64,39,17,5
39,286,17,6
96,106,17,6
1327,64,17,7
1270,96,17,11
143,31,17,12
3581,31,16,8
341,31,16,12
71,2213,16,9
1263,107,16,3
107,570,16,8
96,167,16,7
104,64,16,9
64,1327,16,7
3107,276,16,7
459,708,16,10
1085,76,15,8
96,1037,15,8
64,575,15,10
64,104,15,8
96,31,15,8
1039,247,15,6
286,39,15,6
1485,31,15,4
64,25,15,8
247,1039,15,6
171,286,15,8
107,334,15,7
107,226,15,13
96,1604,15,6
31,3581,15,7
107,1459,15,10
1248,31,14,8
107,72,14,6
724,274,14,9
274,218,14,5
31,143,14,11
218,31,14,11
226,107,14,10
1604,96,14,5
154,107,13,9
31,107,13,10
44,64,13,8
274,31,13,10
385,31,13,7
539,66,13,8
2,31,13,9
468,46,13,5
575,64,13,8
708,459,13,7
107,419,13,10
106,64,13,8
46,468,13,5
96,662,13,5
64,286,13,7
146,2002,13,6
12,1428,13,9
274,724,13,8
106,96,13,4
96,1157,13,5
76,1085,12,8
947,167,12,7
1157,96,12,5
276,358,12,10
64,97,12,6
122,459,12,7
570,107,12,6
316,107,12,7
334,96,12,5
247,107,12,6
218,316,12,11
274,2,12,5
575,25,12,10
2425,459,11,7
96,419,11,10
1039,107,11,8
107,1327,11,9
46,571,11,10
1270,107,11,8
1428,72,11,2
1459,64,11,8
64,106,11,6
662,96,11,5
539,64,11,9
218,1327,11,7
222,64,11,6
358,276,11,8
286,64,11,5
544,64,11,5
263,860,11,3
65,96,11,5
167,947,11,5
66,539,11,6
1793,96,11,3
492,64,11,4
2002,146,11,5
96,1793,11,3
1248,334,11,7
122,218,11,4
107,1270,11,6
724,106,11,5
31,1485,11,2
72,107,11,6
143,334,11,8
708,146,10,5
64,590,10,4
316,218,10,7
334,1248,10,6
276,64,10,5
571,46,10,9
218,122,10,4
71,107,10,7
214,96,10,3
246,64,10,5
97,64,10,4
96,2213,10,4
64,66,10,8
96,1327,10,7
1327,107,10,8
459,122,10,5
1001,64,10,6
146,96,10,5
724,31,10,8
72,222,10,5
96,65,10,5
107,154,10,8
107,2,10,2
31,724,10,7
31,385,10,6
724,334,10,6
63,1834,10,7
1459,96,10,5
64,205,10,7
64,2200,9,5
3895,5391,9,2
334,2,9,8
570,64,9,5
313,386,9,7
334,724,9,5
313,708,9,5
2059,31,9,6
64,1001,9,5
1834,63,9,5
590,64,9,3
2,107,9,2
459,2425,9,7
205,64,9,6
313,492,9,5
236,107,9,7
236,64,9,5
218,2059,9,3
107,247,9,5
107,1005,9,8
31,1596,9,3
860,263,9,2
860,390,9,3
72,274,9,7
72,1428,9,3
71,2415,9,6
146,708,9,4
122,419,9,7
31,226,9,7
96,274,9,5
1037,71,9,3
100,103,9,5
96,2415,9,6
103,107,9,5
103,222,9,7
96,32,9,6
96,46,9,3
64,539,9,7
64,544,9,6
64,341,9,5
96,726,9,5
1327,218,9,4
2415,71,9,6
2425,313,9,6
3133,64,9,1
2425,64,8,3
2213,96,8,5
1428,12,8,5
64,492,8,3
46,96,8,3
46,72,8,3
64,222,8,7
3377,64,8,6
96,724,8,5
1270,313,8,6
1005,107,8,7
96,214,8,2
103,100,8,5
96,1459,8,3
31,1007,8,4
107,71,8,6
31,236,8,5
145,31,8,6
137,10,8,7
122,313,8,5
973,31,8,7
922,21,8,4
726,96,8,5
72,159,8,5
46,63,8,4
66,64,8,6
64,3377,8,6
178,10,8,4
167,71,8,7
146,4290,8,1
262,64,8,4
226,31,8,4
218,96,8,4
313,122,8,6
286,171,8,6
385,334,8,4
341,64,8,5
334,64,8,6
419,96,8,7
2,103,8,2
717,107,8,3
653,1428,8,2
64,1296,8,6
2200,64,8,5
1501,96,8,2
4290,146,8,1
46,3951,7,5
146,2561,7,5
31,316,7,4
1459,107,7,6
1721,137,7,3
46,3484,7,2
1435,64,7,2
107,717,7,3
107,1039,7,6
107,3795,7,6
218,334,7,5
2020,21,7,4
541,286,7,5
31,583,7,3
107,316,7,5
724,103,7,3
4131,708,7,1
459,313,7,7
390,860,7,2
64,246,7,4
64,276,7,3
21,2020,7,4
334,274,7,5
1062,631,7,1
274,3133,7,3
5003,286,7,2
103,2,7,3
1037,708,7,5
2595,31,7,7
286,590,7,3
32,96,7,4
96,570,7,5
2886,685,7,3
2807,64,7,1
313,459,7,4
96,1501,7,2
286,541,7,5
96,464,7,5
96,218,7,4
21,3294,7,3
313,2425,7,6
96,2792,7,3
286,654,7,3
274,595,7,3
103,96,7,6
595,274,7,3
106,31,7,4
1232,96,7,5
274,96,7,4
107,9,7,5
2415,96,7,6
5237,64,7,3
236,31,7,4
3484,46,7,3
797,459,7,7
64,236,7,4
685,2886,7,3
464,107,7,5
464,96,7,4
64,2807,7,1
64,5237,7,2
2,334,7,6
708,386,7,5
64,1459,7,4
570,96,7,3
64,2425,7,3
717,71,7,2
21,922,7,3
64,334,7,3
815,96,7,6
800,2213,7,5
376,63,7,6
72,46,7,3
71,146,7,5
64,280,7,6
9,107,6,4
9,96,6,5
2213,800,6,4
2213,2415,6,1
107,1248,6,4
226,724,6,4
1962,2886,6,2
539,280,6,5
46,6655,6,1
46,5218,6,2
31,274,6,5
1428,2631,6,4
31,145,6,3
46,3746,6,3
5556,96,6,4
1547,708,6,5
9,64,6,4
31,570,6,2
5391,161,6,1
583,31,6,2
5391,3895,6,2
10,178,6,3
30,2297,6,1
107,3581,6,4
222,103,6,5
222,72,6,2
122,1324,6,3
2059,107,6,3
2059,218,6,3
2030,796,6,5
1327,724,6,4
1327,161,6,3
1327,853,6,2
2059,334,6,2
139,276,6,5
1428,539,6,4
2000,107,6,3
1428,136,6,6
103,72,6,5
103,159,6,5
31,1327,6,4
1283,274,6,5
64,143,6,3
1007,31,6,5
286,3779,6,2
286,5003,6,2
286,1435,6,2
276,3839,6,3
280,66,6,5
2631,136,6,4
96,5556,6,3
276,122,6,3
103,46,6,2
274,1283,6,5
228,96,6,5
1301,5237,6,3
63,376,6,6
63,485,6,4
5218,46,6,2
263,139,6,6
106,795,6,2
253,276,6,3
1270,459,6,5
31,973,6,6
106,218,6,5
498,2345,6,2
274,222,6,5
1248,107,6,3
104,1428,6,5
274,159,6,3
25,583,6,6
274,570,6,4
3377,72,6,3
72,103,6,5
459,236,6,2
46,103,6,2
3795,96,6,5
71,167,6,5
386,708,6,4
71,717,6,2
386,106,6,6
71,1037,6,1
334,3581,6,3
811,96,6,5
853,1327,6,2
334,385,6,3
3581,334,6,4
724,96,6,3
724,1327,6,3
3951,46,6,4
64,3133,6,1
64,2831,6,5
406,31,6,4
702,63,6,3
3839,276,6,3
708,1037,6,5
64,2177,6,3
708,4131,6,1
64,775,6,1
708,947,6,4
2,143,6,4
2,274,6,5
1596,31,6,4
154,106,6,5
570,31,6,1
6655,46,6,1
96,4131,5,2
96,2554,5,4
2631,1428,5,4
64,46,5,3
46,793,5,4
631,1062,5,1
96,3581,5,2
286,96,5,3
458,96,5,5
459,106,5,4
64,1298,5,4
276,139,5,4
96,3795,5,4
96,2044,5,4
1007,64,5,2
1007,1331,5,2
10,1022,5,3
31,2595,5,4
31,2949,5,1
2561,146,5,5
1435,286,5,1
4197,1428,5,3
64,1596,5,2
708,1221,5,3
708,1547,5,4
1436,1327,5,1
1793,708,5,2
161,3895,5,1
492,313,5,4
492,386,5,3
614,1258,5,1
103,39,5,2
274,6553,5,1
276,30,5,1
96,1232,5,4
276,96,5,3
97,46,5,2
708,2425,5,2
10,2144,5,4
10,2801,5,4
4388,286,5,2
139,2438,5,5
143,2,5,3
143,64,5,3
973,2595,5,5
2762,3895,5,2
25,205,5,4
25,575,5,5
4979,64,5,4
137,3546,5,2
64,570,5,4
64,576,5,3
459,492,5,5
708,313,5,4
10,3284,5,4
4131,96,5,2
708,2415,5,4
172,64,5,4
139,64,5,2
1459,316,5,4
274,72,5,4
103,570,5,3
313,1270,5,5
96,680,5,4
1221,146,5,3
1221,708,5,3
2438,263,5,4
1428,104,5,4
137,901,5,4
137,2390,5,1
468,893,5,2
680,96,5,3
2831,64,5,4
96,334,5,3
2450,276,5,3
920,46,5,1
316,1331,5,2
63,702,5,3
1258,614,5,1
1248,218,5,2
106,154,5,5
724,226,5,3
3895,2762,5,1
136,1428,5,5
122,2425,5,3
199,10,5,2
