MMSI,trajectory_id,feature_order,feature_idx_in_traj,LON,LAT,gamma
367401670,367401670_0,1,66,-70.24922,43.65716,0.02
367403140,367403140_0,0,0,-69.10349,44.11108,0.02
367403140,367403140_0,1,68,-69.10353,44.11109,0.02
367453000,367453000_0,0,0,-69.81121,43.88839,0.02
367453000,367453000_0,1,5,-69.83353,43.6765,0.02
367453000,367453000_0,2,9,-69.88342,43.64424,0.02
367453000,367453000_0,3,10,-69.76386,43.73903,0.02
367453000,367453000_0,4,24,-70.03052,43.5369,0.02
367453000,367453000_0,5,30,-69.77829,43.75165,0.02
367453000,367453000_0,6,32,-69.95284,43.59764,0.02
367453000,367453000_0,7,33,-69.77909,43.75035,0.02
367453000,367453000_0,8,34,-69.76955,43.72102,0.02
367453000,367453000_0,9,40,-69.99979,43.56119,0.02
367453000,367453000_0,10,45,-69.8108,43.88682,0.02
367453000,367453000_0,11,49,-69.77787,43.75103,0.02
367453000,367453000_0,12,52,-69.83158,43.67782,0.02
367453000,367453000_0,13,53,-69.80967,43.88507,0.02
367453000,367453000_0,14,55,-69.77848,43.75112,0.02
367453000,367453000_0,15,56,-69.81002,43.88739,0.02
367458880,367458880_0,0,0,-70.65205,42.61251,0.02
367458880,367458880_0,1,28,-70.65202,42.61252,0.02
367485980,367485980_0,0,0,-70.65263,42.61241,0.02
367485980,367485980_0,1,48,-70.65262,42.6124,0.02
367517860,367517860_0,0,0,-69.42435,43.48287,0.02
367517860,367517860_0,1,1,-70.46716,42.78292,0.02
367517860,367517860_0,2,2,-70.39338,42.96797,0.02
367517860,367517860_0,3,7,-70.46466,42.79017,0.02
367517860,367517860_0,4,13,-70.40772,42.93181,0.02
367517860,367517860_0,5,15,-70.4267,42.88716,0.02
367517860,367517860_0,6,18,-70.41792,42.90657,0.02
367519240,367519240_0,0,0,-69.10768,44.10721,0.02
367519240,367519240_0,1,17,-69.10769,44.10724,0.02
367528090,367528090_0,0,0,-70.65418,42.61521,0.02
367528090,367528090_0,1,21,-70.65417,42.61519,0.02
367535260,367535260_0,0,0,-69.40251,43.00517,0.02
367535260,367535260_0,1,1,-70.65299,42.61256,0.02
367535260,367535260_0,2,2,-69.49259,42.967,0.02
367535260,367535260_0,3,3,-69.3716,43.04183,0.02
367535260,367535260_0,4,7,-70.65303,42.61259,0.02
367535260,367535260_0,5,9,-69.41584,42.99474,0.02
367535260,367535260_0,6,10,-70.65302,42.61255,0.02
367535260,367535260_0,7,18,-69.90763,43.02333,0.02
367535260,367535260_0,8,19,-70.65303,42.61256,0.02
367535260,367535260_0,9,26,-69.48059,42.96908,0.02
367535260,367535260_0,10,31,-69.89213,43.02385,0.02
367535260,367535260_0,11,75,-70.65303,42.61257,0.02
367537080,367537080_0,0,0,-69.98848,43.10863,0.02
367537080,367537080_0,1,2,-70.14521,43.09475,0.02
367537080,367537080_0,2,5,-70.02933,43.10353,0.02
367539090,367539090_0,0,0,-68.8979,44.45144,0.02
367539090,367539090_0,1,8,-68.8979,44.45144,0.02
367551660,367551660_0,0,0,-68.19347,43.52067,0.02
367551660,367551660_0,1,3,-68.35718,43.47621,0.02
367551660,367551660_0,2,6,-68.01408,43.55402,0.02
367551660,367551660_0,3,7,-68.32972,43.48326,0.02
367551660,367551660_0,4,8,-68.03539,43.54158,0.02
367551860,367551860_0,0,0,-69.69595,43.42551,0.02
367551860,367551860_0,1,1,-69.36203,43.00133,0.02
367551860,367551860_0,2,2,-69.88107,43.48135,0.02
367551860,367551860_0,3,3,-69.33637,43.01344,0.02
367551860,367551860_0,4,4,-69.72654,43.43427,0.02
367551860,367551860_0,5,7,-69.62768,43.40587,0.02
367551860,367551860_0,6,9,-69.3371,43.01266,0.02
367551860,367551860_0,7,11,-69.74861,43.44102,0.02
367551860,367551860_0,8,14,-69.40035,43.0048,0.02
367551860,367551860_0,9,15,-69.76575,43.44621,0.02
367551860,367551860_0,10,20,-69.86117,43.47541,0.02
367551860,367551860_0,11,21,-69.71709,43.51561,0.02
367551860,367551860_0,12,22,-69.35714,43.00555,0.02
367551860,367551860_0,13,27,-69.38343,42.99348,0.02
367551860,367551860_0,14,31,-69.78201,43.45117,0.02
367563240,367563240_0,0,0,-69.2237,43.88954,0.02
367563240,367563240_0,1,4,-69.29219,43.83003,0.02
367566940,367566940_0,0,0,-68.89652,44.45186,0.02
367566940,367566940_0,1,6,-68.91229,44.42808,0.02
367566940,367566940_0,2,10,-68.89862,44.45138,0.02
367591990,367591990_0,0,0,-70.24858,43.65668,0.02
367591990,367591990_0,1,7,-70.16523,43.69187,0.02
367591990,367591990_0,2,42,-70.2486,43.65672,0.02
367602610,367602610_0,0,0,-70.65324,42.61272,0.02
367602610,367602610_0,1,13,-69.98454,42.70468,0.02
367602610,367602610_0,2,16,-70.13305,42.6759,0.02
367602610,367602610_0,3,19,-69.30467,43.11847,0.02
367622870,367622870_0,0,0,-70.65441,42.60871,0.02
367622870,367622870_0,1,45,-70.65442,42.60871,0.02
367651440,367651440_0,0,0,-70.24864,43.65674,0.02
367651440,367651440_0,1,12,-70.24865,43.65676,0.02
367659690,367659690_0,0,0,-70.65609,42.61353,0.02
367659690,367659690_0,1,20,-70.65608,42.61355,0.02
367665870,367665870_0,0,0,-70.65097,42.61599,0.02
367665870,367665870_0,1,60,-70.65096,42.61601,0.02
367710210,367710210_0,0,0,-69.57499,43.48884,0.02
367710210,367710210_0,1,1,-70.2546,43.64978,0.02
367710210,367710210_0,2,3,-69.19089,43.43845,0.02
367710210,367710210_0,3,6,-70.2546,43.64979,0.02
367710210,367710210_0,4,16,-69.46593,43.4736,0.02
367710210,367710210_0,5,18,-69.64266,43.49961,0.02
367710210,367710210_0,6,19,-69.20328,43.4396,0.02
367710210,367710210_0,7,26,-70.25458,43.64977,0.02
367740360,367740360_0,0,0,-70.19984,43.65724,0.02
367740360,367740360_0,1,34,-70.19985,43.65724,0.02
367774550,367774550_0,0,0,-69.0049,44.42923,0.02
367774550,367774550_0,1,21,-69.0049,44.42922,0.02
367788090,367788090_0,0,0,-69.89765,42.98712,0.02
367788090,367788090_0,1,5,-69.94217,42.97619,0.02
367788090,367788090_0,2,6,-69.86845,42.91812,0.02
367788090,367788090_0,3,9,-69.8389,42.94963,0.02
367788090,367788090_0,4,10,-69.94393,42.90861,0.02
367788090,367788090_0,5,13,-69.942,42.97145,0.02
367923000,367923000_0,0,0,-70.2545,43.6509,0.02
367923000,367923000_0,1,24,-70.2545,43.65082,0.02
368065000,368065000_0,0,0,-70.25651,43.64825,0.02
368065000,368065000_0,1,21,-69.95157,43.44106,0.02
368065000,368065000_0,2,37,-70.25654,43.64827,0.02
368068540,368068540_0,0,0,-69.9643,42.7418,0.02
368068540,368068540_0,1,8,-69.97164,42.77965,0.02
368095360,368095360_0,0,0,-68.89886,44.45144,0.02
368095360,368095360_0,1,9,-68.9097,44.43027,0.02
368095360,368095360_0,2,18,-68.8959,44.44721,0.02
368102530,368102530_0,0,0,-69.86214,43.57495,0.02
368102530,368102530_0,1,1,-69.80951,43.56509,0.02
368102530,368102530_0,2,3,-70.53906,42.71176,0.02
368102530,368102530_0,3,6,-70.56733,42.64043,0.02
368102530,368102530_0,4,19,-70.25303,43.65123,0.02
368102530,368102530_0,5,27,-69.77901,43.55951,0.02
368102530,368102530_0,6,31,-70.25304,43.65126,0.02
368102530,368102530_0,7,32,-70.51084,42.78491,0.02
368102530,368102530_0,8,33,-69.88086,43.57832,0.02
368102530,368102530_0,9,39,-70.24934,43.6548,0.02
368102530,368102530_0,10,40,-70.50941,42.78826,0.02
368102530,368102530_0,11,42,-70.24933,43.6548,0.02
368115350,368115350_0,0,0,-70.10809,43.75178,0.02
368115350,368115350_0,1,2,-70.13934,43.75185,0.02
368115350,368115350_0,2,43,-70.11468,43.75435,0.02
368119460,368119460_0,0,0,-68.64262,44.1739,0.02
368119460,368119460_0,1,6,-68.60939,44.15762,0.02
368119460,368119460_0,2,7,-68.64265,44.1739,0.02
368189000,368189000_0,0,0,-70.26424,43.64336,0.02
368189000,368189000_0,1,36,-70.26425,43.64338,0.02
368905000,368905000_0,0,0,-70.21336,43.65948,0.02
368905000,368905000_0,1,8,-69.68655,43.91013,0.02
369494419,369494419_0,0,0,-70.24839,43.6455,0.02
369494419,369494419_0,1,31,-70.2484,43.64551,0.02
369494420,369494420_0,0,0,-70.2485,43.64561,0.02
369494420,369494420_0,1,27,-70.24851,43.64561,0.02
369970446,369970446_0,0,0,-70.47346,43.34956,0.02
369970446,369970446_0,1,57,-70.47347,43.34957,0.02
477188500,477188500_0,0,0,-68.89615,44.45066,0.02
477188500,477188500_0,1,8,-68.91126,44.42728,0.02
477188500,477188500_0,2,28,-68.89618,44.4507,0.02
538002220,538002220_0,0,0,-70.65125,42.49305,0.02
538002220,538002220_0,1,11,-67.12287,44.15745,0.02
538002220,538002220_0,2,15,-70.55354,42.54619,0.02
538002221,538002221_0,0,0,-69.48545,43.01123,0.02
538002221,538002221_0,1,4,-68.41179,43.57699,0.02
538002221,538002221_0,2,6,-69.52007,42.99721,0.02
538002221,538002221_0,3,9,-69.32314,43.0737,0.02
538002221,538002221_0,4,10,-69.44593,43.02633,0.02
538002221,538002221_0,5,14,-68.15018,43.69993,0.02
538002221,538002221_0,6,22,-69.86601,42.86083,0.02
538002221,538002221_0,7,28,-68.09333,43.72557,0.02
538002221,538002221_0,8,30,-69.45141,43.02426,0.02
538002221,538002221_0,9,34,-69.81869,42.88,0.02
538002783,538002783_0,0,0,-70.26382,43.64098,0.02
538002783,538002783_0,1,18,-70.21645,43.65905,0.02
538002784,538002784_0,0,0,-70.49914,43.03273,0.02
538002784,538002784_0,1,1,-70.56675,42.78405,0.02
538002784,538002784_0,2,2,-69.36908,42.48603,0.02
538002784,538002784_0,3,5,-70.4991,43.03284,0.02
538002784,538002784_0,4,6,-69.36472,42.47715,0.02
538002784,538002784_0,5,7,-70.62685,42.86021,0.02
538002784,538002784_0,6,9,-69.39193,42.53902,0.02
538002784,538002784_0,7,11,-70.56423,42.7809,0.02
538090545,538090545_0,0,0,-66.8756,44.27845,0.02
538090545,538090545_0,1,2,-66.88984,44.20696,0.02
538090545,538090545_0,2,4,-66.82346,44.31074,0.02
538090545,538090545_0,3,5,-66.88812,44.19544,0.02
538090545,538090545_0,4,6,-66.77088,44.33499,0.02
538090545,538090545_0,5,8,-66.8733,44.13281,0.02
