source_port,target_port,transition_count,unique_vessels
57,327,75,20
327,57,69,22
684,225,53,22
225,684,50,25
56,3,43,22
27,2829,42,20
3,56,41,23
27,723,39,7
27,57,39,12
2829,27,39,16
57,27,38,13
723,27,37,7
48,1038,29,8
68,128,28,12
128,68,25,12
128,1814,25,6
215,261,25,11
261,215,24,12
106,27,24,10
54,526,24,8
1038,48,24,5
1814,128,24,6
2149,684,23,6
96,104,23,6
179,57,23,10
27,153,23,11
780,131,22,7
526,54,22,8
684,2149,22,7
27,128,22,14
57,179,22,10
27,106,21,10
153,27,21,9
27,3444,20,8
104,96,20,5
68,104,19,4
104,68,19,4
3444,106,19,5
64,998,18,2
64,1019,18,7
3444,27,18,8
733,324,17,4
128,27,17,11
324,733,16,4
1019,64,16,6
3767,27,16,3
27,3767,16,3
27,2110,16,4
14,79,15,6
998,64,14,2
998,215,14,6
514,57,14,6
128,547,14,6
79,14,14,6
131,780,14,4
106,3444,14,3
0,885,13,8
1019,1584,13,2
2110,27,13,4
79,189,13,6
327,179,13,12
179,327,13,12
215,998,13,5
27,101,13,7
261,27,13,9
547,128,13,6
570,174,13,3
14,189,12,8
27,68,12,4
68,96,12,4
123,27,12,8
68,27,12,4
1011,128,12,2
806,1795,12,4
1226,54,12,4
101,27,12,6
57,514,11,6
27,1672,11,3
57,68,11,6
54,1226,11,4
27,1910,11,6
27,462,11,4
68,852,11,1
128,261,11,8
83,684,11,2
174,570,11,2
885,0,11,7
3,95,11,8
852,68,11,1
684,4642,11,4
1672,27,11,4
4642,684,11,4
4382,27,11,3
2510,56,11,5
1795,806,11,3
3,539,11,6
128,1011,11,2
189,14,11,6
56,2510,11,4
27,0,11,5
539,95,11,9
462,27,10,3
95,3,10,6
96,68,10,4
253,27,10,7
27,4382,10,3
54,826,10,3
1235,3,10,4
1584,1019,10,2
684,83,10,2
189,79,10,5
27,123,10,7
327,514,10,4
3,195,10,2
1910,27,10,5
2829,106,9,4
1727,204,9,3
3,1235,9,4
1038,2688,9,5
693,27,9,3
0,478,9,8
826,54,9,3
664,32,9,5
53,4020,9,1
0,27,9,4
195,3,9,2
539,3,9,5
128,287,9,3
54,128,9,2
68,179,9,6
261,128,9,7
256,95,9,5
204,1727,9,3
95,539,9,8
27,253,9,5
128,54,9,2
730,32,8,3
1660,142,8,3
4020,53,8,1
142,1660,8,3
368,128,8,4
0,3444,8,1
27,261,8,5
106,2829,8,4
128,368,8,4
526,156,8,2
327,59,8,4
2688,1038,8,2
2688,48,8,5
3260,684,8,4
287,128,8,3
514,327,8,3
131,302,8,6
4082,131,7,2
3444,0,7,1
684,3260,7,4
759,64,7,5
852,27,7,2
910,274,7,4
913,1138,7,5
1380,684,7,2
250,580,7,1
174,2030,7,1
328,27,7,3
488,68,7,7
497,215,7,2
302,131,7,4
17,56,7,3
274,910,7,3
246,1288,7,5
580,250,7,1
27,59,7,3
131,4082,7,2
156,526,7,2
172,3763,7,1
215,497,7,2
27,693,7,3
128,57,7,5
104,793,7,2
95,256,7,4
56,482,7,5
59,327,7,4
56,17,7,4
32,730,7,4
32,27,7,3
48,2688,7,3
0,333,7,2
478,0,6,6
95,1523,6,1
482,56,6,4
523,68,6,4
195,37,6,1
1233,172,6,1
246,148,6,2
215,1648,6,2
547,68,6,4
27,593,6,2
27,2746,6,1
2644,4828,6,1
375,577,6,2
664,913,6,3
693,57,6,5
128,215,6,4
693,59,6,4
345,246,6,2
27,32,6,3
2110,123,6,1
27,215,6,3
58,64,6,4
40,205,6,4
302,884,6,2
684,1380,6,2
57,693,6,6
195,277,6,1
205,40,6,3
179,68,6,6
884,302,6,2
142,975,6,2
57,128,6,4
54,324,6,1
826,1226,6,2
793,104,6,1
277,195,6,1
68,57,6,4
64,759,6,3
4828,2644,6,1
4382,462,6,2
215,733,6,2
1138,27,6,2
64,58,6,4
2493,0,6,2
2625,27,5,2
2606,930,5,1
68,547,5,4
68,583,5,3
27,455,5,1
107,57,5,2
32,664,5,4
629,2598,5,1
2030,174,5,1
2054,27,5,2
561,610,5,1
462,4382,5,2
526,733,5,1
663,104,5,4
570,577,5,2
27,417,5,2
2210,1055,5,1
27,1356,5,4
455,27,5,1
577,375,5,2
420,80,5,2
487,613,5,1
577,570,5,2
523,514,5,1
1648,215,5,1
1584,64,5,1
40,375,5,4
733,26,5,2
1523,211,5,2
733,215,5,1
324,1444,5,1
324,54,5,1
27,309,5,1
123,4125,5,1
59,1016,5,4
59,1306,5,1
333,0,5,1
3763,1233,5,1
389,85,5,1
593,27,5,2
57,2424,5,5
2746,27,5,1
59,693,5,4
128,265,5,3
101,2110,5,1
111,68,5,1
148,246,5,2
1424,19,5,2
19,1424,5,2
26,687,5,1
1226,826,5,3
1444,324,5,1
159,27,5,3
159,57,5,3
2829,4008,5,1
128,523,5,4
195,1265,5,3
56,261,5,4
302,2916,5,1
733,526,5,1
52,19,5,1
1138,32,5,3
913,664,5,2
261,56,5,4
1242,14,5,4
179,2424,5,4
179,514,5,4
3260,225,5,2
3,1297,5,4
1016,59,5,4
246,1019,5,2
975,142,5,2
68,1255,5,3
2469,128,5,1
252,780,5,3
215,27,5,3
215,56,5,1
1032,780,5,2
4125,123,5,1
68,488,5,4
27,2625,5,2
68,514,5,2
3,14,5,3
4904,83,5,2
4525,3986,5,1
514,68,5,2
4014,27,5,1
498,913,5,1
504,684,4,2
0,631,4,1
488,265,4,1
27,1706,4,2
4617,195,4,1
466,0,4,2
4100,48,4,1
68,327,4,3
68,523,4,3
2510,3,4,2
2424,693,4,4
2467,2210,4,1
68,111,4,1
68,201,4,1
246,729,4,2
248,616,4,2
215,128,4,3
1055,2467,4,1
222,412,4,4
1038,261,4,3
1038,4100,4,1
225,83,4,3
225,2149,4,2
265,128,4,3
851,806,4,1
274,57,4,3
1016,327,4,2
1019,246,4,2
56,1297,4,4
3324,57,4,1
246,345,4,2
1014,684,4,2
246,1546,4,1
966,1574,4,1
3,2510,4,2
246,3,4,2
246,128,4,2
1204,54,4,1
27,922,4,2
3046,526,4,2
195,4617,4,1
1182,429,4,3
26,3854,4,1
205,61,4,2
304,3665,4,1
932,57,4,2
248,523,4,4
56,14,4,2
56,215,4,1
910,806,4,1
