source_port,target_port,transition_count,unique_vessels
71,74,105,75
74,71,92,62
540,74,76,35
74,111,70,35
42,21,64,36
74,540,63,33
21,42,63,36
42,129,62,43
129,42,61,47
74,75,56,29
42,94,56,33
94,42,55,30
111,74,55,29
75,74,53,27
74,198,53,35
74,231,53,33
341,74,51,28
198,74,50,34
42,48,49,24
231,74,48,27
48,42,47,23
74,341,47,29
74,1830,46,28
74,361,45,27
42,209,45,27
361,75,43,30
361,74,43,25
1830,74,43,27
94,447,43,22
75,361,41,24
209,42,36,22
447,94,36,22
1004,42,34,20
21,94,33,25
42,1004,32,21
129,1004,32,19
94,21,31,25
247,75,31,20
74,49,27,16
75,247,27,18
42,223,26,15
42,74,26,17
74,799,25,17
223,42,24,15
481,42,24,11
74,42,24,14
799,74,23,18
288,74,23,16
49,74,23,15
74,620,23,13
74,88,22,14
129,94,21,14
1004,129,21,15
620,74,21,14
42,69,20,13
71,198,19,18
42,481,19,10
436,42,19,14
88,361,19,12
42,436,19,15
361,88,19,14
1655,540,19,11
75,88,19,13
94,129,18,13
74,288,18,13
75,111,17,11
223,94,17,11
42,767,17,11
1655,350,17,10
198,71,17,16
111,42,17,12
94,1004,17,11
21,129,17,16
767,42,17,10
1004,94,17,11
111,75,16,11
350,1655,16,10
111,231,16,12
540,49,16,10
361,247,16,9
42,361,16,8
42,111,16,9
49,540,16,10
540,1655,16,11
361,42,16,7
1787,74,15,9
26,42,15,7
223,436,15,11
364,111,15,10
69,42,15,11
198,1830,14,7
42,469,14,11
129,436,14,11
1830,198,14,7
88,75,14,11
1004,21,14,10
94,162,14,6
88,1787,14,10
111,364,13,9
111,618,13,7
439,42,13,8
88,74,13,10
42,558,13,7
42,212,13,7
42,75,13,6
74,1787,12,6
941,94,12,7
94,941,12,9
1001,42,12,6
129,21,12,11
74,479,12,12
74,1047,12,5
558,42,12,8
162,111,12,8
42,439,12,7
2749,94,12,8
42,202,12,7
436,21,12,9
94,2749,11,5
94,223,11,8
1047,74,11,7
247,288,11,4
956,74,11,8
162,94,11,7
42,26,11,6
126,212,11,6
436,94,11,9
436,223,11,10
212,42,11,7
74,549,11,6
74,956,11,9
361,231,11,5
288,247,11,5
469,42,11,8
74,94,10,5
361,111,10,7
74,1001,10,5
74,73,10,3
162,42,10,8
165,42,10,5
21,1004,10,8
1787,88,10,8
447,74,10,5
572,94,10,9
94,436,10,8
247,361,10,8
231,75,10,9
94,74,10,7
341,361,10,5
111,88,9,8
111,341,9,7
42,64,9,4
223,129,9,6
202,42,9,6
111,288,9,8
111,361,9,5
