source_port,target_port,transition_count,unique_vessels
32,55,343,93
55,32,333,91
160,17,72,15
17,160,71,15
17,128,57,17
128,17,56,16
55,14,52,10
14,55,50,9
55,33,45,17
33,55,43,16
55,92,38,12
92,32,37,10
135,27,37,10
27,135,34,9
32,92,33,10
104,26,32,7
26,104,31,7
92,55,31,12
75,61,27,11
61,75,26,12
92,113,25,9
176,143,25,8
126,55,25,6
113,92,24,9
143,176,23,6
33,289,23,8
55,126,23,7
92,151,23,8
105,79,23,7
33,32,22,7
289,33,22,7
61,248,22,6
248,61,22,6
32,33,22,7
79,105,21,7
143,112,21,6
19,33,21,4
104,33,20,4
112,143,20,6
151,92,20,8
33,104,20,4
33,19,19,4
143,2,18,4
2,143,18,4
55,151,17,5
57,61,17,5
133,84,17,6
151,55,17,6
32,113,17,3
126,32,17,4
101,143,16,2
102,75,16,7
157,75,16,4
61,57,16,5
128,222,16,6
79,33,15,3
75,157,15,4
113,32,15,3
2,257,15,4
75,102,15,7
222,128,15,5
61,10,15,7
30,2,15,4
32,126,15,3
46,74,15,4
74,46,15,4
139,87,15,4
92,22,15,6
143,101,15,2
22,92,15,5
10,61,15,6
196,267,14,1
135,61,14,8
241,31,14,5
24,113,14,3
267,196,14,1
22,55,14,4
92,24,14,4
84,133,14,6
87,139,14,4
2,30,14,4
257,2,13,3
113,24,13,3
33,79,13,3
259,17,13,2
5,33,13,2
61,135,13,7
10,285,13,2
66,305,13,2
17,259,13,2
31,241,12,6
27,75,12,5
33,105,12,5
21,16,12,4
33,5,12,2
133,176,12,3
24,92,12,4
304,288,12,1
118,18,12,4
176,133,12,3
105,92,12,4
61,102,12,5
225,52,12,1
30,143,12,3
285,10,12,2
352,16,12,2
16,352,12,2
143,30,12,3
75,135,12,7
10,271,12,4
305,66,12,2
92,105,12,4
64,61,12,3
18,118,12,4
55,22,11,3
61,64,11,3
105,33,11,4
17,133,11,4
14,32,11,5
75,27,11,3
14,33,11,2
168,41,11,2
70,2,11,4
104,55,11,2
55,104,11,2
2,70,11,4
288,304,11,1
41,168,11,2
52,225,11,1
33,151,10,5
33,92,10,4
33,126,10,3
126,14,10,2
126,33,10,3
33,14,10,2
30,70,10,3
32,14,10,4
133,17,10,3
139,309,10,2
82,135,10,4
332,128,10,2
99,152,10,2
96,347,10,2
152,99,10,2
102,61,9,4
14,126,9,2
164,133,9,3
92,33,9,4
118,10,9,5
257,30,9,1
150,135,9,4
33,73,9,2
30,257,9,1
143,133,9,3
133,164,9,3
271,10,9,3
16,21,9,3
203,237,9,2
143,198,9,1
32,22,9,2
3,135,9,3
198,143,9,1
347,96,9,2
363,139,9,3
70,30,9,2
135,75,9,6
135,82,9,4
309,139,9,2
102,59,9,5
73,33,8,2
211,133,8,1
95,239,8,2
176,84,8,2
18,10,8,2
10,102,8,3
183,192,8,2
135,150,8,4
102,67,8,1
222,332,8,1
332,222,8,1
332,175,8,2
59,102,8,4
99,208,8,2
67,10,8,1
68,189,8,1
239,95,8,2
55,113,8,3
208,99,8,2
73,152,8,2
192,183,8,2
189,68,8,1
73,27,8,3
151,24,8,5
133,211,8,1
133,143,8,3
152,73,8,3
128,332,8,2
84,176,8,2
272,105,8,1
265,33,7,1
24,151,7,5
30,133,7,4
24,32,7,4
357,152,7,1
17,222,7,4
105,272,7,1
241,377,7,1
160,222,7,3
10,67,7,1
85,58,7,3
171,66,7,1
339,55,7,1
66,171,7,1
67,102,7,1
19,105,7,2
55,339,7,1
99,31,7,2
135,3,7,3
151,33,7,4
105,19,7,2
133,30,7,4
32,24,7,3
27,349,7,1
27,73,7,3
33,265,7,1
84,143,7,4
221,124,6,1
55,24,6,1
237,203,6,2
102,271,6,2
236,161,6,1
26,19,6,3
160,128,6,2
214,24,6,1
96,124,6,1
143,84,6,3
195,125,6,1
19,26,6,3
349,27,6,1
34,126,6,2
124,221,6,1
24,214,6,1
31,99,6,2
143,164,6,2
287,141,6,1
357,150,6,1
377,241,6,1
24,55,6,1
364,44,6,1
376,33,6,2
128,160,6,2
297,321,6,1
150,357,6,1
44,364,6,1
124,96,6,1
33,376,6,2
151,32,6,3
125,195,6,1
22,32,6,2
