source_port,target_port,transition_count,unique_vessels
73,124,387,127
124,73,367,124
73,2647,178,57
2647,73,175,60
353,73,149,64
73,353,148,72
353,124,133,58
124,353,128,56
2411,191,111,43
124,42,106,54
191,2411,100,40
96,73,100,41
42,124,98,45
42,376,92,37
376,42,88,39
73,96,78,37
124,436,74,33
42,85,74,28
436,124,74,29
42,235,73,30
235,42,71,30
85,42,69,28
42,73,61,31
73,42,56,26
42,121,56,21
70,42,55,23
124,252,53,24
96,124,53,19
124,446,51,19
42,804,51,25
252,124,50,25
73,84,49,23
124,96,47,19
804,42,45,24
42,70,44,20
42,252,44,26
446,124,44,14
121,42,44,20
84,73,42,20
42,183,41,23
42,33,40,21
42,701,40,12
183,42,40,24
252,42,39,27
701,42,38,10
33,42,37,21
2647,124,37,17
436,73,36,24
124,2647,36,18
435,42,35,16
96,84,34,17
191,171,34,19
124,123,34,23
446,42,33,14
42,435,33,15
84,96,33,17
76,42,32,22
73,436,31,20
123,124,31,18
79,42,30,16
171,191,30,17
73,884,30,14
76,124,29,10
385,42,29,14
42,76,29,20
42,385,29,13
139,42,28,10
124,76,28,11
42,139,27,8
124,804,27,12
76,121,27,15
163,268,27,16
70,79,26,12
884,73,26,15
121,76,26,12
353,96,26,13
804,124,26,15
804,76,26,15
124,242,26,17
76,804,25,14
42,79,25,15
1465,42,25,10
268,3372,24,6
42,310,24,8
42,1465,24,12
2411,171,24,14
310,42,24,8
79,70,23,14
2411,84,23,10
96,191,23,10
124,884,23,17
884,124,23,16
73,797,23,13
268,163,22,13
42,1384,22,14
124,1408,22,11
1144,73,22,9
50,325,22,8
2647,353,22,14
167,42,22,14
242,124,22,13
191,96,22,10
171,2411,21,12
42,446,21,10
123,42,21,12
42,167,21,12
50,42,21,6
42,6,21,14
376,124,21,13
196,42,21,11
96,353,21,11
304,3132,21,5
3372,268,21,7
325,50,21,8
178,124,21,13
124,262,21,15
42,654,20,9
376,435,20,11
3132,304,20,5
163,950,20,3
1146,106,20,9
612,42,20,9
252,76,20,5
73,1408,20,13
106,124,20,12
950,163,20,3
42,612,20,10
42,55,20,8
106,1146,20,8
435,376,20,10
171,2189,20,6
797,73,20,11
1384,42,19,10
2411,96,19,10
2189,171,19,6
124,106,19,12
42,275,19,9
73,1144,19,9
33,70,19,12
96,2411,19,9
1408,124,18,10
42,196,18,11
70,33,18,13
2411,887,18,7
353,2647,18,14
887,2411,18,7
18,70,18,12
124,376,18,9
42,113,18,9
275,42,18,8
1408,73,18,12
262,124,18,11
73,123,17,6
654,42,17,9
124,178,17,10
124,1606,17,10
76,252,17,5
256,42,17,7
42,123,17,8
42,50,17,5
84,2411,17,9
1465,124,16,11
191,73,16,6
85,256,16,6
6,42,16,11
1765,73,16,6
1049,191,16,8
121,117,16,9
1408,353,16,11
117,121,15,8
1606,42,15,10
353,436,15,12
1078,42,15,10
113,42,15,8
124,85,15,7
195,325,15,8
85,124,15,8
55,42,15,7
57,554,15,4
73,191,15,7
73,1765,15,6
356,124,15,9
252,356,15,13
76,6,15,7
191,1049,15,7
356,252,15,12
1631,42,14,2
33,235,14,10
554,57,14,4
124,1465,14,11
459,42,14,7
1488,559,14,4
1882,332,14,4
1144,84,14,5
804,376,14,7
446,73,14,7
42,356,14,9
78,73,14,6
559,1488,14,4
73,78,13,6
235,33,13,11
204,29,13,7
2010,77,13,9
42,325,13,6
124,13,13,9
85,183,13,9
70,18,13,8
73,736,13,5
1146,124,13,10
293,268,13,5
42,1631,13,2
4086,124,13,13
124,4086,13,11
356,42,13,8
123,73,13,4
353,1408,12,9
252,446,12,5
6,124,12,3
332,1882,12,4
71,1146,12,7
252,1465,12,8
73,446,12,9
353,884,12,12
1021,29,12,5
42,1078,12,8
446,376,12,3
1384,376,12,8
13,124,12,8
13,1465,12,10
70,85,12,2
170,42,11,7
6,76,11,7
944,1465,11,2
1144,96,11,7
376,73,11,5
376,446,11,7
376,804,11,6
376,1384,11,7
33,1085,11,10
42,170,11,8
121,256,11,8
77,2010,11,8
124,6,11,3
84,124,11,8
435,73,11,4
42,256,11,6
42,353,11,7
268,42,11,5
999,160,11,8
29,1021,11,4
256,85,11,3
160,999,11,9
736,73,11,5
1146,71,11,6
325,42,11,5
73,388,11,10
1966,73,11,3
1465,944,11,2
76,446,11,8
559,2556,10,3
167,376,10,8
84,1144,10,3
2637,84,10,6
42,268,10,5
106,71,10,9
85,76,10,8
286,42,10,5
275,124,10,8
436,353,10,10
1095,73,10,6
171,4605,10,1
70,1615,10,5
42,459,10,6
353,42,10,8
73,435,10,4
96,171,10,5
376,459,10,6
1465,13,10,8
1465,2239,10,2
804,123,10,5
42,1606,10,6
2310,42,10,7
1465,252,10,5
1465,804,10,4
124,1111,10,8
124,4147,10,2
73,2411,10,4
73,804,10,6
183,85,10,9
325,654,10,3
73,1966,10,3
884,353,10,9
96,1144,10,7
29,204,10,6
388,73,10,8
4513,70,10,3
3570,268,9,4
6,121,9,2
1606,124,9,7
71,106,9,9
609,325,9,6
15,3849,9,2
256,121,9,8
4605,171,9,1
727,70,9,3
262,42,9,5
2239,1465,9,3
325,609,9,7
77,543,9,4
797,84,9,3
376,6,9,8
121,85,9,7
85,70,9,3
1111,124,9,7
84,2637,9,6
79,33,9,3
446,252,9,5
446,353,9,5
124,84,9,6
991,124,9,7
57,77,9,5
73,57,9,3
73,76,9,5
1606,73,9,5
171,73,9,5
171,96,9,4
1615,159,9,5
76,183,9,4
124,356,9,7
124,1384,9,5
446,76,9,6
2216,882,9,6
42,262,9,8
73,1465,9,6
3165,42,9,1
73,2637,9,6
318,79,9,8
3849,15,9,2
4446,70,8,8
4439,96,8,2
42,1408,8,4
1606,356,8,7
545,268,8,1
70,4513,8,2
13,42,8,5
268,3570,8,3
356,1606,8,7
57,68,8,3
57,73,8,3
302,42,8,4
42,13,8,6
436,884,8,7
57,85,8,4
171,2783,8,5
1615,70,8,6
124,1144,8,7
76,3165,8,3
57,3756,8,3
73,43,8,5
804,121,8,4
124,171,8,5
123,446,8,6
446,123,8,7
325,195,8,6
2411,73,8,5
96,436,8,6
42,2310,8,7
42,1435,8,7
252,73,8,4
4553,4989,8,3
43,73,8,4
611,701,8,1
73,247,8,2
459,376,8,4
382,59,8,7
3756,57,8,3
79,318,8,7
387,57,8,5
797,124,8,3
268,124,8,4
73,1095,8,4
2647,42,8,4
247,73,8,3
106,73,8,5
84,171,8,5
121,6,8,3
29,1155,8,4
191,84,8,7
121,124,8,6
124,1146,8,7
262,804,7,4
178,123,7,6
2637,73,7,6
882,2216,7,6
70,4446,7,5
353,446,7,4
781,77,7,4
1583,42,7,2
65,2411,7,3
73,252,7,4
884,436,7,7
42,3045,7,1
89,1689,7,5
2556,559,7,2
252,376,7,5
42,2376,7,3
73,512,7,6
42,5585,7,2
4512,536,7,1
275,446,7,6
275,262,7,6
77,781,7,3
191,152,7,4
435,124,7,4
688,89,7,2
436,96,7,5
57,4248,7,5
1408,42,7,3
268,545,7,1
84,797,7,3
325,155,7,2
268,293,7,2
1384,124,7,3
96,4439,7,1
1135,436,7,3
42,318,7,6
113,57,7,3
85,57,7,3
241,1005,7,5
84,1135,7,4
42,2647,7,5
260,73,7,6
85,121,7,6
1891,160,7,3
139,1631,7,6
73,518,7,5
804,1465,7,3
163,42,7,2
160,15,7,6
5585,42,7,3
376,76,7,5
111,117,7,2
202,15,7,4
124,797,7,3
436,1408,7,7
4147,124,7,2
42,217,7,6
77,57,7,5
5349,325,7,2
446,804,7,7
42,286,7,4
1085,33,7,7
3045,42,7,1
76,85,7,4
76,73,7,4
1049,1961,7,3
57,1854,7,6
325,4027,7,4
332,1446,7,3
124,435,7,5
804,73,7,4
76,117,7,3
3945,57,7,4
4086,73,7,5
124,268,7,4
171,124,7,4
1652,73,7,2
3646,5737,7,2
518,73,7,4
6,376,7,4
518,124,7,4
512,73,7,6
6,435,7,5
5976,57,6,1
5910,73,6,4
15,228,6,2
864,42,6,2
15,202,6,3
543,77,6,4
536,4512,6,1
6,167,6,4
13,73,6,5
5737,3646,6,2
5737,185,6,1
325,5349,6,2
879,124,6,5
124,275,6,5
441,3179,6,2
57,7039,6,1
57,5976,6,1
57,4036,6,3
1446,332,6,3
1005,241,6,4
1005,89,6,2
57,3945,6,3
654,325,6,3
1438,5585,6,3
77,425,6,6
2783,171,6,5
57,1803,6,4
57,1784,6,3
73,5910,6,3
76,304,6,3
76,256,6,5
73,4439,6,2
73,4086,6,5
2999,3646,6,2
804,446,6,6
804,262,6,3
804,176,6,6
123,242,6,2
1408,4086,6,5
123,804,6,5
77,1084,6,2
79,18,6,5
1085,42,6,5
57,121,6,3
446,121,6,4
124,991,6,3
124,879,6,5
1923,4677,6,5
33,79,6,1
73,2340,6,4
73,1652,6,2
57,5568,6,2
121,57,6,3
228,1672,6,3
228,15,6,2
121,183,6,5
84,191,6,5
57,387,6,3
123,252,6,5
73,1367,6,5
3203,42,6,1
73,1606,6,3
935,160,6,2
935,15,6,2
70,57,6,2
183,76,6,3
1803,57,6,5
1784,57,6,3
2647,446,6,2
1372,96,6,3
42,330,6,6
4248,57,6,4
121,73,6,5
1854,57,6,6
152,191,6,4
5648,385,6,6
5568,57,6,2
1465,2752,6,3
59,198,6,6
353,275,6,2
159,1615,6,5
160,3012,6,4
1367,73,6,4
1355,2956,6,4
1352,171,6,3
42,864,6,1
264,73,6,4
2310,85,6,3
425,77,6,5
2340,73,6,5
160,2608,6,1
176,1606,6,5
18,79,6,5
73,260,6,4
73,256,6,3
68,57,6,3
70,159,6,6
2411,490,6,4
256,73,6,2
42,3203,6,1
42,3165,6,1
117,76,6,2
96,1049,6,4
252,353,6,4
1146,9,6,4
385,5648,6,6
89,688,6,2
96,1372,6,3
96,1352,6,3
1672,228,6,4
160,1524,6,3
18,42,6,5
15,3038,6,4
568,451,6,3
160,935,6,2
1689,89,6,3
325,1583,6,2
167,6,6,4
7039,57,6,1
73,13,6,4
15,160,5,5
6931,76,5,1
9,106,5,4
15,1745,5,3
516,2741,5,3
5906,42,5,1
756,73,5,3
96,446,5,2
4511,124,5,2
85,252,5,5
85,804,5,3
163,293,5,4
171,152,5,5
70,2321,5,2
73,178,5,3
73,64,5,3
252,183,5,4
701,4677,5,3
709,3516,5,1
1131,77,5,1
2608,160,5,1
42,1958,5,4
2411,2637,5,1
2637,277,5,3
2637,2411,5,1
701,611,5,1
701,1923,5,4
252,85,5,5
1583,325,5,1
1584,1465,5,1
1654,2956,5,2
70,727,5,2
96,2637,5,4
96,2647,5,2
1256,1465,5,1
2376,42,5,2
57,113,5,3
84,65,5,5
268,73,5,3
178,73,5,3
159,70,5,5
1691,124,5,4
596,42,5,3
15,3547,5,4
73,171,5,3
330,451,5,3
884,96,5,3
325,728,5,3
70,318,5,4
242,291,5,1
242,356,5,1
1352,96,5,3
42,596,5,3
42,639,5,3
268,41,5,1
4439,73,5,2
3722,2860,5,1
3646,2999,5,1
73,264,5,5
73,270,5,3
73,756,5,4
73,376,5,3
884,446,5,3
2234,73,5,3
42,321,5,3
4677,1923,5,3
242,123,5,2
2211,185,5,2
117,111,5,2
687,2376,5,1
77,1395,5,3
435,6,5,5
1524,160,5,2
183,73,5,2
612,330,5,4
353,123,5,4
117,1870,5,4
235,1435,5,5
235,3819,5,2
121,50,5,2
1384,252,5,2
275,1384,5,4
1393,681,5,1
436,804,5,2
681,1393,5,1
121,446,5,3
57,70,5,2
1476,344,5,3
185,2211,5,2
890,185,5,1
185,3646,5,1
121,1443,5,1
225,171,5,3
2144,3132,5,2
675,76,5,2
436,121,5,3
436,123,5,5
77,855,5,2
376,167,5,5
42,302,5,4
2186,124,5,3
225,96,5,4
1408,436,5,5
1411,57,5,2
1016,171,5,3
1018,57,5,1
76,6931,5,1
77,76,5,3
2860,3722,5,1
2911,42,5,3
286,1438,5,1
1886,139,5,4
451,2638,5,1
59,382,5,4
62,89,5,3
64,73,5,2
325,73,5,3
1005,522,5,1
123,178,5,5
123,353,5,4
124,121,5,4
2108,76,5,5
123,1606,5,4
124,15,5,3
42,18,5,5
1945,252,5,4
1945,1465,5,5
124,2186,5,2
1465,3646,5,2
1467,171,5,3
3179,441,5,2
42,57,5,3
42,210,5,2
1435,42,5,4
1435,235,5,5
124,183,5,4
2956,111,5,3
1465,681,5,1
1961,1049,5,2
33,163,5,3
29,959,5,1
1966,96,5,2
3123,2411,5,1
199,77,5,3
1443,121,5,1
1446,1882,5,3
990,2239,5,2
4027,42,5,3
4027,325,5,4
4036,57,5,3
41,437,5,1
73,2778,5,4
73,2234,5,4
191,3123,5,1
1465,185,5,2
1465,353,5,3
1465,376,5,4
124,518,5,4
804,436,5,2
310,1078,5,5
302,612,5,4
73,3549,5,2
446,356,5,3
437,41,5,1
2028,1606,5,4
1465,121,5,3
3012,160,5,4
306,325,5,3
57,3462,5,2
356,242,5,1
446,1465,5,3
15,1128,5,3
256,76,5,4
89,1005,5,2
73,106,5,4
171,646,5,1
171,84,5,3
15,935,5,2
9,1146,4,2
6128,57,4,1
6062,451,4,1
1606,76,4,3
171,1144,4,2
171,1095,4,1
171,1016,4,2
171,357,4,3
3547,2216,4,3
3547,15,4,3
1155,204,4,3
171,2994,4,3
3549,73,4,1
70,2316,4,2
