source_port,target_port,transition_count,unique_vessels
17,81,9,2
95,17,8,3
81,17,8,2
17,95,8,3
136,138,7,5
423,3,7,2
168,81,7,2
81,168,7,2
3,423,6,2
68,8,6,1
138,22,6,5
48,139,5,2
37,22,5,3
16,182,5,1
57,138,5,3
138,57,5,3
8,68,5,1
96,98,4,1
45,339,4,1
98,96,4,1
22,37,4,2
37,198,4,2
182,16,4,1
139,48,4,2
138,136,4,3
57,37,4,1
37,138,4,3
249,36,4,1
22,207,4,4
212,68,3,2
234,11,3,1
197,419,3,1
37,81,3,1
93,222,3,1
92,471,3,1
86,190,3,1
277,138,3,1
3,138,3,2
3,68,3,1
22,138,3,2
394,249,3,1
138,37,3,2
139,138,3,2
37,57,3,1
56,290,3,1
467,37,3,2
5,252,3,1
11,234,3,1
108,78,3,3
249,138,3,1
36,2,3,1
266,22,3,1
17,202,3,1
22,208,3,2
202,17,3,1
78,37,3,2
290,56,2,1
339,467,2,1
389,266,2,1
22,96,2,1
288,81,2,1
310,71,2,2
20,22,2,1
22,88,2,2
471,92,2,1
3,190,2,2
471,36,2,1
471,37,2,1
22,110,2,1
263,37,2,2
252,5,2,1
208,22,2,2
190,86,2,1
207,22,2,2
206,138,2,1
214,80,2,1
207,263,2,1
190,111,2,1
222,93,2,1
30,241,2,2
249,394,2,1
241,22,2,2
22,339,2,1
22,413,2,1
22,423,2,1
126,467,2,1
138,139,2,1
138,68,2,1
138,11,2,1
138,277,2,1
36,471,2,1
138,423,2,1
140,37,2,1
36,249,2,1
37,471,2,1
37,101,2,1
37,3,2,2
173,37,2,1
198,467,2,1
181,136,2,1
37,467,2,1
24,68,2,2
26,30,2,1
251,212,2,2
249,402,2,1
36,69,2,2
22,266,2,1
225,173,2,1
36,81,2,2
231,163,2,1
98,37,2,1
118,36,2,1
122,37,2,1
111,86,2,1
96,108,2,1
50,44,2,2
132,90,2,1
89,130,2,1
88,22,2,1
90,68,2,1
68,3,2,1
65,81,2,1
98,324,2,1
108,96,2,1
81,288,2,1
138,3,2,1
132,136,2,1
110,30,2,1
81,117,2,1
80,211,2,1
81,37,2,1
81,65,2,1
80,240,2,1
69,36,2,1
68,423,2,1
68,212,2,1
68,132,2,2
81,249,2,1
81,220,2,1
81,202,2,1
467,45,2,1
419,36,2,1
419,138,2,1
419,197,2,1
423,1,2,1
423,22,2,1
423,138,2,1
3,37,2,2
2,36,2,1
3,78,1,1
1,68,1,1
1,389,1,1
1,423,1,1
310,217,1,1
324,50,1,1
22,20,1,1
22,24,1,1
22,136,1,1
394,36,1,1
402,81,1,1
402,249,1,1
413,22,1,1
413,277,1,1
324,98,1,1
324,219,1,1
327,5,1,1
327,290,1,1
339,22,1,1
339,45,1,1
78,241,1,1
80,214,1,1
69,249,1,1
71,159,1,1
71,217,1,1
75,89,1,1
75,130,1,1
76,90,1,1
76,132,1,1
76,212,1,1
78,3,1,1
57,3,1,1
57,110,1,1
57,241,1,1
65,16,1,1
65,36,1,1
101,37,1,1
101,75,1,1
108,1,1,1
108,3,1,1
108,207,1,1
108,251,1,1
81,254,1,1
81,297,1,1
86,111,1,1
88,108,1,1
90,76,1,1
90,126,1,1
93,138,1,1
93,196,1,1
78,68,1,1
78,198,1,1
126,124,1,1
96,22,1,1
96,37,1,1
98,26,1,1
65,254,1,1
68,22,1,1
68,24,1,1
68,44,1,1
68,76,1,1
68,108,1,1
44,110,1,1
44,220,1,1
44,324,1,1
45,22,1,1
45,111,1,1
45,196,1,1
132,419,1,1
133,11,1,1
133,234,1,1
136,24,1,1
136,181,1,1
110,22,1,1
111,45,1,1
111,122,1,1
117,36,1,1
117,81,1,1
122,93,1,1
124,3,1,1
124,90,1,1
124,126,1,1
126,3,1,1
126,76,1,1
130,75,1,1
130,89,1,1
130,101,1,1
132,68,1,1
47,98,1,1
47,419,1,1
50,228,1,1
51,138,1,1
52,22,1,1
52,228,1,1
37,108,1,1
37,122,1,1
37,140,1,1
37,173,1,1
37,179,1,1
37,190,1,1
36,419,1,1
138,249,1,1
138,419,1,1
139,51,1,1
140,263,1,1
138,26,1,1
138,48,1,1
138,51,1,1
138,93,1,1
138,108,1,1
138,126,1,1
138,132,1,1
138,163,1,1
138,181,1,1
126,159,1,1
126,217,1,1
138,198,1,1
138,206,1,1
138,220,1,1
138,225,1,1
138,231,1,1
138,241,1,1
37,207,1,1
37,212,1,1
37,220,1,1
37,297,1,1
37,310,1,1
44,50,1,1
36,92,1,1
36,117,1,1
36,254,1,1
36,394,1,1
198,78,1,1
198,96,1,1
202,81,1,1
159,126,1,1
159,310,1,1
163,136,1,1
163,138,1,1
163,231,1,1
173,272,1,1
179,30,1,1
179,37,1,1
179,223,1,1
181,249,1,1
181,277,1,1
185,37,1,1
138,197,1,1
190,179,1,1
196,98,1,1
196,111,1,1
196,122,1,1
37,18,1,1
37,45,1,1
37,78,1,1
37,98,1,1
24,471,1,1
26,138,1,1
26,272,1,1
30,37,1,1
30,57,1,1
198,30,1,1
198,37,1,1
198,52,1,1
220,44,1,1
220,52,1,1
220,57,1,1
202,288,1,1
206,68,1,1
206,228,1,1
207,68,1,1
207,108,1,1
207,140,1,1
207,231,1,1
207,251,1,1
207,266,1,1
208,20,1,1
208,277,1,1
211,16,1,1
190,3,1,1
228,138,1,1
228,220,1,1
228,297,1,1
231,22,1,1
231,138,1,1
211,80,1,1
211,214,1,1
212,132,1,1
212,207,1,1
212,251,1,1
214,240,1,1
217,138,1,1
217,306,1,1
217,310,1,1
219,47,1,1
220,22,1,1
220,81,1,1
220,206,1,1
220,241,1,1
220,471,1,1
223,179,1,1
223,324,1,1
30,98,1,1
30,126,1,1
30,196,1,1
36,47,1,1
36,65,1,1
22,220,1,1
22,231,1,1
22,249,1,1
22,263,1,1
228,68,1,1
266,306,1,1
266,389,1,1
272,138,1,1
272,225,1,1
277,22,1,1
277,124,1,1
240,65,1,1
240,80,1,1
240,211,1,1
240,214,1,1
241,30,1,1
241,45,1,1
241,57,1,1
241,138,1,1
241,277,1,1
251,207,1,1
254,36,1,1
254,65,1,1
263,24,1,1
263,140,1,1
22,297,1,1
22,306,1,1
22,467,1,1
24,1,1,1
24,22,1,1
24,37,1,1
16,211,1,1
16,240,1,1
18,280,1,1
18,419,1,1
263,207,1,1
266,1,1,1
339,111,1,1
339,241,1,1
277,208,1,1
277,413,1,1
280,3,1,1
280,37,1,1
280,297,1,1
290,71,1,1
290,327,1,1
297,3,1,1
297,22,1,1
297,37,1,1
297,81,1,1
297,280,1,1
297,423,1,1
252,327,1,1
1,471,1,1
3,124,1,1
471,185,1,1
3,139,1,1
3,181,1,1
1,37,1,1
3,280,1,1
467,198,1,1
467,339,1,1
471,24,1,1
471,81,1,1
471,118,1,1
306,50,1,1
306,138,1,1
306,266,1,1
310,37,1,1
81,22,1,1
68,126,1,1
68,138,1,1
68,207,1,1
3,297,1,1
11,133,1,1
11,138,1,1
11,181,1,1
423,206,1,1
423,228,1,1
467,78,1,1
467,126,1,1
467,179,1,1
419,18,1,1
419,132,1,1
2,419,1,1
