MMSI,trajectory_id,feature_order,feature_idx_in_traj,LON,LAT,gamma
316001834,316001834_0,9,10,-81.41013,41.79387,0.001
316001834,316001834_0,10,11,-81.37184,41.79333,0.001
316001834,316001834_0,11,12,-81.27887,41.77851,0.001
316001834,316001834_0,12,13,-81.28031,41.76441,0.001
316001834,316001834_0,13,14,-81.60118,45.3256,0.001
316001834,316001834_0,14,15,-81.55602,45.69137,0.001
316001834,316001834_0,15,17,-81.54645,45.59875,0.001
316001834,316001834_0,16,19,-81.5582,45.71046,0.001
316001834,316001834_0,17,20,-81.55643,45.69515,0.001
316001834,316001834_0,18,21,-82.42794,41.48464,0.001
316001834,316001834_0,19,22,-81.28036,41.75514,0.001
316001834,316001834_0,20,24,-82.42808,41.48469,0.001
316001834,316001834_0,21,30,-81.28037,41.76308,0.001
316001834,316001834_0,22,32,-82.42818,41.48472,0.001
316001834,316001834_0,23,33,-81.28036,41.75514,0.001
316001834,316001834_0,24,34,-81.28038,41.76091,0.001
316001834,316001834_0,25,36,-82.42816,41.48471,0.001
316001836,316001836_0,0,0,-83.13613,42.28305,0.001
316001836,316001836_0,1,6,-83.13346,42.16572,0.001
316001836,316001836_0,2,7,-83.12789,42.10276,0.001
316001836,316001836_0,3,8,-83.13191,42.07273,0.001
316001836,316001836_0,4,9,-79.24801,42.89232,0.001
316001836,316001836_0,5,10,-80.91586,42.27108,0.001
316001836,316001836_0,6,14,-81.01357,42.25596,0.001
316001836,316001836_0,7,15,-83.13613,42.28306,0.001
316001836,316001836_0,8,16,-79.24801,42.89232,0.001
316001836,316001836_0,9,18,-78.68453,43.85998,0.001
316001836,316001836_0,10,22,-78.77317,43.76058,0.001
316001836,316001836_0,11,23,-79.24801,42.89232,0.001
316001836,316001836_0,12,24,-78.6779,43.86742,0.001
316001836,316001836_0,13,25,-78.68506,43.87232,0.001
316001836,316001836_0,14,26,-80.90662,42.27248,0.001
316001836,316001836_0,15,51,-80.63935,42.31424,0.001
316001836,316001836_0,16,70,-79.24707,42.8944,0.001
316001857,316001857_0,0,0,-79.83724,43.27265,0.001
316001857,316001857_0,1,33,-79.83725,43.27265,0.001
316001890,316001890_0,0,0,-89.22153,48.4097,0.001
316001890,316001890_0,1,1,-89.21665,48.41003,0.001
316001890,316001890_0,2,16,-89.22157,48.40971,0.001
316001890,316001890_0,3,20,-89.21584,48.41167,0.001
316001890,316001890_0,4,21,-89.21227,48.41609,0.001
316001890,316001890_0,5,22,-89.20577,48.41136,0.001
316001890,316001890_0,6,25,-89.22156,48.40968,0.001
316001890,316001890_0,7,31,-89.21129,48.41205,0.001
316001890,316001890_0,8,32,-89.22153,48.4097,0.001
316001978,316001978_0,0,0,-79.83736,43.27227,0.001
316001978,316001978_0,1,21,-79.83737,43.27227,0.001
316002238,316002238_0,0,0,-87.15884,41.6358,0.001
316002238,316002238_0,1,27,-87.15887,41.63601,0.001
316002280,316002280_0,0,0,-87.33713,44.09456,0.001
316002280,316002280_0,1,3,-87.30059,44.12298,0.001
316002280,316002280_0,2,4,-87.32269,44.10542,0.001
316002280,316002280_0,3,5,-87.31877,44.10855,0.001
316002280,316002280_0,4,6,-87.90038,43.01469,0.001
316002280,316002280_0,5,8,-81.93753,43.7297,0.001
316002280,316002280_0,6,12,-81.94008,43.75548,0.001
316002280,316002280_0,7,13,-81.73116,43.74701,0.001
316002280,316002280_0,8,14,-84.01353,45.75154,0.001
316002280,316002280_0,9,15,-84.11852,45.79634,0.001
316002280,316002280_0,10,16,-81.94059,43.75928,0.001
316002280,316002280_0,11,17,-81.94664,43.80369,0.001
316002280,316002280_0,12,18,-84.12186,45.79771,0.001
316002280,316002280_0,13,19,-84.20188,45.80936,0.001
316002280,316002280_0,14,20,-81.93443,43.72333,0.001
316002280,316002280_0,15,21,-81.93782,43.72723,0.001
316002280,316002280_0,16,24,-81.73116,43.74701,0.001
316002280,316002280_0,17,25,-81.88894,43.74508,0.001
316002280,316002280_0,18,26,-81.92194,43.73076,0.001
316002280,316002280_0,19,27,-81.92381,43.72792,0.001
316002280,316002280_0,20,29,-81.93288,43.72301,0.001
316002280,316002280_0,21,30,-81.72574,43.74564,0.001
316002280,316002280_0,22,33,-87.44053,44.03858,0.001
316002280,316002280_0,23,35,-87.45954,44.02949,0.001
316002280,316002280_0,24,36,-87.90038,43.0147,0.001
316002280,316002280_0,25,38,-81.73116,43.74701,0.001
316002280,316002280_0,26,40,-81.72575,43.74564,0.001
316002280,316002280_0,27,43,-87.90038,43.0147,0.001
316002280,316002280_0,28,44,-81.73116,43.74701,0.001
316002280,316002280_0,29,46,-87.3476,44.08729,0.001
316002280,316002280_0,30,48,-87.39666,44.06015,0.001
316002280,316002280_0,31,50,-87.90037,43.01468,0.001
316002501,316002501_0,0,0,-83.87246,45.92552,0.001
316002501,316002501_0,1,2,-83.10478,42.26472,0.001
316002501,316002501_0,2,6,-83.98897,46.06171,0.001
316002501,316002501_0,3,7,-84.01642,46.08968,0.001
316002501,316002501_0,4,8,-84.02937,46.14397,0.001
316002501,316002501_0,5,10,-84.10595,46.19241,0.001
316002501,316002501_0,6,11,-83.1199,44.99556,0.001
316002501,316002501_0,7,13,-83.12278,44.91665,0.001
316002501,316002501_0,8,16,-83.10476,42.26471,0.001
316002501,316002501_0,9,17,-83.87945,45.93319,0.001
316002501,316002501_0,10,18,-83.8895,45.945,0.001
316002501,316002501_0,11,19,-83.88971,45.9813,0.001
316002501,316002501_0,12,20,-83.88176,46.02195,0.001
316002501,316002501_0,13,21,-83.90433,46.03611,0.001
316002501,316002501_0,14,22,-83.11805,45.03896,0.001
316002501,316002501_0,15,23,-88.10927,47.93435,0.001
316002501,316002501_0,16,24,-83.11711,45.0613,0.001
316002501,316002501_0,17,25,-83.11681,45.07405,0.001
316002501,316002501_0,18,26,-88.07748,47.89988,0.001
316002501,316002501_0,19,27,-89.15842,48.34056,0.001
316002501,316002501_0,20,30,-89.21027,48.35312,0.001
316002501,316002501_0,21,34,-89.22877,48.35553,0.001
316002501,316002501_0,22,35,-84.12052,46.31178,0.001
316002501,316002501_0,23,36,-84.12325,46.3149,0.001
316002501,316002501_0,24,37,-84.14029,46.31994,0.001
316002501,316002501_0,25,38,-88.69866,48.30349,0.001
316002501,316002501_0,26,40,-88.81575,48.2819,0.001
316002501,316002501_0,27,41,-89.03012,48.30424,0.001
316002501,316002501_0,28,42,-89.11445,48.32873,0.001
316002501,316002501_0,29,43,-84.11208,46.19772,0.001
316002501,316002501_0,30,44,-84.11514,46.20041,0.001
316002501,316002501_0,31,45,-84.11922,46.21257,0.001
316002501,316002501_0,32,48,-84.10209,46.25229,0.001
316002501,316002501_0,33,49,-84.10205,46.25813,0.001
316002501,316002501_0,34,50,-84.11949,46.30484,0.001
316002501,316002501_0,35,51,-88.10947,48.13017,0.001
316002501,316002501_0,36,53,-88.16612,48.14795,0.001
316002501,316002501_0,37,55,-87.98778,48.09127,0.001
316002501,316002501_0,38,57,-88.04832,48.1113,0.001
316002501,316002501_0,39,58,-87.88037,48.05437,0.001
316002501,316002501_0,40,68,-83.10475,42.26473,0.001
316002873,316002873_0,0,0,-79.7876,43.26712,0.001
316002873,316002873_0,1,88,-79.7876,43.26709,0.001
316003124,316003124_0,0,0,-82.60188,42.02664,0.001
316003124,316003124_0,1,4,-82.60187,42.02664,0.001
316003250,316003250_0,0,0,-82.41695,42.98452,0.001
316003250,316003250_0,1,1,-82.41058,42.98302,0.001
316003250,316003250_0,2,6,-82.41453,42.98159,0.001
316003250,316003250_0,3,7,-82.41058,42.98303,0.001
316003250,316003250_0,4,8,-82.41454,42.98159,0.001
316003250,316003250_0,5,13,-82.41057,42.98302,0.001
316003250,316003250_0,6,30,-82.41452,42.98161,0.001
316003616,316003616_0,0,0,-83.10255,42.26805,0.001
316003616,316003616_0,1,61,-83.10348,42.28832,0.001
316003616,316003616_0,2,74,-83.10263,42.268,0.001
316004370,316004370_0,0,0,-79.78633,43.27253,0.001
316004370,316004370_0,1,3,-79.21033,43.209,0.001
316004370,316004370_0,2,4,-79.21317,43.2165,0.001
316004370,316004370_0,3,5,-79.798,43.2745,0.001
316004370,316004370_0,4,8,-79.78635,43.27254,0.001
316004370,316004370_0,5,14,-82.92283,41.88917,0.001
316004370,316004370_0,6,15,-82.8595,41.88433,0.001
316004370,316004370_0,7,16,-79.202,43.19217,0.001
316004370,316004370_0,8,18,-79.206,43.19933,0.001
316004370,316004370_0,9,19,-79.798,43.2745,0.001
316004370,316004370_0,10,22,-79.78635,43.27254,0.001
316004370,316004370_0,11,23,-83.881,45.7245,0.001
316004370,316004370_0,12,27,-83.87333,45.61683,0.001
316004370,316004370_0,13,28,-83.827,45.519,0.001
316004370,316004370_0,14,29,-83.80617,45.5115,0.001
316004370,316004370_0,15,38,-79.78635,43.27255,0.001
316004370,316004370_0,16,40,-79.798,43.2745,0.001
316004370,316004370_0,17,42,-79.7864,43.27258,0.001
316004910,316004910_0,0,0,-80.78472,41.90635,0.001
316004910,316004910_0,1,68,-80.78472,41.90636,0.001
316004940,316004940_0,0,0,-83.98501,46.05841,0.001
316004940,316004940_0,1,1,-84.00149,46.06408,0.001
316004940,316004940_0,2,2,-84.0183,46.07496,0.001
316004940,316004940_0,3,3,-84.01952,46.08018,0.001
316004940,316004940_0,4,5,-84.01446,46.12297,0.001
316004940,316004940_0,5,6,-84.02541,46.14106,0.001
316004940,316004940_0,6,11,-83.10453,42.26494,0.001
316004940,316004940_0,7,16,-82.47349,42.74916,0.001
316004940,316004940_0,8,17,-82.46814,42.75772,0.001
316004940,316004940_0,9,18,-82.47068,42.78175,0.001
316004940,316004940_0,10,20,-82.48067,42.80383,0.001
316004940,316004940_0,11,21,-82.47012,42.84991,0.001
316004940,316004940_0,12,22,-82.47044,42.86002,0.001
316004940,316004940_0,13,23,-82.44721,42.93744,0.001
316004940,316004940_0,14,24,-87.90855,47.38472,0.001
316004940,316004940_0,15,26,-89.0548,48.34446,0.001
316004940,316004940_0,16,30,-89.10144,48.38041,0.001
316004940,316004940_0,17,31,-89.11458,48.3865,0.001
316004940,316004940_0,18,32,-83.10445,42.26514,0.001
316004940,316004940_0,19,33,-83.80804,45.88015,0.001
316004940,316004940_0,20,38,-83.87199,45.92717,0.001
316004940,316004940_0,21,39,-84.02956,46.14335,0.001
316004940,316004940_0,22,44,-84.09063,46.17727,0.001
316004940,316004940_0,23,45,-89.21922,48.41412,0.001
316004940,316004940_0,24,47,-89.19429,48.41213,0.001
316004940,316004940_0,25,48,-83.88936,45.94029,0.001
316004940,316004940_0,26,50,-83.91704,46.02671,0.001
316004940,316004940_0,27,53,-83.9336,46.04079,0.001
316004940,316004940_0,28,54,-83.9494,46.04617,0.001
316004940,316004940_0,29,55,-83.88066,45.93375,0.001
316004940,316004940_0,30,56,-83.97281,46.0542,0.001
316004950,316004950_0,0,0,-84.38675,46.51105,0.001
316004950,316004950_0,1,13,-80.78469,41.90842,0.001
316004950,316004950_0,2,14,-82.45351,43.35561,0.001
316004950,316004950_0,3,15,-82.45188,43.34634,0.001
316004950,316004950_0,4,19,-89.21452,48.39055,0.001
316004950,316004950_0,5,21,-84.38665,46.51117,0.001
316004950,316004950_0,6,26,-89.23128,48.35453,0.001
316004950,316004950_0,7,32,-89.21282,48.3538,0.001
316004950,316004950_0,8,34,-89.16149,48.34308,0.001
316004950,316004950_0,9,36,-89.17274,48.36643,0.001
316004950,316004950_0,10,37,-89.16856,48.387,0.001
316004950,316004950_0,11,38,-89.21444,48.39051,0.001
316004950,316004950_0,12,41,-89.23121,48.3545,0.001
316004950,316004950_0,13,44,-84.35119,46.50309,0.001
316004950,316004950_0,14,45,-80.7847,41.9083,0.001
316004950,316004950_0,15,47,-84.38676,46.5111,0.001
316004950,316004950_0,16,57,-80.78464,41.90832,0.001
316004950,316004950_0,17,60,-84.38675,46.5111,0.001
316004950,316004950_0,18,66,-89.21453,48.3905,0.001
316004950,316004950_0,19,76,-80.78463,41.90837,0.001
316005360,316005360_0,0,0,-80.13518,42.71658,0.001
316005360,316005360_0,1,2,-80.04346,42.79801,0.001
316005360,316005360_0,2,4,-80.13523,42.71654,0.001
316005360,316005360_0,3,5,-80.04345,42.79799,0.001
316005360,316005360_0,4,10,-80.13234,42.73277,0.001
316005360,316005360_0,5,12,-80.13556,42.71599,0.001
316005360,316005360_0,6,15,-80.04349,42.79798,0.001
316005360,316005360_0,7,16,-80.13141,42.73222,0.001
316005360,316005360_0,8,18,-80.13533,42.71621,0.001
316005360,316005360_0,9,21,-80.04344,42.798,0.001
316005360,316005360_0,10,22,-82.05187,41.92132,0.001
316005360,316005360_0,11,26,-82.15338,41.89082,0.001
316005360,316005360_0,12,27,-82.24229,41.86817,0.001
316005360,316005360_0,13,30,-82.14765,41.8925,0.001
316005360,316005360_0,14,32,-82.18544,41.88179,0.001
316005795,316005795_0,0,0,-79.86498,43.27458,0.001
316005795,316005795_0,1,6,-79.86499,43.27459,0.001
316006563,316006563_0,0,0,-81.72348,43.7472,0.001
316006563,316006563_0,1,65,-81.7235,43.74719,0.001
316006868,316006868_0,0,0,-82.41942,42.95838,0.001
316006868,316006868_0,1,8,-80.04336,42.79805,0.001
316006868,316006868_0,2,9,-82.42467,42.95571,0.001
316006868,316006868_0,3,10,-82.46931,42.85507,0.001
316006868,316006868_0,4,11,-82.47149,42.8726,0.001
316006868,316006868_0,5,12,-80.04336,42.79804,0.001
316006868,316006868_0,6,15,-82.47022,42.86238,0.001
316006868,316006868_0,7,16,-82.41958,42.95843,0.001
316006868,316006868_0,8,17,-82.42077,42.95917,0.001
316006868,316006868_0,9,19,-82.42396,42.95654,0.001
316006868,316006868_0,10,20,-82.41944,42.9584,0.001
316006868,316006868_0,11,21,-82.42166,42.95856,0.001
316006868,316006868_0,12,22,-82.41944,42.95837,0.001
316006868,316006868_0,13,29,-82.44787,42.93709,0.001
316006868,316006868_0,14,30,-82.4574,42.92038,0.001
316006868,316006868_0,15,31,-82.46711,42.89797,0.001
316006868,316006868_0,16,32,-82.14302,41.88764,0.001
316006868,316006868_0,17,35,-82.15561,41.88442,0.001
316006868,316006868_0,18,37,-82.41944,42.95838,0.001
316006868,316006868_0,19,38,-80.1501,42.73149,0.001
316006868,316006868_0,20,39,-80.04337,42.79805,0.001
316006868,316006868_0,21,46,-80.15023,42.73154,0.001
316006894,316006894_0,0,0,-82.41787,42.99225,0.001
316006894,316006894_0,1,41,-82.41787,42.99226,0.001
316009090,316009090_0,0,0,-79.78733,43.2735,0.001
316009090,316009090_0,1,14,-79.79783,43.27483,0.001
316009090,316009090_0,2,20,-79.78717,43.2735,0.001
316009090,316009090_0,3,24,-83.12967,42.23817,0.001
316009090,316009090_0,4,25,-83.134,42.167,0.001
316009090,316009090_0,5,26,-83.12817,42.1535,0.001
316009090,316009090_0,6,27,-79.192,43.13667,0.001
316009090,316009090_0,7,28,-79.79783,43.27483,0.001
316009090,316009090_0,8,29,-83.12619,42.2451,0.001
316009090,316009090_0,9,30,-79.78717,43.2735,0.001
316009090,316009090_0,10,31,-83.08333,42.30333,0.001
316009090,316009090_0,11,41,-79.78721,43.27353,0.001
316011905,316011905_0,0,0,-83.10919,42.25677,0.001
316011905,316011905_0,1,7,-80.79331,41.91709,0.001
316011905,316011905_0,2,8,-80.79488,41.91372,0.001
316011905,316011905_0,3,13,-80.79376,41.90346,0.001
316011905,316011905_0,4,34,-83.10926,42.25667,0.001
316011905,316011905_0,5,35,-82.10546,41.9171,0.001
316011905,316011905_0,6,36,-83.10927,42.25666,0.001
316011905,316011905_0,7,37,-83.12587,42.28028,0.001
316011905,316011905_0,8,38,-82.02366,41.94013,0.001
316011905,316011905_0,9,41,-83.10926,42.25666,0.001
316011905,316011905_0,10,44,-83.10858,42.25784,0.001
316011905,316011905_0,11,45,-83.11812,42.27966,0.001
316011905,316011905_0,12,47,-80.79365,41.90347,0.001
316011905,316011905_0,13,57,-83.1092,42.25676,0.001
316013092,316013092_0,0,0,-79.78775,43.26673,0.001
316013092,316013092_0,1,96,-79.78777,43.26671,0.001
316013209,316013209_0,0,0,-82.42068,42.95717,0.001
316013209,316013209_0,1,8,-81.22613,42.16863,0.001
316013209,316013209_0,2,9,-81.27475,42.15376,0.001
316013209,316013209_0,3,10,-84.32705,46.5032,0.001
316013209,316013209_0,4,11,-82.42068,42.95718,0.001
316013209,316013209_0,5,12,-81.40133,42.11782,0.001
316013209,316013209_0,6,15,-81.35251,42.13136,0.001
316013209,316013209_0,7,19,-84.32706,46.5032,0.001
316013209,316013209_0,8,20,-81.20946,42.17345,0.001
316013209,316013209_0,9,21,-81.1749,42.18336,0.001
316013209,316013209_0,10,24,-84.32706,46.5032,0.001
316013209,316013209_0,11,26,-82.42069,42.95717,0.001
316013209,316013209_0,12,30,-83.00198,44.31486,0.001
316013209,316013209_0,13,31,-81.42839,42.11043,0.001
316013209,316013209_0,14,35,-82.42068,42.95717,0.001
316013215,316013215_0,0,0,-82.41929,42.95831,0.001
316013215,316013215_0,1,4,-83.65516,45.72387,0.001
316013215,316013215_0,2,9,-83.7297,45.79265,0.001
316013215,316013215_0,3,10,-83.55499,45.62991,0.001
316013215,316013215_0,4,16,-83.86951,45.92279,0.001
316013215,316013215_0,5,20,-83.88412,45.94413,0.001
316013215,316013215_0,6,21,-83.88828,45.95353,0.001
316013215,316013215_0,7,22,-83.88898,45.9692,0.001
316013215,316013215_0,8,23,-83.88547,45.99399,0.001
316013215,316013215_0,9,25,-83.87108,46.02152,0.001
316013215,316013215_0,10,26,-83.74075,45.80271,0.001
316013215,316013215_0,11,27,-83.74483,45.8064,0.001
316013215,316013215_0,12,28,-83.86612,46.02601,0.001
316013215,316013215_0,13,31,-84.32705,46.50321,0.001
316013215,316013215_0,14,37,-80.04349,42.79798,0.001
316013215,316013215_0,15,44,-82.64884,41.87971,0.001
316013215,316013215_0,16,45,-82.7503,41.88769,0.001
316013215,316013215_0,17,46,-82.41929,42.95831,0.001
316013215,316013215_0,18,48,-82.57658,41.8666,0.001
316013215,316013215_0,19,51,-82.59305,41.87314,0.001
316013215,316013215_0,20,52,-82.54246,41.85034,0.001
316013215,316013215_0,21,54,-83.86658,46.02598,0.001
316013946,316013946_0,0,0,-82.44735,42.93388,0.001
316013946,316013946_0,1,40,-83.08668,42.29643,0.001
316014050,316014050_0,0,0,-79.24836,42.88059,0.001
316014050,316014050_0,1,37,-79.24833,42.88067,0.001
316014160,316014160_0,0,0,-81.73111,43.74717,0.001
316014160,316014160_0,1,8,-84.10599,46.24367,0.001
316014160,316014160_0,2,9,-84.10506,46.24588,0.001
316014160,316014160_0,3,10,-84.11894,46.21332,0.001
316014160,316014160_0,4,11,-84.11115,46.23191,0.001
316014160,316014160_0,5,12,-81.73108,43.74718,0.001
316014160,316014160_0,6,14,-84.01643,46.07809,0.001
316014160,316014160_0,7,15,-84.01558,46.09946,0.001
316014160,316014160_0,8,17,-81.73109,43.74717,0.001
316014160,316014160_0,9,18,-81.72692,43.74564,0.001
316014160,316014160_0,10,22,-88.50498,48.23539,0.001
316014160,316014160_0,11,23,-88.52773,48.23819,0.001
316014160,316014160_0,12,25,-89.18238,48.44801,0.001
316014160,316014160_0,13,27,-88.56829,48.24252,0.001
316014160,316014160_0,14,29,-88.5361,48.23923,0.001
316014160,316014160_0,15,31,-89.18233,48.44806,0.001
316014160,316014160_0,16,32,-90.86151,47.30183,0.001
316014160,316014160_0,17,36,-90.77462,47.34099,0.001
316014160,316014160_0,18,37,-89.18246,48.44795,0.001
316014160,316014160_0,19,38,-90.97063,47.25341,0.001
316014160,316014160_0,20,43,-91.11381,47.19028,0.001
316014160,316014160_0,21,44,-90.95431,47.26046,0.001
316014160,316014160_0,22,47,-91.14663,47.17561,0.001
316014160,316014160_0,23,48,-91.44995,47.03517,0.001
316014160,316014160_0,24,53,-91.19311,47.1546,0.001
316014160,316014160_0,25,54,-84.12014,46.21,0.001
316014160,316014160_0,26,55,-84.10185,46.18818,0.001
316014160,316014160_0,27,57,-84.02111,46.13918,0.001
316014160,316014160_0,28,58,-84.01423,46.12862,0.001
316014160,316014160_0,29,59,-84.0134,46.11456,0.001
316014160,316014160_0,30,60,-84.15412,46.32377,0.001
316014160,316014160_0,31,61,-84.11889,46.2979,0.001
316014160,316014160_0,32,62,-84.11776,46.28465,0.001
316014160,316014160_0,33,63,-84.10387,46.25952,0.001
316014160,316014160_0,34,64,-84.10055,46.25632,0.001
316014160,316014160_0,35,65,-84.10132,46.25398,0.001
316018616,316018616_0,0,0,-79.24379,42.90709,0.001
316018616,316018616_0,1,76,-79.24378,42.90708,0.001
316023269,316023269_0,0,0,-79.40836,43.62618,0.001
316023269,316023269_0,1,1,-79.37472,43.64137,0.001
316023269,316023269_0,2,2,-79.37009,43.64111,0.001
316023269,316023269_0,3,3,-79.37687,43.63576,0.001
316023269,316023269_0,4,4,-79.38339,43.63643,0.001
316023269,316023269_0,5,5,-79.36825,43.63369,0.001
316023269,316023269_0,6,6,-79.38763,43.62797,0.001
316023269,316023269_0,7,7,-79.38304,43.63178,0.001
316023269,316023269_0,8,8,-79.34848,43.62577,0.001
316023269,316023269_0,9,9,-79.38298,43.63608,0.001
316023269,316023269_0,10,10,-79.38349,43.63205,0.001
316023269,316023269_0,11,11,-79.42707,43.62791,0.001
