trial,k,r,neighbor_mode,min_dense_points,runtime_sec,total_points,coverage_ratio,noise_ratio,n_clusters,effective_ports,largest_cluster_points,largest_cluster_share,mean_cluster_points,median_cluster_points,edge_count,transition_count,score,rss_mb
22,20,0.0005,8,,0.03365340002346784,2478,0.9979822437449556,0.0020177562550444117,18,5,1041,0.42094621916700364,137.38888888888889,49.5,19,52,0.7635146996913152,281.82421875
23,20,0.001,4,,0.027712600014638156,2478,0.9947538337368845,0.00524616626311547,28,6,544,0.2206896551724138,88.03571428571429,35.0,37,93,0.8080720592011368,281.8359375
24,20,0.001,8,,0.026312800007872283,2478,0.9947538337368845,0.00524616626311547,17,5,1041,0.42231237322515214,145.0,50.0,21,64,0.7627803431013847,281.8359375
25,30,5e-06,4,,0.040731500019319355,2478,1.0,0.0,44,5,514,0.20742534301856336,56.31818181818182,20.0,53,123,0.8063943312844281,281.83984375
26,30,5e-06,8,,0.0357190000358969,2478,1.0,0.0,36,6,514,0.20742534301856336,68.83333333333333,26.0,43,99,0.811660371570736,281.84375
27,30,1e-05,4,,0.030653900001198053,2478,1.0,0.0,44,5,514,0.20742534301856336,56.31818181818182,20.0,53,123,0.8068640907835741,281.84375
28,30,1e-05,8,,0.04444030002923682,2478,1.0,0.0,36,6,514,0.20742534301856336,68.83333333333333,26.0,43,99,0.8112572596273168,281.84765625
29,30,2e-05,4,,0.03796640003565699,2478,1.0,0.0,44,5,514,0.20742534301856336,56.31818181818182,20.0,53,123,0.8065223162185197,281.84765625
30,30,2e-05,8,,0.039906400023028255,2478,1.0,0.0,36,6,514,0.20742534301856336,68.83333333333333,26.0,43,99,0.8114659796292435,281.84765625
31,30,3e-05,4,,0.039976200030650944,2478,1.0,0.0,44,5,514,0.20742534301856336,56.31818181818182,20.0,53,123,0.8064292234064308,281.8515625
32,30,3e-05,8,,0.0371138000045903,2478,1.0,0.0,36,6,514,0.20742534301856336,68.83333333333333,26.0,43,99,0.8115954463287711,281.8515625
33,30,5e-05,4,,0.0455653999815695,2478,1.0,0.0,44,5,514,0.20742534301856336,56.31818181818182,20.0,53,123,0.8061722163501533,281.8515625
34,30,5e-05,8,,0.03064419998554513,2478,1.0,0.0,36,6,514,0.20742534301856336,68.83333333333333,26.0,43,99,0.8118980765247151,281.85546875
35,30,8e-05,4,,0.02709269995102659,2478,1.0,0.0,44,5,514,0.20742534301856336,56.31818181818182,20.0,53,123,0.8070322977125126,281.85546875
36,30,8e-05,8,,0.042784799996297807,2478,1.0,0.0,36,6,514,0.20742534301856336,68.83333333333333,26.0,43,99,0.8113332609035455,281.85546875
37,30,0.0001,4,,0.025171599991153926,2478,1.0,0.0,44,5,514,0.20742534301856336,56.31818181818182,20.0,53,123,0.8071235226886061,281.8671875
38,30,0.0001,8,,0.025057899998500943,2478,1.0,0.0,36,6,514,0.20742534301856336,68.83333333333333,26.0,43,99,0.812162461698766,281.87109375
39,30,0.00015,4,,0.03828310000244528,2478,1.0,0.0,44,5,514,0.20742534301856336,56.31818181818182,20.0,53,123,0.8065076229321896,281.87109375
40,30,0.00015,8,,0.03369469998870045,2478,1.0,0.0,36,6,514,0.20742534301856336,68.83333333333333,26.0,43,99,0.8117549104950894,281.87109375
41,30,0.0002,4,,0.03222330001881346,2478,1.0,0.0,44,5,514,0.20742534301856336,56.31818181818182,20.0,53,123,0.8067903314220898,281.8828125
42,30,0.0002,8,,0.030237600032705814,2478,1.0,0.0,36,6,514,0.20742534301856336,68.83333333333333,26.0,43,99,0.8119172231028609,281.88671875
43,30,0.0003,4,,0.02713229996152222,2478,1.0,0.0,44,5,514,0.20742534301856336,56.31818181818182,20.0,53,123,0.8070304208637589,281.88671875
44,30,0.0003,8,,0.03958750003948808,2478,1.0,0.0,36,6,514,0.20742534301856336,68.83333333333333,26.0,43,99,0.8114807288542552,281.88671875
45,30,0.0005,4,,0.04042390000540763,2478,0.9987893462469734,0.001210653753026647,42,5,514,0.20767676767676768,58.92857142857143,22.5,50,124,0.8060555868056807,281.88671875
46,30,0.0005,8,,0.025497699971310794,2478,0.9987893462469734,0.001210653753026647,35,6,514,0.20767676767676768,70.71428571428571,26.0,40,94,0.811788594271313,281.88671875
47,30,0.001,4,,0.033081899979151785,2478,0.9931396287328491,0.006860371267150889,37,5,514,0.20885818772856563,66.51351351351352,30.0,47,111,0.8047484116389894,281.88671875
48,30,0.001,8,,0.026562999992165715,2478,0.9931396287328491,0.006860371267150889,31,6,514,0.20885818772856563,79.38709677419355,31.0,37,88,0.8100892842465289,281.88671875
49,50,5e-06,4,,0.024086799996439368,2478,1.0,0.0,56,6,508,0.2050040355125101,44.25,18.5,61,164,0.8126929771465079,281.890625
50,50,5e-06,8,,0.037262899975758046,2478,1.0,0.0,44,5,514,0.20742534301856336,56.31818181818182,24.5,47,116,0.8065549871865905,281.89453125
51,50,1e-05,4,,0.030738000001292676,2478,1.0,0.0,56,6,508,0.2050040355125101,44.25,18.5,61,164,0.8123779231768185,281.89453125
52,50,1e-05,8,,0.030532400007359684,2478,1.0,0.0,44,5,514,0.20742534301856336,56.31818181818182,24.5,47,116,0.8068698104639268,281.89453125
53,50,2e-05,4,,0.04381840000860393,2478,1.0,0.0,56,6,508,0.2050040355125101,44.25,18.5,61,164,0.8117700432619127,281.89453125
54,50,2e-05,8,,0.025267000019084662,2478,1.0,0.0,44,5,514,0.20742534301856336,56.31818181818182,24.5,47,116,0.8071189844747177,281.90625
55,50,3e-05,4,,0.049132200016174465,2478,1.0,0.0,56,6,508,0.2050040355125101,44.25,18.5,61,164,0.8115274269231532,281.90625
56,50,3e-05,8,,0.07587870000861585,2478,1.0,0.0,44,5,514,0.20742534301856336,56.31818181818182,24.5,47,116,0.8048248406528121,281.90625
57,50,5e-05,4,,0.050157499965280294,2478,1.0,0.0,56,6,508,0.2050040355125101,44.25,18.5,61,164,0.8114808965768074,281.90625
58,50,5e-05,8,,0.031083600013516843,2478,1.0,0.0,44,5,514,0.20742534301856336,56.31818181818182,24.5,47,116,0.8068438732282459,281.90625
59,50,8e-05,4,,0.028256300021894276,2478,1.0,0.0,56,6,508,0.2050040355125101,44.25,18.5,61,164,0.8124949996456146,281.90625
60,50,8e-05,8,,0.06927679997170344,2478,1.0,0.0,44,5,514,0.20742534301856336,56.31818181818182,24.5,47,116,0.8051117769534929,281.91015625
61,50,0.0001,4,,0.032884999993257225,2478,1.0,0.0,56,6,508,0.2050040355125101,44.25,18.5,61,164,0.812277090385609,281.91015625
62,50,0.0001,8,,0.03067519998876378,2478,1.0,0.0,44,5,514,0.20742534301856336,56.31818181818182,24.5,47,116,0.8068630882136387,281.91015625
63,50,0.00015,4,,0.0433811999973841,2478,1.0,0.0,56,6,508,0.2050040355125101,44.25,18.5,61,164,0.811790114872077,281.9140625
64,50,0.00015,8,,0.04415779997361824,2478,1.0,0.0,44,5,514,0.20742534301856336,56.31818181818182,24.5,47,116,0.8062366825284248,281.9140625
65,50,0.0002,4,,0.031100700027309358,2478,1.0,0.0,56,6,508,0.2050040355125101,44.25,18.5,61,164,0.8123608596726858,281.9140625
66,50,0.0002,8,,0.06691940000746399,2478,1.0,0.0,44,5,514,0.20742534301856336,56.31818181818182,24.5,47,116,0.8052150962691221,281.9140625
67,50,0.0003,4,,0.036535399965941906,2478,1.0,0.0,56,6,508,0.2050040355125101,44.25,18.5,61,164,0.8121066100280425,281.91796875
68,50,0.0003,8,,0.03551270003663376,2478,1.0,0.0,44,5,514,0.20742534301856336,56.31818181818182,24.5,47,116,0.8066364601277236,281.91796875
69,50,0.0005,4,,0.03375110001070425,2478,0.9971751412429378,0.0028248587570621764,54,6,508,0.2055847834884662,45.75925925925926,21.0,61,160,0.81141416870204,281.921875
70,50,0.0005,8,,0.028344999998807907,2478,0.9971751412429378,0.0028248587570621764,44,5,514,0.20801295022258195,56.15909090909091,24.5,49,112,0.8061492786172064,281.93359375
71,50,0.001,4,,0.051699700008612126,2478,0.9891041162227603,0.010895883777239712,49,6,506,0.20644634842921256,50.02040816326531,23.0,46,145,0.8083986455116596,281.93359375
72,50,0.001,8,,0.03083240002160892,2478,0.9891041162227603,0.010895883777239712,42,5,506,0.20644634842921256,58.357142857142854,25.5,42,128,0.8043275182140588,281.93359375
73,80,5e-06,4,,0.018732900032773614,2478,1.0,0.0,62,6,506,0.20419693301049233,39.96774193548387,14.0,65,170,0.8131109896731712,281.93359375
74,80,5e-06,8,,0.020236800017300993,2478,1.0,0.0,54,6,508,0.2050040355125101,45.888888888888886,19.5,60,155,0.8128772209873842,281.93359375
75,80,1e-05,4,,0.02731909998692572,2478,1.0,0.0,62,6,506,0.20419693301049233,39.96774193548387,14.0,65,170,0.8127007805567663,281.9453125
76,80,1e-05,8,,0.019024199980776757,2478,1.0,0.0,54,6,508,0.2050040355125101,45.888888888888886,19.5,60,155,0.8129355389172103,281.9453125
77,80,2e-05,4,,0.02689869998721406,2478,1.0,0.0,62,6,506,0.20419693301049233,39.96774193548387,14.0,65,170,0.812720705621669,281.9453125
78,80,2e-05,8,,0.021819300018250942,2478,1.0,0.0,54,6,508,0.2050040355125101,45.888888888888886,19.5,60,155,0.8128013215358781,281.9453125
79,80,3e-05,4,,0.01860759995179251,2478,1.0,0.0,62,6,506,0.20419693301049233,39.96774193548387,14.0,65,170,0.8131170271310227,281.9453125
80,80,3e-05,8,,0.026464900001883507,2478,1.0,0.0,54,6,508,0.2050040355125101,45.888888888888886,19.5,60,155,0.8125798623947673,281.9453125
81,80,5e-05,4,,0.021670700050890446,2478,1.0,0.0,62,6,506,0.20419693301049233,39.96774193548387,14.0,65,170,0.8129698591462844,281.9453125
82,80,5e-05,8,,0.021543600014410913,2478,1.0,0.0,54,6,508,0.2050040355125101,45.888888888888886,19.5,60,155,0.8128145276719525,281.9453125
83,80,8e-05,4,,0.02849120000610128,2478,1.0,0.0,62,6,506,0.20419693301049233,39.96774193548387,14.0,65,170,0.8126453143157267,281.9453125
