port_id,lat,lon,area_deg2,stationary_points
188,13.44615105420749,144.65342441072175,0.0010020443500001624,17616
59,38.95319222213974,-75.06479276909135,0.008218970300000027,144
89,28.888622023768804,-89.39746869156221,0.004676823099999873,80
260,38.788016829875524,-75.16152757123098,6.025000000360937e-08,51
81,26.100774849719393,-80.12403966275629,0.00520569260000042,3109
75,47.60371076148918,-122.41420917626284,0.0323502929000007,2229
36,54.267491645545334,-130.44422599479566,0.03531886495000149,410
5,39.90196165020804,-75.19381375381259,0.011067886650000348,595
20,46.08504906399225,-122.95473746816367,0.008060846300001676,474
209,38.95665536329842,-76.42796695527491,0.007067881700000159,154
163,29.699913135776384,-95.00411942339413,0.06184132185000055,3484
28,45.58102923610373,-122.63644058198913,0.02808990795000023,849
102,49.23947534231233,-123.0580758355406,0.050897882450001285,1681
7,29.676102240413403,-91.35022712835143,0.028232251900000702,973
119,41.42196416666667,-88.19190916666665,2.0000000005591119e-10,6
21,40.6067557627652,-73.93684573454205,0.18270418725000112,2173
56,30.08771341847628,-90.71758670853396,0.7453575699999978,6413
107,48.73780153635969,-122.59448749475767,0.006742971200000281,162
19,26.78620732561208,-80.04833747354877,0.0036522966999998382,2387
208,40.93720863352988,-73.90961155790409,7.37669500000388e-05,70
51,39.23140012047727,-76.55195129511294,0.005011779900000236,709
265,41.513692472984,-88.08921280964267,8.020000000067762e-08,11
205,33.61115382938205,-117.9105849428766,0.000200221600000077,230
211,18.447922264594112,-66.1016846063221,0.0007176743000000478,526
45,41.49887458312316,-81.70666892920102,0.0002798234500000356,74
0,33.722316117203796,-118.19646470659166,0.011239404449999272,2075
106,34.21227022102694,-77.95529981549264,9.426904999982283e-05,200
242,41.90680853801169,-80.79462596491227,2.8500000001039554e-09,24
17,27.83155666957813,-97.12359123519782,0.052034170900000426,1681
31,30.072088771534624,-93.63339763313142,0.13801334035000049,1923
133,29.75223552307974,-88.28908415237638,1.3741849999940025e-05,14
87,49.17713113713378,-123.90558143380622,0.0035604381500004625,208
210,29.806344419808724,-93.93190017747135,0.006103043299999863,345
3,32.849561935862226,-79.92679812623945,0.010762168199999941,623
93,29.864838029940863,-92.03566018996572,0.022466509399999862,341
71,38.43403716062925,-82.59651742930978,0.0005273071499999513,175
74,39.55570896973126,-75.6376171284608,0.009028630450000153,150
172,45.539569791839774,-73.5297223548344,0.0007861180499998444,332
215,42.88433158052646,-79.24843459828948,4.610699999967907e-06,47
268,39.80688956517892,-75.4106308988546,0.0003173538999999491,128
152,46.73894036570096,-92.05675876648063,0.0052235429000000826,139
149,29.408559309308316,-93.65076786148059,0.002922029800000002,165
137,21.313538662443104,-157.98967908218626,0.017108624800000152,873
192,38.78565710206995,-77.0187636830835,2.335000000075447e-08,46
113,28.625882814923518,-94.44630393947976,0.10649454035000078,195
146,40.1696086833193,-80.6901253919872,1.1269499999963496e-06,8
49,37.192142997770446,-76.27075851227107,0.013081680000000262,101
154,37.8166654183377,-122.34614424310244,0.023828768749999972,1245
325,40.797365100595016,-124.17524792961686,6.11718500000834e-05,56
37,48.414479578668356,-123.26183182507081,0.025636761249999473,258
130,32.69287226648646,-117.1821098683603,0.006982330599999672,747
70,36.915896472814424,-76.26686411954347,0.04799017464999972,1356
186,27.842057140341062,-82.49269356372018,0.023552237999998612,969
206,59.60801191414387,-151.33462289328926,0.002212197699999405,61
112,28.390357725869652,-80.59806334978128,0.0010360164000003333,176
25,30.725050980170582,-88.04010113494924,0.0049470907500001925,747
145,38.01286833333334,-90.08387833333335,1.9999999980722125e-10,6
231,43.281510740377136,-79.81526540191193,0.0009415537000000524,170
8,30.356362239377688,-88.73370586529026,0.049881030549998144,691
167,60.64373840440912,-147.45828225418276,3.047335000005717e-05,73
164,41.918228849303844,-73.98178999590496,8.139999999859741e-08,21
138,43.64836632036472,-70.2508118216066,0.0003046551500001419,142
121,41.664743412363805,-87.43009699938264,0.01620477154999968,153
52,29.105244745662944,-90.16034278279365,0.03197675530000055,1850
2,48.93502740724899,-123.43222609979087,0.11803550985000147,415
254,38.838151945346254,-90.1127292068489,0.00026921540000001694,335
79,42.962275716666774,-82.40856822605959,0.0023603046500001697,186
200,43.073934169619314,-70.74366958601043,0.0009032735500000542,134
99,42.38432478860386,-70.87645704909161,0.019965842199999743,366
116,41.604599009582515,-71.19363413420366,0.05873671385000016,437
177,38.59157967896608,-90.22045842493064,0.0017500611500005326,162
203,40.66372969346887,-89.60504139727917,0.0003325268500000829,78
61,57.74689626004481,-152.44693322271598,0.003804348199999994,248
24,29.262950857176524,-94.67059713305024,0.10651496849999954,3026
272,46.501832765434024,-84.3457097245092,4.6598050000185636e-05,60
38,18.382386978032454,-64.70054133390418,0.053843706649999476,926
65,34.401488283955246,-119.68673595145725,1.4564500000199299e-06,24
141,55.341615460757865,-131.65660094455325,0.003110443950000093,262
173,25.312365674509188,-80.28023539678263,3.525649999981957e-06,200
12,28.8452042500207,-95.34332022647908,0.060593616999999156,682
191,61.088678964804785,-146.4102020084059,4.885084999995414e-05,55
83,30.09446045331016,-88.29801584016472,0.012334060099999121,197
60,41.20057455590837,-73.00837461430481,0.023949402650000888,153
15,41.3203712336892,-88.87966351126927,1.4050000000002012e-08,42
72,27.64483811741345,-82.7977109619235,0.03310066505000093,200
139,41.681230059090055,-83.47873404999781,0.00017568099999994686,62
14,29.224420060802885,-95.21372709997571,2.6358399999865845e-05,18
105,29.23383468923924,-90.09947506747321,0.009653345200000472,310
90,48.55487199230307,-122.70589218848517,0.029616776450002002,344
300,36.80228500000001,-121.78713000000002,4.00000000079848e-09,46
115,31.12945908645875,-81.47862884016122,0.002155181449999942,144
143,43.229639999999996,-86.333575,2.0000000005591119e-10,34
67,53.901063324363435,-166.56961171903933,0.0053654127000006685,152
159,60.77809589436853,-148.68148827042359,1.391409999999557e-05,45
318,29.98747285714286,-81.65718552380953,1.7500000003471143e-09,29
43,25.802583229728487,-80.18260602693968,0.01286182290000047,1536
35,47.30033975017371,-122.4649956795619,0.008247099899999753,661
324,38.87448375637625,-77.02142045432906,4.900999999993427e-07,73
166,36.820186997232035,-75.6403560468093,0.002261707949999371,32
53,29.572935968053503,-90.57909892834529,0.013346176799999696,464
22,32.1047996719767,-81.10038308675158,0.0018701471499997365,349
270,61.11768487938601,-146.31049112545284,0.00024928839999992957,235
264,29.323929080356255,-93.22359293750073,2.9978999999045975e-06,7
233,45.86250354875299,-122.7878986318975,7.056000000801288e-07,37
4,18.243961718932045,-64.97896155811549,1.0156499999931947e-06,40
279,55.057910902524206,-162.32241413548925,4.2178000000332195e-06,19
46,58.32926117607613,-134.50930054447036,0.002313383099999287,164
27,37.82873874957526,-76.27872267074414,9.809999999893166e-08,68
247,29.798131298147826,-93.33851135737943,0.0007016498000000578,206
220,33.90827196706139,-118.44316614307381,0.005151497649998852,271
32,29.36350609752184,-90.25299865878733,8.752899999987937e-06,50
120,29.60165413803938,-93.45503894345053,0.04635839045000016,332
252,25.97267616141487,-80.12479895405204,7.787800000004893e-05,126
18,46.18385322627205,-123.81257698912546,0.004126850050000159,258
58,48.131069960537,-123.43478776404834,0.0004654318000000536,225
23,28.76320230635176,-90.10274208373117,0.0027666783499995873,50
158,30.390815933704985,-81.48505310147955,0.020562319150000653,539
176,43.017791603171894,-87.90965677929482,0.00019331905000008722,88
118,42.62429195113771,-73.75561245966833,3.6251499999316427e-06,101
16,26.33456744394413,-80.07804225860531,0.001069627650000074,383
285,28.95161287220619,-94.55256761719428,8.453199999993005e-05,46
91,34.712664416193945,-76.69618966017626,7.131835000005565e-05,65
295,48.1065067916546,-122.7768327371776,8.627499999743606e-07,41
237,27.96814801794804,-82.81321896157883,2.5741000000399224e-06,16
226,42.61215050731395,-70.65353939894916,7.666850000047586e-06,97
155,43.35729761998642,-124.26859358512436,1.5089899999979305e-05,72
69,41.339009973933116,-72.07608730987342,1.3043999998269268e-06,31
129,32.3316674035823,-117.1098652656703,0.0009061632000000109,146
140,38.056435086318906,-122.12069976653648,0.012142484549999881,335
239,47.97439465985853,-122.27901602711061,0.002895287650000765,59
169,47.77052060616882,-122.54371313561055,0.004500536599999081,71
250,60.105572853746935,-149.39840519070225,5.756349999839562e-06,63
30,48.64444019387613,-123.41598325325083,0.02889672349999905,456
218,48.367920875513036,-124.61285507979936,3.654999998831531e-08,85
171,45.06727515151515,-83.40694666666667,5.499999997451937e-10,6
109,43.4631137037037,-76.51659851851853,4.50000000214618e-10,32
148,24.560816116318644,-81.78089415621282,0.0007999847000000545,215
104,28.661549261849263,-89.55158691530691,2.1450000000560822e-08,15
194,28.837889855072465,-81.33519252173913,5.750000000168598e-09,32
273,41.79978118338322,-71.38793535062925,0.0001155032999998586,45
63,37.95137769237815,-121.3206788024164,6.731750000005197e-06,65
234,32.01854466361102,-80.98880396829736,7.33721499999761e-05,41
179,36.75565284219612,-89.11715438540874,1.119850000034759e-06,112
64,37.3073245751634,-77.26625888888888,7.650000000344482e-09,17
190,28.675350503144653,-93.49862251572327,1.590000000089222e-08,5
34,36.9692295785463,-89.13363286492597,0.003814575600000243,54
207,28.748296957928808,-91.36751805825246,5.150000000089681e-09,19
162,41.48118954726793,-74.00793103760277,3.0246000000768464e-06,8
39,26.06136850085887,-97.11922843124589,0.005030969200000113,28
212,44.27449132060756,-68.31791073316906,4.060000000116433e-07,45
276,30.98515944299391,-81.22207617928635,1.149000000006617e-07,7
243,37.507708351093626,-122.30170882806568,0.000800873949999948,39
202,35.10177935450083,-90.13038162521227,0.0036504952499999,117
214,18.06307884958519,-65.8207669031062,7.556549999939344e-06,60
55,29.31714509582072,-89.34758448701002,0.014294497399999257,268
289,34.15811240570111,-119.2129082830569,5.7217000000057854e-05,260
248,17.940227901355208,-66.18061912307941,6.098784999995071e-05,147
244,48.83736726878716,-122.7350811429761,0.0006659143499998448,85
111,30.174205058589596,-85.73089519780929,0.0003153361499998872,198
312,41.88956742133713,-87.61480131161701,4.4352249999977986e-05,112
86,30.52883411929385,-88.10274231331601,4.415594999999627e-05,159
131,58.105353546221714,-135.4650789355581,3.476000001523118e-07,10
13,31.847054904483144,-116.6209091332418,6.918500000667744e-07,11
80,39.3631748404108,-81.31665352021459,3.6030000000864067e-06,13
40,33.460653623188406,-117.70274014492753,1.1499999998774002e-09,38
124,39.71427884629162,-75.51297174345845,0.00017168289999988518,164
181,42.06190387096773,-90.17056516129031,6.199999999885835e-09,26
10,42.29660831837796,-83.10462799750105,0.003027936950000026,76
309,29.232162245614038,-93.70417915789474,1.899999999937852e-08,9
280,37.17871249813904,-88.78578194531288,6.717000000021486e-07,13
128,18.229610804597698,-65.61970966611932,3.044999999987936e-08,24
286,54.131874317941765,-165.78477664101393,2.208999999837009e-07,37
197,30.963460000000005,-87.98473166666666,2.0000000005591119e-10,6
291,17.989781566594683,-66.75731271452462,0.0007548915999999764,112
236,41.524775167849725,-70.6730910559006,2.2539999999035885e-07,18
316,51.861592787661685,-176.63799348975124,4.187500000091859e-07,34
123,43.619303973830675,-83.84281523964432,2.3054999999025294e-07,30
76,28.64324051996964,-96.5526100595359,1.5727199999989118e-05,28
304,27.32681313563719,-96.83150290504332,4.848350000008283e-06,6
29,44.984814961240325,-74.78715542635659,4.3000000001007486e-09,35
94,27.37020181069959,-89.92428209876543,4.049999999924279e-09,18
136,37.658675,-76.44064,1.9999999998485692e-10,37
322,41.507969354838714,-82.59055370967742,1.2400000000482215e-08,7
85,40.38812156862745,-91.3837111764706,8.500000000777504e-10,10
319,45.40745999999999,-73.58980333333334,1.0000000006348273e-10,39
257,38.65766095238096,-76.5283219047619,3.5000000000902674e-10,37
230,60.34094501246381,-146.56740184548303,3.99021999999107e-05,57
261,20.895765230781265,-156.46669615703289,8.528999999715178e-07,37
305,40.0460091580756,-80.73112718213058,9.699999999478723e-09,38
296,46.59858371794872,-90.8790921794872,1.2999999997594615e-09,41
297,59.45026331869013,-135.32511032082004,2.5040000000079395e-07,31
182,43.635808611632434,-79.36786879079447,1.465149999957849e-06,64
100,41.45452809523811,-90.78242428571428,3.4999999993797245e-10,35
294,34.00649622871046,-77.95384613138687,6.8500000002274185e-09,15
240,44.44173875447736,-68.90235047186374,3.500939999988566e-05,46
47,38.39660213639264,-76.37959902935546,1.0841250000011876e-05,20
122,38.72842762001011,-82.86953900117904,9.895000000185158e-08,21
50,30.379075737156224,-87.22048899984841,0.001375025250000034,75
311,43.74606663916631,-81.72764298125637,4.606000000092854e-07,25
48,42.24214742699916,-70.96903824783821,2.5895250000030872e-05,81
142,30.069873247863246,-89.83614269230769,7.800000000262071e-09,33
251,34.80576170081628,-76.68115405963688,1.0005000000233675e-07,66
303,60.654959896699246,-151.38397802023292,5.2661750000214294e-05,42
320,48.40860076994004,-89.21849711733513,2.891999999890813e-07,25
1,29.02185375523041,-89.22533715957024,0.01819977404999998,65
135,44.76638714285714,-85.60715142857141,2.7999999996458884e-09,15
222,37.487866811594195,-76.30904492753623,1.1499999998418728e-09,31
283,43.712664264507424,-124.10524647773278,1.2350000000912325e-08,24
326,34.250211621621624,-119.26561387387387,1.849999999824399e-09,29
224,40.457284676888754,-80.0365692868882,1.854804999995542e-05,38
225,57.05004809523809,-135.34548428571426,3.499999997958639e-10,38
96,28.81732900497512,-90.8450937810945,6.700000000682866e-09,18
196,28.891578196897083,-90.03621462344826,0.0009198642999999425,25
160,30.801990387596902,-81.51750697674419,2.14999999967734e-09,27
195,39.09930937916501,-84.60362955102897,0.004376841000000545,46
245,29.915832438452643,-85.72448600606016,4.713849999994026e-06,18
156,40.09111053867711,-74.87342568206037,0.003609492799999629,65
189,30.40749131578948,-90.15588929824561,1.900000000122594e-09,24
84,56.81405294117646,-132.962112745098,1.7000000005107722e-09,40
314,49.43224,-123.47208499999999,9.999999992137419e-11,6
103,33.77678153571994,-78.11579656525558,0.0001552953499999471,35
310,38.56190499423298,-82.80361478662053,1.444999999950987e-08,31
293,40.023103649961605,-90.43816544121833,7.081489999997422e-05,30
88,47.01701069922954,-91.67542847506905,2.292999999988033e-07,43
262,34.738312926829266,-90.44593097560974,4.099999999476404e-09,32
41,59.28255182931016,-135.46412283186518,4.3704999998350013e-07,8
11,21.08151257558792,-157.0287432661441,4.4650000012553206e-08,5
281,42.026645,-82.60188499999998,1.9999999991380264e-10,5
258,42.72671808147255,-80.13896660670694,0.00015931254999998175,18
229,37.05383801776964,-88.47570386167382,0.004097600449999976,167
223,41.7380029934924,-70.62580010845986,2.304999999942715e-08,20
117,38.29016339139203,-76.41780637760084,7.46369999990628e-06,37
125,61.2390485110159,-149.8897930643979,8.639000000360548e-07,15
175,29.89809851837491,-91.21633281057717,5.174499999191748e-07,9
168,25.416569649122806,-79.20494298245616,9.49999999981361e-10,11
263,27.79524572139303,-90.6479262686567,1.339999999966043e-08,23
170,35.315838235294116,-94.56115588235292,8.500000001132775e-10,21
147,40.592259403037794,-80.66113700576946,1.4155000000338678e-07,5
259,44.8339912063751,-87.38126705963171,1.819499999960647e-07,20
227,40.65369333333334,-80.38847,0.0014345477999998266,8
213,28.858346935441375,-96.02946118577077,3.7950000000649116e-07,17
288,29.917666666666666,-81.30627999999999,3.099999999783046e-09,9
178,31.930763633152473,-80.59452472676037,0.005962842549999913,29
6,30.511717083333338,-86.48230124999999,1.1999999999091414e-09,35
144,32.69230666666667,-80.22563517543861,1.9000000001048307e-09,25
198,28.956024632334106,-82.70312422751729,1.3010000000009702e-07,15
201,49.15498004833252,-125.90654438376023,1.0344999998918296e-07,16
77,29.200616339622638,-89.04532422641508,2.6499999999183698e-08,6
327,54.106368950329326,-130.57945883312993,0.00014494529999982265,30
62,38.227637236897664,-85.84977427724353,1.0107599999937558e-05,23
249,28.15390586021505,-89.10363650537636,1.2399999999594035e-08,10
92,25.955347288190058,-97.38939425628048,2.9878200000040185e-05,19
269,46.454150300135986,-84.56217102609192,5.601350000050356e-06,5
267,27.656735757575753,-80.36999060606061,2.7499999996319106e-09,29
180,30.763706699999997,-91.38304442222221,1.499999999950376e-08,10
153,26.091700000000003,-79.11607333333333,4.0340000000548096e-07,5
241,30.921528693783277,-81.13049331045102,7.793500000020444e-07,14
150,38.355637867787586,-75.61822717742959,1.3084999999972025e-07,12
185,20.03618095131391,-155.82935783594758,7.363500000188717e-07,24
57,33.21583182744732,-87.56990546053363,7.489500000048258e-07,33
323,46.58016180706971,-87.38886360202623,1.5135000000466981e-07,8
298,38.50563855438778,-74.63087102097988,0.00016770115000026348,16
165,28.494535322554288,-96.78541728876333,3.8531000000854135e-06,20
292,32.87547286549708,-88.18265391812865,2.850000000032901e-09,20
183,36.613111400180664,-121.88409315266483,3.6899999999479835e-08,5
68,38.56145715384615,-121.54344121794873,1.2999999999335445e-08,28
204,17.749544222096993,-64.70651359827144,5.322000000078767e-07,22
151,33.927986498785025,-78.00079414690488,1.5159499999127832e-06,13
275,21.95306242504801,-159.35806697238223,1.1285000001383759e-07,24
95,37.24653986461382,-76.49622422096849,1.3071250000057667e-05,27
307,30.656666331349868,-91.3233655296442,4.018099999954332e-06,12
271,29.419529619165004,-92.0152309701317,3.147820000001416e-05,12
299,34.4646124944134,-120.29320790037247,5.370000000015826e-07,12
266,44.100989242424234,-87.66559272727272,1.0999999998456588e-09,11
97,33.34811351226828,-118.31637826627215,3.7005999999514796e-06,12
82,41.07349135416667,-71.93505807291666,3.200000000361672e-09,16
