source_port,target_port,transition_count,unique_vessels
74,124,428,136
124,74,410,135
74,378,182,81
378,74,176,72
378,124,136,58
124,378,129,56
43,402,125,49
402,43,121,49
43,85,116,42
85,43,110,42
124,43,108,54
96,74,105,42
43,124,101,45
74,96,81,39
247,43,79,31
43,247,79,31
463,124,77,29
124,463,75,32
43,74,67,33
74,43,63,30
197,175,61,28
175,197,56,28
43,121,56,21
96,124,55,19
71,43,55,23
124,265,54,24
265,124,54,26
43,79,52,28
43,847,51,25
124,473,51,19
74,84,50,23
124,96,49,20
79,43,49,25
43,265,48,27
847,43,45,23
43,71,44,20
121,43,44,20
473,124,44,14
43,742,44,12
84,74,43,20
96,197,42,16
124,123,41,22
197,96,41,17
265,43,41,28
742,43,41,10
43,33,39,20
123,124,38,17
463,74,38,24
33,43,37,21
96,84,36,17
462,43,36,16
84,96,35,17
473,43,35,14
77,43,34,23
43,462,34,15
74,197,33,14
166,284,33,16
74,463,33,21
71,79,32,14
197,74,30,13
79,71,30,15
74,934,30,14
124,402,30,13
197,84,30,15
402,124,30,17
410,43,29,14
77,124,29,10
43,77,29,20
323,43,29,13
43,410,29,13
124,77,28,11
284,166,28,13
140,43,28,10
124,255,28,16
847,77,28,15
74,838,27,14
77,121,27,15
43,140,27,8
166,454,27,5
43,331,27,9
124,847,27,12
33,247,26,15
331,43,26,9
121,77,26,12
847,124,26,15
454,166,26,5
77,847,26,14
462,402,26,12
934,74,26,15
284,3469,26,6
43,323,25,14
378,96,25,13
762,43,25,10
255,124,25,15
402,462,25,12
124,934,24,18
838,74,24,11
51,318,24,8
175,2265,24,6
325,3226,24,5
43,762,24,12
197,937,23,7
1097,197,23,8
124,1466,23,12
937,197,23,7
2265,175,23,7
318,51,23,8
43,473,23,10
84,197,23,12
3469,284,23,7
3226,325,22,5
247,33,22,15
1196,74,22,9
197,1097,22,8
934,124,22,16
183,124,22,14
171,43,22,14
265,77,21,5
96,378,21,11
124,278,21,15
203,43,21,11
43,171,21,12
51,43,21,6
43,6,21,14
123,43,21,12
74,1466,21,13
43,691,21,10
74,123,20,8
1466,74,20,12
124,107,20,12
43,56,20,8
107,1198,20,8
107,124,20,12
124,85,20,11
33,71,20,12
1198,107,19,8
124,183,19,11
43,292,19,9
71,33,19,13
74,1196,19,9
85,124,19,10
77,265,18,5
74,473,18,10
762,124,18,11
292,43,18,8
278,124,18,11
265,762,18,12
43,203,18,11
18,71,18,12
1466,124,18,10
74,1835,18,6
85,270,17,7
473,74,17,8
43,51,17,5
1835,74,17,6
121,117,17,9
402,473,17,11
270,43,17,7
85,77,17,10
847,402,17,8
691,43,17,9
43,123,17,8
124,1667,17,10
6,43,16,11
378,463,16,12
402,847,16,8
74,414,16,14
121,270,16,8
1131,43,16,10
117,121,16,8
201,318,16,8
43,318,16,6
124,762,16,12
153,197,16,7
56,43,16,7
473,402,16,6
197,153,15,6
58,585,15,4
1667,43,15,10
1196,84,15,5
43,174,15,10
212,29,15,7
265,381,15,13
2086,78,15,11
121,85,15,10
381,265,15,12
762,265,15,10
77,85,15,7
77,6,15,7
381,124,15,9
1198,124,14,10
43,381,14,9
123,74,14,5
124,13,14,9
270,121,14,9
4186,124,14,14
124,1165,14,10
1466,378,14,10
724,89,14,6
585,58,14,4
318,43,14,6
1692,43,14,2
174,43,14,8
29,212,13,6
124,4186,13,11
265,402,13,8
43,1692,13,2
312,284,13,5
378,934,13,13
381,43,13,8
89,724,13,6
43,1131,13,8
71,18,13,8
74,777,13,5
270,85,13,5
13,124,13,8
71,85,13,3
13,762,12,10
934,378,12,10
1198,72,12,6
1165,124,12,8
1196,96,12,8
72,1198,12,7
15,987,12,5
6,124,12,3
74,58,12,3
6,77,12,8
85,71,12,4
265,473,12,5
78,2086,12,9
284,43,11,5
762,996,11,2
96,175,11,5
96,1196,11,8
777,74,11,5
84,124,11,8
77,473,11,8
996,762,11,2
58,74,11,3
1667,74,11,6
43,378,11,7
265,74,11,6
43,270,11,6
1746,74,11,3
1502,355,11,3
1050,163,11,8
987,15,11,5
265,85,11,9
414,74,11,9
74,265,11,7
6,402,11,7
378,1466,11,9
742,4789,11,6
402,74,11,5
124,6,11,3
163,1050,11,9
171,402,11,8
463,378,11,10
60,205,11,8
462,74,11,4
175,3667,10,1
32,468,10,4
175,74,10,6
58,2556,10,2
155,58,10,2
1148,74,10,6
264,197,10,3
43,284,10,5
175,2869,10,5
124,4248,10,2
402,6,10,9
74,462,10,4
4620,71,10,3
402,123,10,6
58,155,10,2
593,2639,10,3
381,1667,10,8
72,107,10,10
378,43,10,8
74,1746,10,3
74,847,10,6
318,691,10,3
84,1196,10,3
762,13,10,8
3260,43,10,1
79,58,10,5
304,43,10,5
762,847,10,4
762,2314,10,2
292,124,10,8
2294,932,10,7
2722,84,10,6
43,1667,10,6
79,18,10,8
107,72,10,9
85,121,10,9
2391,43,10,7
6,121,9,2
355,1502,9,3
473,265,9,5
74,77,9,5
473,378,9,5
124,84,9,6
96,463,9,6
292,473,9,7
4789,742,9,4
2391,85,9,4
74,762,9,6
71,1676,9,4
3856,58,9,3
402,77,9,6
402,265,9,5
74,2722,9,6
15,3946,9,2
838,84,9,3
318,645,9,7
79,33,9,3
3668,284,9,4
124,1198,9,8
58,78,9,5
1596,318,9,2
43,156,9,7
645,318,9,6
1667,124,9,7
163,3108,9,5
3946,15,9,2
473,123,9,8
463,1466,9,9
1667,381,9,7
1676,162,9,5
58,4351,9,5
58,3856,9,3
58,79,9,5
175,96,9,4
847,74,9,6
278,43,9,5
318,201,9,6
280,74,9,5
847,123,9,5
2314,762,9,3
85,265,9,7
2556,58,9,2
84,2722,9,6
85,847,9,5
43,278,9,8
124,381,9,7
29,1206,9,4
847,121,9,4
43,13,8,6
124,1196,8,7
276,74,8,7
121,124,8,6
934,463,8,8
284,3668,8,3
987,163,8,3
238,1735,8,3
1196,2277,8,5
175,382,8,3
1735,238,8,4
1466,463,8,8
207,284,8,1
254,724,8,5
197,264,8,2
260,74,8,3
197,3217,8,1
1042,124,8,6
205,60,8,7
413,58,8,5
58,69,8,3
183,123,8,7
1598,4484,8,1
63,89,8,3
473,77,8,6
4186,74,8,6
4484,1598,8,2
163,987,8,3
318,1644,8,2
107,74,8,5
123,473,8,6
768,71,8,3
292,278,8,6
84,175,8,5
2869,175,8,5
4663,5118,8,3
318,4126,8,5
838,124,8,3
85,74,8,4
43,1466,8,4
78,574,8,4
77,3260,8,3
84,1186,8,4
121,74,8,6
121,6,8,3
3217,197,8,1
74,280,8,7
3108,163,8,5
43,2391,8,7
74,4186,8,6
73,74,8,5
74,1148,8,4
74,548,8,6
44,74,8,4
74,44,8,5
71,4620,8,2
4548,71,8,8
4541,96,8,2
74,73,8,7
727,89,8,2
4351,58,8,4
463,934,8,7
13,43,8,5
548,74,8,5
463,96,8,5
6,462,8,5
89,727,7,2
197,519,7,5
647,742,7,1
462,124,7,4
183,74,7,4
197,2722,7,1
58,85,7,3
444,1005,7,1
15,238,7,2
210,15,7,4
175,124,7,4
1432,96,7,4
33,79,7,2
3274,32,7,2
84,838,7,3
2722,294,7,3
1466,43,7,3
96,1432,7,4
43,1598,7,1
43,1499,7,2
4248,124,7,2
452,78,7,5
1510,79,7,5
166,312,7,4
77,74,7,4
15,3136,7,4
77,325,7,3
77,270,7,5
58,5704,7,2
250,74,7,1
166,43,7,2
402,171,7,6
1598,43,7,1
238,15,7,2
3095,3745,7,2
