port_id,lat,lon,area_deg2,stationary_points
322,13.44615105420749,144.65342441072175,0.0010020443500001624,17616
14,38.95319222213974,-75.06479276909135,0.008218970300000027,144
264,28.886387292572977,-89.34142641327053,0.0013050310500000155,80
45,38.788016829875524,-75.16152757123098,6.025000000360937e-08,51
140,26.068163366462343,-80.12600214776417,0.010654098800000626,3235
123,47.60371076148918,-122.41420917626284,0.0323502929000007,2229
126,54.267491645545334,-130.44422599479566,0.03531886495000149,410
9,39.8972868880584,-75.21058599809699,0.01636715415000091,743
15,46.08504906399225,-122.95473746816367,0.008060846300001676,474
56,38.95665536329842,-76.42796695527491,0.007067881700000159,154
53,29.69745897161388,-95.0118140522365,0.058007586250000125,3476
19,45.58102923610373,-122.63644058198913,0.02808990795000023,848
131,49.299176754251945,-123.1062604360157,0.012727742650000276,1490
70,29.676625704660026,-91.22511525204484,0.014792654099999582,954
277,41.42196416666667,-88.19190916666665,2.0000000005591119e-10,6
58,40.6067557627652,-73.93684573454205,0.18270418725000112,2171
42,30.387114763457348,-91.21152963558484,0.022322381250000113,609
2,48.73780153635969,-122.59448749475767,0.006742971200000281,162
152,49.17276397547301,-123.0090517890688,0.009134304100000287,191
91,26.806448422142513,-80.05773481707877,0.0026575137500010554,2390
235,40.93720863352988,-73.90961155790409,7.37669500000388e-05,70
94,39.23140012047727,-76.55195129511294,0.005011779900000236,709
101,41.513692472984,-88.08921280964267,8.020000000067762e-08,11
118,33.69763205695183,-118.12949386188089,0.02025026380000056,2304
222,18.447922264594112,-66.1016846063221,0.0007176743000000478,526
219,41.49443552332921,-81.71363414784616,7.683325000004572e-05,73
63,34.21227022102694,-77.95529981549264,9.426904999982283e-05,200
191,41.90680853801169,-80.79462596491227,2.8500000001039554e-09,24
32,29.943630918684132,-90.40082501841461,0.497411761049999,5809
116,27.831582246073154,-97.13464496548107,0.05013019140000004,1677
139,30.127832675430103,-93.30433615522793,0.014671598499998988,486
23,29.75660947324777,-88.28778423083483,2.150599999987162e-06,13
102,49.17713113713378,-123.90558143380622,0.0035604381500004625,208
103,29.83804275508602,-93.96493600035973,0.0012691573500001874,245
25,32.849561935862226,-79.92679812623945,0.010762168199999941,623
44,29.878255964162374,-92.012765018951,0.017894961499999792,280
168,38.44544424903957,-82.60544265331322,0.0009541001999999999,176
109,39.55570896973126,-75.6376171284608,0.009028630450000153,150
132,45.539569791839774,-73.5297223548344,0.0007861180499998444,332
300,42.88433158052646,-79.24843459828948,4.610699999967907e-06,47
130,46.73894036570096,-92.05675876648063,0.0052235429000000826,139
20,29.408559309308316,-93.65076786148059,0.002922029800000002,165
128,21.31402324603732,-157.988878177496,0.0173319184499999,876
68,38.78565710206995,-77.0187636830835,2.335000000075447e-08,46
33,28.57968072260345,-94.42196061972471,0.015917072950000073,32
223,40.1696086833193,-80.6901253919872,1.1269499999963496e-06,8
145,37.21933565685896,-76.24695979932503,0.010684850849999563,105
16,37.77929742511868,-122.32709238875978,0.013402502099999715,970
