source_port,target_port,transition_count,unique_vessels
18,16,85,29
16,18,82,28
16,46,39,13
46,16,38,14
46,21,36,8
21,46,35,8
46,18,30,10
61,44,28,5
44,61,27,4
18,46,26,10
19,39,26,7
33,121,25,6
126,216,25,4
154,184,25,4
121,33,24,6
16,70,23,9
70,16,23,7
16,53,23,6
39,19,23,6
184,154,22,4
291,95,20,3
96,16,20,6
216,126,20,4
18,96,20,3
302,4,20,4
18,355,20,3
95,291,19,3
16,266,19,6
4,302,19,3
333,302,18,3
302,333,18,3
53,302,17,5
90,302,17,4
134,16,17,9
53,16,17,6
355,18,17,2
302,90,16,4
63,19,16,3
169,118,16,6
19,63,16,3
266,16,16,5
50,33,16,3
96,18,16,2
305,157,16,3
16,96,16,6
16,134,16,9
230,44,16,4
157,305,16,3
21,16,15,4
44,230,15,3
33,50,14,3
18,4,14,3
39,90,14,4
302,53,14,6
21,18,14,4
44,33,13,4
33,475,13,4
134,52,13,2
4,18,13,3
568,153,13,1
203,347,13,4
95,438,13,3
118,169,13,6
90,39,12,4
302,16,12,6
52,134,12,2
118,388,12,5
16,21,12,5
33,305,12,3
347,203,12,4
438,95,12,3
305,120,12,3
153,568,12,1
388,118,12,5
475,33,12,4
1,562,11,1
44,121,11,4
562,1,11,1
230,132,11,2
302,114,11,3
114,302,11,3
212,206,11,1
18,21,11,3
18,267,11,1
258,117,11,1
267,18,11,1
4,16,11,4
16,302,11,6
16,226,11,3
132,230,11,2
121,44,11,2
560,181,10,3
61,32,10,1
142,122,10,2
138,118,10,1
16,4,10,4
318,20,10,2
388,169,10,4
198,524,10,2
169,388,10,3
134,46,10,4
206,212,10,1
173,252,10,1
117,258,10,1
524,198,10,2
20,318,10,2
252,173,10,1
58,12,9,1
361,33,9,2
118,138,9,1
33,44,9,3
120,61,9,3
500,119,9,1
130,1,9,3
120,305,9,3
122,142,9,2
126,181,9,3
12,58,9,1
16,39,9,2
32,61,9,1
170,123,9,1
169,114,9,1
309,50,9,1
90,16,9,5
172,96,9,2
90,18,9,3
18,90,9,3
101,46,9,3
114,169,9,1
45,133,9,1
305,33,9,2
98,63,9,1
100,16,9,2
96,172,9,2
