source_port,target_port,transition_count,unique_vessels
17,97,17,5
97,17,16,4
47,17,13,5
17,47,11,4
17,80,9,2
80,17,8,2
418,3,7,2
17,93,7,3
133,135,7,5
93,17,6,3
135,22,6,5
67,8,6,1
3,418,6,2
24,65,5,2
135,56,5,3
46,136,5,2
8,67,5,1
56,135,5,3
65,24,5,2
456,408,4,4
136,46,4,2
36,22,4,3
135,133,4,3
56,36,4,1
43,334,4,1
408,456,4,4
246,35,4,1
11,230,4,1
22,36,4,2
462,36,3,2
389,246,3,1
17,195,3,1
67,3,3,2
36,80,3,1
36,56,3,1
195,17,3,1
36,192,3,2
136,135,3,2
107,77,3,3
135,36,3,2
85,185,3,1
200,259,3,1
230,11,3,1
35,414,3,1
259,36,3,2
272,135,3,1
22,200,3,3
22,135,3,2
205,67,3,2
36,135,3,2
208,36,3,2
35,246,3,1
262,22,3,1
246,135,3,1
191,414,3,1
164,80,3,2
22,201,3,2
55,286,3,1
3,67,3,1
3,135,3,2
90,466,3,1
91,219,3,1
80,164,3,2
466,90,2,1
20,22,2,1
334,462,2,1
22,95,2,1
22,87,2,2
414,135,2,1
414,191,2,1
414,35,2,1
384,262,2,1
466,36,2,1
225,160,2,1
219,91,2,1
26,30,2,1
35,80,2,2
248,200,2,1
238,22,2,2
22,262,2,1
142,319,2,1
142,95,2,1
36,462,2,1
36,208,2,2
175,133,2,1
185,85,2,1
185,110,2,1
168,36,2,1
36,100,2,1
36,143,2,2
207,79,2,1
201,22,2,2
36,3,2,2
200,22,2,2
199,135,2,1
192,462,2,1
286,55,2,1
292,3,2,1
305,70,2,2
22,225,2,1
22,418,2,1
22,406,2,1
22,334,2,1
246,394,2,1
35,466,2,1
246,389,2,1
63,80,2,1
135,11,2,1
135,3,2,1
65,67,2,2
135,272,2,1
135,67,2,1
95,142,2,1
107,95,2,1
117,35,2,1
110,85,2,1
121,36,2,1
125,462,2,1
67,130,2,2
67,205,2,1
130,133,2,1
67,418,2,1
130,89,2,1
135,136,2,1
135,418,2,1
79,237,2,1
95,107,2,1
80,116,2,1
80,246,2,1
87,22,2,1
88,128,2,1
89,67,2,1
79,204,2,1
77,36,2,1
80,63,2,1
80,216,2,1
418,22,2,1
418,135,2,1
466,35,2,1
462,43,2,1
3,292,2,1
418,1,2,1
3,185,2,2
3,36,2,2
466,208,1,1
1,384,1,1
1,418,1,1
1,466,1,1
3,77,1,1
3,136,1,1
3,175,1,1
22,20,1,1
18,414,1,1
18,233,1,1
16,237,1,1
22,462,1,1
22,301,1,1
22,292,1,1
22,277,1,1
22,259,1,1
22,246,1,1
22,216,1,1
334,43,1,1
334,22,1,1
322,286,1,1
322,5,1,1
319,215,1,1
95,22,1,1
93,97,1,1
93,47,1,1
91,190,1,1
80,36,1,1
80,22,1,1
79,207,1,1
77,238,1,1
77,192,1,1
77,143,1,1
77,67,1,1
77,3,1,1
74,128,1,1
