source_port,target_port,transition_count,unique_vessels
7,71,8,8
207,7,7,7
105,304,6,6
887,7,5,5
7,887,5,5
7,207,5,5
1061,3,5,5
71,7,5,5
66,1313,5,5
294,11,4,4
96,1486,4,4
59,3,4,4
253,7,4,4
3,1061,4,4
134,17,4,4
286,548,4,4
11,125,4,1
1094,11,4,4
33,1474,3,3
548,33,3,3
1582,2,3,1
25,138,3,3
511,591,3,3
314,696,3,3
380,11,3,3
71,171,3,3
271,282,3,3
229,166,3,3
237,118,3,3
1327,511,3,3
7,253,3,3
157,1463,3,3
125,16,3,2
0,76,3,3
1536,304,3,3
125,11,3,1
228,591,3,3
204,229,3,3
94,333,3,3
21,1168,2,2
22,24,2,1
24,22,2,1
1144,29,2,2
1230,153,2,2
1180,1341,2,2
1248,1346,2,2
1297,340,2,2
11,147,2,2
1318,446,2,2
1332,1341,2,2
1341,1332,2,2
1346,1094,2,2
7,609,2,2
7,317,2,2
7,916,2,2
466,360,2,2
43,699,2,2
64,746,2,2
557,151,2,2
618,415,2,2
610,1368,2,2
609,557,2,2
592,768,2,1
633,38,2,2
26,3,2,2
28,460,2,2
782,253,2,2
743,360,2,2
710,165,2,2
38,1410,2,1
32,0,2,2
16,125,2,2
916,204,2,2
937,1332,2,2
1020,133,2,2
16,120,2,1
776,8,2,2
812,1094,2,2
859,764,2,2
282,271,2,2
317,7,2,2
304,1536,2,2
295,1111,2,1
359,2,2,2
460,130,2,2
437,210,2,2
443,234,2,2
121,471,2,2
219,207,2,2
227,0,2,2
231,17,2,2
79,506,2,2
85,331,2,2
71,688,2,2
76,26,2,2
252,652,2,2
379,1103,2,2
381,517,2,2
387,166,2,2
207,157,2,2
207,1156,2,2
120,16,2,1
118,237,2,2
133,399,2,2
139,537,2,2
147,11,2,2
188,0,2,2
193,598,2,1
192,697,2,2
171,508,2,2
130,71,2,2
152,126,2,2
168,201,2,2
125,92,2,2
1463,1453,2,2
1474,33,2,2
3,26,2,2
2,1582,2,1
2,1570,2,1
1643,37,1,1
0,32,1,1
1332,1180,1,1
1332,937,1,1
1313,66,1,1
11,232,1,1
11,193,1,1
11,87,1,1
11,65,1,1
7,1068,1,1
7,1000,1,1
7,229,1,1
7,216,1,1
1222,105,1,1
1198,404,1,1
1192,1297,1,1
1187,106,1,1
1176,1621,1,1
178,350,1,1
176,1555,1,1
176,168,1,1
174,11,1,1
166,387,1,1
166,229,1,1
166,151,1,1
162,1484,1,1
162,11,1,1
157,207,1,1
156,1444,1,1
1555,176,1,1
1526,1318,1,1
1485,1137,1,1
1484,91,1,1
1470,1461,1,1
216,7,1,1
210,778,1,1
204,916,1,1
201,633,1,1
191,506,1,1
181,16,1,1
151,557,1,1
149,760,1,1
149,473,1,1
147,85,1,1
139,610,1,1
137,397,1,1
136,610,1,1
132,333,1,1
126,152,1,1
179,227,1,1
227,715,1,1
226,479,1,1
222,584,1,1
217,13,1,1
125,2,1,1
109,37,1,1
106,1187,1,1
104,530,1,1
102,359,1,1
97,435,1,1
94,645,1,1
92,496,1,1
92,368,1,1
216,460,1,1
216,317,1,1
216,157,1,1
80,850,1,1
79,11,1,1
77,713,1,1
76,1298,1,1
76,0,1,1
73,645,1,1
71,609,1,1
71,317,1,1
71,216,1,1
69,614,1,1
247,960,1,1
247,30,1,1
240,96,1,1
232,380,1,1
229,916,1,1
228,92,1,1
360,466,1,1
360,411,1,1
359,1486,1,1
357,136,1,1
331,85,1,1
331,11,1,1
317,216,1,1
315,1218,1,1
303,1624,1,1
303,1595,1,1
284,710,1,1
276,791,1,1
254,125,1,1
253,1068,1,1
248,660,1,1
247,1485,1,1
454,352,1,1
438,1046,1,1
416,1358,1,1
415,1063,1,1
415,685,1,1
411,743,1,1
405,126,1,1
399,133,1,1
397,1585,1,1
394,918,1,1
389,11,1,1
380,153,1,1
372,121,1,1
372,42,1,1
368,92,1,1
360,1480,1,1
40,652,1,1
40,191,1,1
39,1058,1,1
510,1001,1,1
510,543,1,1
506,79,1,1
500,1148,1,1
487,329,1,1
477,416,1,1
473,149,1,1
471,121,1,1
466,817,1,1
460,216,1,1
457,24,1,1
456,1279,1,1
454,665,1,1
537,139,1,1
536,240,1,1
532,859,1,1
532,374,1,1
524,260,1,1
521,186,1,1
517,1474,1,1
69,423,1,1
69,17,1,1
67,252,1,1
65,11,1,1
47,298,1,1
46,29,1,1
44,1042,1,1
42,29,1,1
42,4,1,1
665,708,1,1
659,1687,1,1
639,76,1,1
633,201,1,1
611,137,1,1
598,11,1,1
594,921,1,1
592,443,1,1
591,228,1,1
580,760,1,1
580,149,1,1
557,7,1,1
554,314,1,1
543,1332,1,1
543,1001,1,1
543,937,1,1
719,1380,1,1
713,24,1,1
710,284,1,1
709,1180,1,1
708,1606,1,1
37,948,1,1
37,158,1,1
34,246,1,1
33,1395,1,1
32,241,1,1
29,1294,1,1
29,46,1,1
26,0,1,1
25,1,1,1
24,1638,1,1
688,71,1,1
921,594,1,1
916,782,1,1
916,7,1,1
882,496,1,1
875,11,1,1
850,618,1,1
845,536,1,1
817,77,1,1
807,495,1,1
798,16,1,1
795,22,1,1
791,276,1,1
786,260,1,1
768,592,1,1
755,1011,1,1
744,380,1,1
1068,7,1,1
1039,211,1,1
1032,1440,1,1
1013,1596,1,1
1011,755,1,1
1004,929,1,1
1004,352,1,1
1000,7,1,1
996,23,1,1
948,671,1,1
948,37,1,1
947,570,1,1
937,543,1,1
929,1004,1,1
929,509,1,1
924,795,1,1
1158,1578,1,1
1156,611,1,1
1147,1609,1,1
1113,1030,1,1
1068,253,1,1
22,477,1,1
22,416,1,1
17,1013,1,1
17,231,1,1
17,134,1,1
15,719,1,1
13,1020,1,1
11,1632,1,1
11,380,1,1
11,288,1,1
11,268,1,1
0,117,1,1
1638,565,1,1
1638,24,1,1
1621,789,1,1
1596,69,1,1
0,26,1,1
1570,1582,1,1
1570,2,1,1
1380,668,1,1
1375,328,1,1
1371,686,1,1
1368,1453,1,1
1368,460,1,1
1368,139,1,1
1358,1315,1,1
1345,760,1,1
1463,1368,1,1
1463,157,1,1
1462,791,1,1
1461,1470,1,1
1453,1463,1,1
1453,611,1,1
1453,139,1,1
1434,1065,1,1
7,204,1,1
2,783,1,1
2,125,1,1
1,311,1,1
1,25,1,1
0,725,1,1
0,256,1,1
0,227,1,1
