source_port,target_port,transition_count,unique_vessels
18,0,211,69
0,18,210,67
29,18,153,43
18,29,152,43
0,24,110,46
24,0,101,44
29,0,92,32
0,29,92,34
0,21,90,42
21,0,89,37
22,5,75,20
5,4,74,26
4,5,74,24
5,22,71,19
18,6,70,21
6,18,69,22
26,12,69,27
12,26,66,21
0,7,59,12
7,0,57,12
16,26,55,21
38,29,53,23
26,16,53,19
24,21,51,23
21,24,48,25
29,38,48,20
18,9,46,10
38,17,46,13
16,6,45,17
6,16,44,19
9,18,44,10
29,17,43,16
17,38,43,14
17,29,39,16
12,16,33,16
17,33,31,12
16,12,30,16
33,29,29,14
33,17,28,8
29,33,26,10
9,47,25,8
31,26,24,12
31,16,23,9
18,16,23,10
16,31,22,8
47,9,22,8
59,6,21,9
16,18,21,8
18,22,21,7
26,31,20,13
22,18,19,7
41,25,19,7
59,18,18,9
22,4,18,10
6,59,18,9
16,59,17,8
25,41,17,7
47,18,17,4
4,22,17,7
31,12,16,7
21,76,16,4
12,31,16,8
33,38,16,9
18,26,15,6
26,18,15,5
18,47,15,4
76,21,14,4
22,15,13,4
18,59,13,8
38,33,13,9
15,22,12,5
15,18,11,4
59,16,11,6
6,12,11,3
5,18,11,5
21,18,10,6
18,15,10,4
29,50,10,6
6,31,9,7
5,15,9,5
12,6,9,3
18,5,9,5
50,29,9,4
29,21,9,3
59,31,8,4
21,13,8,5
0,36,8,3
29,24,8,2
24,18,8,5
15,5,8,4
31,6,8,5
6,0,8,4
76,13,8,3
69,27,8,1
36,0,8,3
50,38,7,4
54,44,7,1
47,88,7,2
74,3,7,2
13,21,7,4
31,59,7,3
0,6,7,4
21,29,7,4
19,15,7,3
27,69,7,1
15,19,7,2
50,17,6,4
44,54,6,1
6,29,6,2
12,18,6,4
13,76,6,3
6,26,6,4
15,30,6,4
17,50,6,4
18,24,6,3
26,6,6,4
0,59,6,2
0,16,5,5
88,47,5,2
18,12,5,3
16,0,5,4
18,21,5,4
30,15,5,4
32,21,5,3
18,50,5,3
26,59,5,3
28,109,5,1
22,29,5,2
24,29,5,2
3,74,5,2
109,28,5,1
38,50,5,3
59,26,5,2
29,6,4,2
18,39,4,2
25,44,4,3
17,41,4,2
29,22,4,2
59,0,4,2
78,18,4,1
76,32,4,2
43,55,4,1
44,25,4,4
55,37,4,1
25,3,4,3
0,72,4,1
0,17,4,2
0,31,3,2
18,38,3,1
17,42,3,1
25,48,3,2
21,32,3,2
50,18,3,1
46,34,3,1
42,2,3,1
54,25,3,2
78,55,3,1
3,54,3,1
72,0,3,1
74,20,3,1
56,42,3,1
58,53,3,1
55,43,3,1
57,96,3,1
34,17,3,2
35,91,3,1
39,18,3,1
37,55,3,1
34,46,3,1
42,56,3,1
91,35,3,1
0,38,3,3
18,78,3,1
19,30,3,1
96,57,3,1
17,0,3,1
30,19,3,1
27,6,3,1
25,54,3,2
18,31,3,2
80,34,3,1
41,17,3,2
36,72,2,1
34,80,2,1
0,93,2,1
15,39,2,1
30,22,2,2
97,48,2,1
30,18,2,1
17,46,2,1
17,34,2,2
25,74,2,1
21,17,2,1
20,74,2,1
19,5,2,1
100,107,2,1
98,51,2,1
93,0,2,1
0,12,2,1
18,30,2,1
18,33,2,2
4,15,2,2
102,97,2,1
3,25,2,2
56,34,2,1
54,70,2,1
55,30,2,1
71,68,2,1
68,71,2,1
55,78,2,1
51,98,2,1
6,27,2,1
73,17,2,1
41,51,2,1
38,18,2,1
39,15,2,1
36,7,2,1
44,42,2,1
48,41,2,1
48,25,2,1
5,30,2,2
5,29,2,1
37,43,2,1
2,17,2,1
2,42,2,1
72,36,2,1
2,71,2,1
32,76,2,2
39,19,2,1
12,59,2,2
7,36,2,1
33,18,2,2
34,56,2,1
34,74,2,1
17,2,1,1
17,21,1,1
17,53,1,1
17,73,1,1
29,93,1,1
31,18,1,1
30,39,1,1
30,55,1,1
30,78,1,1
31,0,1,1
97,102,1,1
98,41,1,1
88,9,1,1
80,96,1,1
0,15,1,1
80,54,1,1
80,58,1,1
93,18,1,1
19,22,1,1
102,17,1,1
93,29,1,1
18,55,1,1
30,5,1,1
25,100,1,1
26,0,1,1
18,17,1,1
25,1,1,1
24,93,1,1
24,59,1,1
24,36,1,1
24,32,1,1
24,33,1,1
22,30,1,1
23,64,1,1
22,19,1,1
20,80,1,1
25,65,1,1
25,17,1,1
25,102,1,1
19,39,1,1
20,34,1,1
20,51,1,1
32,13,1,1
51,79,1,1
53,41,1,1
51,20,1,1
50,0,1,1
50,33,1,1
51,35,1,1
49,53,1,1
46,17,1,1
48,64,1,1
48,97,1,1
42,25,1,1
41,100,1,1
42,17,1,1
48,102,1,1
43,37,1,1
42,44,1,1
42,34,1,1
42,73,1,1
12,0,1,1
35,51,1,1
33,0,1,1
34,42,1,1
32,24,1,1
15,4,1,1
15,0,1,1
13,32,1,1
41,79,1,1
39,22,1,1
36,24,1,1
5,19,1,1
55,18,1,1
71,58,1,1
71,2,1,1
70,54,1,1
70,25,1,1
68,2,1,1
70,3,1,1
64,48,1,1
65,25,1,1
59,12,1,1
61,3,1,1
64,23,1,1
54,20,1,1
53,58,1,1
53,49,1,1
53,80,1,1
57,80,1,1
54,74,1,1
4,18,1,1
3,48,1,1
3,98,1,1
2,68,1,1
1,44,1,1
2,73,1,1
3,70,1,1
77,3,1,1
74,34,1,1
73,42,1,1
74,25,1,1
79,77,1,1
79,41,1,1
107,25,1,1
107,41,1,1
