source_port,target_port,transition_count,unique_vessels
1,0,72,71
0,1,60,58
0,2,9,9
2,0,7,7
5,0,4,4
8,1,3,3
9,0,3,3
3,1,3,3
6,0,2,2
4,0,2,2
1,2,2,2
0,9,2,2
7,0,2,2
1,4,2,2
0,7,1,1
0,4,1,1
2,7,1,1
1,6,1,1
1,5,1,1
6,1,1,1
