MMSI,trajectory_id,feature_order,feature_idx_in_traj,LON,LAT,gamma
316029000,316029000_0,9,27,-83.9459,46.0485,0.05
316029000,316029000_0,10,28,-83.97177,45.91047,0.05
316029000,316029000_0,11,29,-87.54233,41.71331,0.05
316029000,316029000_0,12,30,-83.88371,46.01105,0.05
316035905,316035905_0,0,0,-83.50749,41.66443,0.05
316035905,316035905_0,1,6,-82.8917,41.91136,0.05
316036089,316036089_0,0,0,-87.55165,41.69085,0.05
316036089,316036089_0,1,10,-87.06334,44.82416,0.05
316036089,316036089_0,2,13,-87.55165,41.69083,0.05
316036089,316036089_0,3,19,-82.70356,44.70486,0.05
316036089,316036089_0,4,20,-87.55165,41.69085,0.05
316036089,316036089_0,5,22,-82.46685,43.97687,0.05
316036089,316036089_0,6,23,-87.55165,41.69085,0.05
316036089,316036089_0,7,25,-87.11054,44.82232,0.05
316036089,316036089_0,8,26,-87.55165,41.69084,0.05
316036089,316036089_0,9,27,-87.17907,44.79479,0.05
316286000,316286000_0,0,0,-82.47271,42.75348,0.05
316286000,316286000_0,1,12,-82.46876,42.89957,0.05
316607241,316607241_0,0,0,-83.36467,45.41043,0.05
316607241,316607241_0,1,4,-83.10683,42.27585,0.05
316607241,316607241_0,2,5,-83.37762,45.4227,0.05
316607241,316607241_0,3,7,-83.31037,45.36,0.05
316607241,316607241_0,4,10,-83.4014,45.44695,0.05
316607241,316607241_0,5,11,-82.80503,44.58718,0.05
316607241,316607241_0,6,12,-83.43575,45.48082,0.05
316607241,316607241_0,7,16,-83.36807,45.41347,0.05
316607241,316607241_0,8,17,-83.02198,42.32878,0.05
338045035,338045035_0,0,0,-91.41635,31.56809,0.05
338045035,338045035_0,1,17,-91.41637,31.56807,0.05
338055535,338055535_0,0,0,-86.33357,43.22963,0.05
338055535,338055535_0,1,33,-86.33358,43.22965,0.05
338092675,338092675_0,0,0,-85.64415,38.32405,0.05
338092675,338092675_0,1,37,-85.64418,38.32411,0.05
338123004,338123004_0,0,0,-86.19911,42.76889,0.05
338123004,338123004_0,1,21,-86.19917,42.76907,0.05
338126792,338126792_0,0,0,-90.08326,35.09771,0.05
338126792,338126792_0,1,71,-90.08328,35.09772,0.05
338156168,338156168_0,0,0,-87.4441,33.25239,0.05
338156168,338156168_0,1,32,-87.44411,33.2524,0.05
338169081,338169081_0,0,0,-85.64443,38.32493,0.05
338169081,338169081_0,1,35,-85.64444,38.32491,0.05
338198876,338198876_0,0,0,-90.50789,41.51443,0.05
338198876,338198876_0,1,4,-90.50789,41.51444,0.05
338198882,338198882_0,0,0,-92.63433,44.62962,0.05
338198882,338198882_0,1,4,-92.63441,44.62955,0.05
338225472,338225472_0,0,0,-87.84219,32.5309,0.05
338225472,338225472_0,1,38,-87.84209,32.5309,0.05
338234549,338234549_0,0,0,-87.67408,34.78698,0.05
338234549,338234549_0,1,4,-87.67409,34.787,0.05
338250583,338250583_0,0,0,-85.20299,35.11123,0.05
338250583,338250583_0,1,7,-85.20307,35.11122,0.05
338304799,338304799_0,0,0,-87.63813,41.85481,0.05
338304799,338304799_0,1,11,-87.63812,41.85481,0.05
338304871,338304871_0,0,0,-87.84191,32.53054,0.05
338304871,338304871_0,1,40,-87.84192,32.53054,0.05
338310388,338310388_0,0,0,-87.6504,44.09631,0.05
338310388,338310388_0,1,5,-87.65028,44.09631,0.05
338311626,338311626_0,0,0,-87.8089,42.58612,0.05
338311626,338311626_0,1,33,-87.80876,42.58641,0.05
338328023,338328023_0,0,0,-85.64371,38.32461,0.05
338328023,338328023_0,1,39,-85.64363,38.32464,0.05
338328291,338328291_0,0,0,-88.34304,34.54045,0.05
338328291,338328291_0,1,32,-88.34309,34.54044,0.05
338342934,338342934_0,0,0,-85.3206,35.05461,0.05
338342934,338342934_0,1,28,-85.32057,35.05462,0.05
338348809,338348809_0,0,0,-85.64049,38.32871,0.05
338348809,338348809_0,1,20,-85.64048,38.32869,0.05
338354587,338354587_0,0,0,-88.23987,37.00064,0.05
338354587,338354587_0,1,4,-88.23991,37.00063,0.05
338731000,338731000_0,0,0,-89.68161,36.04914,0.05
338731000,338731000_0,1,2,-89.64235,36.10779,0.05
338731000,338731000_0,2,7,-91.11885,32.57769,0.05
338731000,338731000_0,3,10,-91.05642,32.43841,0.05
338731000,338731000_0,4,11,-89.68269,36.06146,0.05
338731000,338731000_0,5,15,-90.99941,32.38074,0.05
338731000,338731000_0,6,19,-91.10122,32.46388,0.05
338731000,338731000_0,7,20,-90.99315,32.39254,0.05
338731000,338731000_0,8,21,-89.63251,36.10927,0.05
338888000,338888000_0,0,0,-83.92507,46.04903,0.05
338888000,338888000_0,1,5,-83.92479,46.04891,0.05
338940000,338940000_0,0,0,-85.60721,44.76637,0.05
338940000,338940000_0,1,14,-85.60716,44.7664,0.05
365890154,365890154_0,0,0,-83.84948,45.88483,0.05
365890154,365890154_0,1,4,-83.89202,45.99725,0.05
365890154,365890154_0,2,9,-83.78015,45.80033,0.05
365890154,365890154_0,3,14,-83.88827,45.9785,0.05
366081080,366081080_0,0,0,-86.26095,43.23692,0.05
366081080,366081080_0,1,65,-86.26094,43.23691,0.05
366780000,366780000_0,0,0,-86.63838,43.58572,0.05
366780000,366780000_0,1,3,-86.67549,43.49804,0.05
366780000,366780000_0,2,4,-86.2586,42.65948,0.05
366780000,366780000_0,3,8,-86.55261,43.79528,0.05
366780000,366780000_0,4,17,-86.6349,43.5938,0.05
366780000,366780000_0,5,23,-86.44984,43.94715,0.05
366780000,366780000_0,6,25,-86.54511,43.8131,0.05
366780000,366780000_0,7,26,-86.20832,42.7727,0.05
366780000,366780000_0,8,27,-86.44986,43.94722,0.05
366780000,366780000_0,9,31,-86.24595,42.71208,0.05
366780000,366780000_0,10,33,-86.57964,43.72899,0.05
366780000,366780000_0,11,34,-86.44987,43.94712,0.05
366780000,366780000_0,12,35,-86.20006,42.77164,0.05
366780000,366780000_0,13,38,-86.44982,43.94712,0.05
366780000,366780000_0,14,39,-87.12921,45.29504,0.05
366780000,366780000_0,15,47,-86.15341,42.77806,0.05
366780000,366780000_0,16,48,-87.17781,45.28376,0.05
366780000,366780000_0,17,49,-87.38982,45.21114,0.05
366780000,366780000_0,18,53,-87.15854,45.28828,0.05
366799770,366799770_0,0,0,-88.77675,41.3334,0.05
366799770,366799770_0,1,8,-90.57136,39.84035,0.05
366799770,366799770_0,2,9,-88.79534,41.33927,0.05
366799770,366799770_0,3,10,-87.98318,41.68464,0.05
366799770,366799770_0,4,13,-90.57135,39.84034,0.05
366799770,366799770_0,5,16,-88.86112,41.33789,0.05
366799770,366799770_0,6,17,-90.57136,39.84036,0.05
366799770,366799770_0,7,21,-88.83096,41.3403,0.05
366799770,366799770_0,8,22,-90.14234,38.86634,0.05
366799770,366799770_0,9,23,-90.57135,39.84037,0.05
366799770,366799770_0,10,25,-88.8595,41.33868,0.05
366799770,366799770_0,11,31,-90.5714,39.84036,0.05
366799770,366799770_0,12,35,-90.14237,38.86635,0.05
366799770,366799770_0,13,36,-90.57136,39.84034,0.05
366799770,366799770_0,14,39,-88.82636,41.33927,0.05
366799770,366799770_0,15,40,-88.75357,41.32861,0.05
366799770,366799770_0,16,41,-88.81304,41.34014,0.05
366799770,366799770_0,17,44,-90.14236,38.86637,0.05
366799770,366799770_0,18,48,-89.13851,36.84411,0.05
366799770,366799770_0,19,49,-90.57136,39.84033,0.05
366799770,366799770_0,20,50,-89.14248,36.8346,0.05
366799770,366799770_0,21,52,-90.57139,39.84035,0.05
366799770,366799770_0,22,56,-89.12654,36.87463,0.05
366799770,366799770_0,23,58,-90.57137,39.84034,0.05
366799770,366799770_0,24,59,-88.76752,41.33173,0.05
366799770,366799770_0,25,60,-90.57138,39.84036,0.05
366821510,366821510_0,0,0,-93.60345,35.38126,0.05
366821510,366821510_0,1,1,-92.53933,35.07695,0.05
366821510,366821510_0,2,4,-91.0168,32.12307,0.05
366821510,366821510_0,3,5,-92.54499,35.09909,0.05
366821510,366821510_0,4,19,-93.70882,35.37529,0.05
366821510,366821510_0,5,27,-92.60184,35.08346,0.05
366829840,366829840_0,0,0,-92.64188,44.6369,0.05
366829840,366829840_0,1,105,-92.64186,44.6369,0.05
366856070,366856070_0,0,0,-84.64517,39.08722,0.05
366856070,366856070_0,1,3,-82.87267,38.73348,0.05
366856070,366856070_0,2,6,-82.60182,38.43018,0.05
366856070,366856070_0,3,7,-82.86123,38.65267,0.05
366856070,366856070_0,4,8,-84.64513,39.08718,0.05
366856070,366856070_0,5,21,-82.6014,38.4294,0.05
366856070,366856070_0,6,34,-84.64518,39.0872,0.05
366856070,366856070_0,7,43,-82.8939,38.75478,0.05
366856070,366856070_0,8,56,-84.7924,39.1137,0.05
366856460,366856460_0,0,0,-82.602,38.44452,0.05
366856460,366856460_0,1,11,-84.61812,39.07399,0.05
366856460,366856460_0,2,27,-82.58113,38.40687,0.05
366871480,366871480_0,0,0,-88.2544,37.01244,0.05
366871480,366871480_0,1,32,-89.04376,37.19756,0.05
366871480,366871480_0,2,34,-88.93218,37.22551,0.05
366871480,366871480_0,3,44,-88.25438,37.01244,0.05
366871480,366871480_0,4,45,-89.05052,37.19208,0.05
366871480,366871480_0,5,46,-89.88188,35.73917,0.05
366871480,366871480_0,6,47,-88.25438,37.01243,0.05
366871480,366871480_0,7,51,-88.82925,37.19124,0.05
366875030,366875030_0,0,0,-90.24961,38.11121,0.05
366875030,366875030_0,1,41,-90.2496,38.1112,0.05
366893910,366893910_0,0,0,-88.02678,44.49996,0.05
366893910,366893910_0,1,7,-83.40611,45.06822,0.05
366893910,366893910_0,2,8,-86.32999,44.74357,0.05
366893910,366893910_0,3,11,-86.25141,44.84752,0.05
366893910,366893910_0,4,14,-84.52997,45.74975,0.05
366893910,366893910_0,5,17,-86.34479,44.72376,0.05
366893910,366893910_0,6,18,-86.39021,44.66648,0.05
366893910,366893910_0,7,19,-84.53005,45.74969,0.05
366893910,366893910_0,8,21,-86.35868,44.70521,0.05
366893910,366893910_0,9,29,-87.90146,43.01633,0.05
366893910,366893910_0,10,34,-88.02683,44.49995,0.05
366893910,366893910_0,11,37,-87.90145,43.01637,0.05
366893910,366893910_0,12,38,-84.52983,45.74965,0.05
366893910,366893910_0,13,39,-86.42076,44.63287,0.05
366893910,366893910_0,14,47,-86.5564,44.48096,0.05
366893910,366893910_0,15,48,-86.40166,44.65388,0.05
366893910,366893910_0,16,49,-88.02338,44.50235,0.05
366893910,366893910_0,17,51,-87.90149,43.01635,0.05
366893910,366893910_0,18,52,-88.02245,44.50656,0.05
366893910,366893910_0,19,53,-87.90146,43.01636,0.05
366893910,366893910_0,20,56,-84.53003,45.74968,0.05
366893910,366893910_0,21,59,-87.90146,43.01635,0.05
366901880,366901880_0,0,0,-84.69846,45.8809,0.05
366901880,366901880_0,1,16,-86.21666,45.0083,0.05
366901880,366901880_0,2,17,-86.24631,44.92065,0.05
366901880,366901880_0,3,18,-84.69857,45.88195,0.05
366901880,366901880_0,4,19,-86.2142,45.01656,0.05
366901880,366901880_0,5,20,-84.69863,45.88208,0.05
366901880,366901880_0,6,21,-86.32774,44.68033,0.05
366901880,366901880_0,7,22,-86.30571,44.74421,0.05
366901880,366901880_0,8,24,-87.14757,41.63959,0.05
366901880,366901880_0,9,26,-86.3127,44.72604,0.05
366901880,366901880_0,10,29,-84.69869,45.88171,0.05
366901880,366901880_0,11,32,-86.3019,44.75394,0.05
366901880,366901880_0,12,33,-86.25012,44.90882,0.05
366901880,366901880_0,13,43,-84.69859,45.88148,0.05
366904350,366904350_0,0,0,-88.50793,33.99429,0.05
366904350,366904350_0,1,94,-88.50793,33.99429,0.05
366904890,366904890_0,0,0,-82.57219,44.00413,0.05
366904890,366904890_0,1,2,-82.4616,42.91217,0.05
366904890,366904890_0,2,4,-82.49235,43.72355,0.05
366904890,366904890_0,3,5,-82.50385,43.81083,0.05
366904890,366904890_0,4,7,-82.47274,42.8823,0.05
366904890,366904890_0,5,8,-82.56409,43.98766,0.05
366904890,366904890_0,6,10,-82.45855,42.91949,0.05
366904890,366904890_0,7,12,-82.50605,43.82845,0.05
366904910,366904910_0,0,0,-83.15854,42.30244,0.05
366904910,366904910_0,1,3,-83.91235,45.64036,0.05
366904910,366904910_0,2,4,-82.47996,42.74191,0.05
366904910,366904910_0,3,7,-83.15858,42.30251,0.05
366904910,366904910_0,4,8,-82.48,42.74192,0.05
366904910,366904910_0,5,9,-82.80167,44.4327,0.05
366904910,366904910_0,6,10,-82.47982,42.74188,0.05
366904910,366904910_0,7,12,-82.80577,44.44154,0.05
366904910,366904910_0,8,17,-82.47995,42.74188,0.05
366904930,366904930_0,0,0,-83.15918,42.30347,0.05
366904930,366904930_0,1,3,-83.93427,46.04475,0.05
366904930,366904930_0,2,4,-83.84569,45.88395,0.05
366904930,366904930_0,3,5,-83.92934,46.04322,0.05
366904930,366904930_0,4,6,-83.88829,45.98398,0.05
366904940,366904940_0,0,0,-83.08975,42.30168,0.05
366904940,366904940_0,1,2,-83.11474,41.93994,0.05
366904940,366904940_0,2,8,-83.63747,45.66506,0.05
366904940,366904940_0,3,12,-83.14008,42.00865,0.05
366904940,366904940_0,4,15,-83.08973,42.30165,0.05
366904940,366904940_0,5,16,-83.46985,45.49231,0.05
366904940,366904940_0,6,17,-83.57343,45.59914,0.05
366904940,366904940_0,7,18,-83.08974,42.30167,0.05
366904940,366904940_0,8,20,-83.65705,45.68539,0.05
366904940,366904940_0,9,21,-83.13162,42.07413,0.05
366904940,366904940_0,10,24,-83.66983,45.69859,0.05
366904940,366904940_0,11,25,-83.06886,42.31503,0.05
366904940,366904940_0,12,26,-83.44713,45.46842,0.05
366904940,366904940_0,13,27,-83.69006,45.7196,0.05
366904940,366904940_0,14,28,-83.08975,42.30165,0.05
366904940,366904940_0,15,29,-83.12766,42.10443,0.05
366904940,366904940_0,16,30,-83.70467,45.73485,0.05
366904940,366904940_0,17,32,-83.08978,42.30165,0.05
366904940,366904940_0,18,33,-83.64401,45.67167,0.05
366904950,366904950_0,0,0,-83.88256,45.92197,0.05
366904950,366904950_0,1,1,-83.88935,45.97465,0.05
366904950,366904950_0,2,4,-83.23422,41.80511,0.05
366904950,366904950_0,3,5,-83.4913,45.49695,0.05
366904950,366904950_0,4,6,-83.24974,41.79783,0.05
366904950,366904950_0,5,8,-83.55622,45.56105,0.05
366904950,366904950_0,6,9,-83.50308,45.50895,0.05
366904950,366904950_0,7,31,-83.88846,45.97957,0.05
366904950,366904950_0,8,32,-82.96863,41.90227,0.05
366904950,366904950_0,9,34,-83.06548,44.43893,0.05
366904950,366904950_0,10,35,-83.17767,41.83155,0.05
366904950,366904950_0,11,39,-82.97722,41.90232,0.05
366904950,366904950_0,12,40,-83.06164,44.44907,0.05
366904950,366904950_0,13,42,-83.00826,44.58993,0.05
366904950,366904950_0,14,43,-83.06355,44.44404,0.05
366904950,366904950_0,15,44,-83.71387,45.7165,0.05
366905890,366905890_0,0,0,-83.76522,45.85755,0.05
366905890,366905890_0,1,2,-83.12369,42.13244,0.05
366905890,366905890_0,2,3,-83.44854,41.6993,0.05
366905890,366905890_0,3,4,-83.81415,45.88713,0.05
366905890,366905890_0,4,7,-83.12497,42.12413,0.05
366905890,366905890_0,5,8,-83.13667,42.03481,0.05
366905890,366905890_0,6,9,-83.85603,45.91051,0.05
366905890,366905890_0,7,18,-83.11508,41.9396,0.05
366905890,366905890_0,8,19,-83.89008,45.93805,0.05
366905890,366905890_0,9,20,-83.11229,41.93232,0.05
366905890,366905890_0,10,21,-83.78721,45.87163,0.05
366905890,366905890_0,11,23,-83.11917,41.94984,0.05
366905890,366905890_0,12,24,-83.94209,46.04387,0.05
366905890,366905890_0,13,27,-83.86881,45.91965,0.05
366905890,366905890_0,14,29,-83.8916,45.98691,0.05
366906610,366906610_0,0,0,-83.08968,42.3017,0.05
366906610,366906610_0,1,4,-83.75922,45.77221,0.05
366916920,366916920_0,0,0,-86.03141,37.98655,0.05
366916920,366916920_0,1,3,-85.4177,38.73602,0.05
366916920,366916920_0,2,4,-87.19815,37.83954,0.05
366916920,366916920_0,3,5,-85.98441,38.00157,0.05
366916920,366916920_0,4,6,-87.2012,37.83947,0.05
366916920,366916920_0,5,7,-87.58336,37.97293,0.05
366916920,366916920_0,6,8,-85.9982,37.99929,0.05
366916920,366916920_0,7,13,-87.19915,37.83952,0.05
366916920,366916920_0,8,15,-86.02665,37.99219,0.05
366916920,366916920_0,9,16,-87.23889,37.84535,0.05
366916920,366916920_0,10,19,-87.5893,37.974,0.05
366916920,366916920_0,11,25,-87.89652,37.9252,0.05
366916920,366916920_0,12,28,-85.95863,38.00384,0.05
366916920,366916920_0,13,29,-87.22824,37.8411,0.05
366916920,366916920_0,14,32,-87.15823,37.83137,0.05
366916920,366916920_0,15,34,-87.5976,37.9719,0.05
366916920,366916920_0,16,38,-85.93381,38.01427,0.05
366916920,366916920_0,17,47,-87.164,37.83622,0.05
366916920,366916920_0,18,53,-87.86508,37.90145,0.05
366916920,366916920_0,19,60,-86.04547,37.95843,0.05
366916940,366916940_0,0,0,-84.64099,39.08377,0.05
366916940,366916940_0,1,17,-84.64094,39.08381,0.05
366916960,366916960_0,0,0,-93.32948,35.33949,0.05
366916960,366916960_0,1,6,-93.42516,35.40444,0.05
366916960,366916960_0,2,22,-91.56926,34.10195,0.05
366916960,366916960_0,3,26,-91.24862,34.02625,0.05
366916960,366916960_0,4,27,-91.51907,34.08436,0.05
366916960,366916960_0,5,28,-93.41937,35.3732,0.05
366916960,366916960_0,6,29,-91.57028,34.10117,0.05
366916960,366916960_0,7,39,-93.4249,35.40583,0.05
366916960,366916960_0,8,41,-91.58451,34.08861,0.05
366916960,366916960_0,9,45,-92.42504,34.83063,0.05
366916960,366916960_0,10,46,-93.35678,35.33427,0.05
366916960,366916960_0,11,51,-91.52148,34.08715,0.05
366916960,366916960_0,12,52,-93.36061,35.33327,0.05
366916960,366916960_0,13,53,-91.50204,34.07308,0.05
366916960,366916960_0,14,54,-91.59056,34.08627,0.05
366916960,366916960_0,15,57,-91.2539,34.02686,0.05
366916960,366916960_0,16,60,-91.5242,34.09083,0.05
366916960,366916960_0,17,64,-93.27661,35.31065,0.05
366916960,366916960_0,18,65,-91.52347,34.08982,0.05
366916960,366916960_0,19,66,-92.44834,34.84788,0.05
366916960,366916960_0,20,69,-91.53642,34.10164,0.05
366916960,366916960_0,21,70,-92.4505,34.84872,0.05
366916960,366916960_0,22,71,-91.58802,34.08698,0.05
366916960,366916960_0,23,73,-92.41408,34.821,0.05
366916960,366916960_0,24,74,-91.24863,34.02627,0.05
366916960,366916960_0,25,77,-92.41185,34.82054,0.05
366917120,366917120_0,0,0,-90.27737,38.16055,0.05
366917120,366917120_0,1,8,-89.56322,36.52956,0.05
366917120,366917120_0,2,23,-90.51453,39.96412,0.05
366917120,366917120_0,3,24,-90.27594,38.15884,0.05
366917120,366917120_0,4,25,-89.77956,40.55211,0.05
366917120,366917120_0,5,27,-90.53082,39.94642,0.05
366917120,366917120_0,6,29,-90.28924,38.17101,0.05
366917120,366917120_0,7,32,-90.51269,39.98126,0.05
366917120,366917120_0,8,33,-89.77956,40.5521,0.05
366917120,366917120_0,9,34,-90.49378,40.00079,0.05
366917140,366917140_0,0,0,-91.60159,31.15659,0.05
366917140,366917140_0,1,10,-90.92161,32.30359,0.05
366919170,366919170_0,0,0,-92.87355,35.17343,0.05
366919170,366919170_0,1,1,-89.49555,36.47104,0.05
366919170,366919170_0,2,3,-92.79373,35.12079,0.05
366919170,366919170_0,3,7,-93.19517,35.27241,0.05
366919170,366919170_0,4,10,-92.74664,35.13987,0.05
366919170,366919170_0,5,23,-90.91244,34.08909,0.05
366919170,366919170_0,6,24,-85.61146,38.42944,0.05
366919170,366919170_0,7,25,-85.70888,38.28052,0.05
366919170,366919170_0,8,26,-85.63693,38.36991,0.05
366919170,366919170_0,9,28,-85.67201,38.3,0.05
366919170,366919170_0,10,29,-87.60216,37.83616,0.05
366919170,366919170_0,11,30,-85.71164,38.2791,0.05
366919170,366919170_0,12,31,-87.6746,37.82384,0.05
366919170,366919170_0,13,32,-89.492,36.48638,0.05
366919170,366919170_0,14,33,-90.84804,34.2054,0.05
366919170,366919170_0,15,36,-89.4812,36.50606,0.05
366919170,366919170_0,16,37,-90.86573,34.19076,0.05
366919170,366919170_0,17,38,-89.47926,36.50932,0.05
366919170,366919170_0,18,40,-92.83023,35.13061,0.05
366919170,366919170_0,19,41,-90.86974,34.18867,0.05
366919170,366919170_0,20,49,-90.94006,34.14783,0.05
366919170,366919170_0,21,50,-92.84822,35.172,0.05
366919170,366919170_0,22,54,-92.78905,35.12267,0.05
366919170,366919170_0,23,55,-93.19517,35.27242,0.05
366919170,366919170_0,24,59,-92.84686,35.17133,0.05
366919170,366919170_0,25,66,-93.19517,35.27242,0.05
366919210,366919210_0,0,0,-89.67146,36.25017,0.05
366919210,366919210_0,1,4,-89.59619,36.23916,0.05
