source_port,target_port,transition_count,unique_vessels
0,20,187,66
20,0,187,68
35,20,136,41
20,35,135,42
0,16,102,47
16,0,93,45
35,0,83,32
0,35,83,33
0,14,80,43
14,0,78,37
20,7,65,21
7,20,64,22
24,10,64,20
10,24,62,19
28,13,57,27
13,28,54,20
48,35,52,23
18,28,50,21
28,18,50,19
35,48,48,21
16,14,46,23
14,16,43,26
48,19,43,13
35,19,41,16
19,48,40,14
19,35,37,16
84,10,37,12
18,7,37,17
7,18,36,19
0,8,33,10
10,84,33,13
20,11,31,10
13,18,31,16
8,0,30,9
11,20,30,9
18,13,28,16
39,35,27,14
19,39,25,12
10,27,23,15
20,18,23,10
35,39,23,9
36,28,23,12
39,19,22,8
27,10,21,14
0,30,21,7
30,0,21,8
18,20,21,8
20,24,21,8
12,26,20,7
26,12,20,9
107,14,19,4
28,36,18,12
24,20,18,7
81,7,17,9
81,20,17,8
18,36,17,7
14,107,17,4
63,20,17,4
36,18,16,9
20,63,16,5
28,20,15,5
20,28,15,6
39,48,15,9
7,81,14,9
27,84,14,10
36,13,14,7
18,81,14,8
13,36,14,8
48,39,13,9
11,63,13,6
63,11,12,7
84,27,12,8
20,81,12,7
7,13,12,4
24,84,12,7
17,24,12,6
24,17,12,4
17,20,11,5
10,20,11,5
84,24,10,5
13,7,10,4
20,17,10,5
35,67,9,6
24,27,9,4
20,10,9,5
10,17,9,5
14,20,9,6
67,35,8,4
81,18,8,5
43,0,8,3
16,20,8,5
17,10,8,4
7,0,8,4
35,14,8,3
35,16,8,2
0,7,7,4
7,28,7,4
59,0,7,2
28,7,7,4
7,36,7,6
23,3,7,2
27,24,7,2
20,16,7,4
17,76,7,4
0,43,7,3
0,59,7,2
0,81,6,2
17,21,6,2
93,10,6,4
63,124,6,2
67,19,6,4
67,48,6,4
19,67,6,4
81,28,6,2
14,35,6,4
36,7,6,5
37,29,6,1
7,35,6,2
13,20,6,4
21,17,6,2
3,23,6,2
19,12,5,2
26,56,5,4
29,37,5,1
29,7,5,2
20,13,5,3
58,73,5,1
76,17,5,3
28,81,5,3
8,30,5,2
0,18,5,5
81,36,5,3
18,0,5,4
20,67,5,3
24,35,5,2
26,60,5,4
12,19,5,2
16,35,5,2
36,81,5,3
73,46,4,1
69,41,4,1
3,60,4,2
0,101,4,1
124,63,4,2
0,19,4,2
77,19,4,1
73,58,4,1
60,52,4,2
81,0,4,2
56,26,4,3
20,14,4,3
60,26,4,4
48,67,4,3
41,51,4,1
38,20,4,1
35,7,4,2
7,29,4,2
10,93,4,3
35,24,4,2
55,26,4,3
30,8,4,3
12,44,4,2
12,138,4,1
26,3,4,2
3,26,4,2
101,0,3,1
138,12,3,1
111,40,3,1
26,55,3,3
23,22,3,1
5,69,3,1
31,150,3,1
20,48,3,1
19,25,3,1
67,20,3,1
57,2,3,1
19,57,3,1
52,60,3,1
150,31,3,1
19,77,3,1
19,0,3,1
0,36,3,2
0,48,3,3
76,20,3,2
59,8,3,1
69,5,3,1
20,38,3,1
20,36,3,2
40,19,3,2
38,73,3,2
45,70,3,1
44,12,3,2
3,12,2,2
21,10,2,1
140,17,2,1
2,19,2,1
3,45,2,1
101,43,2,1
39,20,2,2
40,86,2,1
19,40,2,2
46,73,2,1
57,40,2,1
51,41,2,1
60,57,2,1
49,72,2,1
40,57,2,1
43,8,2,1
40,111,2,1
55,3,2,1
70,22,2,1
76,24,2,2
70,45,2,1
72,3,2,1
14,19,2,1
19,72,2,2
86,78,2,1
87,6,2,1
133,0,2,1
96,2,2,1
0,13,2,1
73,76,2,1
78,137,2,1
78,86,2,1
0,133,2,1
91,112,2,1
56,3,2,1
20,21,2,1
19,62,2,1
56,12,2,2
13,81,2,2
10,35,2,1
10,76,2,2
12,1,2,1
2,57,2,1
51,69,2,1
46,38,2,1
45,23,2,2
40,23,2,1
20,39,2,2
41,69,2,1
48,20,2,1
99,40,2,1
1,85,2,1
96,99,2,1
102,19,2,1
20,76,2,1
25,19,2,1
8,59,2,1
26,23,2,1
99,96,2,1
12,56,2,1
12,70,2,1
8,43,2,1
22,45,2,2
137,78,2,1
21,20,1,1
137,86,1,1
138,26,1,1
21,24,1,1
133,35,1,1
102,57,1,1
40,99,1,1
5,96,1,1
6,55,1,1
6,87,1,1
2,87,1,1
2,96,1,1
21,76,1,1
22,23,1,1
16,39,1,1
22,40,1,1
22,70,1,1
22,111,1,1
16,43,1,1
14,30,1,1
16,133,1,1
16,81,1,1
12,3,1,1
30,14,1,1
17,0,1,1
35,133,1,1
36,0,1,1
36,20,1,1
28,0,1,1
10,21,1,1
5,72,1,1
5,49,1,1
26,44,1,1
12,55,1,1
26,19,1,1
26,6,1,1
30,101,1,1
30,43,1,1
20,73,1,1
24,21,1,1
24,76,1,1
25,91,1,1
26,1,1,1
26,138,1,1
13,0,1,1
12,106,1,1
23,45,1,1
23,40,1,1
23,26,1,1
27,20,1,1
27,17,1,1
26,87,1,1
26,92,1,1
101,30,1,1
1,60,1,1
111,3,1,1
111,49,1,1
99,2,1,1
99,5,1,1
2,102,1,1
3,19,1,1
3,22,1,1
0,17,1,1
84,17,1,1
2,99,1,1
38,58,1,1
43,16,1,1
52,3,1,1
52,19,1,1
41,70,1,1
67,0,1,1
67,39,1,1
12,23,1,1
20,19,1,1
19,14,1,1
57,26,1,1
60,12,1,1
46,58,1,1
57,60,1,1
57,102,1,1
58,46,1,1
60,3,1,1
57,19,1,1
19,52,1,1
56,44,1,1
49,5,1,1
44,26,1,1
44,1,1,1
43,101,1,1
45,12,1,1
40,62,1,1
39,0,1,1
45,19,1,1
72,111,1,1
70,12,1,1
70,41,1,1
72,49,1,1
72,12,1,1
73,20,1,1
60,56,1,1
62,19,1,1
62,40,1,1
87,99,1,1
1,44,1,1
91,25,1,1
91,12,1,1
92,26,1,1
81,13,1,1
76,38,1,1
76,21,1,1
76,73,1,1
73,38,1,1
76,10,1,1
87,96,1,1
19,102,1,1
17,140,1,1
19,3,1,1
19,2,1,1
85,3,1,1
86,40,1,1
86,111,1,1
86,137,1,1
3,72,1,1
85,1,1,1
96,5,1,1
3,106,1,1
133,20,1,1
3,55,1,1
3,56,1,1
106,3,1,1
112,91,1,1
124,11,1,1
111,137,1,1
106,91,1,1
