source_port,target_port,transition_count,unique_vessels
13,10,14,14
10,13,11,11
10,87,9,9
425,522,7,7
233,11,6,6
126,871,6,6
199,376,6,6
11,233,6,6
222,2,5,5
1081,122,5,5
824,233,5,5
522,425,5,5
87,10,5,5
52,164,5,5
233,824,4,4
115,43,4,4
54,38,4,4
44,1398,4,4
26,1198,4,1
209,76,4,3
871,126,4,4
0,109,4,4
21,1,4,4
364,52,4,4
687,139,4,4
13,98,4,1
1449,1749,4,4
1,21,3,3
263,104,3,3
317,75,3,3
18,463,3,3
23,147,3,3
408,1404,3,3
389,824,3,3
627,1117,3,3
457,18,3,3
824,389,3,3
820,11,3,3
1817,117,3,3
1747,95,3,2
13,441,3,3
1421,95,3,2
1724,104,3,3
833,366,3,3
98,20,3,2
38,54,3,3
139,13,3,3
106,48,3,3
165,1669,3,3
198,1651,3,3
157,26,3,3
77,13,3,3
52,364,3,3
54,95,3,3
67,1733,3,3
75,317,3,3
95,1747,3,2
1669,165,3,3
1514,13,3,2
10,172,3,3
13,1514,2,2
2,505,2,2
13,8,2,2
13,77,2,2
1469,1133,2,2
1105,43,2,2
1560,13,2,2
1651,198,2,2
1676,86,2,2
47,745,2,2
49,491,2,2
1188,38,2,2
1205,1,2,1
886,1663,2,2
951,1133,2,2
952,195,2,2
952,203,2,2
1014,1496,2,2
1081,237,2,2
56,202,2,2
57,225,2,2
77,632,2,2
79,2028,2,1
95,54,2,2
818,20,2,1
627,513,2,2
629,327,2,2
632,77,2,2
507,32,2,2
529,13,2,2
588,772,2,1
418,1134,2,2
445,233,2,2
463,18,2,2
472,913,2,2
499,52,2,2
95,333,2,2
98,13,2,1
25,645,2,2
20,818,2,1
24,52,2,2
386,21,2,2
389,149,2,2
393,1183,2,2
20,98,2,2
276,1142,2,1
313,409,2,2
318,429,2,2
202,1121,2,2
203,952,2,2
205,91,2,2
222,491,2,2
233,445,2,2
237,182,2,2
249,1,2,2
263,10,2,2
32,507,2,2
38,1188,2,2
104,263,2,2
165,317,2,2
193,1619,2,2
110,17,2,2
110,1340,2,2
117,95,2,2
122,182,2,2
145,818,2,2
147,23,2,2
153,997,2,2
15,25,2,2
17,110,2,2
1421,1747,2,2
1749,1449,2,2
1785,204,2,1
1,1797,2,1
1350,1,2,2
1858,1663,1,1
0,295,1,1
1797,1205,1,1
1797,1,1,1
1,98,1,1
1,1205,1,1
1442,1427,1,1
1427,1442,1,1
1407,222,1,1
1404,408,1,1
1398,1525,1,1
1,1350,1,1
1997,539,1,1
1340,110,1,1
1333,925,1,1
1326,280,1,1
1290,10,1,1
1285,317,1,1
1278,1117,1,1
17,54,1,1
15,470,1,1
15,18,1,1
14,2,1,1
13,1870,1,1
1545,716,1,1
27,1089,1,1
164,52,1,1
149,389,1,1
143,65,1,1
136,303,1,1
135,74,1,1
128,1545,1,1
122,237,1,1
117,418,1,1
110,951,1,1
198,84,1,1
195,952,1,1
193,427,1,1
182,359,1,1
182,237,1,1
182,122,1,1
178,303,1,1
176,106,1,1
176,59,1,1
176,48,1,1
172,10,1,1
170,241,1,1
164,1469,1,1
95,93,1,1
108,13,1,1
106,96,1,1
104,1724,1,1
104,970,1,1
104,349,1,1
43,429,1,1
43,115,1,1
40,513,1,1
38,280,1,1
32,487,1,1
31,477,1,1
30,1069,1,1
164,951,1,1
257,915,1,1
242,474,1,1
237,122,1,1
233,389,1,1
212,18,1,1
206,1281,1,1
202,2,1,1
199,532,1,1
318,529,1,1
318,77,1,1
318,13,1,1
317,165,1,1
313,1190,1,1
303,136,1,1
302,65,1,1
295,667,1,1
282,687,1,1
281,513,1,1
280,24,1,1
269,660,1,1
265,13,1,1
18,212,1,1
18,15,1,1
17,1146,1,1
17,646,1,1
366,403,1,1
364,657,1,1
359,182,1,1
349,104,1,1
333,978,1,1
333,95,1,1
329,457,1,1
327,86,1,1
324,249,1,1
319,1134,1,1
319,474,1,1
408,46,1,1
403,620,1,1
386,1733,1,1
376,199,1,1
367,47,1,1
25,15,1,1
24,1188,1,1
24,499,1,1
23,1449,1,1
22,1519,1,1
52,657,1,1
26,162,1,1
26,157,1,1
104,13,1,1
102,105,1,1
100,13,1,1
98,510,1,1
98,137,1,1
98,104,1,1
98,1,1,1
97,606,1,1
95,1817,1,1
95,978,1,1
20,765,1,1
505,855,1,1
505,2,1,1
491,222,1,1
487,1721,1,1
477,31,1,1
457,329,1,1
444,1622,1,1
429,529,1,1
429,318,1,1
429,43,1,1
427,193,1,1
627,281,1,1
620,1591,1,1
610,1651,1,1
580,2,1,1
570,136,1,1
539,1997,1,1
530,198,1,1
529,441,1,1
529,429,1,1
524,13,1,1
523,524,1,1
523,13,1,1
510,98,1,1
742,393,1,1
736,824,1,1
736,389,1,1
736,233,1,1
716,13,1,1
715,1442,1,1
705,429,1,1
687,282,1,1
680,925,1,1
660,269,1,1
657,52,1,1
646,17,1,1
629,54,1,1
871,1858,1,1
857,772,1,1
855,1278,1,1
855,2,1,1
841,524,1,1
841,523,1,1
824,736,1,1
