port_id,lat,lon,area_deg2,stationary_points
81,28.893873544692674,-89.34390320231542,0.0003320411499999301,61
107,26.099684449306263,-80.11668528809942,0.0006463397499999968,1427
20,29.76686905682289,-95.09194292299635,0.001735177449999944,1350
22,29.73650515187188,-95.21249803136699,0.004835631700000616,1386
316,26.092735169273286,-80.17347362441359,9.383495000001151e-05,940
223,29.683204774415618,-91.15509907098453,9.153004999998946e-05,183
86,30.278986393010936,-91.16016405810207,3.7595899999968325e-05,24
268,26.772268985215575,-80.04689994416992,0.00018661090000001354,395
643,30.19529535612536,-91.02018403418803,2.9249999998939965e-08,14
484,29.587813654566443,-89.8245853201165,2.8135849999880635e-05,151
250,29.941594062287535,-90.0039041647754,0.00023795985000001839,304
182,27.82361152145029,-97.48368971280985,0.00012526019999999676,233
541,29.75660947324777,-88.28778423083483,2.150599999987162e-06,13
109,29.819056399054908,-93.98121491102411,8.041500000001881e-06,18
82,26.13435301517689,-80.11485835550944,5.874939999999967e-05,163
111,29.8219382344748,-92.13253452844971,1.531649999993383e-06,110
166,27.82092405110551,-97.20053969959832,5.538085000004854e-05,203
266,29.68229152428557,-95.00051973659512,6.733044999996225e-05,182
587,27.822237660984854,-97.0208103503788,1.7599999998187798e-08,4
56,29.780760256184355,-90.02167918173915,2.003375000003708e-05,102
110,29.415325623422795,-93.62858605435511,0.0005449823499999744,85
128,27.813905341461414,-97.40816286136594,7.618039999998904e-05,351
265,26.703344738432968,-80.0456185273556,9.869999999939251e-07,295
64,29.955332287687124,-90.04715387195128,0.00013818854999992432,162
70,30.048827888567686,-90.57467031454654,0.00043596780000001686,496
555,26.06022254256945,-80.1338798654212,1.2129200000021592e-05,519
66,27.938218661804857,-82.44249854010411,0.0002582509499998835,375
62,28.41158668772032,-80.61767395834131,0.00013582760000002255,169
59,30.670118308754663,-88.03516712608986,0.00026021870000002165,325
101,29.67380379965457,-89.96382168681635,2.894999999874951e-08,30
471,30.05987040866902,-93.36001951637691,2.415035000000021e-05,69
49,29.92350707208522,-89.95411654669181,0.0003214743499999447,202
119,30.36594458584719,-88.56544544884193,1.4610750000006096e-05,121
420,27.822967848324243,-97.43574455580692,1.909379999998344e-05,173
38,29.963905303501896,-90.27156359346728,0.0006270622500000782,430
7,29.133059528595926,-90.20715152598781,0.000875079399999991,1757
45,29.912505562038877,-89.91863971355548,1.0368500000061379e-06,43
11,29.90215446002484,-90.081238186192,4.011450000028894e-06,163
184,29.606921728008384,-89.86011717733678,1.2180399999997375e-05,105
446,30.357832916666666,-88.50587666666667,7.999999997973192e-10,31
434,29.692249685995627,-89.97307572386968,1.2332099999981716e-05,56
346,29.248032033172823,-94.67668958667738,4.984000000027998e-07,8
60,29.316797696809726,-94.79509882774806,0.0005685252500000264,851
512,29.942027797487068,-90.31003328898743,2.2549999999447248e-08,45
146,29.611097513393712,-95.01606590806391,0.00011395269999996006,199
644,30.337283015873016,-91.14251793650794,2.099999999787707e-09,9
327,25.312365674509188,-80.28023539678263,3.525649999981957e-06,200
46,30.016129169845737,-93.98523266816143,0.00038988114999999665,452
108,28.942263561963497,-95.32429506586837,0.00042711700000009776,504
135,30.07105376026347,-88.0565092575095,4.4027500000061235e-06,11
415,29.548549258523707,-89.77094264671115,1.0573500000100917e-06,9
202,30.073710886587296,-90.90317142496528,0.00011624330000005745,115
103,29.77924673320412,-92.18069149356724,1.862610000002379e-05,54
51,29.971332615107897,-90.40205944636833,0.0016618988000002767,537
199,27.622115456475584,-83.0247710403397,1.570000000092513e-08,6
137,30.429955537227208,-91.19884856213278,0.00012646774999990746,243
75,30.08196421141492,-88.0342123152431,1.9901150000001875e-05,20
302,29.861871248216847,-93.93768013456965,3.505000000023097e-07,20
278,26.717126756435892,-80.04700070816219,1.6130250000047224e-05,385
240,29.234322512013335,-90.21150291525005,6.3089499999903675e-06,207
208,27.84327503746214,-97.52419013231308,2.0910000000171835e-07,11
360,29.37582136843089,-94.86900450626298,4.280450000001154e-06,47
54,30.037337320411822,-94.0369431378163,0.00014234394999994496,128
32,29.8301483076611,-89.99802500825538,4.46980999999156e-05,151
267,29.688655472414087,-91.19911695318498,3.9089999999106146e-07,73
41,29.83145434854905,-93.96732835458259,0.0002563499500000279,114
504,29.98747285714286,-81.65718552380953,1.7500000003471143e-09,29
24,29.962812694502706,-93.85853019917234,0.0001526977500000967,333
50,25.775613012891025,-80.16898238426067,0.0007734590499999269,844
192,29.643145296717616,-91.10848085764749,8.226340000001992e-05,232
90,29.56839762017952,-90.70838113297292,6.6681499999849845e-06,74
493,27.86771334519581,-97.24474550415191,4.215000000874571e-08,12
143,30.342695113535083,-88.50809380233761,5.3429150000024594e-05,335
254,29.31880666666667,-93.19260000000001,4.999999999621423e-09,5
589,29.577023034292218,-90.60737338501545,5.12750000004822e-07,44
525,25.796234852641398,-80.24530106036462,2.3220000000032627e-06,169
310,29.236788095446585,-94.70145307136602,1.1419999999978562e-06,31
141,29.91934790243471,-90.09275184726715,0.0011442556000000074,377
127,26.749572495326614,-80.0484913717505,2.1130300000009422e-05,1014
129,27.763105136187708,-82.63025494368816,4.071524999999599e-05,257
94,25.824511732494514,-80.12399081498312,2.861000000083583e-07,83
153,29.813684875153513,-93.34644664620002,1.2215000000840833e-07,31
507,29.378523382497534,-90.25899480825957,1.6949999998769916e-08,21
255,30.135084465577833,-93.32269057289875,3.6277500000056532e-06,51
228,30.025438117350614,-90.70676645428368,1.3890000000031891e-07,38
1,29.89141390092963,-89.90690142573311,8.148720000001899e-05,197
58,29.607096591798747,-93.77653935571307,0.00020085149999998894,99
230,28.79021102385108,-95.19260972658522,2.8649999999216318e-08,12
505,25.959424031276146,-80.12697212729739,5.776499999974745e-07,85
130,30.05213432014168,-90.49602520656315,7.905250000001955e-05,57
16,28.66823689006095,-94.67175214088137,8.53199999999551e-06,12
394,25.757138162560675,-80.14361359079555,7.385549999994561e-06,136
477,29.85157436264486,-90.0220788888889,2.4449999999481024e-08,36
647,29.216783137254904,-94.71880215686275,1.6999999996225938e-09,5
181,26.08413458333333,-80.13906250000002,1.6000000005716344e-09,31
448,28.760667445888146,-89.9281491095858,5.175699999999466e-05,42
144,30.388383806541327,-81.54476545030913,4.781900000020436e-06,42
409,29.576326666666667,-93.22581666666667,2.437499999934283e-07,5
519,26.832599057066993,-80.05604653973549,2.4343900000032552e-05,144
459,30.10575681625508,-88.53277542687097,9.283249999999947e-06,20
78,26.445736893424037,-80.06547501133788,2.2049999996731752e-08,73
74,28.96124884321601,-94.5541853890701,1.933435000000324e-05,45
171,30.394296802314447,-81.56664504502433,4.349500000112812e-07,28
100,29.924551435237348,-90.19880913316068,1.3533649999979558e-05,34
410,30.282587333333336,-91.31524283333333,9.99999999746649e-10,4
214,30.468667155432012,-91.19357798602425,6.475500000003585e-06,49
328,29.36726224927932,-94.90064002991639,0.0002711056499999253,314
116,30.17382990044779,-91.00475075555363,1.1501499999859428e-06,25
19,27.914656417261515,-82.43008652561596,0.00043877134999999916,204
340,26.40060074074074,-80.07332185185186,4.499999998415831e-10,47
154,30.08335657990141,-88.06703348127634,0.0001788503999999342,44
8,27.631251278383836,-82.56205734730159,1.4437499999989228e-05,78
80,29.707394080803795,-95.04046393234401,0.00011789050000007265,91
341,30.10369375889227,-93.30408083632194,0.00015971739999998623,116
537,27.963336581740972,-82.80650129511676,1.5700000002257397e-08,10
532,29.12618832705615,-94.69672388216172,6.173150000023388e-06,13
0,30.11487878359738,-90.9826218694255,1.773700000002005e-05,30
