source_port,target_port,transition_count,unique_vessels
54,315,75,20
315,54,69,22
672,217,53,22
217,672,50,25
25,2792,43,20
53,3,41,22
25,710,39,7
2792,25,39,16
3,53,39,23
25,54,38,12
54,25,37,13
710,25,37,7
45,1017,29,8
66,123,28,12
123,66,26,12
207,251,25,11
123,1789,25,6
51,515,24,8
1789,123,24,6
1067,17,24,5
251,207,24,12
1017,45,24,5
101,25,23,10
25,147,23,11
17,1067,23,5
172,54,23,10
2127,672,22,6
54,172,22,10
767,126,22,7
93,99,22,6
25,123,22,14
515,51,22,8
672,2127,21,7
147,25,21,9
25,101,20,10
25,3410,20,8
66,99,19,4
3410,101,19,5
99,66,18,3
3410,25,18,8
99,93,18,5
62,977,18,2
25,58,18,5
123,25,17,11
62,997,16,7
3731,25,16,3
58,25,16,5
25,3731,16,3
25,2087,15,4
123,534,14,6
101,3410,14,3
977,62,14,2
505,54,14,6
977,207,14,6
720,312,14,4
997,62,14,5
126,767,14,4
558,167,13,3
534,123,13,6
315,172,13,12
997,1561,13,2
207,977,13,5
0,867,13,8
172,315,13,12
312,720,13,4
251,25,13,9
990,123,12,2
382,182,12,6
487,51,12,5
35,182,12,8
66,93,12,4
66,25,12,4
2087,25,12,4
35,382,12,5
51,487,12,5
792,1770,12,4
25,66,12,4
1647,25,11,4
123,251,11,8
526,92,11,9
3,526,11,6
867,0,11,7
80,672,11,2
3,92,11,8
66,834,11,1
1770,792,11,3
25,0,11,5
4597,672,11,4
123,990,11,2
118,25,11,7
2475,53,11,5
25,1647,11,3
25,452,11,4
53,2475,11,4
54,66,11,6
54,505,11,6
167,558,11,2
182,35,11,6
834,66,11,1
672,4597,11,4
93,66,10,4
51,809,10,3
1561,997,10,2
25,1887,10,6
315,505,10,4
92,3,10,6
25,118,10,7
3,188,10,2
672,80,10,2
56,257,10,7
452,25,10,3
1887,25,9,5
66,172,9,6
1703,196,9,3
92,526,9,8
809,51,9,3
0,25,9,4
355,123,9,4
123,51,9,2
188,3,9,2
526,3,9,5
413,3,9,5
382,35,9,4
0,468,9,8
257,56,9,5
246,92,9,5
243,25,9,7
50,3982,9,1
196,1703,9,3
1017,2655,9,5
251,123,9,7
2792,101,9,4
680,25,9,3
652,29,9,5
51,123,9,2
505,315,8,3
515,150,8,2
1635,136,8,3
101,2792,8,4
1207,51,8,3
2655,45,8,5
182,382,8,4
2655,1017,8,2
126,290,8,6
136,1635,8,3
25,251,8,5
123,435,8,2
3982,50,8,1
123,355,8,4
25,737,8,1
717,29,8,3
29,717,8,4
737,25,8,1
3227,672,8,4
0,3410,8,1
4336,25,7,3
746,62,7,5
290,126,7,4
92,246,7,4
3410,0,7,1
265,892,7,3
834,25,7,2
29,25,7,3
1363,672,7,2
45,2655,7,3
150,515,7,2
207,486,7,2
126,4046,7,2
478,66,7,7
167,2008,7,1
165,3727,7,1
4046,126,7,2
0,321,7,2
53,472,7,5
486,207,7,2
672,3227,7,4
25,1013,7,4
316,25,7,3
410,25,7,4
123,54,7,5
241,568,7,1
568,241,7,1
435,123,7,2
99,781,7,2
25,243,7,4
895,1118,7,5
25,680,7,3
66,478,6,4
781,99,6,1
809,1207,6,2
4779,2611,6,1
66,54,6,4
487,1207,6,2
62,55,6,4
512,66,6,4
25,581,6,2
1118,25,6,2
1214,165,6,1
4336,452,6,2
188,34,6,1
2087,118,6,1
534,66,6,4
66,534,6,4
62,746,6,3
468,0,6,6
188,267,6,1
53,1238,6,3
51,312,6,1
25,410,6,4
207,720,6,2
680,54,6,5
92,1505,6,1
25,2712,6,1
55,62,6,4
66,1239,6,4
267,188,6,1
15,53,6,3
672,1363,6,2
25,207,6,3
332,238,6,2
362,565,6,2
238,142,6,2
1404,1067,6,2
892,265,6,3
123,207,6,4
866,290,6,2
25,29,6,3
652,895,6,3
2611,4779,6,1
172,66,6,6
54,123,6,4
136,955,6,2
290,866,6,2
207,1624,6,2
54,680,6,6
2459,0,6,2
472,53,5,3
3227,217,5,2
25,2593,5,2
106,66,5,1
4089,118,5,1
4853,80,5,2
3,35,5,3
565,558,5,2
3976,25,5,1
3,1282,5,4
