port_id,lat,lon,area_deg2,stationary_points
359,28.893364594424472,-89.32987339669504,8.817099999977619e-06,17
87,26.099684449306263,-80.11668528809942,0.0006463397499999968,1427
16,29.76686905682289,-95.09194292299635,0.001735177449999944,1350
388,29.74111604780436,-95.28257495281873,4.643440000003988e-05,125
269,26.092735169273286,-80.17347362441359,9.383495000001151e-05,940
188,29.683204774415618,-91.15509907098453,9.153004999998946e-05,183
69,30.278986393010936,-91.16016405810207,3.7595899999968325e-05,24
230,26.772268985215575,-80.04689994416992,0.00018661090000001354,395
579,30.19529535612536,-91.02018403418803,2.9249999998939965e-08,14
421,29.58349068761943,-89.81783340184077,7.989399999981955e-06,63
211,29.94082341478312,-90.00293530145572,0.00021001894999999126,302
159,27.82361152145029,-97.48368971280985,0.00012526019999999676,233
474,29.75627775677354,-88.28790065846336,1.28809999999811e-06,11
89,29.819056399054908,-93.98121491102411,8.041500000001881e-06,18
65,26.13435301517689,-80.11485835550944,5.874939999999967e-05,163
92,29.8219382344748,-92.13253452844971,1.531649999993383e-06,110
144,27.82092405110551,-97.20053969959832,5.538085000004854e-05,203
228,29.68229152428557,-95.00051973659512,6.733044999996225e-05,182
522,27.822237660984854,-97.0208103503788,1.7599999998187798e-08,4
45,29.780760256184355,-90.02167918173915,2.003375000003708e-05,102
90,29.408350131420995,-93.62425061736776,0.00019953180000009817,60
18,29.72794152004759,-95.23588540752844,0.0011337820500000313,594
110,27.813905341461414,-97.40816286136594,7.618039999998904e-05,351
227,26.703344738432968,-80.0456185273556,9.869999999939251e-07,295
50,29.958395094688555,-90.03678866794671,3.7706949999960996e-05,110
55,30.04948742009977,-90.57201637778306,0.0003754505000000028,459
489,26.06022254256945,-80.1338798654212,1.2129200000021592e-05,519
52,27.938218661804857,-82.44249854010411,0.0002582509499998835,375
49,28.41158668772032,-80.61767395834131,0.00013582760000002255,169
47,30.668887061301366,-88.03521150947779,0.0002434056999999565,324
82,29.67380379965457,-89.96382168681635,2.894999999874951e-08,30
410,30.05987040866902,-93.36001951637691,2.415035000000021e-05,69
38,29.92350707208522,-89.95411654669181,0.0003214743499999447,201
102,30.36594458584719,-88.56544544884193,1.4610750000006096e-05,121
356,27.822967848324243,-97.43574455580692,1.909379999998344e-05,173
30,29.964974598277752,-90.2667167648845,0.00033455225000000703,362
6,29.133059528595926,-90.20715152598781,0.000875079399999991,1755
505,29.911590361838062,-89.91778075869271,2.713000000026576e-07,42
10,29.90117852257891,-90.08090998238413,2.6680500000190195e-06,162
206,29.60692452332371,-89.8601295187574,1.2154299999997364e-05,104
384,30.357832916666666,-88.50587666666667,7.999999997973192e-10,31
372,29.692249685995627,-89.97307572386968,1.2332099999981716e-05,56
414,29.24871333333333,-94.6761,8.649999999718095e-09,7
48,29.31671227825164,-94.7935657310237,0.0004955036500000221,849
443,29.942027797487068,-90.31003328898743,2.2549999999447248e-08,45
125,29.611097513393712,-95.01606590806391,0.00011395269999996006,199
580,30.337283015873016,-91.14251793650794,2.099999999787707e-09,9
277,25.312365674509188,-80.28023539678263,3.525649999981957e-06,200
35,30.016103762245315,-93.98652946206224,0.0003552737499999971,450
88,28.942263561963497,-95.32429506586837,0.00042711700000009776,504
494,30.071223714902807,-88.06299845212384,2.3149999997785335e-08,10
350,29.548549258523707,-89.77094264671115,1.0573500000100917e-06,9
175,30.073710886587296,-90.90317142496528,0.00011624330000005745,115
84,29.77924673320412,-92.18069149356724,1.862610000002379e-05,54
165,29.994089817334174,-90.42622996231525,0.00015743320000002008,207
172,27.622115456475584,-83.0247710403397,1.570000000092513e-08,6
118,30.429966901182077,-91.19886840241898,0.0001258474499998908,241
60,30.08196421141492,-88.0342123152431,1.9901150000001875e-05,20
258,29.860876513761465,-93.93864502446483,5.449999999253396e-08,19
239,26.717126756435892,-80.04700070816219,1.6130250000047224e-05,385
201,29.234322512013335,-90.21150291525005,6.3089499999903675e-06,207
177,27.84327503746214,-97.52419013231308,2.0910000000171835e-07,11
304,29.37582136843089,-94.86900450626298,4.280450000001154e-06,47
43,30.037337320411822,-94.0369431378163,0.00014234394999994496,128
330,29.836926775305425,-89.99388485774288,9.9994999999781e-06,77
91,29.9602203695346,-90.38628043473602,0.0008174516500001539,328
229,29.688655472414087,-91.19911695318498,3.9089999999106146e-07,73
33,29.83145434854905,-93.96732835458259,0.0002563499500000279,114
435,29.98747285714286,-81.65718552380953,1.7500000003471143e-09,29
20,29.962812694502706,-93.85853019917234,0.0001526977500000967,333
39,25.775613012891025,-80.16898238426067,0.0007734590499999269,844
167,29.643145296717616,-91.10848085764749,8.226340000001992e-05,232
543,29.56740701779026,-90.70404078183519,1.7800000000355791e-07,73
427,27.86771334519581,-97.24474550415191,4.215000000874571e-08,12
123,30.342695113535083,-88.50809380233761,5.3429150000024594e-05,335
215,29.31880666666667,-93.19260000000001,4.999999999621423e-09,5
523,29.577023034292218,-90.60737338501545,5.12750000004822e-07,44
457,25.796234852641398,-80.24530106036462,2.3220000000032627e-06,169
263,29.236788095446585,-94.70145307136602,1.1419999999978562e-06,31
121,29.91934790243471,-90.09275184726715,0.0011442556000000074,377
109,26.749572495326614,-80.0484913717505,2.1130300000009422e-05,1014
111,27.763105136187708,-82.63025494368816,4.071524999999599e-05,257
76,25.824511732494514,-80.12399081498312,2.861000000083583e-07,83
131,29.813684875153513,-93.34644664620002,1.2215000000840833e-07,31
438,29.378523382497534,-90.25899480825957,1.6949999998769916e-08,21
216,30.135084465577833,-93.32269057289875,3.6277500000056532e-06,51
190,30.025438117350614,-90.70676645428368,1.3890000000031891e-07,38
1,29.89141390092963,-89.90690142573311,8.148720000001899e-05,197
46,29.607096591798747,-93.77653935571307,0.00020085149999998894,99
192,28.79021102385108,-95.19260972658522,2.8649999999216318e-08,12
436,25.959424031276146,-80.12697212729739,5.776499999974745e-07,85
112,30.053503850986537,-90.50408544507538,1.3850650000013162e-05,55
399,28.668571487049878,-94.66601318579481,1.5431000000048976e-06,10
337,25.757138162560675,-80.14361359079555,7.385549999994561e-06,136
416,29.85157436264486,-90.0220788888889,2.4449999999481024e-08,36
581,29.216783137254904,-94.71880215686275,1.6999999996225938e-09,5
158,26.08413458333333,-80.13906250000002,1.6000000005716344e-09,31
554,28.75898699782439,-89.9236929464822,5.883400000013439e-06,18
124,30.388383806541327,-81.54476545030913,4.781900000020436e-06,42
487,29.576736321839082,-93.22500287356321,4.3499999997949825e-09,4
452,26.832599057066993,-80.05604653973549,2.4343900000032552e-05,144
