source_port,target_port,transition_count,unique_vessels
16,18,72,30
18,16,70,25
41,16,45,15
16,41,38,15
41,21,28,8
21,41,28,8
64,16,24,9
16,21,22,5
16,247,21,7
173,144,21,4
16,64,21,7
16,48,20,7
18,324,20,3
21,16,20,5
324,18,20,3
55,165,20,3
144,173,20,4
88,16,20,6
87,269,19,3
48,16,19,7
269,87,19,3
165,55,19,3
304,278,19,4
18,88,19,3
278,304,19,3
113,30,19,7
278,83,18,4
83,35,18,4
199,118,18,4
83,278,18,4
16,88,17,5
35,83,17,4
118,199,17,4
41,18,16,8
247,16,16,4
88,18,16,2
56,292,16,3
18,41,16,7
278,4,16,3
110,159,16,6
356,110,16,5
388,18,16,5
4,278,15,3
292,56,15,3
159,110,15,6
18,388,15,6
35,19,15,5
4,18,15,3
147,281,14,3
16,125,14,8
317,188,14,4
537,143,14,1
281,147,14,3
87,408,14,3
110,356,14,5
408,87,14,3
112,281,13,3
207,16,13,4
19,35,13,3
30,113,13,3
91,211,13,4
143,537,13,1
163,234,13,1
55,112,13,3
278,16,13,7
4,16,13,4
18,4,13,3
211,91,12,3
234,163,12,1
476,278,12,2
125,47,12,2
114,47,12,1
278,48,12,5
195,191,12,1
16,4,12,3
18,21,12,4
16,278,12,7
191,195,12,1
48,278,12,6
91,165,11,2
165,91,11,2
301,134,11,2
356,159,11,4
420,293,11,1
134,301,11,2
188,317,11,4
47,114,11,1
211,123,11,2
47,125,11,2
293,420,11,1
21,18,11,3
118,170,10,3
110,129,10,1
281,112,10,3
278,476,10,2
292,35,10,3
30,3,10,1
3,30,10,1
83,16,10,5
16,35,10,2
493,182,10,2
144,207,10,1
16,207,10,4
88,162,10,2
90,56,10,1
124,40,10,1
123,211,10,2
125,16,10,7
159,356,10,4
40,124,10,1
248,388,10,1
207,144,10,1
12,52,9,1
114,132,9,2
110,400,9,2
114,243,9,1
110,144,9,3
159,270,9,1
129,110,9,1
88,170,9,2
508,554,9,1
132,114,9,2
16,83,9,5
82,421,9,1
56,20,9,3
182,493,9,2
52,12,9,1
170,88,9,2
16,388,9,3
162,88,9,2
443,30,9,3
56,90,9,1
45,59,9,2
35,292,9,3
388,248,9,1
41,439,9,1
211,50,9,1
45,285,9,1
281,30,9,2
285,45,9,1
554,508,9,1
170,529,8,3
439,41,8,1
109,239,8,1
20,293,8,2
1,531,8,1
1,121,8,3
121,50,8,2
121,91,8,3
243,114,8,1
270,159,8,1
16,93,8,2
41,125,8,3
115,160,8,1
59,45,8,2
531,1,8,1
112,55,8,3
56,66,8,2
56,41,8,1
211,38,8,2
415,18,8,1
144,110,8,3
50,121,8,2
35,16,8,1
125,41,8,3
35,90,8,2
15,511,8,2
30,443,8,2
65,269,8,2
66,56,8,2
20,56,8,2
301,175,8,3
301,411,8,1
30,281,8,1
30,91,8,3
93,16,8,1
352,55,8,1
160,175,8,1
160,115,8,1
421,82,8,1
18,415,8,1
18,83,8,3
87,277,7,1
236,92,7,2
45,30,7,2
402,356,7,1
411,301,7,1
87,489,7,1
400,110,7,2
114,494,7,1
207,18,7,1
41,108,7,1
210,35,7,1
216,16,7,2
269,65,7,2
404,52,7,1
35,210,7,1
92,236,7,2
293,20,7,1
148,68,7,1
52,404,7,1
541,88,7,1
356,402,7,1
317,425,7,2
170,118,7,1
113,59,7,1
6,11,7,2
110,37,7,1
25,76,7,1
228,125,7,2
76,25,7,1
59,113,7,1
68,148,7,1
281,121,7,3
91,30,7,2
239,109,7,1
83,18,7,2
175,580,7,1
494,114,7,1
425,317,7,2
489,87,7,1
30,26,7,1
16,304,7,5
90,35,7,2
88,541,7,1
121,281,7,3
55,352,7,1
50,211,7,1
1,203,6,1
566,278,6,1
4,24,6,1
113,165,6,1
514,143,6,1
26,30,6,1
0,284,6,1
355,16,6,1
356,446,6,1
330,59,6,1
330,55,6,1
21,122,6,1
119,48,6,1
107,159,6,1
108,41,6,1
55,91,6,2
319,49,6,1
165,113,6,2
165,134,6,1
25,87,6,1
121,1,6,3
175,301,6,2
49,281,6,1
123,276,6,1
123,29,6,1
91,121,6,3
278,566,6,1
175,160,6,1
278,21,6,2
143,514,6,1
144,129,6,1
64,228,6,2
304,16,6,4
301,160,6,2
66,4,6,1
29,123,6,1
55,278,6,1
55,113,6,1
122,21,6,1
66,272,6,1
16,216,6,2
16,424,6,1
424,16,6,1
272,66,6,1
281,49,6,1
37,110,6,1
277,87,6,1
125,228,6,2
499,405,6,1
18,207,6,2
135,131,6,2
470,111,6,1
405,118,6,1
405,499,6,1
41,56,6,1
88,524,6,1
125,278,6,4
88,114,6,1
16,355,6,1
203,1,6,1
48,119,6,1
18,165,6,1
88,173,6,2
134,165,6,1
208,87,6,1
524,88,6,1
131,135,6,2
226,128,6,1
87,208,6,1
228,64,6,2
529,170,6,3
446,356,6,1
345,49,6,1
21,219,6,1
118,405,6,1
111,470,6,1
59,330,6,1
580,175,6,1
113,55,6,1
451,292,5,1
449,356,5,1
444,236,5,2
440,326,5,1
16,340,5,2
16,412,5,1
165,18,5,1
346,492,5,1
339,121,5,1
118,284,5,1
118,45,5,1
529,118,5,1
11,6,5,2
114,161,5,2
215,308,5,1
211,418,5,1
211,276,5,1
41,479,5,1
211,16,5,1
39,230,5,1
230,39,5,1
228,309,5,1
228,247,5,1
228,121,5,1
41,349,5,1
41,309,5,1
219,21,5,1
133,18,5,1
129,144,5,1
128,226,5,1
87,109,5,1
87,65,5,1
87,25,5,1
18,257,5,1
421,55,5,1
418,211,5,1
412,16,5,1
16,33,5,1
135,387,5,1
134,282,5,1
83,41,5,2
247,228,5,1
247,64,5,2
41,91,5,1
41,83,5,2
38,211,5,2
38,198,5,1
250,325,5,1
247,331,5,1
479,41,5,1
48,33,5,1
198,38,5,1
192,21,5,1
45,206,5,1
43,367,5,1
43,247,5,1
206,45,5,1
18,278,5,3
511,451,5,1
511,15,5,2
509,376,5,1
506,211,5,1
188,425,5,2
49,345,5,1
49,319,5,1
48,475,5,1
144,88,5,2
15,157,5,2
278,55,5,1
276,123,5,1
273,392,5,1
270,491,5,1
19,83,5,1
367,43,5,1
281,359,5,1
279,16,5,1
33,48,5,1
492,346,5,1
491,270,5,1
125,64,5,2
91,55,5,2
421,557,5,1
16,279,5,1
16,211,5,1
159,107,5,1
157,15,5,1
65,87,5,1
285,350,5,1
284,0,5,1
282,134,5,1
388,121,5,2
388,41,5,2
388,16,5,2
20,16,5,3
30,45,5,2
30,1,5,1
33,16,5,1
32,106,5,1
98,452,5,1
121,175,5,1
326,440,5,1
160,301,5,1
55,519,5,1
55,330,5,1
428,150,5,1
323,271,5,1
24,4,5,1
309,228,5,1
309,41,5,1
308,215,5,1
306,523,5,1
106,32,5,1
356,449,5,1
349,41,5,1
542,110,5,1
114,88,5,1
557,421,5,1
557,126,5,1
519,55,5,2
110,133,5,2
110,121,5,1
113,170,5,1
553,216,4,1
4,464,4,2
538,276,4,1
533,125,4,1
114,121,4,1
578,179,4,1
3,138,4,1
523,306,4,1
522,182,4,1
518,222,4,1
518,211,4,1
113,81,4,1
116,532,4,1
59,352,4,1
56,78,4,1
159,400,4,2
452,87,4,1
442,144,4,1
16,402,4,1
161,114,4,2
56,35,4,2
55,421,4,1
55,297,4,1
170,175,4,1
55,30,4,3
438,360,4,1
433,206,4,1
425,188,4,2
159,152,4,1
157,115,4,1
155,135,4,1
64,125,4,1
187,207,4,1
182,522,4,1
179,30,4,1
177,356,4,2
175,121,4,1
173,88,4,2
152,159,4,1
150,428,4,1
150,226,4,1
69,38,4,1
145,410,4,2
144,442,4,1
144,356,4,1
475,48,4,1
18,35,4,2
200,528,4,1
199,405,4,1
199,91,4,2
48,87,4,1
48,18,4,2
196,87,4,1
193,56,4,1
189,88,4,1
206,126,4,1
45,118,4,1
410,145,4,2
469,524,4,1
464,125,4,2
452,98,4,1
141,525,4,1
138,3,4,1
135,155,4,1
78,56,4,1
211,506,4,1
41,393,4,1
207,187,4,1
207,122,4,1
207,93,4,1
206,433,4,1
231,121,4,1
226,150,4,1
222,518,4,1
131,370,4,1
126,557,4,1
126,206,4,1
125,533,4,1
87,196,4,1
86,352,4,1
86,1,4,1
393,41,4,1
393,14,4,1
392,273,4,1
247,43,4,1
236,444,4,2
39,337,4,1
38,423,4,1
38,121,4,2
257,18,4,1
402,16,4,1
88,189,4,1
87,452,4,1
278,125,4,2
278,41,4,2
278,18,4,2
276,538,4,1
276,211,4,1
271,323,4,1
372,3,4,1
371,25,4,1
370,131,4,1
360,438,4,1
359,281,4,1
281,1,4,1
278,383,4,1
15,121,4,1
124,347,4,1
122,207,4,1
91,144,4,1
91,113,4,3
91,41,4,1
30,121,4,2
285,301,4,1
284,118,4,1
387,135,4,1
383,352,4,1
376,509,4,1
301,165,4,1
297,55,4,1
30,112,4,2
292,451,4,1
97,458,4,1
93,414,4,1
93,207,4,1
121,388,4,2
121,231,4,1
121,228,4,1
121,114,4,1
121,110,4,1
350,285,4,1
329,211,4,1
325,250,4,1
121,38,4,2
121,30,4,1
121,15,4,1
110,2,4,1
109,87,4,1
120,254,4,1
118,529,4,1
21,192,4,1
331,247,4,1
331,125,4,1
331,16,4,1
359,0,4,1
352,160,4,1
352,86,4,1
352,59,4,1
2,110,4,1
1,281,4,1
1,86,4,1
1,30,4,1
340,16,4,2
337,39,4,1
21,278,4,2
21,207,4,1
112,307,4,1
110,542,4,1
532,116,4,1
14,393,4,1
528,125,4,1
524,469,4,1
581,41,4,1
0,120,3,1
0,359,3,1
4,66,3,1
3,372,3,1
529,88,3,1
113,91,3,2
113,50,3,2
115,157,3,1
113,476,3,1
527,88,3,1
526,18,3,1
525,141,3,1
518,395,3,1
518,121,3,1
511,21,3,1
506,105,3,1
506,26,3,1
15,471,3,1
15,21,3,1
480,264,3,1
99,405,3,1
120,0,3,1
118,69,3,1
472,55,3,1
471,15,3,1
468,410,3,1
16,20,3,2
459,286,3,1
458,97,3,1
453,313,3,2
451,511,3,1
443,330,3,1
16,331,3,1
16,159,3,2
16,113,3,1
121,18,3,1
108,18,3,1
105,506,3,1
423,38,3,1
18,20,3,1
414,93,3,1
410,468,3,1
18,121,3,1
18,108,3,1
18,93,3,1
18,48,3,2
407,20,3,1
406,4,3,1
405,199,3,1
405,99,3,1
403,193,3,1
403,56,3,1
94,125,3,1
93,18,3,1
91,202,3,2
121,339,3,1
121,321,3,1
400,159,3,2
399,381,3,1
396,123,3,1
18,180,3,1
392,16,3,1
387,370,3,1
381,399,3,1
378,388,3,1
378,21,3,1
20,279,3,1
20,278,3,1
125,4,3,1
123,396,3,1
91,38,3,1
20,35,3,2
370,135,3,2
369,21,3,1
362,216,3,1
362,145,3,1
356,295,3,1
356,278,3,1
21,30,3,1
21,15,3,1
20,559,3,1
20,407,3,1
20,373,3,1
20,304,3,1
356,144,3,1
356,23,3,1
352,280,3,1
125,331,3,1
125,200,3,1
125,48,3,2
350,41,3,1
348,20,3,1
347,124,3,1
342,317,3,1
342,188,3,1
340,20,3,1
337,269,3,1
23,356,3,1
21,511,3,1
81,113,3,1
134,148,3,1
125,555,3,1
87,48,3,1
88,527,3,1
21,378,3,1
330,443,3,1
321,367,3,1
320,41,3,1
26,506,3,1
26,218,3,1
25,371,3,1
314,429,3,1
313,453,3,1
307,55,3,1
304,20,3,1
301,285,3,1
295,356,3,1
293,35,3,1
30,21,3,1
145,216,3,1
144,91,3,1
83,33,3,1
83,19,3,1
292,43,3,1
30,519,3,1
30,278,3,1
30,211,3,2
30,199,3,1
286,459,3,1
284,45,3,1
279,20,3,1
35,20,3,3
69,211,3,1
145,362,3,1
33,83,3,1
33,46,3,1
33,43,3,1
278,555,3,1
278,356,3,1
278,156,3,1
278,94,3,1
277,239,3,1
277,227,3,1
35,293,3,1
35,56,3,2
269,337,3,1
264,480,3,1
39,51,3,2
64,41,3,1
152,439,3,1
151,278,3,1
148,118,3,1
72,56,3,1
38,91,3,1
38,69,3,1
38,55,3,1
254,120,3,1
247,571,3,1
239,277,3,1
238,48,3,1
41,14,3,2
41,388,3,1
41,331,3,2
41,320,3,1
41,278,3,1
56,72,3,1
159,278,3,1
66,292,3,1
66,87,3,1
227,277,3,1
218,26,3,1
216,553,3,1
216,145,3,1
216,83,3,1
211,518,3,1
43,33,3,1
41,581,3,1
41,403,3,1
207,43,3,1
207,21,3,1
165,45,3,1
160,281,3,1
159,454,3,1
55,52,3,2
205,118,3,2
199,30,3,1
46,33,3,1
45,284,3,1
188,488,3,1
188,342,3,1
48,477,3,1
48,332,3,1
48,238,3,1
179,578,3,1
175,529,3,2
175,352,3,1
51,39,3,2
170,113,3,1
167,459,3,1
165,289,3,1
175,170,3,2
172,7,3,1
55,38,3,1
52,43,3,1
552,462,3,1
575,352,3,1
571,247,3,1
555,278,3,1
528,200,2,1
14,41,2,2
529,175,2,2
114,518,2,1
113,202,2,1
519,30,2,1
555,16,2,1
175,113,2,1
559,20,2,1
571,291,2,1
6,498,2,1
6,517,2,1
7,52,2,1
7,172,2,1
8,41,2,1
497,417,2,1
504,118,2,1
511,43,2,1
511,123,2,1
516,146,2,1
517,6,2,1
518,114,2,1
485,71,2,1
170,144,2,1
52,30,2,1
551,69,2,1
488,188,2,1
15,43,2,1
15,102,2,1
15,123,2,1
15,292,2,1
113,396,2,1
113,1,2,1
113,18,2,1
118,148,2,1
118,407,2,1
118,504,2,1
102,15,2,1
477,48,2,1
481,120,2,1
462,552,2,1
16,56,2,2
48,247,2,1
48,304,2,2
50,113,2,2
50,413,2,1
192,88,2,1
193,403,2,1
198,121,2,1
175,226,2,1
165,285,2,1
165,301,2,1
202,91,2,2
206,82,2,1
43,66,2,1
180,18,2,1
16,66,2,1
16,89,2,1
464,406,2,1
465,228,2,1
471,52,2,1
474,226,2,1
476,16,2,1
451,529,2,1
454,159,2,1
459,167,2,1
461,526,2,1
104,540,2,1
