source_port,target_port,transition_count,unique_vessels
14,10,14,14
10,14,11,11
10,88,9,9
1074,119,6,6
203,375,6,6
236,12,6,6
12,236,6,6
45,1514,5,5
225,2,5,5
94,1738,5,3
1514,1389,5,5
53,166,5,5
88,10,5,5
1439,1740,4,4
131,366,4,4
68,1658,4,4
213,77,4,3
236,388,4,4
1502,14,4,2
14,98,4,1
285,139,4,4
21,1,4,4
364,53,4,4
55,39,4,4
1,21,3,3
1738,94,3,2
1805,114,3,3
14,439,3,3
1,535,3,1
14,1502,3,3
444,236,3,3
388,236,3,3
55,197,3,3
55,94,3,3
78,14,3,3
139,14,3,3
76,318,3,3
826,366,3,3
623,1110,3,3
39,55,3,3
455,18,3,3
27,1189,3,1
814,12,3,3
47,1397,3,3
18,461,3,3
23,147,3,3
318,76,3,3
53,364,3,3
167,1659,3,3
157,27,3,3
1717,104,3,3
1647,511,3,3
266,104,3,3
98,20,3,2
1659,167,3,3
108,1330,3,3
65,322,3,3
1340,1,2,2
1457,511,2,2
1740,1439,2,2
1773,208,2,1
1330,108,2,2
17,108,2,2
15,26,2,2
535,1,2,1
527,14,2,2
33,505,2,2
39,1180,2,2
878,1652,2,2
26,641,2,2
20,1188,2,2
25,53,2,2
1098,44,2,2
1006,1485,2,2
945,1647,2,2
1196,1,2,1
1139,17,2,2
1180,39,2,2
94,55,2,2
279,1135,2,1
299,10,2,2
299,174,2,2
319,427,2,2
314,407,2,2
385,21,2,2
329,455,2,2
48,742,2,2
50,489,2,2
497,53,2,2
505,33,2,2
392,1176,2,2
416,1127,2,2
57,206,2,2
388,149,2,2
27,164,2,1
511,1330,2,2
470,907,2,2
461,18,2,2
1116,174,2,2
733,236,2,2
20,91,2,1
20,98,2,2
617,24,2,2
623,512,2,2
628,78,2,2
585,768,2,1
94,333,2,2
98,14,2,1
80,2011,2,1
91,20,2,1
114,94,2,2
119,186,2,2
119,240,2,2
209,92,2,2
240,186,2,2
251,1,2,2
236,444,2,2
225,489,2,2
260,909,2,2
266,10,2,2
78,628,2,2
61,12,2,2
104,266,2,2
58,228,2,2
206,1114,2,2
207,200,2,2
1666,87,2,2
145,91,2,2
147,23,2,2
153,883,2,2
166,1457,2,2
154,772,2,2
178,49,2,2
167,318,2,2
108,17,2,2
14,78,2,2
1647,945,2,2
1548,14,2,2
10,174,2,2
14,8,2,2
2,503,2,2
1,1785,2,1
2,50,1,1
2,848,1,1
10,266,1,1
10,299,1,1
12,48,1,1
12,814,1,1
1465,105,1,1
1480,314,1,1
1485,1006,1,1
1514,45,1,1
1534,712,1,1
1547,1857,1,1
1652,1846,1,1
1,1340,1,1
143,66,1,1
147,126,1,1
149,388,1,1
158,85,1,1
164,1189,1,1
166,53,1,1
172,244,1,1
174,10,1,1
178,60,1,1
181,66,1,1
182,136,1,1
186,119,1,1
186,240,1,1
186,359,1,1
197,55,1,1
197,87,1,1
198,425,1,1
200,207,1,1
203,529,1,1
206,2,1,1
104,350,1,1
104,686,1,1
104,1717,1,1
107,14,1,1
114,416,1,1
123,1846,1,1
125,1534,1,1
126,1009,1,1
135,75,1,1
236,733,1,1
240,119,1,1
245,472,1,1
268,14,1,1
94,883,1,1
94,970,1,1
94,1805,1,1
97,603,1,1
98,1,1,1
98,104,1,1
98,137,1,1
98,508,1,1
100,14,1,1
102,105,1,1
104,14,1,1
61,1790,1,1
66,143,1,1
74,626,1,1
85,22,1,1
91,1311,1,1
272,655,1,1
283,25,1,1
284,512,1,1
298,663,1,1
318,167,1,1
319,14,1,1
319,78,1,1
319,527,1,1
320,472,1,1
320,1127,1,1
325,251,1,1
333,94,1,1
333,970,1,1
350,104,1,1
358,47,1,1
358,1259,1,1
359,186,1,1
364,160,1,1
364,652,1,1
366,826,1,1
367,48,1,1
375,203,1,1
48,12,1,1
48,602,1,1
48,753,1,1
49,96,1,1
50,225,1,1
53,25,1,1
53,652,1,1
55,17,1,1
385,1658,1,1
402,617,1,1
425,198,1,1
427,44,1,1
427,319,1,1
427,527,1,1
441,1250,1,1
443,1611,1,1
455,329,1,1
472,724,1,1
475,32,1,1
489,50,1,1
489,225,1,1
489,571,1,1
503,2,1,1
503,848,1,1
508,98,1,1
511,108,1,1
511,945,1,1
521,14,1,1
521,522,1,1
27,157,1,1
28,1082,1,1
31,1062,1,1
32,475,1,1
33,485,1,1
39,283,1,1
41,512,1,1
44,427,1,1
47,358,1,1
522,14,1,1
527,427,1,1
527,439,1,1
528,158,1,1
536,1983,1,1
567,136,1,1
571,50,1,1
571,1139,1,1
571,1556,1,1
591,14,1,1
607,158,1,1
623,284,1,1
642,17,1,1
652,53,1,1
652,160,1,1
655,272,1,1
676,918,1,1
702,427,1,1
711,1433,1,1
712,14,1,1
733,388,1,1
739,392,1,1
739,1176,1,1
745,14,1,1
17,1139,1,1
18,15,1,1
20,761,1,1
22,1507,1,1
23,1439,1,1
25,497,1,1
25,1180,1,1
26,15,1,1
753,48,1,1
768,585,1,1
786,864,1,1
802,15,1,1
804,20,1,1
813,903,1,1
826,402,1,1
833,521,1,1
833,522,1,1
848,2,1,1
848,1268,1,1
850,768,1,1
864,786,1,1
887,814,1,1
907,470,1,1
909,528,1,1
921,1244,1,1
943,1072,1,1
945,511,1,1
945,1457,1,1
1009,126,1,1
1072,943,1,1
1074,14,1,1
1074,186,1,1
1074,240,1,1
1127,320,1,1
1142,838,1,1
