source_port,target_port,transition_count,unique_vessels
79,131,433,136
131,79,416,136
79,402,187,82
402,79,181,72
402,131,137,58
45,90,137,47
90,45,132,48
131,402,130,56
103,79,129,48
45,133,126,49
133,45,122,49
131,45,111,54
45,131,102,46
79,103,102,45
35,45,93,40
45,35,83,35
207,161,82,32
45,262,82,31
262,45,82,32
161,207,79,34
486,131,78,29
131,486,77,32
45,79,70,33
79,45,68,31
103,131,60,22
131,103,58,26
131,280,57,24
45,128,56,21
280,131,56,26
45,147,55,15
147,45,55,16
45,84,53,28
45,889,52,25
103,89,52,20
131,496,51,19
79,89,50,23
45,280,50,28
84,45,48,25
45,781,46,12
89,103,46,18
889,45,46,23
45,183,45,18
183,45,45,18
496,131,44,14
128,45,44,20
89,79,43,20
781,45,43,10
207,103,43,18
280,45,42,28
103,207,42,16
131,130,42,22
35,84,41,16
84,35,40,16
130,131,39,17
486,79,38,24
1265,10,38,12
131,1550,37,19
485,45,36,16
10,1265,36,12
496,45,35,14
45,485,34,15
82,45,34,23
82,128,34,15
128,82,33,12
1550,131,33,19
175,301,33,16
79,486,33,21
128,90,32,16
402,103,31,15
131,133,31,14
133,131,31,18
79,207,31,14
301,175,30,14
79,987,30,14
342,45,30,13
79,1550,30,17
82,131,30,10
45,82,30,21
207,89,30,15
207,79,29,13
131,82,29,11
889,82,29,15
35,262,29,16
1550,79,29,16
390,45,28,15
133,485,27,14
262,35,27,19
131,889,27,12
485,133,27,12
79,881,27,14
82,889,27,14
301,3631,27,6
10,131,27,14
161,2391,27,6
889,131,26,15
345,3382,26,5
987,79,26,15
801,45,26,11
103,402,26,14
45,342,26,14
131,390,26,15
131,270,26,15
2391,161,26,7
3631,301,25,7
1162,207,25,9
90,128,25,16
45,801,25,13
131,10,24,14
131,987,24,18
45,390,24,13
390,131,24,13
207,1162,24,9
3382,345,24,5
337,55,24,8
55,337,24,8
881,79,24,11
207,990,23,7
89,207,23,12
987,131,23,16
990,207,23,7
45,496,23,10
20,35,22,14
270,131,22,15
45,729,22,10
90,82,22,13
192,131,22,14
131,90,22,11
45,180,22,12
180,45,22,14
82,90,22,11
213,45,21,11
45,6,21,14
131,292,21,15
90,131,21,12
55,45,21,6
130,45,21,12
280,82,21,5
79,1932,20,6
79,130,20,8
82,280,19,5
45,308,19,9
280,801,19,12
35,20,19,12
131,192,19,11
45,60,19,7
79,496,18,10
1932,79,18,6
390,280,18,13
729,45,18,9
801,131,18,11
308,45,18,8
889,133,18,9
128,124,18,9
45,213,18,11
133,496,17,11
496,133,17,7
496,79,17,8
292,131,17,11
133,889,17,8
131,1233,17,9
161,79,17,9
124,128,17,8
1233,131,17,9
45,55,17,5
211,337,17,8
45,130,17,8
1197,45,16,10
103,161,16,8
45,337,16,6
131,801,16,12
60,45,16,7
801,280,16,10
6,45,16,11
62,613,15,4
402,987,15,14
402,486,15,11
82,6,15,7
62,75,15,5
280,390,15,13
987,402,14,12
294,79,14,7
1812,79,14,5
79,294,14,10
337,45,14,6
613,62,14,4
1787,45,14,2
79,1812,14,5
79,567,14,11
130,79,14,5
35,90,14,3
1550,402,14,10
280,133,14,8
75,62,14,5
131,14,14,9
764,96,14,6
2206,83,14,10
90,79,14,5
224,32,14,7
390,79,13,7
90,35,13,4
14,131,13,8
161,103,13,6
79,817,13,5
83,2206,13,10
16,1046,13,5
331,301,13,5
45,1787,13,2
45,1197,13,8
180,133,13,10
1265,131,13,9
96,764,13,6
32,224,13,6
14,801,12,10
172,1111,12,9
79,62,12,3
79,161,12,6
133,180,12,10
1046,16,12,5
280,496,12,5
6,82,12,8
1111,172,12,8
247,161,12,4
6,131,12,3
64,216,12,9
62,79,11,3
301,45,11,5
402,1550,11,9
133,79,11,5
83,601,11,4
82,496,11,8
801,1055,11,2
308,131,11,9
280,90,11,9
280,79,11,6
486,402,11,10
279,207,11,3
486,103,11,5
1839,79,11,3
1055,801,11,2
89,131,11,8
623,2773,11,3
781,4988,11,6
90,280,11,7
485,79,11,4
247,103,11,7
678,337,11,6
1589,373,11,3
817,79,11,5
809,984,11,7
131,6,11,3
45,402,11,7
79,280,11,7
6,133,11,7
161,3837,11,2
163,62,10,2
3839,301,10,4
10,79,10,6
337,729,10,3
865,83,10,5
402,45,10,8
45,301,10,5
1214,79,10,6
103,486,10,6
34,491,10,4
62,2687,10,2
103,247,10,6
4806,35,10,3
147,1787,10,6
79,485,10,4
79,889,10,6
3370,207,10,1
45,2586,10,3
801,14,10,8
801,889,10,4
84,20,10,8
79,1839,10,3
3419,45,10,1
62,163,10,2
322,45,10,5
133,130,10,6
2855,89,10,6
84,62,10,5
103,2403,10,6
133,6,10,9
131,4427,10,2
79,2855,10,6
801,2439,10,2
79,390,10,5
337,211,10,6
161,3011,10,5
207,3370,10,1
496,390,9,6
62,83,9,5
161,131,9,4
131,1265,9,8
889,79,9,6
79,801,9,6
62,4030,9,3
90,889,9,5
4665,1687,9,2
889,130,9,5
1767,171,9,5
230,1594,9,3
435,62,9,5
131,161,9,5
131,89,9,6
396,96,9,3
35,1767,9,4
337,678,9,7
337,1735,9,2
79,82,9,5
496,402,9,5
62,4534,9,5
6,128,9,2
6293,103,9,2
45,164,9,7
89,2855,9,6
2687,62,9,2
32,1274,9,4
373,1589,9,3
4030,62,9,3
269,764,9,6
16,4121,9,2
4534,62,9,5
486,1550,9,9
172,3259,9,5
62,84,9,5
486,987,9,8
881,89,9,3
2855,310,9,4
2439,801,9,3
4121,16,9,2
3259,172,9,6
128,6,9,3
1685,337,9,2
308,292,9,6
133,280,9,5
79,90,9,5
1687,4665,9,1
133,82,9,6
496,280,9,5
301,3839,9,3
308,496,9,7
292,45,9,5
1787,147,9,5
987,486,9,9
496,130,9,8
567,79,9,8
216,64,9,8
4988,781,9,4
889,128,9,4
103,6293,8,2
218,301,8,1
89,161,8,5
45,1687,8,1
62,2031,8,7
192,130,8,7
96,396,8,3
2586,45,8,2
45,14,8,6
1104,131,8,6
45,1550,8,4
79,572,8,6
45,292,8,7
130,133,8,6
572,79,8,5
14,45,8,5
1735,337,8,1
35,4806,8,2
130,496,8,6
337,4305,8,5
468,1064,8,1
496,82,8,6
35,62,8,3
90,390,8,6
79,1214,8,4
6,485,8,5
79,46,8,5
3837,161,8,2
292,308,8,5
67,96,8,3
1687,45,8,1
301,331,8,3
751,79,8,6
807,35,8,3
128,79,8,6
128,131,8,6
79,2435,8,4
290,79,8,7
78,79,8,5
881,131,8,3
82,3419,8,3
83,865,8,3
172,1046,8,3
16,3290,8,4
62,90,8,4
310,2855,8,5
46,79,8,4
2855,79,8,6
2855,103,8,6
1550,45,8,3
89,1256,8,4
1829,252,8,4
207,2855,8,1
984,809,8,6
1550,486,8,8
1064,468,8,1
889,189,8,8
2773,623,8,2
207,279,8,2
4849,5064,8,3
4727,103,8,2
172,16,8,6
5285,161,8,2
189,390,8,6
275,79,8,3
133,390,8,7
3011,161,8,5
1046,172,8,3
175,331,8,4
247,207,8,6
62,5926,7,2
6358,62,7,1
