source_port,target_port,transition_count,unique_vessels
68,61,349,94
61,68,336,91
47,34,128,30
34,47,123,29
17,187,63,15
149,17,60,16
187,17,60,14
17,149,59,16
61,86,47,10
231,34,44,10
86,61,43,9
61,105,41,11
34,231,40,12
61,34,40,13
158,27,38,11
27,158,37,9
105,61,36,10
193,69,35,10
34,61,35,13
69,193,33,9
169,208,33,8
68,105,33,9
105,68,31,11
208,169,31,9
300,69,29,7
120,26,29,7
26,120,28,7
14,86,27,7
86,14,27,7
224,69,27,11
69,224,27,11
69,300,27,7
61,147,26,7
132,105,24,10
147,61,24,7
169,130,23,6
105,132,23,9
178,105,23,8
121,92,22,7
105,178,22,7
105,22,21,5
68,147,21,4
130,169,21,5
63,69,20,5
19,34,20,3
147,68,20,4
69,63,20,5
149,267,19,6
61,33,19,5
227,34,19,6
34,227,19,6
313,17,19,2
22,105,19,5
92,121,19,7
120,34,19,4
34,120,18,5
34,19,18,3
178,61,18,6
33,61,18,4
154,97,18,6
17,313,17,2
10,69,17,7
69,10,17,6
61,178,17,5
368,76,16,2
97,154,16,6
22,61,16,4
87,49,15,4
68,34,15,5
34,68,15,5
49,87,15,4
169,146,15,2
312,2,15,4
146,169,15,2
267,149,15,5
76,368,15,2
154,208,14,3
292,32,14,6
169,117,14,2
2,312,14,4
58,273,14,1
2,31,14,3
69,158,14,9
18,137,13,4
273,58,13,1
158,69,13,7
169,284,13,3
117,169,13,2
284,169,13,3
118,224,13,6
132,68,13,3
31,2,13,3
81,105,13,4
224,184,13,4
68,132,13,3
424,16,12,2
16,424,12,2
199,43,12,2
164,235,12,4
105,121,12,4
105,81,12,4
97,169,12,4
115,179,12,2
326,10,12,5
61,22,12,4
231,303,12,2
47,86,12,2
208,154,12,3
27,224,12,6
43,199,12,2
86,47,12,2
2,80,12,4
61,120,12,2
34,121,12,4
69,118,12,5
289,336,11,2
121,105,11,4
132,81,11,3
5,34,11,2
179,115,11,2
322,233,11,1
85,179,11,3
224,118,11,6
303,231,11,2
292,450,11,1
118,69,11,5
80,2,11,4
367,345,11,1
32,292,11,4
34,5,11,2
336,289,11,2
179,85,11,3
184,224,11,4
235,164,11,4
450,292,11,1
17,154,10,3
137,18,10,4
172,4,10,1
10,326,10,3
166,344,10,1
10,342,10,2
158,3,10,3
158,95,10,4
401,149,10,3
236,169,10,1
95,158,10,4
92,34,10,2
345,367,10,1
342,10,10,2
120,61,10,2
121,34,10,4
233,322,10,1
121,327,9,1
68,86,9,4
177,158,9,4
216,196,9,2
4,172,9,1
419,111,9,2
224,158,9,6
344,166,9,1
224,27,9,3
31,80,9,2
86,68,9,4
86,147,9,2
81,132,9,3
169,97,9,2
69,296,9,2
327,121,9,1
149,401,9,2
164,372,9,2
34,92,9,2
169,236,9,1
158,177,9,4
372,164,9,2
34,85,8,2
161,245,8,5
47,68,8,2
147,86,8,2
252,154,8,1
21,16,8,4
296,69,8,2
118,66,8,4
16,21,8,4
98,65,8,3
267,187,8,3
66,118,8,4
287,241,8,2
121,68,8,2
80,31,8,2
69,84,8,3
208,97,8,2
224,88,8,3
84,69,8,3
187,267,8,3
355,388,8,1
65,98,8,3
158,224,8,5
196,216,8,2
154,194,8,3
3,158,8,3
61,47,7,3
194,154,7,3
147,34,7,2
137,10,7,6
250,115,7,2
388,355,7,1
46,436,7,1
145,170,7,2
429,179,7,1
436,46,7,1
421,27,7,1
154,17,7,3
170,145,7,2
19,121,7,2
245,161,7,4
34,178,7,3
203,76,7,1
78,225,7,1
31,312,7,1
111,419,7,2
154,252,7,1
401,207,7,2
88,224,7,3
68,121,7,2
34,147,7,2
163,121,7,1
312,31,7,1
85,34,7,2
207,401,7,2
179,429,7,1
225,78,7,1
27,85,7,3
76,203,7,1
115,250,7,2
68,22,7,2
69,160,7,3
32,115,7,2
68,47,7,2
24,255,7,1
169,154,7,3
284,31,7,1
111,144,6,1
312,154,6,1
154,312,6,1
87,339,6,1
85,27,6,2
17,97,6,3
154,257,6,3
160,69,6,3
10,118,6,3
10,137,6,4
154,31,6,3
144,266,6,1
241,287,6,2
194,169,6,2
250,179,6,1
184,63,6,1
