source_port,target_port,transition_count,unique_vessels
32,58,344,96
58,32,341,95
17,172,64,15
137,17,62,16
172,17,60,15
17,137,58,16
58,14,52,9
14,58,51,10
33,58,46,17
58,33,43,17
97,32,35,11
97,58,34,12
27,145,34,11
145,27,33,10
58,97,33,12
32,97,33,11
190,155,32,7
155,190,32,8
112,26,30,7
26,112,30,7
33,206,26,8
64,263,26,7
263,64,26,6
58,135,25,7
135,58,25,7
163,97,25,8
22,97,24,6
123,97,24,10
206,33,24,8
32,33,24,8
80,64,23,11
58,163,23,6
33,32,23,7
84,113,22,7
163,58,22,6
97,163,21,7
121,155,21,6
155,121,21,6
97,22,20,5
113,84,20,7
33,19,20,4
112,33,19,4
97,123,19,7
64,80,19,11
19,33,18,4
135,32,18,4
33,112,18,4
71,326,17,2
137,237,17,5
32,135,17,3
64,10,17,7
326,71,17,2
155,30,17,3
10,64,17,6
155,2,16,4
30,155,16,3
145,64,16,8
190,141,16,3
113,33,16,5
92,150,16,4
2,30,16,4
237,137,16,5
30,2,15,3
79,47,15,4
60,64,15,5
2,155,15,4
97,24,15,4
31,256,15,6
32,123,14,3
150,92,14,4
24,97,14,4
58,22,14,4
33,113,14,5
47,79,14,4
17,274,14,2
141,190,14,3
89,155,14,4
155,89,14,4
5,33,14,2
110,80,14,8
141,89,14,5
169,80,13,4
240,55,13,1
2,75,13,4
123,32,13,3
273,2,13,4
55,240,13,1
256,31,13,6
64,145,13,8
33,5,13,2
75,2,13,4
75,30,13,2
304,325,13,1
89,141,13,6
80,169,13,4
16,21,13,4
10,287,13,5
33,14,13,2
30,75,13,3
274,17,13,2
2,273,12,3
123,24,12,3
283,211,12,1
64,60,12,5
164,107,12,2
152,303,12,1
107,164,12,2
97,113,12,4
113,97,12,4
303,152,12,1
14,33,12,2
80,110,12,6
21,16,12,4
137,356,12,3
80,27,11,5
80,145,11,7
356,137,11,2
211,283,11,1
24,123,11,3
22,58,11,4
14,32,11,4
181,42,11,2
254,102,11,2
58,112,11,2
109,155,11,2
33,163,11,5
155,109,11,2
42,181,11,2
287,10,11,4
377,16,11,2
102,254,11,2
64,110,11,5
128,18,10,3
145,80,10,8
18,128,10,4
145,162,10,4
10,301,10,2
178,198,10,2
325,304,10,1
198,178,10,2
69,64,10,3
33,84,10,3
32,14,10,4
27,80,10,5
128,10,10,6
64,69,10,3
401,256,10,1
256,401,10,1
97,33,10,4
141,30,9,4
10,110,9,3
110,10,9,3
107,224,9,2
16,377,9,2
301,10,9,2
87,145,9,4
84,33,9,3
155,141,9,3
155,213,9,1
135,33,9,3
33,135,9,3
112,58,9,2
252,217,9,2
62,110,9,5
14,135,8,2
71,185,8,1
189,356,8,2
185,71,8,1
224,107,8,2
30,141,8,3
164,78,8,3
135,14,8,2
155,176,8,2
273,30,8,1
33,97,8,4
213,155,8,1
226,141,8,1
30,273,8,1
217,252,8,2
33,281,8,1
33,266,8,2
162,145,8,4
266,33,8,2
103,372,8,2
356,189,8,2
141,176,8,3
176,141,8,3
176,155,8,2
141,17,8,4
382,164,7,1
4,157,7,1
3,145,7,3
372,103,7,2
141,155,7,2
79,298,7,1
78,164,7,2
17,141,7,2
145,3,7,3
137,172,7,2
389,45,7,1
356,237,7,1
45,389,7,1
236,133,7,1
224,164,7,1
113,288,7,1
157,4,7,1
281,33,7,1
72,110,7,1
163,33,7,4
110,72,7,1
172,137,7,2
22,32,7,2
150,330,7,2
89,190,7,2
164,224,7,1
141,226,7,1
145,87,7,4
10,128,7,4
14,112,7,1
24,163,7,5
133,236,7,1
27,78,7,3
78,27,7,3
164,382,7,1
24,229,6,1
173,249,6,1
163,24,6,3
112,14,6,1
33,78,6,2
113,24,6,1
110,64,6,4
190,89,6,2
90,61,6,3
24,113,6,1
298,79,6,1
150,388,6,3
330,150,6,2
172,237,6,3
19,216,6,1
103,133,6,1
24,58,6,1
78,33,6,2
113,19,6,2
58,24,6,1
58,123,6,3
46,129,6,2
237,172,6,3
288,113,6,1
61,90,6,3
163,32,6,3
110,62,6,3
229,24,6,1
133,103,6,1
141,150,5,1
2,134,5,1
374,27,5,1
3,27,5,2
0,198,5,1
31,107,5,2
32,113,5,2
287,110,5,2
216,19,5,1
64,27,5,3
72,10,5,1
73,204,5,1
213,176,5,2
60,169,5,1
34,14,5,2
162,107,5,1
58,364,5,1
113,32,5,2
33,26,5,1
33,79,5,3
64,147,5,3
237,356,5,1
33,348,5,1
110,287,5,1
10,72,5,1
364,58,5,1
382,162,5,1
10,18,5,2
162,382,5,1
57,74,5,1
107,31,5,2
107,162,5,1
230,141,5,2
249,173,5,1
34,135,5,2
37,179,5,2
159,110,5,1
48,78,5,1
305,93,5,1
197,313,5,1
26,33,5,1
71,10,5,1
191,346,5,1
134,2,5,1
134,210,5,1
204,73,5,1
210,134,5,1
78,48,5,1
32,22,5,2
32,24,5,3
24,33,5,2
169,60,5,1
165,343,5,1
129,46,5,1
24,32,5,3
313,197,5,1
137,203,5,2
74,57,5,1
78,6,5,1
179,37,5,2
19,113,5,2
343,165,5,1
150,141,5,1
348,33,5,1
17,271,5,1
19,26,5,3
80,87,5,2
