source_port,target_port,transition_count,unique_vessels
0,19,198,66
19,0,198,69
30,19,145,42
19,30,144,42
0,13,106,47
13,0,96,44
0,12,87,43
0,30,87,34
30,0,87,32
12,0,86,37
19,4,69,21
4,19,68,22
26,11,63,27
11,26,60,21
40,30,53,23
15,26,52,21
26,15,52,20
30,40,48,20
13,12,48,22
8,22,45,11
12,13,44,24
40,18,43,12
22,8,42,11
15,4,42,17
0,5,42,10
18,40,41,14
30,18,41,16
4,15,41,19
5,0,40,9
18,30,38,16
19,9,36,10
9,19,35,10
77,8,34,9
11,15,32,16
8,77,30,10
15,11,29,16
33,30,27,13
22,52,25,13
30,33,25,10
31,26,24,12
18,33,24,12
33,18,23,8
19,15,22,10
0,28,22,5
25,8,21,12
8,25,21,12
28,0,21,6
17,24,21,7
9,54,20,7
52,22,20,9
15,19,20,8
103,12,20,4
24,17,20,8
12,103,20,4
19,22,19,7
73,4,19,9
54,9,18,8
22,19,18,7
26,31,18,12
15,31,18,7
73,19,18,9
15,73,17,8
54,19,17,4
31,15,17,9
4,73,16,9
19,54,16,5
25,77,16,10
19,26,15,6
16,18,15,3
26,19,15,5
33,40,15,9
18,16,14,3
77,25,14,8
31,11,14,7
11,31,14,8
40,33,13,9
22,14,13,4
14,22,13,6
19,73,13,8
52,77,12,4
77,52,12,3
67,18,11,3
52,8,11,8
4,11,11,3
18,67,11,3
22,77,11,6
73,15,11,6
0,50,10,2
30,58,10,6
77,22,10,5
50,0,10,2
11,4,9,3
52,14,9,5
37,0,9,3
58,30,9,4
12,19,9,6
14,19,9,4
4,0,8,4
30,12,8,3
30,13,8,2
0,37,8,3
19,14,8,4
19,52,8,4
22,25,8,4
13,19,8,5
14,52,8,4
98,2,7,2
52,19,7,5
8,52,7,6
4,31,7,6
88,8,7,4
25,22,7,2
14,20,7,2
20,14,7,3
19,13,7,4
0,4,7,4
18,58,6,4
54,122,6,2
58,18,6,4
73,31,6,4
0,73,6,2
58,40,6,4
12,30,6,4
65,51,6,1
4,30,6,2
4,26,6,4
31,4,6,5
26,4,6,4
11,19,6,4
52,25,6,5
19,58,5,3
73,26,5,2
19,11,5,3
2,98,5,2
14,70,5,4
24,51,5,3
15,0,5,4
31,73,5,3
26,73,5,3
27,4,5,2
24,45,5,4
13,30,5,2
45,24,5,4
0,49,5,2
0,15,5,5
8,88,5,3
16,17,5,2
22,30,5,2
49,0,5,2
92,27,5,1
50,5,4,1
27,92,4,1
4,27,4,2
150,29,4,1
103,48,4,2
105,19,4,1
30,4,4,2
29,150,4,1
22,115,4,3
24,46,4,2
51,65,4,1
19,12,4,3
17,16,4,2
70,14,4,3
73,0,4,2
0,18,4,2
122,54,4,2
30,22,4,2
40,58,4,3
0,96,4,1
19,42,4,2
51,117,4,2
44,35,3,1
108,34,3,1
112,138,3,1
115,22,3,2
0,31,3,2
47,1,3,1
35,44,3,1
2,65,3,1
18,0,3,1
98,21,3,1
96,0,3,1
105,66,3,1
138,39,3,1
46,24,3,1
42,19,3,1
0,40,3,3
24,98,3,1
19,105,3,1
51,24,3,3
25,52,3,2
16,47,3,1
91,94,3,1
19,31,3,2
5,50,3,1
48,12,3,2
65,24,3,1
24,2,3,2
58,19,3,1
19,40,3,1
8,19,3,2
28,5,3,2
34,16,3,2
2,113,2,1
94,34,2,1
17,106,2,2
17,61,2,1
17,46,2,1
97,16,2,1
106,17,2,1
135,17,2,1
94,91,2,1
137,47,2,1
61,38,2,1
66,70,2,1
11,73,2,2
0,131,2,1
1,16,2,1
1,47,2,1
19,33,2,2
20,52,2,1
19,70,2,1
61,21,2,1
12,18,2,1
14,42,2,1
16,53,2,1
16,34,2,2
21,61,2,1
21,98,2,1
70,22,2,2
70,19,2,1
66,105,2,1
51,47,2,1
52,30,2,1
53,34,2,1
41,63,2,1
34,98,2,1
42,14,2,1
34,53,2,1
33,19,2,2
6,106,2,1
5,49,2,1
5,37,2,1
8,115,2,1
5,28,2,1
48,103,2,2
47,137,2,1
34,108,2,1
42,20,2,1
45,2,2,1
46,65,2,1
46,17,2,2
39,112,2,1
39,138,2,1
37,5,2,1
38,61,2,1
40,19,2,1
113,45,2,1
131,0,2,1
138,112,2,1
142,135,2,1
0,11,2,1
140,14,2,1
117,51,2,1
0,14,1,1
115,19,1,1
115,52,1,1
115,77,1,1
117,65,1,1
122,9,1,1
131,19,1,1
106,104,1,1
108,36,1,1
108,65,1,1
108,72,1,1
109,86,1,1
112,39,1,1
113,10,1,1
115,8,1,1
142,16,1,1
42,22,1,1
45,113,1,1
46,71,1,1
47,16,1,1
47,24,1,1
