source_port,target_port,transition_count,unique_vessels
0,19,202,66
19,0,202,69
29,19,148,42
19,29,147,43
0,14,112,47
14,0,102,44
0,13,90,43
0,29,90,34
29,0,90,32
13,0,89,37
19,5,69,21
5,19,68,22
26,12,67,27
12,26,64,21
26,16,54,20
16,26,54,21
39,29,53,23
14,13,50,22
9,22,49,12
29,39,48,20
22,9,47,12
39,17,46,13
0,6,46,10
13,14,46,24
6,0,44,10
16,5,44,17
17,39,43,14
5,16,43,19
29,17,42,16
19,10,41,10
17,29,39,16
10,19,39,10
75,9,35,9
12,16,32,16
9,75,31,10
16,12,29,16
32,29,27,13
22,50,27,13
17,32,25,12
29,32,25,10
30,26,24,12
9,25,24,13
32,17,23,8
25,9,23,12
19,16,22,10
10,53,22,8
50,22,21,10
11,24,21,7
19,22,21,7
16,19,20,8
13,101,20,4
24,11,20,8
101,13,20,4
72,5,20,9
22,19,19,7
53,10,19,8
26,30,18,12
16,30,18,7
72,19,18,9
5,72,17,9
30,16,17,9
16,72,17,8
53,19,17,4
25,75,16,10
32,39,16,9
30,12,15,7
12,30,15,8
19,53,15,4
19,26,15,6
26,19,15,5
75,25,14,8
22,15,13,4
19,72,13,8
17,67,13,3
15,22,13,6
67,17,13,3
39,32,13,9
75,50,12,3
50,75,12,4
22,75,12,7
72,16,11,6
50,9,11,8
5,12,11,3
75,22,10,5
48,0,10,2
29,57,10,6
0,48,10,2
24,45,10,4
0,36,9,3
29,13,9,3
12,5,9,3
45,24,9,3
13,19,9,6
15,19,9,4
36,0,9,3
85,9,9,4
50,15,9,5
57,29,9,4
50,19,8,5
5,0,8,4
29,14,8,2
9,50,8,6
19,15,8,4
19,50,8,4
15,20,8,2
14,19,8,5
15,50,8,4
95,3,7,2
64,49,7,1
72,30,7,4
5,30,7,6
9,85,7,3
25,22,7,2
13,29,7,4
22,25,7,3
20,15,7,3
19,14,7,4
0,5,7,4
89,5,6,1
17,57,6,4
57,17,6,4
57,39,6,4
5,26,6,4
50,25,6,5
53,119,6,2
5,29,6,2
30,5,6,5
0,72,6,2
26,5,6,4
12,19,6,4
31,13,6,4
30,72,6,3
72,26,5,2
44,24,5,4
3,95,5,2
49,64,5,1
5,89,5,1
70,15,5,4
17,11,5,2
19,57,5,3
26,72,5,3
19,12,5,3
14,29,5,2
22,29,5,2
24,44,5,4
16,0,5,4
15,70,5,4
0,47,5,2
0,16,5,5
0,17,4,2
103,19,4,1
101,31,4,2
119,53,4,2
13,31,4,3
24,49,4,3
29,5,4,2
27,145,4,1
19,13,4,3
19,41,4,2
29,22,4,2
49,113,4,2
47,0,4,2
48,6,4,1
39,57,4,3
11,17,4,2
72,0,4,2
0,93,4,1
145,27,4,1
24,3,3,2
20,70,3,1
95,21,3,1
6,48,3,1
19,39,3,1
9,19,3,2
33,17,3,2
19,30,3,2
34,43,3,1
66,46,3,1
6,47,3,1
47,6,3,1
49,24,3,3
136,15,3,1
43,34,3,1
57,19,3,1
106,33,3,1
134,38,3,1
3,64,3,1
17,46,3,1
110,134,3,1
46,66,3,1
41,19,3,1
46,2,3,1
51,44,3,1
103,65,3,1
0,30,3,2
93,0,3,1
0,39,3,3
25,50,3,2
19,103,3,1
24,95,3,1
17,0,3,1
13,17,2,1
15,41,2,1
32,19,2,2
31,101,2,2
7,104,2,1
38,134,2,1
19,70,2,1
12,72,2,2
41,20,2,1
50,29,2,1
6,36,2,1
59,4,2,1
60,21,2,1
17,52,2,1
39,19,2,1
0,128,2,1
113,49,2,1
17,33,2,2
70,20,2,1
70,22,2,2
2,46,2,1
2,17,2,1
3,11,2,2
2,92,2,1
92,88,2,1
3,51,2,1
92,33,2,1
137,132,2,1
88,92,2,1
134,110,2,1
88,2,2,1
70,19,2,1
49,46,2,1
60,37,2,1
66,33,2,1
64,91,2,1
45,64,2,1
52,33,2,1
65,103,2,1
65,70,2,1
64,24,2,1
4,59,2,1
44,3,2,1
45,11,2,2
33,95,2,1
36,93,2,1
38,110,2,1
37,60,2,1
36,6,2,1
33,52,2,1
33,18,2,1
33,106,2,1
19,32,2,2
11,45,2,1
11,132,2,1
11,104,2,2
11,60,2,1
33,66,2,1
93,36,2,1
94,17,2,1
132,11,2,1
20,50,2,1
104,11,2,1
0,12,2,1
128,0,2,1
21,60,2,1
21,95,2,1
15,136,2,1
40,62,2,1
11,1,2,1
41,15,2,1
34,60,1,1
9,70,1,1
7,102,1,1
36,14,1,1
33,92,1,1
29,128,1,1
32,0,1,1
30,0,1,1
30,19,1,1
35,107,1,1
35,106,1,1
37,11,1,1
20,41,1,1
18,33,1,1
12,0,1,1
11,137,1,1
11,100,1,1
11,71,1,1
25,15,1,1
26,0,1,1
11,51,1,1
24,137,1,1
25,19,1,1
19,17,1,1
18,35,1,1
33,46,1,1
31,14,1,1
20,22,1,1
24,84,1,1
22,20,1,1
17,2,1,1
95,33,1,1
95,24,1,1
119,10,1,1
100,83,1,1
106,4,1,1
93,47,1,1
104,102,1,1
0,15,1,1
102,3,1,1
102,7,1,1
94,46,1,1
104,7,1,1
128,19,1,1
128,29,1,1
14,31,1,1
14,32,1,1
21,106,1,1
21,33,1,1
24,1,1,1
23,83,1,1
22,70,1,1
24,17,1,1
14,128,1,1
15,0,1,1
14,36,1,1
14,72,1,1
19,9,1,1
19,65,1,1
24,71,1,1
46,33,1,1
64,45,1,1
65,19,1,1
60,104,1,1
60,34,1,1
62,11,1,1
62,40,1,1
62,106,1,1
64,21,1,1
51,11,1,1
52,17,1,1
50,20,1,1
50,70,1,1
57,0,1,1
57,32,1,1
4,40,1,1
4,62,1,1
46,94,1,1
46,49,1,1
46,24,1,1
11,3,1,1
45,71,1,1
44,51,1,1
41,22,1,1
46,17,1,1
47,93,1,1
49,45,1,1
72,12,1,1
71,11,1,1
70,65,1,1
70,103,1,1
70,41,1,1
71,1,1,1
84,24,1,1
83,107,1,1
83,35,1,1
83,23,1,1
83,11,1,1
76,3,1,1
17,94,1,1
17,62,1,1
17,13,1,1
113,64,1,1
110,38,1,1
71,24,1,1
75,15,1,1
106,35,1,1
106,64,1,1
107,83,1,1
70,50,1,1
2,88,1,1
1,76,1,1
1,71,1,1
91,24,1,1
91,3,1,1
91,64,1,1
1,49,1,1
2,94,1,1
92,4,1,1
3,91,1,1
3,24,1,1
3,37,1,1
92,2,1,1
132,137,1,1
137,17,1,1
