MMSI,trajectory_id,feature_order,feature_idx_in_traj,LON,LAT,gamma
316001101,316001101_0,15,31,-82.76931,42.45339,0.01
316001101,316001101_0,16,32,-83.07896,44.16417,0.01
316001101,316001101_0,17,33,-83.11541,44.22637,0.01
316001101,316001101_0,18,36,-82.80079,42.43167,0.01
316001101,316001101_0,19,37,-83.0998,45.05369,0.01
316001101,316001101_0,20,38,-83.07437,44.99631,0.01
316001101,316001101_0,21,39,-83.09441,45.04133,0.01
316001836,316001836_0,0,0,-83.13346,42.16572,0.01
316001836,316001836_0,1,1,-83.12789,42.10276,0.01
316001836,316001836_0,2,3,-83.13614,42.28306,0.01
316001836,316001836_0,3,7,-83.13191,42.07273,0.01
316001836,316001836_0,4,9,-83.13424,42.18747,0.01
316002238,316002238_0,0,0,-87.15885,41.63598,0.01
316002238,316002238_0,1,27,-87.15887,41.63593,0.01
316002280,316002280_0,0,0,-84.12186,45.79771,0.01
316002280,316002280_0,1,1,-84.20188,45.80936,0.01
316002280,316002280_0,2,3,-87.90038,43.01469,0.01
316002280,316002280_0,3,7,-87.45954,44.02949,0.01
316002280,316002280_0,4,11,-87.37914,44.06955,0.01
316002280,316002280_0,5,12,-87.90037,43.01469,0.01
316002280,316002280_0,6,14,-87.33713,44.09456,0.01
316002280,316002280_0,7,15,-87.3476,44.08729,0.01
316002280,316002280_0,8,16,-87.30059,44.12298,0.01
316002280,316002280_0,9,18,-87.33596,44.09542,0.01
316002280,316002280_0,10,21,-84.11852,45.79634,0.01
316002280,316002280_0,11,22,-84.01353,45.75154,0.01
316002501,316002501_0,0,0,-83.10478,42.26472,0.01
316002501,316002501_0,1,8,-83.11681,45.07405,0.01
316002501,316002501_0,2,13,-83.10478,42.26471,0.01
316002501,316002501_0,3,17,-83.87246,45.92552,0.01
316002501,316002501_0,4,19,-83.8895,45.945,0.01
316002501,316002501_0,5,21,-83.88176,46.02195,0.01
316002501,316002501_0,6,22,-83.90433,46.03611,0.01
316002501,316002501_0,7,29,-83.10478,42.26473,0.01
316003124,316003124_0,0,0,-82.60189,42.02664,0.01
316003124,316003124_0,1,4,-82.6019,42.02665,0.01
316003616,316003616_0,0,0,-83.10256,42.26808,0.01
316003616,316003616_0,1,65,-83.10348,42.28832,0.01
316003616,316003616_0,2,74,-83.10257,42.26805,0.01
316004370,316004370_0,0,0,-83.87783,45.68683,0.01
316004370,316004370_0,1,1,-83.87933,45.70533,0.01
316004370,316004370_0,2,2,-83.80617,45.5115,0.01
316004370,316004370_0,3,3,-83.827,45.519,0.01
316004370,316004370_0,4,4,-82.8595,41.88433,0.01
316004370,316004370_0,5,5,-82.92283,41.88917,0.01
316004370,316004370_0,6,6,-83.87617,45.66,0.01
316004370,316004370_0,7,7,-83.881,45.7245,0.01
316004370,316004370_0,8,8,-83.87333,45.61683,0.01
316004940,316004940_0,0,0,-83.92419,46.03339,0.01
316004940,316004940_0,1,1,-83.9494,46.04617,0.01
316004940,316004940_0,2,2,-83.9336,46.04079,0.01
316004940,316004940_0,3,3,-83.88066,45.93375,0.01
316004940,316004940_0,4,6,-83.92023,46.02967,0.01
316004940,316004940_0,5,7,-83.10454,42.26494,0.01
316004940,316004940_0,6,14,-83.88936,45.94029,0.01
316004940,316004940_0,7,18,-83.83574,45.90018,0.01
316004940,316004940_0,8,19,-83.10445,42.26514,0.01
316004940,316004940_0,9,20,-83.80804,45.88015,0.01
316004940,316004940_0,10,21,-83.82513,45.89244,0.01
316004940,316004940_0,11,22,-83.10454,42.26494,0.01
316004940,316004940_0,12,23,-82.47044,42.86002,0.01
316004940,316004940_0,13,27,-82.47349,42.74916,0.01
316004940,316004940_0,14,28,-82.48067,42.80383,0.01
316004940,316004940_0,15,29,-82.47068,42.78175,0.01
316004940,316004940_0,16,30,-83.10454,42.26494,0.01
316009090,316009090_0,0,0,-83.134,42.167,0.01
316009090,316009090_0,1,1,-83.12967,42.23817,0.01
316009090,316009090_0,2,3,-83.08333,42.30333,0.01
316009090,316009090_0,3,4,-83.12817,42.1535,0.01
316011905,316011905_0,0,0,-83.1092,42.25676,0.01
316011905,316011905_0,1,12,-83.12587,42.28028,0.01
316011905,316011905_0,2,29,-83.1092,42.25677,0.01
316013215,316013215_0,0,0,-83.69368,45.75988,0.01
316013215,316013215_0,1,5,-83.55499,45.62991,0.01
316013215,316013215_0,2,6,-82.7503,41.88769,0.01
316013215,316013215_0,3,10,-82.58086,41.86833,0.01
316013215,316013215_0,4,11,-83.86612,46.02601,0.01
316013215,316013215_0,5,15,-83.72572,45.78904,0.01
316013215,316013215_0,6,16,-82.54246,41.85034,0.01
316013215,316013215_0,7,17,-83.86951,45.92279,0.01
316013215,316013215_0,8,21,-83.74483,45.8064,0.01
316013215,316013215_0,9,23,-83.86658,46.02598,0.01
316013215,316013215_0,10,24,-83.88828,45.95353,0.01
316013215,316013215_0,11,28,-83.87525,45.9306,0.01
316013215,316013215_0,12,29,-83.88385,45.99758,0.01
316013215,316013215_0,13,31,-83.88898,45.9692,0.01
316013215,316013215_0,14,32,-83.82785,45.88326,0.01
316013215,316013215_0,15,33,-82.57658,41.8666,0.01
316013946,316013946_0,0,0,-83.08667,42.29645,0.01
316013946,316013946_0,1,24,-83.0865,42.2965,0.01
316024256,316024256_0,0,0,-83.72186,45.79862,0.01
316024256,316024256_0,1,1,-83.73423,45.81071,0.01
316024256,316024256_0,2,20,-83.46281,45.52436,0.01
316024256,316024256_0,3,21,-83.47297,41.68707,0.01
316024256,316024256_0,4,22,-83.45973,45.52336,0.01
316024256,316024256_0,5,23,-83.47299,41.68708,0.01
316029000,316029000_0,0,0,-83.10909,42.2569,0.01
316029000,316029000_0,1,4,-83.65153,45.46012,0.01
316029000,316029000_0,2,5,-83.69078,45.47487,0.01
316029000,316029000_0,3,6,-87.04896,43.34905,0.01
316029000,316029000_0,4,10,-87.17573,43.20456,0.01
316029000,316029000_0,5,11,-87.54233,41.71325,0.01
316029000,316029000_0,6,16,-83.88268,46.01662,0.01
316029000,316029000_0,7,19,-83.10941,42.25647,0.01
316029000,316029000_0,8,22,-87.54233,41.71323,0.01
316029000,316029000_0,9,25,-83.88315,46.02829,0.01
316029000,316029000_0,10,27,-83.9459,46.0485,0.01
316029000,316029000_0,11,28,-83.97177,45.91047,0.01
316029000,316029000_0,12,29,-87.54233,41.71331,0.01
316029000,316029000_0,13,30,-83.88371,46.01105,0.01
316035905,316035905_0,0,0,-83.50749,41.66443,0.01
316035905,316035905_0,1,6,-82.8917,41.91136,0.01
316036089,316036089_0,0,0,-87.55165,41.69085,0.01
316036089,316036089_0,1,10,-87.06334,44.82416,0.01
316036089,316036089_0,2,13,-87.55165,41.69083,0.01
316036089,316036089_0,3,19,-82.70356,44.70486,0.01
316036089,316036089_0,4,20,-87.55165,41.69085,0.01
316036089,316036089_0,5,22,-82.46685,43.97687,0.01
316036089,316036089_0,6,23,-87.55165,41.69085,0.01
316036089,316036089_0,7,25,-87.11054,44.82232,0.01
316036089,316036089_0,8,26,-87.55165,41.69084,0.01
316036089,316036089_0,9,27,-87.17907,44.79479,0.01
316286000,316286000_0,0,0,-82.47271,42.75348,0.01
316286000,316286000_0,1,2,-82.47147,42.89424,0.01
316286000,316286000_0,2,6,-82.48173,42.82753,0.01
316286000,316286000_0,3,8,-82.46905,42.75941,0.01
316286000,316286000_0,4,10,-82.46286,42.90846,0.01
316286000,316286000_0,5,12,-82.46876,42.89957,0.01
316607241,316607241_0,0,0,-83.36467,45.41043,0.01
316607241,316607241_0,1,2,-83.39205,45.43737,0.01
316607241,316607241_0,2,3,-83.36732,45.4128,0.01
316607241,316607241_0,3,4,-83.10683,42.27585,0.01
316607241,316607241_0,4,5,-83.37762,45.4227,0.01
316607241,316607241_0,5,7,-83.31037,45.36,0.01
316607241,316607241_0,6,10,-83.4014,45.44695,0.01
316607241,316607241_0,7,11,-82.80503,44.58718,0.01
316607241,316607241_0,8,12,-83.43575,45.48082,0.01
316607241,316607241_0,9,16,-83.36807,45.41347,0.01
316607241,316607241_0,10,17,-83.02198,42.32878,0.01
338045035,338045035_0,0,0,-91.41635,31.56809,0.01
338045035,338045035_0,1,17,-91.41637,31.56807,0.01
338055535,338055535_0,0,0,-86.33357,43.22963,0.01
338055535,338055535_0,1,33,-86.33358,43.22965,0.01
338092675,338092675_0,0,0,-85.64415,38.32405,0.01
338092675,338092675_0,1,37,-85.64418,38.32411,0.01
338123004,338123004_0,0,0,-86.19911,42.76889,0.01
338123004,338123004_0,1,21,-86.19917,42.76907,0.01
338126792,338126792_0,0,0,-90.08326,35.09771,0.01
338126792,338126792_0,1,71,-90.08328,35.09772,0.01
338156168,338156168_0,0,0,-87.4441,33.25239,0.01
338156168,338156168_0,1,32,-87.44411,33.2524,0.01
338169081,338169081_0,0,0,-85.64443,38.32493,0.01
338169081,338169081_0,1,35,-85.64444,38.32491,0.01
338198876,338198876_0,0,0,-90.50789,41.51443,0.01
338198876,338198876_0,1,4,-90.50789,41.51444,0.01
338198882,338198882_0,0,0,-92.63433,44.62962,0.01
338198882,338198882_0,1,4,-92.63441,44.62955,0.01
338225472,338225472_0,0,0,-87.84219,32.5309,0.01
338225472,338225472_0,1,38,-87.84209,32.5309,0.01
338234549,338234549_0,0,0,-87.67408,34.78698,0.01
338234549,338234549_0,1,4,-87.67409,34.787,0.01
338250583,338250583_0,0,0,-85.20299,35.11123,0.01
338250583,338250583_0,1,7,-85.20307,35.11122,0.01
338304799,338304799_0,0,0,-87.63813,41.85481,0.01
338304799,338304799_0,1,11,-87.63812,41.85481,0.01
338304871,338304871_0,0,0,-87.84191,32.53054,0.01
338304871,338304871_0,1,40,-87.84192,32.53054,0.01
338310388,338310388_0,0,0,-87.6504,44.09631,0.01
338310388,338310388_0,1,5,-87.65028,44.09631,0.01
338311626,338311626_0,0,0,-87.8089,42.58612,0.01
338311626,338311626_0,1,33,-87.80876,42.58641,0.01
338328023,338328023_0,0,0,-85.64371,38.32461,0.01
338328023,338328023_0,1,39,-85.64363,38.32464,0.01
338328291,338328291_0,0,0,-88.34304,34.54045,0.01
338328291,338328291_0,1,32,-88.34309,34.54044,0.01
338342934,338342934_0,0,0,-85.3206,35.05461,0.01
338342934,338342934_0,1,28,-85.32057,35.05462,0.01
338348809,338348809_0,0,0,-85.64049,38.32871,0.01
338348809,338348809_0,1,20,-85.64048,38.32869,0.01
338354587,338354587_0,0,0,-88.23987,37.00064,0.01
338354587,338354587_0,1,4,-88.23991,37.00063,0.01
338731000,338731000_0,0,0,-89.68161,36.04914,0.01
338731000,338731000_0,1,1,-89.68264,36.03573,0.01
338731000,338731000_0,2,2,-89.64235,36.10779,0.01
338731000,338731000_0,3,3,-89.68146,36.04446,0.01
338731000,338731000_0,4,4,-91.11164,32.57115,0.01
338731000,338731000_0,5,6,-91.10165,32.55998,0.01
338731000,338731000_0,6,7,-91.11885,32.57769,0.01
338731000,338731000_0,7,8,-91.09941,32.53104,0.01
338731000,338731000_0,8,9,-91.11607,32.48602,0.01
338731000,338731000_0,9,10,-91.05642,32.43841,0.01
338731000,338731000_0,10,11,-89.68269,36.06146,0.01
338731000,338731000_0,11,13,-91.00246,32.41835,0.01
338731000,338731000_0,12,15,-90.99941,32.38074,0.01
338731000,338731000_0,13,16,-91.04236,32.43483,0.01
338731000,338731000_0,14,17,-90.99526,32.38831,0.01
338731000,338731000_0,15,18,-90.99867,32.4156,0.01
338731000,338731000_0,16,19,-91.10122,32.46388,0.01
338731000,338731000_0,17,20,-90.99315,32.39254,0.01
338731000,338731000_0,18,21,-89.63251,36.10927,0.01
338888000,338888000_0,0,0,-83.92507,46.04903,0.01
338888000,338888000_0,1,5,-83.92479,46.04891,0.01
338940000,338940000_0,0,0,-85.60721,44.76637,0.01
338940000,338940000_0,1,14,-85.60716,44.7664,0.01
365890154,365890154_0,0,0,-83.84948,45.88483,0.01
365890154,365890154_0,1,3,-83.88732,45.93105,0.01
365890154,365890154_0,2,4,-83.89202,45.99725,0.01
365890154,365890154_0,3,7,-83.86037,45.89777,0.01
365890154,365890154_0,4,9,-83.78015,45.80033,0.01
365890154,365890154_0,5,11,-83.89192,45.9545,0.01
365890154,365890154_0,6,14,-83.88827,45.9785,0.01
366081080,366081080_0,0,0,-86.26095,43.23692,0.01
366081080,366081080_0,1,65,-86.26094,43.23691,0.01
366780000,366780000_0,0,0,-86.63838,43.58572,0.01
366780000,366780000_0,1,3,-86.67549,43.49804,0.01
366780000,366780000_0,2,4,-86.2586,42.65948,0.01
366780000,366780000_0,3,7,-86.24734,42.70394,0.01
366780000,366780000_0,4,8,-86.55261,43.79528,0.01
366780000,366780000_0,5,17,-86.6349,43.5938,0.01
366780000,366780000_0,6,18,-86.58178,43.7238,0.01
366780000,366780000_0,7,22,-86.61465,43.64334,0.01
366780000,366780000_0,8,23,-86.44984,43.94715,0.01
366780000,366780000_0,9,25,-86.54511,43.8131,0.01
366780000,366780000_0,10,26,-86.20832,42.7727,0.01
366780000,366780000_0,11,27,-86.44986,43.94722,0.01
366780000,366780000_0,12,28,-86.21066,42.77302,0.01
366780000,366780000_0,13,31,-86.24595,42.71208,0.01
366780000,366780000_0,14,33,-86.57964,43.72899,0.01
366780000,366780000_0,15,34,-86.44987,43.94712,0.01
366780000,366780000_0,16,35,-86.20006,42.77164,0.01
366780000,366780000_0,17,38,-86.44982,43.94712,0.01
366780000,366780000_0,18,39,-87.12921,45.29504,0.01
366780000,366780000_0,19,40,-87.11282,45.29842,0.01
366780000,366780000_0,20,41,-86.1171,42.79227,0.01
366780000,366780000_0,21,47,-86.15341,42.77806,0.01
366780000,366780000_0,22,48,-87.17781,45.28376,0.01
366780000,366780000_0,23,49,-87.38982,45.21114,0.01
366780000,366780000_0,24,50,-87.2985,45.2537,0.01
366780000,366780000_0,25,52,-87.13866,45.29289,0.01
366780000,366780000_0,26,53,-87.15854,45.28828,0.01
366799770,366799770_0,0,0,-88.77675,41.3334,0.01
366799770,366799770_0,1,3,-88.80974,41.34068,0.01
366799770,366799770_0,2,7,-88.75262,41.32854,0.01
366799770,366799770_0,3,8,-90.57136,39.84035,0.01
366799770,366799770_0,4,9,-88.79534,41.33927,0.01
366799770,366799770_0,5,10,-87.98318,41.68464,0.01
366799770,366799770_0,6,13,-90.57135,39.84034,0.01
366799770,366799770_0,7,16,-88.86112,41.33789,0.01
366799770,366799770_0,8,17,-90.57136,39.84036,0.01
366799770,366799770_0,9,18,-88.85456,41.34041,0.01
366799770,366799770_0,10,21,-88.83096,41.3403,0.01
366799770,366799770_0,11,22,-90.14234,38.86634,0.01
366799770,366799770_0,12,23,-90.57135,39.84037,0.01
366799770,366799770_0,13,25,-88.8595,41.33868,0.01
366799770,366799770_0,14,31,-90.5714,39.84036,0.01
366799770,366799770_0,15,35,-90.14237,38.86635,0.01
366799770,366799770_0,16,36,-90.57136,39.84034,0.01
366799770,366799770_0,17,39,-88.82636,41.33927,0.01
366799770,366799770_0,18,40,-88.75357,41.32861,0.01
366799770,366799770_0,19,41,-88.81304,41.34014,0.01
366799770,366799770_0,20,44,-90.14236,38.86637,0.01
366799770,366799770_0,21,46,-89.12878,36.86512,0.01
366799770,366799770_0,22,47,-90.14236,38.86636,0.01
366799770,366799770_0,23,48,-89.13851,36.84411,0.01
366799770,366799770_0,24,49,-90.57136,39.84033,0.01
366799770,366799770_0,25,50,-89.14248,36.8346,0.01
366799770,366799770_0,26,52,-90.57139,39.84035,0.01
366799770,366799770_0,27,56,-89.12654,36.87463,0.01
366799770,366799770_0,28,58,-90.57137,39.84034,0.01
366799770,366799770_0,29,59,-88.76752,41.33173,0.01
366799770,366799770_0,30,60,-90.57138,39.84036,0.01
366821510,366821510_0,0,0,-93.60345,35.38126,0.01
366821510,366821510_0,1,1,-92.53933,35.07695,0.01
366821510,366821510_0,2,4,-91.0168,32.12307,0.01
366821510,366821510_0,3,5,-92.54499,35.09909,0.01
366821510,366821510_0,4,10,-92.53948,35.07652,0.01
366821510,366821510_0,5,15,-93.67851,35.38612,0.01
366821510,366821510_0,6,16,-93.69645,35.37441,0.01
366821510,366821510_0,7,17,-92.53959,35.08827,0.01
366821510,366821510_0,8,19,-93.70882,35.37529,0.01
366821510,366821510_0,9,20,-93.63849,35.38752,0.01
366821510,366821510_0,10,21,-92.57876,35.10771,0.01
366821510,366821510_0,11,27,-92.60184,35.08346,0.01
366829840,366829840_0,0,0,-92.64188,44.6369,0.01
366829840,366829840_0,1,105,-92.64186,44.6369,0.01
366856070,366856070_0,0,0,-84.64517,39.08722,0.01
366856070,366856070_0,1,2,-82.8789,38.69488,0.01
366856070,366856070_0,2,3,-82.87267,38.73348,0.01
366856070,366856070_0,3,4,-82.86247,38.6605,0.01
366856070,366856070_0,4,5,-82.87908,38.69052,0.01
366856070,366856070_0,5,6,-82.60182,38.43018,0.01
366856070,366856070_0,6,7,-82.86123,38.65267,0.01
366856070,366856070_0,7,8,-84.64513,39.08718,0.01
366856070,366856070_0,8,10,-82.60213,38.4446,0.01
366856070,366856070_0,9,21,-82.6014,38.4294,0.01
366856070,366856070_0,10,34,-84.64518,39.0872,0.01
366856070,366856070_0,11,38,-82.9755,38.72552,0.01
366856070,366856070_0,12,43,-82.8939,38.75478,0.01
366856070,366856070_0,13,47,-82.87467,38.7417,0.01
366856070,366856070_0,14,56,-84.7924,39.1137,0.01
366856460,366856460_0,0,0,-82.602,38.44452,0.01
366856460,366856460_0,1,5,-82.58113,38.40687,0.01
366856460,366856460_0,2,10,-82.60203,38.43071,0.01
366856460,366856460_0,3,11,-84.61812,39.07399,0.01
366856460,366856460_0,4,16,-82.59907,38.42381,0.01
366856460,366856460_0,5,17,-82.60205,38.44454,0.01
366856460,366856460_0,6,18,-84.61812,39.07398,0.01
366856460,366856460_0,7,21,-82.60217,38.43066,0.01
366856460,366856460_0,8,27,-82.58113,38.40687,0.01
366871480,366871480_0,0,0,-88.2544,37.01244,0.01
366871480,366871480_0,1,15,-88.8743,37.20852,0.01
366871480,366871480_0,2,18,-88.25439,37.01246,0.01
366871480,366871480_0,3,22,-88.54882,37.05708,0.01
366871480,366871480_0,4,23,-88.57711,37.07964,0.01
366871480,366871480_0,5,24,-88.25438,37.01243,0.01
366871480,366871480_0,6,27,-88.98345,37.22671,0.01
366871480,366871480_0,7,29,-88.80969,37.18212,0.01
366871480,366871480_0,8,30,-88.98652,37.22623,0.01
366871480,366871480_0,9,32,-89.04376,37.19756,0.01
366871480,366871480_0,10,34,-88.93218,37.22551,0.01
366871480,366871480_0,11,36,-88.87725,37.20946,0.01
366871480,366871480_0,12,37,-88.96178,37.22855,0.01
366871480,366871480_0,13,40,-88.69077,37.13049,0.01
366871480,366871480_0,14,44,-88.25438,37.01244,0.01
366871480,366871480_0,15,45,-89.05052,37.19208,0.01
366871480,366871480_0,16,46,-89.88188,35.73917,0.01
366871480,366871480_0,17,47,-88.25438,37.01243,0.01
366871480,366871480_0,18,49,-88.85982,37.20341,0.01
366871480,366871480_0,19,51,-88.82925,37.19124,0.01
366875030,366875030_0,0,0,-90.24961,38.11121,0.01
366875030,366875030_0,1,41,-90.2496,38.1112,0.01
366893910,366893910_0,0,0,-88.02678,44.49996,0.01
366893910,366893910_0,1,7,-83.40611,45.06822,0.01
366893910,366893910_0,2,8,-86.32999,44.74357,0.01
366893910,366893910_0,3,11,-86.25141,44.84752,0.01
366893910,366893910_0,4,12,-86.27516,44.81625,0.01
366893910,366893910_0,5,14,-84.52997,45.74975,0.01
366893910,366893910_0,6,16,-86.35606,44.70877,0.01
366893910,366893910_0,7,17,-86.34479,44.72376,0.01
366893910,366893910_0,8,18,-86.39021,44.66648,0.01
366893910,366893910_0,9,19,-84.53005,45.74969,0.01
366893910,366893910_0,10,20,-86.37843,44.6797,0.01
366893910,366893910_0,11,21,-86.35868,44.70521,0.01
366893910,366893910_0,12,29,-87.90146,43.01633,0.01
366893910,366893910_0,13,34,-88.02683,44.49995,0.01
366893910,366893910_0,14,37,-87.90145,43.01637,0.01
366893910,366893910_0,15,38,-84.52983,45.74965,0.01
366893910,366893910_0,16,39,-86.42076,44.63287,0.01
366893910,366893910_0,17,47,-86.5564,44.48096,0.01
366893910,366893910_0,18,48,-86.40166,44.65388,0.01
366893910,366893910_0,19,49,-88.02338,44.50235,0.01
366893910,366893910_0,20,51,-87.90149,43.01635,0.01
366893910,366893910_0,21,52,-88.02245,44.50656,0.01
366893910,366893910_0,22,53,-87.90146,43.01636,0.01
366893910,366893910_0,23,56,-84.53003,45.74968,0.01
366893910,366893910_0,24,59,-87.90146,43.01635,0.01
366901880,366901880_0,0,0,-84.69846,45.8809,0.01
366901880,366901880_0,1,16,-86.21666,45.0083,0.01
366901880,366901880_0,2,17,-86.24631,44.92065,0.01
366901880,366901880_0,3,18,-84.69857,45.88195,0.01
366901880,366901880_0,4,19,-86.2142,45.01656,0.01
366901880,366901880_0,5,20,-84.69863,45.88208,0.01
366901880,366901880_0,6,21,-86.32774,44.68033,0.01
366901880,366901880_0,7,22,-86.30571,44.74421,0.01
366901880,366901880_0,8,24,-87.14757,41.63959,0.01
366901880,366901880_0,9,26,-86.3127,44.72604,0.01
366901880,366901880_0,10,29,-84.69869,45.88171,0.01
366901880,366901880_0,11,32,-86.3019,44.75394,0.01
366901880,366901880_0,12,33,-86.25012,44.90882,0.01
366901880,366901880_0,13,43,-84.69859,45.88148,0.01
366904350,366904350_0,0,0,-88.50793,33.99429,0.01
366904350,366904350_0,1,94,-88.50793,33.99429,0.01
366904890,366904890_0,0,0,-82.57219,44.00413,0.01
366904890,366904890_0,1,2,-82.4616,42.91217,0.01
366904890,366904890_0,2,4,-82.49235,43.72355,0.01
366904890,366904890_0,3,5,-82.50385,43.81083,0.01
366904890,366904890_0,4,7,-82.47274,42.8823,0.01
366904890,366904890_0,5,8,-82.56409,43.98766,0.01
366904890,366904890_0,6,9,-82.51773,43.89402,0.01
366904890,366904890_0,7,10,-82.45855,42.91949,0.01
366904890,366904890_0,8,11,-82.51007,43.86031,0.01
366904890,366904890_0,9,12,-82.50605,43.82845,0.01
366904910,366904910_0,0,0,-83.15854,42.30244,0.01
366904910,366904910_0,1,3,-83.91235,45.64036,0.01
366904910,366904910_0,2,4,-82.47996,42.74191,0.01
366904910,366904910_0,3,7,-83.15858,42.30251,0.01
366904910,366904910_0,4,8,-82.48,42.74192,0.01
366904910,366904910_0,5,9,-82.80167,44.4327,0.01
366904910,366904910_0,6,10,-82.47982,42.74188,0.01
366904910,366904910_0,7,12,-82.80577,44.44154,0.01
366904910,366904910_0,8,17,-82.47995,42.74188,0.01
366904930,366904930_0,0,0,-83.15918,42.30347,0.01
366904930,366904930_0,1,3,-83.93427,46.04475,0.01
366904930,366904930_0,2,4,-83.84569,45.88395,0.01
366904930,366904930_0,3,5,-83.92934,46.04322,0.01
366904930,366904930_0,4,6,-83.88829,45.98398,0.01
366904940,366904940_0,0,0,-83.08975,42.30168,0.01
366904940,366904940_0,1,2,-83.11474,41.93994,0.01
366904940,366904940_0,2,4,-83.6078,45.63448,0.01
366904940,366904940_0,3,5,-83.59793,45.62415,0.01
366904940,366904940_0,4,6,-83.13667,42.03469,0.01
366904940,366904940_0,5,8,-83.63747,45.66506,0.01
366904940,366904940_0,6,11,-83.5871,45.6131,0.01
366904940,366904940_0,7,12,-83.14008,42.00865,0.01
366904940,366904940_0,8,15,-83.08973,42.30165,0.01
366904940,366904940_0,9,16,-83.46985,45.49231,0.01
366904940,366904940_0,10,17,-83.57343,45.59914,0.01
366904940,366904940_0,11,18,-83.08974,42.30167,0.01
366904940,366904940_0,12,19,-83.6106,45.6373,0.01
366904940,366904940_0,13,20,-83.65705,45.68539,0.01
366904940,366904940_0,14,21,-83.13162,42.07413,0.01
366904940,366904940_0,15,22,-83.12425,42.12945,0.01
366904940,366904940_0,16,24,-83.66983,45.69859,0.01
366904940,366904940_0,17,25,-83.06886,42.31503,0.01
366904940,366904940_0,18,26,-83.44713,45.46842,0.01
366904940,366904940_0,19,27,-83.69006,45.7196,0.01
366904940,366904940_0,20,28,-83.08975,42.30165,0.01
366904940,366904940_0,21,29,-83.12766,42.10443,0.01
366904940,366904940_0,22,30,-83.70467,45.73485,0.01
366904940,366904940_0,23,32,-83.08978,42.30165,0.01
366904940,366904940_0,24,33,-83.64401,45.67167,0.01
366904950,366904950_0,0,0,-83.88256,45.92197,0.01
366904950,366904950_0,1,1,-83.88935,45.97465,0.01
366904950,366904950_0,2,4,-83.23422,41.80511,0.01
366904950,366904950_0,3,5,-83.4913,45.49695,0.01
366904950,366904950_0,4,6,-83.24974,41.79783,0.01
366904950,366904950_0,5,8,-83.55622,45.56105,0.01
