MMSI,trajectory_id,feature_order,feature_idx_in_traj,LON,LAT,gamma
211256150,211256150_0,0,0,-77.956,34.1935,0.05
211256150,211256150_0,1,1,-75.07317,38.82167,0.05
211256150,211256150_0,2,5,-77.95594,34.19345,0.05
211256150,211256150_0,3,6,-73.09167,38.871,0.05
211256150,211256150_0,4,7,-75.07842,38.82892,0.05
211256150,211256150_0,5,11,-75.33915,39.8507,0.05
211256150,211256150_0,6,13,-77.956,34.1935,0.05
211256150,211256150_0,7,16,-74.98896,38.72941,0.05
211256150,211256150_0,8,20,-75.058,38.80067,0.05
211256150,211256150_0,9,21,-77.956,34.1935,0.05
211256150,211256150_0,10,25,-75.33914,39.85072,0.05
211256150,211256150_0,11,26,-73.096,38.86983,0.05
211256150,211256150_0,12,28,-77.95593,34.19346,0.05
211256150,211256150_0,13,29,-75.11333,38.95,0.05
211256150,211256150_0,14,30,-73.10882,38.86606,0.05
211256150,211256150_0,15,31,-77.956,34.1935,0.05
211577350,211577350_0,0,0,-80.16263,25.67592,0.05
211577350,211577350_0,1,27,-80.07322,26.34308,0.05
211577350,211577350_0,2,28,-80.16261,25.67592,0.05
211577350,211577350_0,3,29,-80.16928,25.78786,0.05
211597070,211597070_0,0,0,-80.41516,27.76026,0.05
211597070,211597070_0,1,13,-80.62456,28.13472,0.05
211634950,211634950_0,0,0,-80.04552,26.75119,0.05
211634950,211634950_0,1,28,-80.04552,26.75117,0.05
211705870,211705870_0,0,0,-77.95004,34.17134,0.05
211705870,211705870_0,1,21,-77.95007,34.17131,0.05
211723180,211723180_0,0,0,-81.49958,31.15827,0.05
211723180,211723180_0,1,34,-81.49957,31.15825,0.05
211776000,211776000_0,0,0,-74.1473,40.6613,0.05
211776000,211776000_0,1,1,-74.58806,37.73693,0.05
211776000,211776000_0,2,21,-74.1473,40.6613,0.05
211809910,211809910_0,0,0,-81.30974,29.89549,0.05
211809910,211809910_0,1,5,-81.23813,31.02835,0.05
211839000,211839000_0,0,0,-79.89683,27.69829,0.05
211839000,211839000_0,1,2,-80.15183,25.76595,0.05
211839000,211839000_0,2,7,-79.89532,27.63398,0.05
212363000,212363000_0,0,0,-82.9784,27.62289,0.05
212363000,212363000_0,1,4,-82.42279,27.91674,0.05
212363000,212363000_0,2,7,-83.12882,27.56007,0.05
212363000,212363000_0,3,8,-83.05925,27.58122,0.05
212917000,212917000_0,0,0,-79.11491,26.09083,0.05
212917000,212917000_0,1,4,-79.11662,26.09217,0.05
214182516,214182516_0,0,0,-80.24699,25.79758,0.05
214182516,214182516_0,1,31,-80.2463,25.7971,0.05
214182695,214182695_0,0,0,-80.24633,25.79705,0.05
214182695,214182695_0,1,23,-80.24632,25.79705,0.05
215293000,215293000_0,0,0,-82.42866,27.91294,0.05
215293000,215293000_0,1,2,-83.93095,25.35946,0.05
215293000,215293000_0,2,3,-82.42864,27.91294,0.05
215293000,215293000_0,3,6,-83.94048,25.68299,0.05
215293000,215293000_0,4,7,-82.4286,27.91292,0.05
215293000,215293000_0,5,8,-83.94307,25.631,0.05
215293000,215293000_0,6,10,-83.90614,25.31511,0.05
215293000,215293000_0,7,11,-83.90872,25.76692,0.05
215293000,215293000_0,8,25,-82.43005,27.90763,0.05
218158000,218158000_0,0,0,-76.51511,33.99531,0.05
218158000,218158000_0,1,4,-76.5581,33.96825,0.05
218158000,218158000_0,2,6,-74.13982,40.67212,0.05
218158000,218158000_0,3,16,-76.50244,34.00323,0.05
218158000,218158000_0,4,21,-76.24517,34.17142,0.05
218158000,218158000_0,5,22,-76.32728,36.9098,0.05
218158000,218158000_0,6,30,-74.13988,40.6721,0.05
218158000,218158000_0,7,31,-72.37232,40.10273,0.05
218158000,218158000_0,8,39,-76.3273,36.90983,0.05
218629000,218629000_0,0,0,-79.92945,32.80017,0.05
218629000,218629000_0,1,3,-74.87278,35.03283,0.05
218629000,218629000_0,2,7,-79.92941,32.80011,0.05
218643000,218643000_0,0,0,-79.89066,32.83613,0.05
218643000,218643000_0,1,1,-77.95864,34.15682,0.05
218643000,218643000_0,2,3,-79.89064,32.83608,0.05
218643000,218643000_0,3,4,-77.93588,34.11444,0.05
218643000,218643000_0,4,5,-78.02037,33.91042,0.05
218643000,218643000_0,5,7,-77.94919,33.97066,0.05
218643000,218643000_0,6,8,-77.95499,34.15121,0.05
218643000,218643000_0,7,12,-79.89064,32.83613,0.05
218643000,218643000_0,8,13,-79.49225,30.62995,0.05
218643000,218643000_0,9,15,-81.13901,32.12943,0.05
218643000,218643000_0,10,18,-79.89057,32.83604,0.05
218643000,218643000_0,11,22,-77.95659,34.15371,0.05
218643000,218643000_0,12,23,-78.0209,33.90734,0.05
218841000,218841000_0,0,0,-74.01342,40.5277,0.05
218841000,218841000_0,1,29,-74.11907,40.64452,0.05
218844000,218844000_0,0,0,-80.5298,31.97183,0.05
218844000,218844000_0,1,3,-80.60905,31.93228,0.05
218844000,218844000_0,2,6,-79.89182,32.8331,0.05
218844000,218844000_0,3,9,-75.76605,33.96195,0.05
218844000,218844000_0,4,10,-79.89183,32.83312,0.05
218844000,218844000_0,5,11,-75.30377,35.03037,0.05
218844000,218844000_0,6,12,-75.59185,34.02503,0.05
218844000,218844000_0,7,13,-75.64377,34.00752,0.05
218844000,218844000_0,8,16,-75.25833,35.06345,0.05
218844000,218844000_0,9,19,-80.59508,31.93727,0.05
218844000,218844000_0,10,20,-75.22863,34.14628,0.05
218844000,218844000_0,11,21,-75.23972,35.07655,0.05
218844000,218844000_0,12,25,-79.89183,32.8331,0.05
218844000,218844000_0,13,26,-75.39472,34.96552,0.05
218844000,218844000_0,14,27,-81.14032,32.13085,0.05
218844000,218844000_0,15,32,-79.89177,32.83313,0.05
218844000,218844000_0,16,33,-81.1403,32.13082,0.05
218844000,218844000_0,17,37,-79.8918,32.83303,0.05
218844000,218844000_0,18,39,-81.14023,32.13072,0.05
218844000,218844000_0,19,40,-80.55978,31.91878,0.05
218844000,218844000_0,20,42,-81.14018,32.1307,0.05
218844000,218844000_0,21,43,-75.48432,34.90427,0.05
218844000,218844000_0,22,44,-80.52983,31.97193,0.05
218844000,218844000_0,23,46,-81.1403,32.13082,0.05
218844000,218844000_0,24,47,-75.1834,35.1157,0.05
219023052,219023052_0,0,0,-80.17651,25.42265,0.05
219023052,219023052_0,1,6,-81.96309,24.50055,0.05
219103000,219103000_0,0,0,-76.33136,36.95071,0.05
219103000,219103000_0,1,28,-76.33137,36.95071,0.05
219180000,219180000_0,0,0,-74.09117,40.6503,0.05
219180000,219180000_0,1,7,-74.09107,40.65035,0.05
219208002,219208002_0,0,0,-80.25517,25.80369,0.05
219208002,219208002_0,1,29,-80.25519,25.80367,0.05
220129000,220129000_0,0,0,-75.13328,35.01307,0.05
220129000,220129000_0,1,1,-79.20979,32.28569,0.05
220129000,220129000_0,2,3,-75.09221,35.05382,0.05
220129000,220129000_0,3,4,-76.34999,36.87788,0.05
220129000,220129000_0,4,5,-75.14973,34.99912,0.05
220129000,220129000_0,5,6,-76.35,36.87788,0.05
220129000,220129000_0,6,7,-75.05754,35.08805,0.05
220129000,220129000_0,7,9,-80.287,31.64385,0.05
220129000,220129000_0,8,11,-79.04884,32.36923,0.05
220129000,220129000_0,9,12,-79.2309,32.27521,0.05
220129000,220129000_0,10,13,-75.05437,35.09124,0.05
220129000,220129000_0,11,14,-75.03763,35.14556,0.05
220129000,220129000_0,12,15,-80.28763,31.64357,0.05
220129000,220129000_0,13,16,-79.44102,32.20191,0.05
220129000,220129000_0,14,18,-81.14308,32.13871,0.05
220129000,220129000_0,15,19,-80.28691,31.64399,0.05
220129000,220129000_0,16,20,-75.03746,35.18288,0.05
220129000,220129000_0,17,21,-76.34999,36.87788,0.05
220129000,220129000_0,18,25,-75.03768,35.20437,0.05
220129000,220129000_0,19,28,-79.38951,32.21401,0.05
220129000,220129000_0,20,29,-76.34999,36.87788,0.05
220129000,220129000_0,21,32,-79.48326,32.19182,0.05
220187000,220187000_0,0,0,-81.14043,32.13079,0.05
220187000,220187000_0,1,3,-80.3004,29.96248,0.05
220187000,220187000_0,2,4,-79.90234,25.77133,0.05
220187000,220187000_0,3,9,-80.15526,25.7661,0.05
220187000,220187000_0,4,13,-81.14042,32.13079,0.05
220187000,220187000_0,5,14,-79.90392,25.80818,0.05
220187000,220187000_0,6,19,-80.15526,25.7661,0.05
220206000,220206000_0,0,0,-74.14501,40.66459,0.05
220206000,220206000_0,1,3,-79.91316,32.81206,0.05
220206000,220206000_0,2,7,-79.85491,32.74757,0.05
220206000,220206000_0,3,8,-74.93842,36.0978,0.05
220206000,220206000_0,4,9,-79.63747,32.65555,0.05
220206000,220206000_0,5,11,-79.81567,32.72579,0.05
220206000,220206000_0,6,12,-74.96102,36.0164,0.05
220206000,220206000_0,7,13,-80.38963,31.12342,0.05
220206000,220206000_0,8,21,-80.02342,27.55698,0.05
220206000,220206000_0,9,23,-80.38069,30.90197,0.05
220206000,220206000_0,10,25,-79.89473,32.83033,0.05
220206000,220206000_0,11,26,-81.13888,32.12926,0.05
220206000,220206000_0,12,27,-79.89352,32.83191,0.05
220206000,220206000_0,13,29,-81.13892,32.12927,0.05
220206000,220206000_0,14,32,-80.39404,31.1439,0.05
220206000,220206000_0,15,33,-74.14507,40.66465,0.05
220206000,220206000_0,16,38,-74.90401,36.20913,0.05
220206000,220206000_0,17,39,-80.39668,31.15621,0.05
220206000,220206000_0,18,40,-79.89762,32.82685,0.05
220206000,220206000_0,19,41,-79.86625,32.75861,0.05
220206000,220206000_0,20,42,-74.96276,36.01088,0.05
220206000,220206000_0,21,43,-74.90873,36.19418,0.05
220206000,220206000_0,22,44,-79.64377,32.65474,0.05
220560000,220560000_0,0,0,-79.94141,26.06579,0.05
220560000,220560000_0,1,4,-80.12308,26.09122,0.05
220560000,220560000_0,2,6,-79.9364,26.05455,0.05
220560000,220560000_0,3,8,-82.29247,23.6614,0.05
220644000,220644000_0,0,0,-75.20366,39.89506,0.05
220644000,220644000_0,1,30,-75.20364,39.89508,0.05
224383000,224383000_0,0,0,-70.09976,42.28966,0.05
224383000,224383000_0,1,6,-70.7641,42.41062,0.05
224383000,224383000_0,2,7,-70.26338,42.30078,0.05
224383000,224383000_0,3,11,-71.06321,42.38848,0.05
224383000,224383000_0,4,12,-70.76437,42.41031,0.05
224383000,224383000_0,5,14,-69.99013,42.21464,0.05
224383000,224383000_0,6,15,-70.02253,42.2559,0.05
225985794,225985794_0,0,0,-80.7471,32.24415,0.05
225985794,225985794_0,1,33,-80.74706,32.24419,0.05
227102690,227102690_0,0,0,-82.63527,27.76048,0.05
227102690,227102690_0,1,28,-82.63521,27.76046,0.05
228335900,228335900_0,0,0,-77.1355,27.99167,0.05
228335900,228335900_0,1,1,-79.46983,29.65617,0.05
228335900,228335900_0,2,4,-80.15217,25.766,0.05
228335900,228335900_0,3,6,-81.139,32.12933,0.05
228335900,228335900_0,4,7,-77.0305,28.01483,0.05
228335900,228335900_0,5,8,-80.15217,25.766,0.05
228335900,228335900_0,6,9,-81.13905,32.12934,0.05
228343900,228343900_0,0,0,-75.69937,34.69398,0.05
228343900,228343900_0,1,7,-75.26418,34.97475,0.05
228343900,228343900_0,2,11,-74.66012,37.79588,0.05
228343900,228343900_0,3,12,-81.13942,32.13115,0.05
228343900,228343900_0,4,17,-80.94222,32.05755,0.05
228343900,228343900_0,5,18,-75.84745,34.53388,0.05
228343900,228343900_0,6,24,-69.33897,40.57292,0.05
228343900,228343900_0,7,25,-69.16958,40.57877,0.05
228343900,228343900_0,8,26,-73.89218,40.4787,0.05
228343900,228343900_0,9,28,-74.65212,37.8157,0.05
228343900,228343900_0,10,29,-73.89845,40.4811,0.05
228343900,228343900_0,11,30,-73.81455,40.412,0.05
228343900,228343900_0,12,36,-74.63935,37.91318,0.05
228343900,228343900_0,13,38,-75.46347,34.84812,0.05
228343900,228343900_0,14,44,-81.13148,32.11977,0.05
228343900,228343900_0,15,46,-75.4238,34.87315,0.05
228343900,228343900_0,16,47,-74.64518,37.92272,0.05
229074000,229074000_0,0,0,-79.86717,25.57242,0.05
229074000,229074000_0,1,9,-80.09531,26.09382,0.05
229074000,229074000_0,2,15,-79.79993,25.40301,0.05
229074000,229074000_0,3,16,-79.99342,25.90434,0.05
229074000,229074000_0,4,17,-79.84479,25.51498,0.05
229843000,229843000_0,0,0,-80.11516,26.07913,0.05
229843000,229843000_0,1,12,-80.06961,26.12564,0.05
229843000,229843000_0,2,19,-80.1152,26.07906,0.05
229843000,229843000_0,3,25,-79.99268,26.05889,0.05
229843000,229843000_0,4,40,-80.1152,26.07913,0.05
229857000,229857000_0,0,0,-82.8614,27.60388,0.05
229857000,229857000_0,1,2,-82.53352,27.72773,0.05
229857000,229857000_0,2,3,-83.83583,25.57355,0.05
229857000,229857000_0,3,6,-82.7764,27.6116,0.05
229857000,229857000_0,4,7,-82.83522,27.6065,0.05
229857000,229857000_0,5,8,-82.59108,27.67342,0.05
229857000,229857000_0,6,9,-82.73605,27.60428,0.05
229857000,229857000_0,7,10,-83.8773,25.46067,0.05
229857000,229857000_0,8,11,-82.82308,27.60773,0.05
229857000,229857000_0,9,12,-82.54452,27.71107,0.05
229857000,229857000_0,10,14,-82.84242,27.60582,0.05
229907000,229907000_0,0,0,-80.0508,26.75017,0.05
229907000,229907000_0,1,24,-80.05085,26.7502,0.05
229911000,229911000_0,0,0,-69.53912,39.31871,0.05
229911000,229911000_0,1,1,-71.34289,41.71769,0.05
229911000,229911000_0,2,2,-71.29621,41.60275,0.05
229911000,229911000_0,3,3,-71.32981,41.70502,0.05
229911000,229911000_0,4,5,-71.35753,41.4718,0.05
229911000,229911000_0,5,6,-71.36274,41.72897,0.05
229911000,229911000_0,6,7,-71.32888,41.53911,0.05
232012068,232012068_0,0,0,-76.68048,34.80542,0.05
232012068,232012068_0,1,27,-76.68043,34.80538,0.05
232012541,232012541_0,0,0,-79.76318,32.80573,0.05
232012541,232012541_0,1,5,-79.28654,33.36702,0.05
232012541,232012541_0,2,9,-79.77268,32.8019,0.05
232012541,232012541_0,3,11,-80.67504,32.42979,0.05
232012541,232012541_0,4,16,-79.74757,32.84101,0.05
232012541,232012541_0,5,20,-80.67504,32.4298,0.05
232012541,232012541_0,6,21,-79.84535,32.77151,0.05
232013516,232013516_0,0,0,-76.54846,39.255,0.05
232013516,232013516_0,1,8,-79.89043,32.83619,0.05
232013516,232013516_0,2,11,-79.7768,28.28852,0.05
232013516,232013516_0,3,14,-79.89043,32.83616,0.05
232013516,232013516_0,4,18,-76.85914,33.85581,0.05
232013516,232013516_0,5,19,-76.44292,39.18068,0.05
232013516,232013516_0,6,21,-76.51709,39.20622,0.05
232013516,232013516_0,7,26,-79.89039,32.83619,0.05
232013524,232013524_0,0,0,-75.136,39.89823,0.05
232013524,232013524_0,1,3,-79.72546,32.68207,0.05
232013524,232013524_0,2,5,-79.91429,32.81031,0.05
232013524,232013524_0,3,7,-79.85081,32.74415,0.05
232013524,232013524_0,4,8,-77.16634,33.36676,0.05
232013524,232013524_0,5,13,-76.86521,33.54579,0.05
232013524,232013524_0,6,14,-75.13591,39.89849,0.05
232013524,232013524_0,7,16,-79.62826,32.61573,0.05
232013524,232013524_0,8,23,-77.25589,33.31249,0.05
232013524,232013524_0,9,24,-77.40525,30.54519,0.05
232013524,232013524_0,10,25,-79.72005,32.67953,0.05
232013524,232013524_0,11,28,-77.17988,33.35907,0.05
232013524,232013524_0,12,30,-77.24873,33.31674,0.05
232013524,232013524_0,13,32,-74.65506,38.52037,0.05
232013524,232013524_0,14,33,-79.64968,32.62942,0.05
232013524,232013524_0,15,34,-74.65794,38.52459,0.05
232013524,232013524_0,16,36,-75.136,39.89823,0.05
232013524,232013524_0,17,37,-74.655,38.52037,0.05
232013524,232013524_0,18,38,-75.13599,39.89822,0.05
232015914,232015914_0,0,0,-82.61776,27.36979,0.05
232015914,232015914_0,1,32,-82.61776,27.3698,0.05
232018919,232018919_0,0,0,-74.14441,40.66549,0.05
232018919,232018919_0,1,1,-76.32761,36.91126,0.05
232018919,232018919_0,2,4,-76.46018,39.18594,0.05
232018919,232018919_0,3,5,-74.14413,40.66554,0.05
232018919,232018919_0,4,6,-76.39445,39.07556,0.05
232018919,232018919_0,5,12,-74.14442,40.66547,0.05
232018919,232018919_0,6,14,-76.54319,39.25163,0.05
232018919,232018919_0,7,15,-76.51714,39.2064,0.05
232018919,232018919_0,8,18,-76.54326,39.25159,0.05
232018919,232018919_0,9,30,-74.1446,40.66539,0.05
232021698,232021698_0,0,0,-80.09698,25.87977,0.05
232021698,232021698_0,1,2,-80.09665,25.96241,0.05
232021698,232021698_0,2,7,-80.12262,25.76034,0.05
232021698,232021698_0,3,14,-80.09662,25.9643,0.05
232142000,232142000_0,0,0,-80.14088,25.77105,0.05
232142000,232142000_0,1,28,-80.14088,25.77104,0.05
235003070,235003070_0,0,0,-71.38048,41.78955,0.05
235003070,235003070_0,1,11,-71.34758,41.50667,0.05
235003070,235003070_0,2,18,-70.92537,41.17773,0.05
235003070,235003070_0,3,19,-71.12902,41.10601,0.05
235003070,235003070_0,4,21,-71.38049,41.78955,0.05
235003070,235003070_0,5,24,-71.32334,41.55333,0.05
235003070,235003070_0,6,26,-70.93384,41.18813,0.05
235003070,235003070_0,7,27,-71.12113,41.10925,0.05
235003070,235003070_0,8,28,-71.34892,41.49278,0.05
235003070,235003070_0,9,30,-71.38048,41.78955,0.05
235003070,235003070_0,10,37,-71.35504,41.51893,0.05
235011460,235011460_0,0,0,-74.19354,40.64132,0.05
235011460,235011460_0,1,9,-74.32536,39.13427,0.05
235011460,235011460_0,2,12,-74.22305,39.22646,0.05
235011460,235011460_0,3,13,-74.31846,39.1698,0.05
235011460,235011460_0,4,15,-74.22704,39.22881,0.05
235011460,235011460_0,5,19,-74.30805,39.26155,0.05
235011460,235011460_0,6,20,-74.02469,40.54188,0.05
235011460,235011460_0,7,22,-74.1936,40.64134,0.05
235011460,235011460_0,8,29,-74.27987,39.25864,0.05
235011460,235011460_0,9,30,-74.19351,40.64131,0.05
235011460,235011460_0,10,32,-74.22575,39.18328,0.05
235011460,235011460_0,11,35,-74.25165,39.23378,0.05
235031887,235031887_0,0,0,-80.13102,25.93539,0.05
235031887,235031887_0,1,6,-80.12721,25.95919,0.05
235052361,235052361_0,0,0,-81.04823,32.02326,0.05
235052361,235052361_0,1,27,-81.04625,32.02393,0.05
235053000,235053000_0,0,0,-81.04614,32.02418,0.05
235053000,235053000_0,1,35,-81.04616,32.02417,0.05
235061354,235061354_0,0,0,-76.13342,34.06278,0.05
235061354,235061354_0,1,3,-75.49593,36.8365,0.05
235061354,235061354_0,2,4,-76.32845,33.91202,0.05
235061354,235061354_0,3,5,-81.27042,30.43075,0.05
235061354,235061354_0,4,7,-76.13722,34.05967,0.05
235061354,235061354_0,5,8,-74.04475,37.11853,0.05
235061354,235061354_0,6,9,-73.70993,37.31242,0.05
235061354,235061354_0,7,10,-74.14603,37.07822,0.05
235061354,235061354_0,8,11,-74.04857,37.11618,0.05
235061354,235061354_0,9,12,-75.50503,36.85018,0.05
235061354,235061354_0,10,16,-81.5656,30.3929,0.05
235061354,235061354_0,11,19,-73.9757,37.1612,0.05
235061354,235061354_0,12,20,-75.48712,36.83563,0.05
235061354,235061354_0,13,34,-76.29642,33.93507,0.05
235061354,235061354_0,14,37,-75.49408,36.8366,0.05
235061354,235061354_0,15,38,-76.14475,34.05367,0.05
235063337,235063337_0,0,0,-79.31675,27.06057,0.05
235063337,235063337_0,1,1,-79.32752,26.97072,0.05
235063337,235063337_0,2,2,-79.31125,27.1117,0.05
235063337,235063337_0,3,10,-79.34968,26.75217,0.05
235063337,235063337_0,4,11,-79.31432,27.08202,0.05
235063337,235063337_0,5,17,-79.33328,26.92632,0.05
235067171,235067171_0,0,0,-80.15575,26.11354,0.05
235067171,235067171_0,1,8,-80.15574,26.11353,0.05
235085999,235085999_0,0,0,-80.07712,26.3421,0.05
235085999,235085999_0,1,35,-80.07712,26.34209,0.05
235088016,235088016_0,0,0,-80.14621,25.77008,0.05
235088016,235088016_0,1,6,-80.1462,25.77008,0.05
235089752,235089752_0,0,0,-76.4819,38.96128,0.05
235089752,235089752_0,1,22,-76.48192,38.9613,0.05
235099354,235099354_0,0,0,-71.32279,41.49079,0.05
235099354,235099354_0,1,35,-71.32276,41.49079,0.05
235108132,235108132_0,0,0,-80.15953,25.89793,0.05
235108132,235108132_0,1,5,-80.15954,25.89793,0.05
235108228,235108228_0,0,0,-80.14257,25.77269,0.05
235108228,235108228_0,1,28,-80.14257,25.7727,0.05
235108582,235108582_0,0,0,-80.17966,25.78443,0.05
235108582,235108582_0,1,20,-80.17968,25.78443,0.05
235110737,235110737_0,0,0,-74.75815,37.99479,0.05
235110737,235110737_0,1,1,-68.54646,40.70202,0.05
235110737,235110737_0,2,4,-73.6397,40.49565,0.05
235110737,235110737_0,3,5,-74.86575,37.85303,0.05
235110737,235110737_0,4,6,-68.2878,40.80909,0.05
235110737,235110737_0,5,11,-73.64098,40.49547,0.05
235110737,235110737_0,6,12,-74.52608,38.30747,0.05
235110737,235110737_0,7,13,-74.84365,37.88332,0.05
235110737,235110737_0,8,14,-76.32704,36.90865,0.05
235110737,235110737_0,9,16,-75.22039,34.92784,0.05
235110737,235110737_0,10,17,-74.69034,38.08646,0.05
235110737,235110737_0,11,19,-73.63967,40.49554,0.05
235110737,235110737_0,12,28,-74.78376,37.96021,0.05
235110737,235110737_0,13,37,-76.32701,36.90864,0.05
235110737,235110737_0,14,38,-74.53108,38.30012,0.05
235110737,235110737_0,15,44,-74.65165,38.13774,0.05
235110737,235110737_0,16,48,-74.58907,38.22066,0.05
235112573,235112573_0,0,0,-76.32647,36.90619,0.05
235112573,235112573_0,1,2,-76.22545,38.12568,0.05
235112573,235112573_0,2,4,-76.3265,36.90617,0.05
235112573,235112573_0,3,5,-73.82379,40.13963,0.05
235112573,235112573_0,4,15,-73.81583,40.31003,0.05
235112573,235112573_0,5,17,-73.82996,39.99943,0.05
235112573,235112573_0,6,21,-73.81552,40.42596,0.05
235112573,235112573_0,7,22,-76.32647,36.90619,0.05
235112573,235112573_0,8,23,-73.81582,40.40998,0.05
235112573,235112573_0,9,27,-73.81566,40.3129,0.05
235114667,235114667_0,0,0,-75.42993,37.00947,0.05
235114667,235114667_0,1,6,-73.59828,38.97076,0.05
235114667,235114667_0,2,8,-75.24487,37.21301,0.05
235114667,235114667_0,3,12,-76.53075,39.23991,0.05
235114667,235114667_0,4,15,-76.31695,36.98652,0.05
235114667,235114667_0,5,19,-76.54264,39.25162,0.05
235114667,235114667_0,6,27,-75.52659,36.90755,0.05
235114667,235114667_0,7,30,-75.49142,36.9434,0.05
235114667,235114667_0,8,31,-76.5307,39.23989,0.05
235114667,235114667_0,9,32,-76.32649,36.90613,0.05
235114667,235114667_0,10,38,-76.5307,39.2399,0.05
235114667,235114667_0,11,39,-76.32993,36.91161,0.05
235114667,235114667_0,12,40,-76.53072,39.23992,0.05
235114667,235114667_0,13,42,-75.48272,36.95239,0.05
235639000,235639000_0,0,0,-74.07383,40.66195,0.05
235639000,235639000_0,1,4,-72.71794,40.55633,0.05
235639000,235639000_0,2,5,-74.07382,40.66195,0.05
235639000,235639000_0,3,7,-73.22424,40.37087,0.05
235639000,235639000_0,4,8,-72.68768,40.55379,0.05
235639000,235639000_0,5,10,-74.07386,40.66195,0.05
235639000,235639000_0,6,21,-72.74835,40.55485,0.05
235639000,235639000_0,7,24,-71.93436,40.66324,0.05
235639000,235639000_0,8,32,-72.74413,40.55484,0.05
235639000,235639000_0,9,33,-71.93508,40.66279,0.05
235639000,235639000_0,10,37,-72.60896,40.56235,0.05
