source_port,target_port,transition_count,unique_vessels
58,64,343,91
64,58,333,90
46,34,134,30
34,46,129,29
17,174,63,15
174,17,57,14
17,138,54,16
138,17,53,16
80,58,43,10
34,215,40,12
215,34,40,11
58,80,40,9
27,145,39,10
145,27,36,11
99,58,35,11
58,99,34,10
65,230,34,8
230,65,33,7
99,64,33,10
58,34,33,13
34,58,33,12
64,99,32,10
26,111,31,7
154,194,31,8
111,26,30,7
14,80,30,7
194,154,29,8
283,65,28,7
80,14,28,7
208,65,27,9
65,283,26,6
121,99,25,10
65,208,23,10
99,165,22,8
58,136,21,7
136,58,21,7
22,99,21,6
99,121,21,10
34,111,21,5
111,34,21,4
154,120,20,6
58,165,20,6
64,136,19,4
112,86,19,7
165,99,19,7
295,17,19,2
136,64,19,4
17,295,19,2
81,48,18,4
138,250,18,5
165,58,18,6
327,34,18,7
34,327,18,7
145,65,18,9
86,112,17,6
19,34,17,3
65,145,17,7
34,19,17,3
33,58,17,4
58,33,17,4
99,22,17,5
250,138,17,6
121,64,17,3
135,154,16,2
48,81,16,4
171,208,16,4
120,154,16,6
154,135,15,2
154,269,15,3
91,143,15,6
143,194,15,3
344,70,15,2
64,121,15,3
194,143,15,3
64,34,15,5
326,343,15,1
60,65,15,5
269,154,15,3
34,64,15,5
109,208,15,8
2,74,15,4
70,344,14,2
219,150,14,4
208,171,14,4
275,32,14,6
65,60,14,5
2,293,14,4
80,46,13,2
293,2,13,4
74,2,13,4
154,108,13,2
108,154,13,2
343,326,13,1
143,91,13,6
150,219,13,4
65,279,13,2
208,109,12,7
32,275,12,4
65,10,12,7
217,303,12,1
18,126,12,4
22,58,12,4
307,10,12,4
275,424,12,1
303,217,12,1
79,166,12,3
279,65,12,2
121,75,12,3
34,112,12,4
397,16,12,2
75,121,12,3
145,208,12,7
34,5,11,2
154,143,11,3
152,325,11,1
10,307,11,3
62,109,11,5
31,2,11,3
159,4,11,1
10,65,11,7
126,18,11,4
16,397,11,2
2,31,11,3
5,34,11,2
10,109,11,3
424,275,11,1
55,257,11,1
65,109,11,4
325,152,11,1
106,166,11,2
109,65,11,5
208,145,11,6
46,80,11,2
166,106,11,2
4,159,10,1
112,99,10,4
112,34,10,4
99,75,10,4
136,80,10,2
80,136,10,2
126,10,10,6
155,134,10,2
392,103,10,2
16,21,10,4
257,55,10,1
166,79,10,3
109,71,10,1
143,31,10,4
42,186,10,2
65,78,10,3
58,22,10,4
143,154,10,3
174,250,10,3
186,42,10,2
75,99,10,3
21,16,9,4
99,112,9,4
103,392,9,2
208,27,9,5
138,375,9,3
143,17,9,3
134,155,9,2
109,62,9,3
422,215,9,2
89,145,9,4
71,109,9,1
145,89,9,3
78,65,9,3
375,138,9,2
17,143,8,3
145,164,8,4
233,106,8,2
74,31,8,2
91,154,8,3
154,220,8,1
79,34,8,2
10,71,8,1
323,10,8,2
220,154,8,1
215,422,8,2
308,112,8,1
317,272,8,2
106,233,8,2
32,106,8,2
27,208,8,4
58,121,8,3
272,317,8,2
112,308,7,1
3,145,7,3
147,229,7,5
31,293,7,1
31,74,7,1
201,212,7,2
194,91,7,2
208,82,7,3
58,46,7,3
212,201,7,2
64,22,7,3
111,58,7,2
239,24,7,1
236,143,7,1
164,145,7,4
91,194,7,2
79,27,7,3
71,10,7,1
145,3,7,3
250,17,7,4
250,375,7,1
268,176,7,1
34,79,7,2
154,181,7,2
150,348,7,2
80,64,7,4
34,363,7,1
46,58,7,3
348,150,7,2
375,250,7,1
409,45,7,1
10,323,7,2
375,193,7,2
75,112,7,1
106,32,7,2
64,112,7,2
58,111,7,2
193,375,7,2
207,138,6,2
86,34,6,2
31,143,6,2
112,75,6,1
112,58,6,3
363,336,6,1
363,167,6,1
363,34,6,1
17,91,6,3
398,408,6,1
0,201,6,1
10,70,6,1
34,301,6,1
74,377,6,1
143,236,6,1
126,172,6,1
109,126,6,2
10,18,6,2
154,91,6,3
377,74,6,1
91,17,6,3
73,57,6,1
189,70,6,1
92,61,6,3
336,363,6,1
133,249,6,1
109,10,6,2
205,58,6,3
204,165,6,4
81,320,6,1
82,208,6,2
10,126,6,5
270,225,6,2
200,336,6,1
201,0,6,1
181,143,6,2
64,33,6,2
229,147,6,5
17,290,6,1
72,209,6,1
143,181,6,3
249,133,6,1
34,86,6,2
290,17,6,1
33,64,6,2
165,34,6,3
34,165,6,3
57,73,6,1
209,72,6,1
176,268,6,1
22,64,6,2
27,79,6,3
293,31,6,1
64,80,6,3
46,327,6,1
241,143,6,3
45,409,6,1
65,146,6,3
165,345,6,1
70,189,6,1
19,50,6,3
174,138,6,2
24,239,6,1
27,3,6,2
112,19,5,2
345,165,5,1
6,79,5,1
112,145,5,2
121,58,5,2
61,92,5,3
181,154,5,2
58,384,5,1
58,251,5,1
103,133,5,1
99,319,5,1
301,34,5,1
307,109,5,2
79,145,5,2
408,150,5,2
408,398,5,1
146,65,5,2
2,155,5,1
31,269,5,1
402,164,5,1
402,166,5,1
112,64,5,2
58,112,5,4
171,60,5,1
293,143,5,1
208,105,5,1
47,127,5,2
181,120,5,2
58,75,5,1
64,46,5,2
141,158,5,1
143,177,5,1
64,165,5,2
138,207,5,2
166,233,5,1
50,19,5,3
225,270,5,2
233,166,5,1
134,216,5,1
70,10,5,1
320,81,5,1
336,200,5,1
19,112,5,2
19,224,5,1
166,402,5,1
41,44,5,1
172,126,5,1
167,363,5,1
44,41,5,1
215,383,5,1
