source_port,target_port,transition_count,unique_vessels
30,95,10,5
95,30,9,3
42,30,8,3
30,76,8,2
76,30,7,2
0,19,7,6
30,42,6,2
146,3,6,2
130,0,6,5
3,146,5,2
51,0,5,3
0,51,5,3
30,91,5,3
134,33,4,3
91,30,4,3
405,442,4,4
442,405,4,4
246,31,4,1
3,0,4,3
40,338,4,1
51,33,4,1
0,33,4,3
104,74,3,3
81,179,3,1
85,0,3,1
88,220,3,1
195,0,3,2
3,62,3,1
201,62,3,2
454,31,3,1
246,0,3,1
133,0,3,2
204,33,3,2
189,30,3,1
16,19,3,1
33,0,3,2
33,19,3,3
33,51,3,1
33,76,3,1
33,134,3,3
50,283,3,1
19,33,3,2
62,3,3,2
19,0,3,2
31,257,3,1
31,246,3,1
30,189,3,1
31,454,3,1
449,134,3,2
0,133,3,1
0,130,3,2
449,40,2,1
338,449,2,1
283,50,2,1
454,33,2,1
288,3,2,1
237,190,2,1
19,92,2,1
31,76,2,2
31,58,2,1
30,269,2,2
26,3,2,1
0,62,2,1
269,42,2,1
269,30,2,2
226,158,2,1
3,33,2,2
0,257,2,1
0,246,2,1
220,88,2,1
211,0,2,1
33,3,2,2
19,338,2,1
19,226,2,1
19,197,2,2
19,146,2,1
19,129,2,1
206,33,2,2
197,206,2,1
185,449,2,1
179,107,2,1
179,81,2,1
160,76,2,2
148,130,2,1
148,87,2,1
146,19,2,1
146,1,2,1
146,0,2,1
139,318,2,1
42,269,2,1
33,204,2,1
33,185,2,1
134,449,2,1
134,206,2,2
122,449,2,1
107,81,2,1
104,92,2,1
92,104,2,1
87,62,2,1
85,19,2,2
84,19,2,1
76,246,2,1
76,216,2,1
62,201,2,1
62,148,2,2
62,146,2,1
60,454,2,1
60,62,2,2
58,76,2,1
76,160,2,2
19,84,2,2
19,16,2,1
17,19,2,1
3,288,2,1
3,179,2,2
76,115,2,1
76,58,2,1
74,134,2,2
0,146,2,1
0,85,2,1
257,250,2,1
257,31,2,1
257,0,2,1
250,257,2,1
246,395,2,1
238,19,2,2
0,10,2,1
454,204,1,1
0,23,1,1
238,40,1,1
238,51,1,1
238,85,1,1
238,96,1,1
250,3,1,1
250,19,1,1
257,148,1,1
454,60,1,1
454,76,1,1
0,88,1,1
0,122,1,1
0,148,1,1
0,158,1,1
300,211,1,1
318,139,1,1
318,214,1,1
338,19,1,1
338,40,1,1
338,107,1,1
338,238,1,1
0,104,1,1
66,211,1,1
66,300,1,1
71,33,1,1
71,40,1,1
71,96,1,1
71,107,1,1
74,3,1,1
74,33,1,1
74,62,1,1
74,185,1,1
74,238,1,1
76,19,1,1
76,31,1,1
76,33,1,1
3,133,1,1
10,0,1,1
10,130,1,1
16,1,1,1
19,17,1,1
19,51,1,1
19,60,1,1
76,189,1,1
76,204,1,1
58,31,1,1
58,147,1,1
60,19,1,1
60,33,1,1
62,0,1,1
62,19,1,1
62,60,1,1
62,87,1,1
62,122,1,1
62,225,1,1
76,288,1,1
81,107,1,1
84,104,1,1
85,129,1,1
85,250,1,1
87,122,1,1
87,201,1,1
88,0,1,1
88,71,1,1
91,42,1,1
91,95,1,1
92,19,1,1
92,33,1,1
92,139,1,1
96,23,1,1
96,33,1,1
96,139,1,1
104,1,1,1
104,201,1,1
104,225,1,1
107,40,1,1
107,88,1,1
115,31,1,1
115,76,1,1
122,87,1,1
122,148,1,1
122,211,1,1
129,19,1,1
129,85,1,1
130,60,1,1
134,19,1,1
134,104,1,1
134,179,1,1
134,185,1,1
134,201,1,1
134,216,1,1
134,225,1,1
33,74,1,1
33,96,1,1
33,169,1,1
33,250,1,1
33,288,1,1
33,300,1,1
33,454,1,1
40,19,1,1
40,71,1,1
40,107,1,1
42,91,1,1
51,3,1,1
51,238,1,1
139,33,1,1
139,92,1,1
139,96,1,1
146,195,1,1
146,288,1,1
147,237,1,1
148,62,1,1
148,257,1,1
158,0,1,1
158,130,1,1
158,226,1,1
169,33,1,1
169,122,1,1
179,3,1,1
179,169,1,1
185,33,1,1
185,74,1,1
185,92,1,1
185,134,1,1
189,76,1,1
190,203,1,1
190,237,1,1
195,62,1,1
197,16,1,1
197,19,1,1
197,62,1,1
201,148,1,1
201,225,1,1
203,190,1,1
203,237,1,1
204,454,1,1
206,0,1,1
206,60,1,1
206,134,1,1
206,185,1,1
206,197,1,1
19,130,1,1
19,134,1,1
19,206,1,1
19,216,1,1
19,225,1,1
19,238,1,1
19,246,1,1
19,288,1,1
19,449,1,1
33,71,1,1
211,300,1,1
214,139,1,1
216,19,1,1
216,51,1,1
216,76,1,1
216,195,1,1
216,238,1,1
216,454,1,1
225,19,1,1
225,104,1,1
225,197,1,1
225,206,1,1
226,0,1,1
0,195,1,1
0,216,1,1
0,226,1,1
0,238,1,1
1,16,1,1
1,62,1,1
1,134,1,1
1,146,1,1
3,26,1,1
3,74,1,1
3,85,1,1
226,19,1,1
237,58,1,1
449,74,1,1
449,122,1,1
23,0,1,1
23,3,1,1
23,71,1,1
23,238,1,1
31,115,1,1
19,85,1,1
237,203,1,1
238,0,1,1
0,26,1,1
288,19,1,1
288,76,1,1
288,134,1,1
288,146,1,1
300,66,1,1
300,204,1,1
449,169,1,1
449,185,1,1
449,338,1,1
0,3,1,1
395,76,1,1
395,246,1,1
283,66,1,1
