trial,k,r,neighbor_mode,min_dense_points,runtime_sec,total_points,coverage_ratio,noise_ratio,n_clusters,effective_ports,largest_cluster_points,largest_cluster_share,mean_cluster_points,median_cluster_points,edge_count,transition_count,score,rss_mb
189,500,0.0005,4,,0.02731320000020787,86951,0.9392876447654426,0.060712355234557425,107,80,17616,0.21569203643843668,763.2897196261682,198.0,389,4047,0.6936626489207183,523.109375
180,500,8e-05,8,,0.026026800012914464,86951,0.9951351910846339,0.0048648089153661145,183,64,18071,0.20884569156804733,472.8306010928962,43.0,399,3910,0.6933509658567614,523.12890625
184,500,0.00015,8,,0.02410880001843907,86951,0.9875332083587308,0.012466791641269181,161,66,18016,0.20981285010539555,533.335403726708,61.0,341,3711,0.693256766224984,526.27734375
182,500,0.0001,8,,0.026608500018483028,86951,0.9931800669342503,0.006819933065749684,176,64,18057,0.20909469881192247,490.67045454545456,45.0,368,3834,0.6927847708841959,523.12890625
186,500,0.0002,8,,0.027900499990209937,86951,0.9824383848374372,0.017561615162562827,151,66,17911,0.20967175501030155,565.7218543046357,67.0,318,3651,0.6918311822327049,527.54296875
188,500,0.0003,8,,0.026049000007333234,86951,0.9690630355027544,0.03093696449724559,126,69,17616,0.20906469185032223,668.7380952380952,127.0,292,3458,0.6915880045680969,523.09375
214,800,0.0005,8,,0.024851299996953458,86951,0.9151131096824648,0.08488689031753516,122,83,17616,0.22138997109463365,652.2131147540983,167.0,422,4083,0.6896543582944876,526.69140625
169,500,5e-06,4,,0.025009200006024912,86951,1.0,0.0,264,64,21631,0.2487722970408621,329.3598484848485,26.0,543,3298,0.6866302264087987,526.9765625
171,500,1e-05,4,,0.02610449999338016,86951,1.0,0.0,264,64,21631,0.2487722970408621,329.3598484848485,26.0,543,3298,0.6865781568699555,525.125
178,500,5e-05,8,,0.024469600000884384,86951,0.9970213108532392,0.0029786891467608045,193,62,21592,0.24906565773081715,449.18134715025906,37.0,416,2959,0.6839593210279697,527.56640625
190,500,0.0005,8,,0.02478410000912845,86951,0.9392876447654426,0.060712355234557425,95,70,17616,0.21569203643843668,859.7052631578947,195.0,304,3331,0.6838503966891969,524.984375
163,300,0.0003,4,,0.02549860000726767,86951,0.9767340226104357,0.023265977389564263,110,60,18702,0.2202100602863602,772.0727272727273,126.0,244,2333,0.6827314777088965,522.30859375
191,500,0.001,4,,0.024301799974637106,86951,0.8839346298489954,0.1160653701510046,86,82,17616,0.22919892270261127,893.7093023255813,306.5,349,3644,0.6793007029007389,525.1484375
165,300,0.0005,4,,0.02419470000313595,86951,0.9585628687421651,0.04143713125783488,87,62,18702,0.22438450832653453,958.0229885057471,197.0,231,2185,0.6792940401350775,526.1875
239,1000,0.001,4,,0.023268199991434813,86951,0.8207151154098286,0.17928488459017144,104,98,17616,0.24685406799136794,686.1730769230769,196.5,356,3325,0.6768903392728894,526.8984375
174,500,2e-05,8,,0.025041299988515675,86951,0.999539970788145,0.00046002921185495094,216,58,23592,0.2714501041295118,402.36574074074076,32.0,436,2710,0.6763435048048456,527.578125
176,500,3e-05,8,,0.02474849999998696,86951,0.9988499269703626,0.0011500730296374329,203,58,23586,0.27156854843352407,427.8374384236453,35.0,419,2716,0.6761612424101409,522.421875
170,500,5e-06,8,,0.024343400000361726,86951,1.0,0.0,230,57,23600,0.27141723499442216,378.04782608695655,28.0,467,2717,0.6755722926943385,526.98828125
172,500,1e-05,8,,0.02475029998458922,86951,1.0,0.0,230,57,23600,0.27141723499442216,378.04782608695655,28.0,467,2717,0.6755529108969321,522.3203125
166,300,0.0005,8,,0.025294999999459833,86951,0.9585628687421651,0.04143713125783488,78,57,18702,0.22438450832653453,1068.5641025641025,191.5,210,2083,0.67457425189405,526.1953125
164,300,0.0003,8,,0.024268199980724603,86951,0.9767340226104357,0.023265977389564263,96,55,20835,0.24532545214770157,884.6666666666666,142.0,218,2028,0.6731367604526983,526.2265625
153,300,5e-05,4,,0.02652229997329414,86951,0.9976538510195397,0.002346148980460261,162,54,23562,0.27161746227535244,535.4753086419753,39.0,346,2409,0.6720861430019763,522.91015625
263,1400,0.001,4,,0.023240999988047406,86951,0.7947234649400237,0.20527653505997634,111,101,17616,0.25492749848050705,622.5405405405405,201.0,349,3119,0.6720653498212137,522.984375
167,300,0.001,4,,0.023586199997225776,86951,0.9185978309622661,0.0814021690377339,68,64,17616,0.22055012332077173,1174.6029411764705,277.0,223,2246,0.6719919334179855,526.7890625
149,300,2e-05,4,,0.025292699981946498,86951,0.9996549780911088,0.00034502190889118545,176,53,23656,0.27215517538914646,493.8693181818182,32.5,378,2437,0.6716259680076392,527.42578125
161,300,0.0002,4,,0.02581560000544414,86951,0.9869696725742084,0.013030327425791577,130,56,23196,0.27029294553590155,660.1384615384616,68.0,281,2306,0.6715471864572771,522.3046875
151,300,3e-05,4,,0.025546899996697903,86951,0.9990339386551046,0.0009660613448954081,168,53,23619,0.27189841942279575,517.0654761904761,35.5,364,2420,0.6715099716833386,527.50390625
240,1000,0.001,8,,0.024675699998624623,86951,0.8207151154098286,0.17928488459017144,98,93,17616,0.24685406799136794,728.1836734693877,199.5,332,3123,0.6714329168656649,526.09765625
159,300,0.00015,4,,0.024348300008568913,86951,0.9910754332900139,0.008924566709986093,138,55,23488,0.2725616478096896,624.4565217391304,60.5,294,2334,0.6712710568216996,526.875
155,300,8e-05,4,,0.026401600014651194,86951,0.9963197663051604,0.0036802336948396075,155,53,23552,0.27186572935785114,558.9096774193548,42.0,325,2327,0.6707973680263021,522.46484375
157,300,0.0001,4,,0.024521399987861514,86951,0.9951351910846339,0.0048648089153661145,150,53,23545,0.272108450443787,576.8533333333334,45.5,299,2244,0.6705420796304509,522.50390625
147,300,1e-05,4,,0.02429689999553375,86951,1.0,0.0,182,51,23658,0.27208427735161184,477.75274725274727,32.0,391,2364,0.6699620560397808,526.45703125
145,300,5e-06,4,,0.02560799999628216,86951,1.0,0.0,182,51,23658,0.27208427735161184,477.75274725274727,32.0,391,2364,0.669899654031923,524.89453125
215,800,0.001,4,,0.024578900018241256,86951,0.8389782751204702,0.16102172487952982,93,86,17616,0.2414804660726525,784.4086021505376,225.0,337,3245,0.6697104521377665,526.87890625
154,300,5e-05,8,,0.02555339998798445,86951,0.9976538510195397,0.002346148980460261,131,50,23837,0.27478760072394437,662.1908396946565,51.0,276,2167,0.6678745899813915,527.453125
148,300,1e-05,8,,0.024073599983239546,86951,1.0,0.0,146,49,23875,0.27457993582592494,595.554794520548,42.0,324,2160,0.6676762476185646,526.4453125
216,800,0.001,8,,0.02434430000721477,86951,0.8389782751204702,0.16102172487952982,90,84,17616,0.2414804660726525,810.5555555555555,227.0,325,3232,0.6676542178085139,526.296875
146,300,5e-06,8,,0.02550429999246262,86951,1.0,0.0,146,49,23875,0.27457993582592494,595.554794520548,42.0,324,2160,0.6676081314944509,526.1875
156,300,8e-05,8,,0.024165499984519556,86951,0.9963197663051604,0.0036802336948396075,126,50,23827,0.27504011266174927,687.547619047619,58.5,279,2095,0.6675566357235725,527.55859375
150,300,2e-05,8,,0.02487480000127107,86951,0.9996549780911088,0.00034502190889118545,141,49,23872,0.2746401905178265,616.4609929078014,44.0,306,2170,0.6675397723622363,527.41015625
152,300,3e-05,8,,0.025401199993211776,86951,0.9990339386551046,0.0009660613448954081,136,49,23844,0.27448858599928627,638.7279411764706,48.5,297,2173,0.6673897883950491,527.46875
192,500,0.001,8,,0.025539199996273965,86951,0.8839346298489954,0.1160653701510046,73,70,17616,0.22919892270261127,1052.86301369863,334.0,272,3137,0.6672748412824425,525.140625
160,300,0.00015,8,,0.025442699989071116,86951,0.9910754332900139,0.008924566709986093,118,51,23785,0.27600812300551203,730.2966101694915,73.0,257,2103,0.6668916019122302,526.80078125
162,300,0.0002,8,,0.025067899987334386,86951,0.9869696725742084,0.013030327425791577,113,52,23676,0.27588617772495283,759.4513274336283,80.0,253,2074,0.6668114455964931,527.11328125
158,300,0.0001,8,,0.024391200015088543,86951,0.9951351910846339,0.0048648089153661145,123,49,23820,0.2752866124260355,703.479674796748,61.0,258,2038,0.6663035725914493,527.5703125
168,300,0.001,8,,0.024344499979633838,86951,0.9185978309622661,0.0814021690377339,62,58,18282,0.22888836027193168,1288.274193548387,289.5,196,1995,0.6646534997174951,525.5234375
125,200,2e-05,4,,0.027284599986160174,86951,0.9997699853940725,0.00023001460592753098,126,45,23861,0.27448206048475227,689.9285714285714,48.5,277,1923,0.6639339153491433,524.0390625
127,200,3e-05,4,,0.025037100014742464,86951,0.9994019620245885,0.0005980379754114695,119,45,23859,0.2745601215203857,730.2436974789916,55.0,272,1942,0.6639330157074456,525.640625
129,200,5e-05,4,,0.024380700022447854,86951,0.9983208933767295,0.001679106623270532,121,45,23855,0.27481135879269625,717.396694214876,56.0,275,2070,0.6636437573933972,524.34375
131,200,8e-05,4,,0.023531699989689514,86951,0.9972513254591666,0.0027486745408333846,120,45,23844,0.2749792416274564,722.6,56.5,264,1990,0.6633832757937629,525.625
123,200,1e-05,4,,0.02350849998765625,86951,1.0,0.0,123,44,23863,0.2744419270623685,706.9186991869918,49.0,267,1903,0.6632999107129115,526.296875
121,200,5e-06,4,,0.026884199993219227,86951,1.0,0.0,123,44,23863,0.2744419270623685,706.9186991869918,49.0,267,1903,0.6631393198161204,526.19921875
133,200,0.0001,4,,0.02615650001098402,86951,0.9967222918655335,0.003277708134466484,117,45,23844,0.2751251932707175,740.7350427350427,59.0,249,1987,0.6630968727318742,522.69140625
135,200,0.00015,4,,0.024413200007984415,86951,0.994031120976182,0.005968879023818041,109,45,23844,0.2758700481303221,792.954128440367,63.0,248,1921,0.6623580279064492,526.953125
264,1400,0.001,8,,0.02494719999958761,86951,0.7947234649400237,0.20527653505997634,101,92,17616,0.25492749848050705,684.1782178217821,204.0,307,2803,0.662242208202613,527.7265625
139,200,0.0003,4,,0.024424600007478148,86951,0.9823808811859553,0.017619118814044654,87,47,23423,0.27421299710837166,981.8275862068965,142.0,203,1776,0.6615451273673133,524.9921875
137,200,0.0002,4,,0.025599499989766628,86951,0.9899598624512657,0.01004013754873434,102,45,23735,0.27573828388206045,843.9019607843137,72.0,221,1836,0.6613101099354314,522.73828125
141,200,0.0005,4,,0.025564499985193834,86951,0.9651527872019873,0.03484721279801273,73,51,23389,0.2787025893399745,1149.6027397260275,186.0,196,1904,0.6598662562655147,525.44921875
128,200,3e-05,8,,0.022970099991653115,86951,0.9994019620245885,0.0005980379754114695,82,40,23859,0.2745601215203857,1059.7439024390244,96.0,190,1624,0.6596710118180729,528.296875
130,200,5e-05,8,,0.024390999984461814,86951,0.9983208933767295,0.001679106623270532,83,40,23855,0.27481135879269625,1045.8433734939758,96.0,190,1619,0.6592827010843967,528.2890625
132,200,8e-05,8,,0.024514999997336417,86951,0.9972513254591666,0.0027486745408333846,85,40,23844,0.2749792416274564,1020.1411764705882,95.0,183,1578,0.6589758249846128,528.296875
124,200,1e-05,8,,0.023269700002856553,86951,1.0,0.0,80,39,23882,0.2746604409379996,1086.8875,96.5,182,1588,0.6589244502927623,526.30859375
122,200,5e-06,8,,0.024012899986701086,86951,1.0,0.0,80,39,23882,0.2746604409379996,1086.8875,96.5,182,1588,0.6588889869104689,526.28515625
134,200,0.0001,8,,0.0234686000039801,86951,0.9967222918655335,0.003277708134466484,85,40,23844,0.2751251932707175,1019.6,95.0,176,1582,0.6588642733096252,526.97265625
126,200,2e-05,8,,0.024447200004942715,86951,0.9997699853940725,0.00023001460592753098,80,39,23879,0.27468912125708894,1086.6375,96.0,187,1588,0.6588050474573642,528.296875
136,200,0.00015,8,,0.025210399995557964,86951,0.994031120976182,0.005968879023818041,82,39,23844,0.2758700481303221,1054.0487804878048,95.5,178,1559,0.65709781260019,526.3046875
138,200,0.0002,8,,0.02645720000145957,86951,0.9899598624512657,0.01004013754873434,80,40,23735,0.27573828388206045,1075.975,98.5,161,1513,0.6569088076097606,522.29296875
140,200,0.0003,8,,0.02520200001890771,86951,0.9823808811859553,0.017619118814044654,65,40,23621,0.27653098256828107,1314.1384615384616,180.0,137,1354,0.6549151618701047,526.30859375
142,200,0.0005,8,,0.02394119999371469,86951,0.9651527872019873,0.03484721279801273,60,43,23587,0.2810619511206969,1398.6833333333334,239.5,151,1509,0.6523678643273768,526.8203125
143,200,0.001,4,,0.024514899996574968,86951,0.9355844096100102,0.06441559038998979,53,50,23265,0.28598647818070067,1534.9056603773586,334.0,157,1627,0.6501668738193614,527.2421875
109,120,0.0001,4,,0.02294249998521991,86951,0.9982863911858403,0.0017136088141597172,64,35,26375,0.3038524457961798,1356.28125,158.0,144,1276,0.6492607524553119,524.86328125
107,120,8e-05,4,,0.025801699986914173,86951,0.9985624087129533,0.00143759128704668,63,35,26375,0.30376845645313616,1378.1904761904761,176.0,138,1310,0.6492103161901965,524.859375
105,120,5e-05,4,,0.0346750000026077,86951,0.9991834481489574,0.0008165518510425684,63,35,26398,0.3038443830570902,1379.047619047619,176.0,138,1282,0.6489323796422974,522.46484375
111,120,0.00015,4,,0.023631299991393462,86951,0.9963772699566422,0.0036227300433577803,65,35,26375,0.30443464610554505,1332.8615384615384,143.0,148,1302,0.6486341417458248,523.890625
113,120,0.0002,4,,0.025733099988428876,86951,0.9946751618727789,0.005324838127221065,65,35,26347,0.3046318564425123,1330.5846153846153,143.0,140,1257,0.6480690843225875,524.8671875
103,120,3e-05,4,,0.04023839998990297,86951,0.9996894802819979,0.0003105197180021113,59,33,26398,0.3036905802770236,1473.2881355932204,189.0,133,1263,0.6471453043121892,525.51953125
117,120,0.0005,4,,0.022460500011220574,86951,0.9766305160377684,0.023369483962231596,48,35,24510,0.2886279866696499,1769.1458333333333,295.5,104,1168,0.6469147174450598,525.45703125
115,120,0.0003,4,,0.023641500010853633,86951,0.9886602799277754,0.011339720072224613,56,34,26307,0.3060198918164369,1535.0892857142858,202.0,130,1176,0.6455427246050987,522.546875
97,120,5e-06,4,,0.02517559999250807,86951,1.0,0.0,56,30,26490,0.3046543455509425,1552.6964285714287,181.5,119,1276,0.6452327190368777,526.390625
101,120,2e-05,4,,0.04732260000309907,86951,0.9998734919667399,0.00012650803326008653,55,31,26489,0.30468138946399814,1580.7272727272727,215.0,125,1273,0.6449955601755104,522.1796875
110,120,0.0001,8,,0.023897099978057668,86951,0.9982863911858403,0.0017136088141597172,46,30,26448,0.30469344024331235,1887.0,255.0,113,1184,0.6448573977371035,523.890625
99,120,1e-05,4,,0.03809990000445396,86951,1.0,0.0,56,30,26490,0.3046543455509425,1552.6964285714287,181.5,119,1276,0.6446255080448086,525.421875
108,120,8e-05,8,,0.03122060000896454,86951,0.9985624087129533,0.00143759128704668,44,30,26448,0.3046092184368738,1973.3181818181818,283.5,106,1210,0.6445964451144425,521.96875
112,120,0.00015,8,,0.023240999988047406,86951,0.9963772699566422,0.0036227300433577803,50,30,26438,0.30516182649245116,1732.72,255.0,124,1208,0.6443177518180998,523.890625
106,120,5e-05,8,,0.02704230000381358,86951,0.9991834481489574,0.0008165518510425684,42,29,26487,0.30486878453038674,2068.5714285714284,377.0,107,1180,0.6440691386217154,524.86328125
114,120,0.0002,8,,0.023436899995431304,86951,0.9946751618727789,0.005324838127221065,50,30,26410,0.3053602811950791,1729.76,255.0,115,1174,0.6438431805439531,525.51953125
119,120,0.001,4,,0.023679300007643178,86951,0.9552621591471059,0.04473784085289412,40,38,24203,0.29138825682329855,2076.525,367.5,103,1235,0.6435166189865018,525.87109375
144,200,0.001,8,,0.025306700001237914,86951,0.9355844096100102,0.06441559038998979,46,43,23463,0.288420405654579,1768.4782608695652,402.5,139,1487,0.6434390461559846,526.0
116,120,0.0003,8,,0.023556300002383068,86951,0.9886602799277754,0.011339720072224613,47,31,26307,0.3060198918164369,1829.0425531914893,262.0,113,1149,0.6430330660648755,525.5
