port_id,lat,lon,feature_points,area_deg2
11,29.21804440410799,-91.93938706168265,62182,31.834517167599984
2,48.46812938886459,-123.74102465417509,18133,6.089860442
7,12.893988201362623,143.7054876544212,13346,7.213282937450015
0,40.929776592756646,-72.37834884911072,10450,6.044031960899998
17,25.41011012881854,-80.56065161330723,10296,6.279912209950002
102,33.79770244059232,-119.0353924415444,6321,1.6690506968999979
27,37.74683928219618,-122.48117929138544,4242,1.1326386568000004
90,36.96476838172095,-88.71221327034979,4139,0.6658409359000002
25,37.393653739546615,-75.96275447618044,3436,2.591379000000009
100,39.31218981673922,-75.7617607059154,3329,1.2447942893499977
59,38.43654610636129,-90.15939803679363,2889,0.49403471625000006
98,45.9696039277781,-123.47921884898625,2858,1.2897609575000035
16,32.56848050502748,-117.61288803127368,2705,0.5597246719000022
62,27.727045299120164,-83.30969874875562,2264,1.0687950537000024
206,41.5826063969815,-88.08898252244688,1876,0.5541970926999966
3,35.34939220870109,-75.82380396299062,1789,2.265105747599998
21,18.246870029708624,-64.92023986017132,1673,0.5874287578000023
122,42.201581685375984,-70.64620923151415,1570,0.5053040868000009
1,34.75515396804051,-90.42268044482731,1420,0.14068138139999894
141,32.66944300841225,-79.50524720104099,1381,0.5281662113500034
13,30.462158440482582,-81.29044507947424,1375,0.38376028235000237
285,34.093376394432006,-91.34810850257243,1349,0.42054419164999646
47,31.958681031252635,-80.84252600160838,1268,0.31480861059999754
70,21.28420801641395,-157.60971141382367,1234,0.3461974829999965
294,40.37925882921595,-80.18506822033766,1141,0.36945550679999795
517,37.86553987798975,-87.49825701578241,1111,0.09947959695000022
68,54.02124164029365,-166.43946748601002,1022,0.0816556429499998
242,32.414885508934454,-91.02020655725447,1003,0.06473065314999929
54,33.971098893684655,-77.33363146193788,989,1.1041130842500024
379,36.28195220977265,-89.58963516252474,988,0.09198809289999793
66,38.74441403987392,-74.5058420892036,896,0.5763150550999998
278,57.78028059758953,-152.33638748952706,845,0.03728740644999962
126,27.99087943613649,-80.19044590286467,723,0.6006209498000011
197,32.67135299938825,-87.95505002401848,711,0.224560402250003
229,38.43987899084458,-82.47966494773333,674,0.033924609949999636
87,38.73447273926603,-82.04690794642245,654,0.14060294069999865
60,38.379694674717925,-85.63993520633936,635,0.03250558759999851
39,18.542413685438817,-65.96079588733707,623,0.25256022549999957
205,39.04547984845744,-84.57194379130442,538,0.07464104699999971
88,54.19030692525969,-130.42045223108258,531,0.1003377605499964
108,31.04061077467673,-81.19392333558979,528,0.13853627385000056
63,33.98636268967472,-88.39658469814684,457,0.20082816650000646
46,40.12470444490352,-80.68798462119423,451,0.012366238950000313
1627,56.81268243726728,-132.96626870564495,430,7.813839999994059e-05
525,36.33246168154279,-86.92208481448209,392,0.17127390115000327
244,34.61766941977987,-76.62422335007011,360,0.09824422220000047
380,55.256779303804194,-131.55912585088802,359,0.025103032749999726
683,43.571780991037436,-69.90421309356346,346,0.12123036549999891
106,35.43712112358439,-94.7519533257935,343,0.13308356614999867
114,35.606215366958295,-89.92271258397146,338,0.03992638580000148
119,39.67019304500494,-80.87697118172991,295,0.005925828650000115
358,35.37024245387104,-93.52064737700525,268,0.06671243914999966
387,38.77243823111952,-84.94069231387329,265,0.014375720849999845
199,38.819160013786295,-84.10085741188699,255,0.024162188800000647
38,39.420540566074656,-73.88606453949562,253,0.20163376294999977
710,31.709600346729236,-88.09765276079345,244,0.017840046050001834
762,58.237065257672434,-134.39235838558668,243,0.01916255844999963
210,61.06106404976091,-146.5457319893821,242,0.026301976800000765
458,40.61165780889232,-89.673266715957,240,0.015041887900001334
138,42.9407270314965,-82.47177491597155,237,0.08960771445000115
1087,38.05487846646436,-85.95716140698897,216,0.012537377349998047
515,27.341294145362838,-82.57663640738039,204,0.0033030999999999655
143,34.427998836549804,-120.95753887085809,203,0.2994860985000014
45,40.06403878477327,-90.38000673746069,195,0.020293766200000566
291,43.37688996670189,-124.26042332875964,194,0.006270145549999235
120,40.64098859869294,-72.58908781242648,190,0.3314067432499985
140,36.61710270034251,-122.55045837481569,183,0.2543685371500006
289,29.95442977905685,-81.39602360084947,179,0.032675784200000155
95,45.946728577720606,-84.14591078696488,178,0.16634946750000223
418,37.90793596548002,-86.64968291059459,178,0.017751703799999168
281,59.62428899738739,-151.40771193373178,175,0.0017941078500002521
265,35.13230442556687,-92.7717217783939,172,0.024399017849998875
299,28.11414850023661,-90.27107739927229,171,0.33819507719999536
1376,57.04948900384475,-135.31742007630706,170,0.0015595651500001596
327,46.74356700753724,-92.04597578516578,166,0.006569325300000534
91,20.79763419879227,-156.6986549064298,165,0.12107636009999764
259,45.5781958691192,-73.51185528603125,164,0.0023293719000001775
422,60.118482696283735,-149.4320488734323,163,3.4907800000007086e-05
279,38.57737644951869,-82.77870803420168,150,0.00896971575000094
30,32.994949789975145,-117.96756142432828,148,0.21538172344999826
43,33.40637937354253,-79.16013417425478,146,0.04187736635000136
32,60.52250954962544,-146.90680489537854,144,0.20111564220000464
301,60.733929128902005,-151.47718614644035,143,0.07627606339999748
1393,41.09537782415991,-72.35864329202866,143,5.733410000002797e-05
283,38.3078149650847,-74.37594620948748,141,0.30666326859999943
1319,38.717459398841534,-82.91172620087052,137,0.005815342349999602
103,54.90162070373952,-163.36751159332564,136,0.004137492449999618
209,34.77821377517273,-87.5949037425058,127,0.03350298939999985
220,44.199268750818206,-76.58014310828912,126,0.00892990850000077
520,46.54442947931767,-84.55185614059403,124,0.022472575350001283
742,55.018912286141095,-162.30285241734992,123,0.02248772744999864
462,39.15978325032511,-74.31551218258201,123,0.1515827407500006
1391,54.1386781726795,-165.76138777071307,123,0.001348394999999988
526,42.30595438467639,-83.05849490118783,122,0.00879410000000017
384,43.08587956812724,-70.76034884144157,120,0.000633966450000116
214,55.391581207255676,-160.55918862052496,117,0.018516228550000027
423,36.085778581450676,-95.56922049154981,111,0.006690049450001029
385,34.76807032184544,-92.29093910185456,107,0.0017193423499999303
1158,30.14363013526721,-85.71300558796757,105,0.007774858150000244
40,29.04925784707757,-80.83125929723566,104,0.049950369049999443
811,41.97399273313081,-124.30173985163198,103,0.017016850299999754
136,14.660229955363683,142.9417591763327,100,0.22404503980000445
583,44.11638255620747,-68.89577198563391,99,0.03691428020000045
162,41.18250773621939,-69.2541606093839,98,0.03754689590000005
101,37.524981448848,-87.28705871469889,97,0.014964436949999448
86,32.39037471502123,-80.32390376077062,95,0.1382723304499996
408,40.69531867616687,-124.38402611509123,95,0.04739354680000135
760,33.16317540080737,-117.42454270321005,94,0.008321514199999852
870,39.80134516570342,-90.5967113055538,93,0.005608363199999805
374,38.84178325904296,-77.02521713406952,89,0.002245194249999864
151,56.4749552070077,-132.64399211034123,89,0.00833114795000082
342,30.541943378648558,-91.73693469652488,88,0.0069514674499996515
479,29.855078009371613,-85.20823130680145,85,0.0017795436000005004
1191,60.08533033716131,-149.36856250592254,82,9.886019999992963e-05
955,39.790049990402956,-79.92474969996093,81,0.004303891599999481
314,18.545124167163586,-67.93456036082829,81,0.19621457784999916
606,43.69253687032003,-124.20832712085642,81,0.015387138949999126
107,11.87396803524693,143.4356863735876,80,0.16291121109999399
724,34.458715902610074,-77.49671836283456,80,0.008533656100000744
117,20.990844162307067,-158.0482600911377,80,0.11236042569999945
124,11.693494068158001,144.693657582446,78,0.2676056310000009
179,55.483507690163925,-131.85426271132445,78,0.030884570400001504
830,60.54554355035783,-145.7659635275813,77,4.3758500000213586e-06
537,30.53764844436574,-87.18191587809282,77,0.0026067464000003844
502,41.497314737812864,-124.28864888910347,77,0.08109298429999817
466,60.77662810768152,-148.39073335764132,76,0.02259747055000203
1530,39.92285997730319,-91.41777810331008,76,2.1001499999973053e-06
1195,41.70985769890958,-83.4275509486891,75,0.0009186056499997661
363,41.53257205545088,-81.77594548925177,73,0.0035682677000003194
303,43.27994051752692,-79.81715698804365,73,0.0012488303499998126
79,60.38911714514279,-151.5800312065585,73,0.03678047820000082
85,40.509791492538184,-70.08180911346201,71,0.07191222304999871
651,17.91582787099321,-66.22752943035853,71,0.004991299949999739
661,35.795981456335475,-95.30790220902823,69,0.004210046700000302
1474,33.21015854249276,-87.58980413118512,66,7.479939999997384e-05
1369,39.36708527054925,-81.30316741098636,66,0.00041109150000016533
225,31.398906378559527,-92.6830271918441,65,0.00017398214999998998
1448,17.98524228563421,-66.71821654517912,65,0.0019211832500002821
559,42.59277711898281,-73.75687314050823,65,0.00041553199999979273
193,42.87470878371152,-70.20967596601581,65,0.15438098849999685
802,43.091375201549646,-86.42992449173073,64,0.028137154600000436
1533,40.38852245378047,-91.39348725678995,64,1.7489000000095523e-05
1559,35.10158416613046,-85.22622131955987,63,0.0005524899000000198
173,48.37201316226405,-89.14527931676953,62,0.013406226399999732
150,23.791623832304538,-81.76163076154647,61,0.10371166805000127
1237,33.26367210019762,-87.44525384968492,59,0.00217294004999984
1192,35.04035624769434,-85.42058530038813,58,0.005536141799999977
446,31.28450132459655,-87.94540245447196,57,0.004442673999999796
131,44.831827453966966,-87.3285377766535,56,0.04702998860000156
759,43.634320560009485,-79.37507805882052,55,0.0007912056499998338
601,30.31219131260917,-85.93350248454423,54,0.008810304549998937
367,41.90982557502366,-80.7903210482646,54,9.72873000000667e-05
1571,47.016042312702645,-91.67392280178474,54,2.323399999993972e-06
94,60.64375075300317,-147.4582543243103,53,3.048305000005523e-05
1014,37.308898948407546,-77.16145595655539,52,0.009588992899999042
1266,46.25014031924942,-84.13208669892218,52,0.013720387700000728
72,27.630423044832877,-90.63204034820939,52,0.04350710955000064
194,34.95807424724856,-121.65129242835705,51,0.1760233126999978
1584,43.02597733149695,-87.89168817582268,50,0.000873491100000094
204,58.38248390127412,-134.66405459770306,50,8.037575000004616e-05
1097,36.29135575295077,-75.85854468822856,50,0.025991830100000717
530,45.12038769672396,-83.25205394909003,49,0.04452203669999912
687,32.67496894705795,-80.25272689702282,49,0.001376103900000113
195,34.20526652711966,-76.13710237684474,49,0.14187920045000055
420,32.11282518637371,-91.06258040388649,49,0.0038898467000003465
1417,29.39258110147289,-88.62895947079076,49,0.0010397147999999373
129,11.973919890154685,144.35752886648368,48,0.08561905250000018
134,19.565261881021428,-155.9814964362328,47,0.0053713325500002705
729,45.92679139340315,-119.32190380823334,47,0.0032690642000003742
171,37.820341453147655,-74.60996478699519,45,0.0594100075000004
609,45.6559130320515,-121.14983857676958,45,0.012287049100000396
416,31.524861695347358,-92.72759330146592,44,2.6150000000933264e-08
769,61.2352677651276,-149.89762645769028,44,0.0001042015500000241
1174,36.76488711033297,-121.85684944288865,43,0.0002612717999995579
777,51.89924708934408,-176.5501335535752,43,0.00441887964999924
12,38.86859079664341,-90.56769516001673,43,7.77575000004435e-06
23,35.31069719840255,-90.09366664644234,42,0.0023697216000003293
96,41.8120074742824,-73.95698337204114,42,0.006677924149999183
376,48.93003278449576,-125.54425745401674,42,0.0008920720499997395
405,40.10922399565181,-74.8329993178138,41,0.00281177800000003
469,39.11759357568822,-81.76473539395872,41,0.0030566442499999702
55,38.43459521276815,-75.73791741670651,40,0.03272442164999944
1348,31.847546604126766,-116.67993913447131,40,0.004951182100000167
172,18.588764901433628,-65.49776332971952,39,0.02395750610000029
447,46.23770817247239,-118.92876676085741,38,0.014689936100000748
292,42.891291178056875,-79.24681553976595,37,2.411569999991644e-05
1244,44.436399896074306,-68.93500822425206,37,0.0012600476999997388
460,45.700843631389795,-83.72021095025842,37,0.033132868099999394
1460,46.79256503794601,-90.80030153142455,37,0.00019433974999991197
719,34.64570510365343,-92.16190133173475,37,0.0023694572999999708
302,28.321303134615377,-88.08589470547183,36,0.0007561017499995277
480,42.4633885981116,-73.78500193644058,36,0.00013525090000043278
882,20.520547778828565,-156.35314499148004,36,0.014681798549999346
67,27.45340725610535,-80.14790507109238,36,0.015503424650000562
791,29.84184505763129,-116.6736023617155,35,0.037058615699998694
337,34.57466927344882,-75.64095513663979,35,0.07002368254999998
37,41.915754375094224,-82.73864153621389,35,0.11530205844999927
155,17.911965604438365,-64.74242332767484,34,0.07611119184999954
336,26.19378047794476,-97.25806771293013,33,4.7746100000038516e-05
50,32.11937413623468,-119.35085251724402,33,0.001684121599999967
1165,11.453636743411195,144.77504145657787,32,0.07244305545000146
340,26.686071358389732,-97.03082554678979,32,0.006590203549999318
463,47.66280611541467,-122.91618861690435,32,1.2586500000024717e-06
1011,38.47236883811681,-81.8206744390899,32,7.367564999998183e-05
144,12.45990574483883,141.70189963827667,31,0.037674021049998764
351,28.742539146800503,-88.82559887076536,31,3.985000000018018e-08
618,43.74278156489038,-81.8638433111975,31,0.004166830600000351
251,26.556420397575696,-97.11781341531804,31,0.02140925760000013
543,39.71308315821256,-91.35556144323672,31,5.5199999999053485e-08
884,37.671160041545164,-123.47420787270876,31,0.04420393599999957
532,38.323281108507594,-75.06270118376209,31,0.00013059240000010098
567,47.22552466953481,-86.45668211595648,30,0.032069040949999565
438,48.48905245159681,-126.2527672557138,30,0.015378027200000732
828,17.653480331450066,-66.18910781938962,30,0.018458331299999547
874,26.183220285221047,-78.73327372416517,30,0.01655951395000045
454,34.42369096825031,-122.93115480395966,30,0.013592890599999718
763,28.62383842532924,-80.80700036499394,30,3.467455000001073e-05
678,27.55534556359301,-88.71292264040763,30,0.03285974179999958
1357,59.44984294913587,-135.32436425021615,29,1.081344999996445e-05
44,38.16250040890996,-124.52902357491018,29,0.037965306649999656
1029,34.44847822245857,-92.11492588171785,29,0.0014105222999996937
943,32.73193874897602,-78.47272503225827,29,0.051372344550001094
235,46.9387555160721,-124.0053670837301,29,0.006408444099999404
135,26.038414144672387,-97.0536189580039,29,0.015377378650000955
31,45.79266570628323,-84.84626666617565,29,0.02694874254999984
254,30.19147521955985,-92.59291336992578,29,0.0004498834000000493
783,34.70723281452266,-87.14504834937813,28,0.0030091843499999707
202,47.310005902972094,-124.84551075132268,28,0.04827497319999946
223,27.342291421068193,-90.03127967852126,28,0.015578262000000046
1067,40.93088787167567,-124.22106108576658,28,0.005773320450000461
1099,52.19534197389321,-173.76412170844472,28,0.0071791937499999375
682,45.1003114380573,-87.61753408081958,27,1.7570000000790651e-07
1574,39.438445082059985,-91.03115586304473,27,2.944999999769913e-08
264,39.046328943514546,-74.08940782446486,27,0.013946896950000518
109,31.491834903012194,-117.50170674243054,27,0.045484332450000595
636,57.05132595496153,-133.34371522663415,27,0.00847970305000024
542,33.08717548028987,-79.4386764495601,27,0.0038425966500004478
730,31.034824016056074,-118.83452175984708,27,0.04456793539999975
255,10.602706104974663,145.16472407137522,26,0.03744095789999996
414,17.04970498449448,-66.98391056637338,26,0.021009831650000074
1508,38.6738793933318,-77.24909333835907,26,6.334050000000668e-06
24,24.065883694037208,-82.21379713356747,26,0.022373673000000104
456,49.24402103400672,-126.57428284352589,26,0.027765988550000655
139,45.731760447424236,-124.26268204835121,26,0.04020193340000016
790,44.06004061611374,-91.66798611374408,26,1.0550000000124908e-08
169,39.54181918033435,-72.76794486155951,25,0.03537497995000041
531,27.590255261506012,-92.32202838451491,25,0.022515119000000215
565,34.51907532349893,-86.52701852301446,25,0.0017844850000002066
1147,42.87276225975241,-78.88070781939682,25,0.00012089820000003558
490,42.58665693096377,-87.80895213989521,25,2.1945000000170913e-06
417,38.561728292809114,-121.5445195240559,24,2.8994999999758625e-07
1456,27.21508720643401,-89.99566723281521,24,0.0017420613499999184
240,19.227116359514664,-67.7267687392385,24,0.0313013512500002
634,32.6003107019655,-80.17639484055353,24,3.323999999929155e-07
544,28.83017130166804,-91.88429053135202,24,0.01290696505000018
125,55.00907664404161,-163.40884900683656,24,0.0013070690500006398
357,54.8028497223925,-162.86193085084244,23,0.02025407069999939
518,57.304205124057404,-134.7396389563162,23,0.0026461035500003087
316,42.06444450187536,-69.78758867641311,23,0.014037952399999847
1472,35.36491915638901,-120.85437288391962,23,2.8593550000024557e-05
607,43.019127644449426,-69.40708866812723,23,0.007821527799999702
207,33.39077582158364,-77.71415188607669,23,0.043743430150000526
269,54.77635333333334,-131.68766999999997,23,0.036866343349999345
