source_port,target_port,transition_count,unique_vessels
61,35,359,96
35,61,343,96
183,18,65,15
18,183,64,14
145,18,56,17
18,145,56,15
36,61,55,19
61,36,48,16
61,15,47,10
15,61,44,9
203,163,34,8
35,102,33,12
29,151,33,11
163,203,32,8
102,35,32,10
151,29,31,10
116,28,31,7
61,102,31,9
102,61,30,10
28,116,30,7
67,280,29,5
280,67,29,6
84,67,29,11
102,173,27,8
150,36,27,9
67,84,26,10
36,150,26,9
61,91,25,7
173,102,25,8
173,61,24,6
102,24,24,6
91,61,24,7
24,102,23,6
35,36,22,7
102,128,22,9
117,88,22,6
128,102,21,9
20,36,21,4
88,117,21,7
36,20,20,4
36,116,20,4
116,36,20,5
61,173,19,7
163,126,19,6
36,35,19,6
126,163,19,5
91,35,18,5
35,91,18,5
114,84,18,7
163,2,17,4
291,18,17,2
26,102,17,4
94,148,17,6
18,291,17,2
163,32,17,3
10,67,16,7
67,114,16,5
273,34,16,6
145,141,16,6
32,163,16,3
83,50,16,4
141,145,16,5
2,163,16,4
2,290,15,5
34,273,15,6
84,114,15,7
67,151,15,8
36,117,15,5
151,67,15,9
203,148,15,3
102,26,15,4
5,36,14,2
117,102,14,4
36,5,14,2
148,203,14,3
290,2,14,4
117,36,14,4
148,94,14,6
67,63,14,5
67,10,14,6
50,83,14,4
35,128,13,3
36,88,13,3
102,117,13,4
36,15,13,2
128,35,13,3
94,163,13,3
61,24,13,4
179,84,13,4
63,67,13,5
163,113,13,2
79,2,13,4
32,2,13,4
84,151,13,7
75,346,13,2
346,75,13,2
15,36,13,2
151,84,12,6
113,163,12,2
72,67,12,3
84,179,12,4
300,226,12,1
24,61,12,4
193,45,12,2
67,72,12,3
324,345,12,1
2,79,12,4
4,166,12,1
166,4,12,1
18,148,12,3
226,300,11,1
17,33,11,2
163,94,11,4
45,193,11,2
181,36,11,1
79,32,11,2
2,32,11,3
345,324,11,1
148,163,11,3
32,79,11,2
58,258,11,1
148,18,11,4
114,10,11,3
379,145,11,3
90,241,10,2
88,36,10,3
283,36,10,2
10,305,10,5
29,84,10,5
15,35,10,4
15,91,10,2
36,82,10,2
241,90,10,2
171,151,10,4
174,90,10,2
98,158,10,4
17,23,10,4
221,273,10,1
211,190,10,2
270,233,10,2
258,58,10,1
151,171,10,4
90,174,10,2
36,181,10,1
91,15,10,2
158,350,10,2
114,67,10,4
158,98,10,3
33,17,10,2
190,211,10,2
151,93,10,4
273,221,10,1
135,10,9,6
36,173,9,5
405,174,9,1
10,135,9,6
10,319,9,2
350,158,9,2
128,26,9,3
333,175,9,1
174,405,9,1
61,116,9,2
218,77,9,1
93,151,9,4
23,17,9,3
36,283,9,2
305,10,9,4
173,36,9,4
84,29,9,5
77,218,9,1
9,108,9,2
36,91,9,3
82,36,9,2
116,61,9,2
271,107,9,2
114,65,9,5
107,271,9,2
319,10,9,2
91,36,9,2
114,76,9,1
117,35,8,2
75,197,8,1
76,114,8,1
95,64,8,3
163,148,8,2
61,117,8,4
228,163,8,1
233,270,8,2
140,255,8,1
173,26,8,5
163,228,8,1
32,148,8,4
36,102,8,4
151,3,8,3
188,148,8,3
145,379,8,2
91,37,8,3
141,379,8,1
158,413,8,3
255,140,8,1
108,9,8,2
102,36,8,4
28,20,7,3
35,15,7,3
148,243,7,1
379,202,7,2
379,141,7,1
290,32,7,1
26,173,7,4
26,35,7,3
306,117,7,1
64,95,7,3
188,163,7,2
34,90,7,2
197,75,7,1
37,91,7,3
202,379,7,2
267,184,7,1
35,117,7,2
21,135,7,4
