source_port,target_port,transition_count,unique_vessels
0,20,207,67
20,0,207,69
29,20,151,43
20,29,150,43
0,15,112,47
15,0,103,45
0,14,91,43
29,0,91,32
0,29,91,34
14,0,89,37
20,7,69,21
26,13,69,27
7,20,68,22
13,26,66,21
0,8,59,12
4,6,58,19
8,0,57,12
17,26,55,21
6,4,55,20
41,29,53,23
26,17,53,19
15,14,53,24
14,15,50,26
6,23,49,12
29,41,48,20
23,6,47,12
41,18,46,13
17,7,45,17
7,17,44,19
18,41,43,14
20,11,42,10
29,18,42,16
11,20,40,10
18,29,38,16
13,17,33,16
17,13,30,16
23,48,29,13
18,32,29,12
32,29,28,14
32,18,26,8
29,32,25,10
30,26,24,12
11,51,23,8
48,23,23,11
12,25,23,8
20,17,23,10
20,23,22,8
14,90,22,4
25,12,22,9
30,17,22,9
90,14,22,4
17,20,21,8
17,30,21,8
66,7,21,9
26,30,20,13
48,4,20,8
51,11,20,8
23,4,19,10
23,20,19,7
7,66,18,9
66,20,18,9
51,20,17,4
4,23,17,7
4,48,17,5
17,66,17,8
30,13,16,7
32,41,16,9
16,20,16,6
13,30,16,8
20,26,15,6
16,23,15,7
20,51,15,4
26,20,15,5
20,16,14,6
23,16,14,5
41,32,13,9
20,66,13,8
66,17,11,6
48,6,11,8
7,13,11,3
16,21,10,2
48,16,10,6
21,16,10,3
29,55,10,6
55,29,9,4
36,0,9,3
29,14,9,3
13,7,9,3
14,20,9,6
16,48,9,5
0,36,9,3
66,30,8,4
80,7,8,1
48,20,8,5
15,20,8,5
29,15,8,2
6,48,8,6
7,0,8,4
20,48,8,4
51,108,7,2
60,47,7,1
14,29,7,4
7,80,7,1
7,30,7,6
30,66,7,3
20,15,7,4
55,41,7,4
85,3,7,2
0,7,7,4
26,7,6,4
30,7,6,5
31,14,6,4
7,26,6,4
7,29,6,2
13,20,6,4
0,66,6,2
18,55,6,4
55,18,6,4
20,55,5,3
23,29,5,2
25,3,5,3
0,83,5,2
20,13,5,3
26,66,5,3
47,25,5,5
47,60,5,1
108,51,5,2
135,27,5,1
3,85,5,2
18,12,5,2
66,26,5,2
17,0,5,4
15,29,5,2
41,55,5,3
0,17,5,5
25,47,5,4
27,135,5,1
46,61,4,1
83,0,4,2
66,0,4,2
61,39,4,1
47,102,4,2
14,31,4,3
20,14,4,3
29,23,4,2
29,7,4,2
12,18,4,2
90,31,4,2
92,20,4,1
0,18,4,2
0,41,3,3
0,30,3,2
113,34,3,1
125,16,3,1
92,61,3,1
20,92,3,1
20,30,3,2
33,18,3,2
6,20,3,2
20,41,3,1
22,57,3,1
25,60,3,2
85,22,3,1
55,20,3,1
45,2,3,1
45,62,3,1
50,33,3,1
49,25,3,1
39,61,3,1
18,45,3,1
34,43,3,1
33,50,3,1
60,25,3,2
61,46,3,1
62,45,3,1
95,33,3,1
18,0,3,1
3,60,3,1
5,59,2,1
31,90,2,2
20,21,2,1
22,85,2,1
12,122,2,1
12,57,2,1
13,66,2,2
36,8,2,1
39,46,2,1
61,16,2,1
12,1,2,1
12,37,2,1
9,93,2,1
20,32,2,2
4,16,2,2
32,20,2,2
82,33,2,1
84,18,2,1
79,82,2,1
2,45,2,1
79,2,2,1
1,69,2,1
61,92,2,1
65,132,2,1
62,33,2,1
60,81,2,1
33,19,2,1
33,62,2,1
33,85,2,1
33,95,2,1
41,20,2,1
18,50,2,1
36,83,2,1
42,59,2,1
48,29,2,1
14,18,2,1
57,22,2,1
57,38,2,1
18,33,2,2
47,45,2,1
43,113,2,1
19,35,2,1
102,47,2,1
3,12,2,2
2,82,2,1
16,125,2,1
82,79,2,1
83,36,2,1
117,0,2,1
21,48,2,1
126,122,2,1
122,12,2,1
0,13,2,1
93,12,2,1
25,85,2,1
8,36,2,1
25,65,2,2
0,117,2,1
2,18,2,1
35,19,2,1
4,20,1,1
5,42,1,1
6,16,1,1
30,20,1,1
31,15,1,1
32,0,1,1
29,117,1,1
15,31,1,1
26,0,1,1
15,36,1,1
16,0,1,1
15,117,1,1
15,66,1,1
20,18,1,1
9,91,1,1
12,3,1,1
15,32,1,1
12,49,1,1
30,0,1,1
12,85,1,1
12,89,1,1
22,33,1,1
25,1,1,1
24,75,1,1
23,21,1,1
22,95,1,1
25,18,1,1
25,49,1,1
25,76,1,1
25,126,1,1
132,25,1,1
132,12,1,1
12,65,1,1
12,93,1,1
21,20,1,1
20,61,1,1
21,23,1,1
93,9,1,1
89,75,1,1
85,93,1,1
85,38,1,1
93,91,1,1
117,29,1,1
117,20,1,1
122,126,1,1
126,18,1,1
91,3,1,1
0,16,1,1
91,9,1,1
13,0,1,1
12,126,1,1
18,14,1,1
38,22,1,1
38,57,1,1
19,33,1,1
18,84,1,1
18,59,1,1
43,34,1,1
37,12,1,1
36,15,1,1
34,113,1,1
35,96,1,1
59,95,1,1
59,42,1,1
59,12,1,1
59,5,1,1
57,93,1,1
57,34,1,1
55,0,1,1
55,32,1,1
49,12,1,1
50,18,1,1
45,47,1,1
45,33,1,1
45,84,1,1
46,39,1,1
47,49,1,1
48,21,1,1
19,95,1,1
20,6,1,1
45,18,1,1
45,25,1,1
34,57,1,1
33,82,1,1
33,45,1,1
38,85,1,1
38,12,1,1
69,1,1,1
66,13,1,1
65,37,1,1
69,3,1,1
61,20,1,1
60,22,1,1
60,85,1,1
1,65,1,1
81,60,1,1
82,2,1,1
1,47,1,1
81,25,1,1
75,35,1,1
76,25,1,1
81,3,1,1
75,24,1,1
75,12,1,1
75,96,1,1
65,1,1,1
2,84,1,1
3,25,1,1
3,38,1,1
2,79,1,1
16,92,1,1
16,61,1,1
108,11,1,1
102,60,1,1
96,75,1,1
95,60,1,1
95,35,1,1
95,5,1,1
82,5,1,1
3,81,1,1
3,49,1,1
3,47,1,1
18,2,1,1
84,45,1,1
85,25,1,1
85,33,1,1
