source_port,target_port,transition_count,unique_vessels
32,100,14,5
100,32,13,4
32,82,9,2
46,32,8,3
82,32,8,2
154,5,7,2
32,46,7,2
137,1,7,5
32,36,7,3
5,154,6,2
36,32,6,3
1,21,6,5
23,66,5,2
66,23,5,2
56,1,5,3
1,56,5,3
415,451,4,4
451,415,4,4
21,35,4,2
5,1,4,3
43,349,4,1
56,35,4,1
258,33,4,1
218,35,4,3
1,137,4,3
282,32,4,3
47,140,4,2
1,35,4,3
68,5,3,2
88,192,3,1
140,47,3,2
110,80,3,3
5,68,3,1
140,1,3,2
208,1,3,2
213,68,3,2
258,1,3,1
202,32,3,1
216,35,3,2
188,218,3,1
92,1,3,1
94,232,3,1
35,56,3,1
35,21,3,3
35,1,3,2
38,463,3,1
21,1,3,2
18,21,3,1
55,297,3,1
35,198,3,2
46,282,3,1
32,282,3,2
32,202,3,1
35,82,3,1
33,258,3,1
21,188,3,3
33,270,3,1
458,35,3,2
97,110,2,1
458,180,2,1
66,463,2,1
66,68,2,2
21,136,2,1
35,103,2,1
463,38,2,1
35,218,2,2
35,216,2,2
68,213,2,1
21,97,2,1
35,5,2,2
1,154,2,1
1,140,2,1
64,82,2,1
33,463,2,1
122,33,2,1
270,1,2,1
91,21,2,1
21,91,2,2
458,43,2,1
85,270,2,1
93,68,2,1
21,18,2,1
19,21,2,1
82,170,2,2
80,35,2,1
5,35,2,2
68,156,2,2
68,154,2,1
21,240,2,1
82,121,2,1
82,64,2,1
21,210,2,2
21,154,2,1
82,258,2,1
82,228,2,1
21,349,2,1
33,82,2,2
35,458,2,1
154,21,2,1
28,5,2,1
68,10,2,1
113,88,2,1
110,97,2,1
146,332,2,1
129,458,2,1
170,82,2,2
156,137,2,1
156,93,2,1
154,2,2,1
154,1,2,1
198,35,2,2
192,113,2,1
192,88,2,1
188,21,2,2
198,458,2,1
1,12,2,1
251,21,2,2
250,203,2,1
240,167,2,1
232,94,2,1
267,137,2,1
260,188,2,1
258,406,2,1
316,72,2,2
1,92,2,1
1,68,2,1
401,258,2,1
349,458,2,1
463,35,2,1
463,33,2,1
10,68,2,1
5,303,2,1
5,192,2,2
303,5,2,1
297,55,2,1
282,46,2,1
270,85,2,1
270,33,2,1
35,77,1,1
35,17,1,1
34,103,1,1
33,401,1,1
36,100,1,1
36,46,1,1
35,463,1,1
21,19,1,1
18,312,1,1
18,2,1,1
17,270,1,1
17,246,1,1
12,267,1,1
12,1,1,1
25,5,1,1
25,1,1,1
21,458,1,1
35,316,1,1
35,303,1,1
35,263,1,1
35,246,1,1
35,228,1,1
35,213,1,1
35,192,1,1
64,33,1,1
56,251,1,1
56,5,1,1
50,1,1,1
46,36,1,1
43,113,1,1
43,77,1,1
43,21,1,1
68,129,1,1
68,93,1,1
68,66,1,1
68,21,1,1
68,1,1,1
66,35,1,1
66,21,1,1
64,261,1,1
64,155,1,1
82,21,1,1
80,251,1,1
80,218,1,1
80,198,1,1
80,68,1,1
80,5,1,1
77,113,1,1
77,101,1,1
77,43,1,1
77,35,1,1
72,316,1,1
72,223,1,1
68,188,1,1
88,113,1,1
5,140,1,1
5,80,1,1
5,28,1,1
2,154,1,1
2,68,1,1
2,35,1,1
2,18,1,1
21,66,1,1
85,263,1,1
82,303,1,1
82,261,1,1
82,216,1,1
82,202,1,1
82,35,1,1
97,146,1,1
97,35,1,1
97,21,1,1
94,77,1,1
94,1,1,1
93,213,1,1
93,129,1,1
92,263,1,1
92,210,1,1
92,136,1,1
92,21,1,1
33,38,1,1
121,82,1,1
121,33,1,1
113,94,1,1
312,18,1,1
113,43,1,1
110,260,1,1
110,188,1,1
1,5,1,1
110,2,1,1
103,35,1,1
103,34,1,1
101,146,1,1
101,35,1,1
101,25,1,1
463,122,1,1
146,101,1,1
146,97,1,1
146,35,1,1
140,50,1,1
137,267,1,1
137,66,1,1
136,92,1,1
136,21,1,1
463,82,1,1
129,223,1,1
129,156,1,1
129,93,1,1
180,35,1,1
463,66,1,1
167,240,1,1
167,137,1,1
167,1,1,1
156,270,1,1
1,228,1,1
1,208,1,1
156,68,1,1
155,250,1,1
154,303,1,1
154,208,1,1
91,110,1,1
1,198,1,1
1,167,1,1
198,97,1,1
198,80,1,1
1,156,1,1
198,21,1,1
192,180,1,1
463,216,1,1
1,129,1,1
192,5,1,1
188,260,1,1
188,110,1,1
188,68,1,1
1,110,1,1
188,18,1,1
180,458,1,1
180,129,1,1
215,250,1,1
215,203,1,1
213,260,1,1
213,156,1,1
210,92,1,1
210,21,1,1
210,19,1,1
208,68,1,1
203,250,1,1
203,215,1,1
202,82,1,1
458,129,1,1
228,251,1,1
228,208,1,1
228,82,1,1
228,56,1,1
228,21,1,1
226,146,1,1
223,316,1,1
223,312,1,1
223,1,1,1
218,198,1,1
218,188,1,1
458,80,1,1
218,1,1,1
216,463,1,1
216,246,1,1
251,92,1,1
251,56,1,1
251,43,1,1
1,270,1,1
251,1,1,1
250,215,1,1
1,267,1,1
250,64,1,1
246,216,1,1
246,35,1,1
246,21,1,1
1,258,1,1
240,21,1,1
240,1,1,1
1,251,1,1
228,463,1,1
267,258,1,1
1,240,1,1
267,92,1,1
263,270,1,1
263,21,1,1
263,17,1,1
263,5,1,1
261,64,1,1
261,33,1,1
260,213,1,1
21,312,1,1
21,303,1,1
258,401,1,1
251,101,1,1
312,1,1,1
303,154,1,1
303,82,1,1
303,35,1,1
303,21,1,1
349,251,1,1
218,66,1,1
349,43,1,1
349,21,1,1
332,226,1,1
332,146,1,1
316,223,1,1
316,216,1,1
21,258,1,1
312,56,1,1
21,251,1,1
1,28,1,1
1,47,1,1
1,50,1,1
21,228,1,1
1,85,1,1
406,258,1,1
406,82,1,1
21,218,1,1
401,33,1,1
21,137,1,1
33,261,1,1
33,121,1,1
458,349,1,1
458,198,1,1
1,94,1,1
1,25,1,1
33,64,1,1
8,297,1,1
25,251,1,1
5,267,1,1
25,77,1,1
35,188,1,1
297,72,1,1
35,180,1,1
297,8,1,1
35,110,1,1
270,263,1,1
270,156,1,1
35,101,1,1
35,80,1,1
349,113,1,1
