source_port,target_port,transition_count,unique_vessels
19,173,48,17
48,509,48,14
173,19,43,17
509,48,39,13
19,2577,35,19
19,592,34,7
592,19,33,7
2577,19,31,16
19,48,31,9
48,19,29,11
169,204,27,13
204,169,25,12
55,135,23,10
334,40,23,13
40,334,23,11
402,193,22,8
19,135,20,14
44,39,20,3
19,3182,20,9
141,48,19,9
48,141,19,8
135,55,19,9
3182,19,18,9
788,177,18,12
39,44,18,3
1918,788,17,6
52,1121,17,7
177,788,17,12
193,402,17,7
40,423,17,7
19,23,16,9
788,1918,16,6
423,40,16,6
977,1051,15,2
135,19,15,9
19,47,15,5
47,19,15,5
1121,52,15,6
48,255,14,8
43,48,14,9
255,48,14,8
37,871,14,7
422,193,13,8
23,19,13,7
19,1326,13,6
19,55,13,5
871,37,13,5
412,48,13,5
55,1661,13,4
19,126,13,4
1661,1827,12,5
126,98,12,3
2133,788,12,6
3,76,12,10
126,19,12,4
788,2133,12,6
98,126,12,3
76,3,12,9
48,43,12,8
193,422,11,8
55,694,11,1
977,849,11,6
19,1879,11,4
694,55,11,1
1051,977,11,2
1441,19,11,4
19,1441,11,3
1197,788,11,2
3481,19,11,3
1051,169,11,5
1326,19,11,4
1879,19,11,4
19,52,10,5
169,1051,10,5
135,204,10,7
135,362,10,6
512,19,10,5
204,19,10,8
1661,55,10,4
1827,1661,10,4
788,1197,10,2
76,2271,10,3
637,101,10,6
353,1643,10,4
353,150,10,7
19,3481,10,3
52,724,10,7
55,19,10,3
19,512,10,6
2271,76,10,4
177,316,9,5
775,3,9,6
55,141,9,6
40,993,9,4
430,75,9,7
48,412,9,4
76,775,9,6
362,135,9,4
19,367,9,4
204,135,9,7
3602,685,8,2
316,177,8,5
335,3,8,6
52,19,8,4
98,82,8,3
13,923,8,3
775,76,8,5
788,759,8,5
849,977,8,5
923,13,8,3
193,1663,8,5
367,19,8,3
4384,788,8,4
3001,788,8,4
135,1588,8,4
4089,19,8,3
169,1459,8,4
141,255,8,8
150,353,8,4
3,775,8,5
255,141,8,7
19,1684,8,6
1321,13,8,4
1643,353,8,4
788,4384,8,4
13,1321,7,5
685,3602,7,2
724,52,7,6
685,135,7,2
655,1567,7,3
39,3733,7,1
1643,150,7,4
19,865,7,6
509,412,7,2
865,19,7,5
995,972,7,5
82,98,7,3
788,3001,7,4
330,19,7,5
169,1655,7,2
3182,126,7,3
75,430,7,7
3,335,7,6
135,685,7,3
52,3182,7,1
1827,55,7,2
1684,19,7,5
1459,169,7,4
1137,55,7,7
135,40,6,3
101,637,6,3
3,155,6,2
3,75,6,6
3182,52,6,1
55,1827,6,1
19,330,6,4
2444,871,6,2
2234,135,6,1
2080,808,6,2
155,28,6,1
19,475,6,2
55,1137,6,4
19,116,6,4
1661,1487,6,3
316,788,6,4
1588,135,6,3
1567,655,6,3
19,169,6,3
19,613,6,1
1321,923,6,3
206,19,6,4
238,723,6,2
1663,193,6,5
972,19,6,2
1487,55,6,2
52,261,6,2
613,19,6,1
19,3533,6,1
993,40,6,4
495,135,6,4
48,55,6,4
37,2444,6,2
723,238,6,2
759,788,6,6
76,1071,6,3
40,135,6,2
75,1316,6,1
4089,367,6,2
75,3,6,5
4251,3701,5,1
3533,19,5,1
871,2444,5,4
867,19,5,3
19,4089,5,3
450,3,5,4
412,55,5,2
601,423,5,1
601,251,5,2
621,977,5,3
543,504,5,1
43,55,5,3
791,19,5,1
788,316,5,3
685,362,5,5
76,204,5,4
43,135,5,3
491,4641,5,2
475,19,5,2
455,461,5,2
461,295,5,2
461,455,5,2
447,488,5,1
443,1225,5,1
423,119,5,3
45,882,5,4
923,1321,5,2
429,101,5,3
3063,48,5,1
1655,18,5,2
1824,19,5,2
193,1581,5,2
251,601,5,2
1316,167,5,2
238,2668,5,1
1879,1010,5,1
1655,169,5,1
19,867,5,3
4657,1197,5,2
122,19,5,3
19,43,5,2
122,48,5,3
119,423,5,3
116,19,5,4
4580,2400,5,1
2577,3723,5,1
135,208,5,3
135,495,5,3
193,135,5,3
55,412,5,2
150,1643,5,3
155,3,5,1
169,19,5,3
2577,98,5,2
136,48,5,3
141,55,5,5
55,1072,5,3
19,204,5,5
2444,37,5,4
2577,367,5,3
977,621,5,2
23,204,5,3
23,684,5,5
1225,443,5,1
1052,136,5,1
1044,40,5,3
367,4089,5,2
48,2186,5,5
1655,601,5,4
295,461,5,2
3494,655,4,1
3482,52,4,1
76,1002,4,2
76,385,4,3
98,2577,4,1
101,3796,4,2
3852,19,4,2
3855,19,4,2
3701,4251,4,2
3813,37,4,1
423,601,4,1
429,238,4,4
455,2991,4,2
441,655,4,2
865,1879,4,2
45,509,4,3
923,1222,4,2
509,2186,4,3
887,1020,4,3
903,19,4,3
882,19,4,2
871,3813,4,1
849,3909,4,4
847,509,4,2
28,155,4,1
75,1054,4,4
663,575,4,1
684,23,4,3
843,1248,4,2
808,2080,4,2
655,692,4,1
655,441,4,2
668,3202,4,1
670,40,4,2
40,670,4,2
43,2373,4,1
582,19,4,1
601,1655,4,4
566,135,4,1
568,3182,4,3
509,255,4,4
509,847,4,2
43,19,4,2
711,2689,4,1
706,353,4,1
40,1044,4,4
694,19,4,2
692,655,4,1
3723,2577,4,1
3796,101,4,2
3733,39,4,1
3733,44,4,1
1054,3,4,4
329,1245,4,1
334,423,4,3
334,670,4,2
353,706,4,1
334,251,4,1
295,267,4,3
295,2256,4,1
310,150,4,2
1072,55,4,2
47,4089,4,1
19,3268,4,2
1180,788,4,2
993,1044,4,1
1072,1899,4,2
1002,76,4,2
19,1824,4,2
1002,3,4,3
412,255,4,2
412,509,4,2
398,1316,4,2
48,791,4,4
1721,19,4,3
1950,1081,4,4
1581,193,4,2
19,1248,4,3
1655,112,4,1
204,76,4,4
204,37,4,3
1655,251,4,3
199,75,4,2
1365,977,4,1
1248,843,4,2
1316,398,4,2
1222,923,4,2
52,380,4,4
52,507,4,1
208,135,4,3
52,0,4,2
267,1335,4,2
1365,849,4,1
