source_port,target_port,transition_count,unique_vessels
939,0,12,7
0,939,10,7
1063,121,8,8
1298,0,6,2
236,289,6,6
54,166,5,5
132,363,5,5
1637,509,5,5
0,1298,5,2
46,1386,5,5
405,3,5,5
13,383,5,5
452,18,4,4
71,1647,4,4
216,78,4,3
29,1245,4,1
317,423,4,4
24,2,4,4
48,355,4,4
11,96,4,1
11,434,4,4
1457,1637,4,4
1496,11,4,2
68,320,3,3
1328,466,3,3
0,14,3,3
62,13,3,3
102,267,3,3
79,11,3,3
466,1328,3,3
26,128,3,3
28,54,3,3
509,1328,3,3
355,48,3,3
18,458,3,3
1127,21,3,3
622,1101,3,3
19,106,3,3
11,1496,3,3
383,13,3,3
267,102,3,3
240,255,3,3
96,23,3,2
121,188,3,3
205,1629,3,3
1708,289,3,3
0,329,3,3
2,24,3,3
121,242,3,3
1751,210,3,2
159,29,3,3
0,114,3,3
202,89,3,3
441,13,3,3
1339,2,2,2
2036,1530,2,1
1343,77,2,2
18,16,2,1
16,639,2,2
567,137,2,2
526,11,2,2
504,35,2,2
13,441,2,2
627,79,2,2
897,319,2,2
616,27,2,2
622,510,2,2
1107,177,2,2
11,79,2,2
77,1343,2,2
298,177,2,2
329,960,2,2
319,527,2,2
355,1252,2,2
383,149,2,2
42,510,2,2
35,504,2,2
380,24,2,2
468,895,2,2
21,107,2,2
458,18,2,2
415,68,2,2
414,1116,2,2
405,487,2,2
405,227,2,2
23,1178,2,2
23,96,2,2
23,91,2,1
466,107,2,2
1090,45,2,2
11,177,2,2
583,765,2,1
18,452,2,2
14,0,2,2
16,18,2,1
261,897,2,2
51,487,2,2
54,651,2,2
68,415,2,2
57,209,2,2
58,109,2,2
211,92,2,2
214,50,2,2
79,627,2,2
236,77,2,2
242,188,2,2
96,11,2,1
91,23,2,1
89,202,2,2
255,240,2,2
252,2,2,2
289,1708,2,2
298,11,2,2
284,11,2,2
277,1123,2,1
267,11,2,2
128,26,2,2
1762,2,2,1
153,871,2,2
155,768,2,2
156,589,2,1
107,466,2,2
166,1457,2,2
117,97,2,2
107,1745,2,2
136,76,2,2
1564,11,2,2
1745,21,2,2
1637,1457,2,2
1629,205,2,2
2,1762,2,1
11,9,2,2
3,843,2,2
0,88,1,1
0,871,1,1
1,19,1,1
1,297,1,1
2,96,1,1
2,252,1,1
2,1339,1,1
3,51,1,1
1464,103,1,1
1477,313,1,1
1537,1830,1,1
1745,107,1,1
1830,680,1,1
1950,535,1,1
146,91,1,1
149,383,1,1
166,54,1,1
170,625,1,1
174,246,1,1
175,284,1,1
177,11,1,1
183,69,1,1
184,137,1,1
188,121,1,1
188,242,1,1
105,11,1,1
114,0,1,1
114,414,1,1
127,709,1,1
127,1644,1,1
138,67,1,1
143,471,1,1
144,69,1,1
188,356,1,1
196,655,1,1
205,86,1,1
206,528,1,1
209,3,1,1
226,58,1,1
226,81,1,1
242,121,1,1
86,25,1,1
96,2,1,1
96,102,1,1
96,138,1,1
97,117,1,1
98,11,1,1
100,103,1,1
102,11,1,1
102,346,1,1
102,685,1,1
251,484,1,1
269,11,1,1
282,28,1,1
283,510,1,1
284,175,1,1
297,663,1,1
54,28,1,1
54,161,1,1
62,1066,1,1
69,144,1,1
77,236,1,1
317,11,1,1
317,79,1,1
317,526,1,1
318,471,1,1
318,1116,1,1
319,897,1,1
326,20,1,1
329,0,1,1
346,102,1,1
356,188,1,1
29,159,1,1
30,1072,1,1
33,1051,1,1
35,483,1,1
45,423,1,1
49,13,1,1
49,601,1,1
49,748,1,1
50,61,1,1
50,214,1,1
51,405,1,1
363,132,1,1
363,653,1,1
364,49,1,1
380,1647,1,1
388,1130,1,1
391,1601,1,1
411,253,1,1
423,45,1,1
423,317,1,1
423,526,1,1
434,11,1,1
436,1241,1,1
442,18,1,1
471,721,1,1
474,742,1,1
484,251,1,1
487,51,1,1
487,405,1,1
21,0,1,1
21,640,1,1
21,1127,1,1
21,1745,1,1
23,757,1,1
25,1503,1,1
26,1280,1,1
27,2036,1,1
28,14,1,1
487,571,1,1
509,1637,1,1
520,11,1,1
520,521,1,1
521,11,1,1
526,317,1,1
526,434,1,1
527,205,1,1
535,1950,1,1
571,51,1,1
571,1127,1,1
571,1545,1,1
11,1829,1,1
13,49,1,1
14,28,1,1
14,282,1,1
16,465,1,1
19,1,1,1
20,29,1,1
589,11,1,1
605,1629,1,1
620,11,1,1
622,283,1,1
640,21,1,1
651,54,1,1
651,161,1,1
653,616,1,1
655,20,1,1
655,196,1,1
675,907,1,1
699,423,1,1
708,1433,1,1
709,11,1,1
748,49,1,1
765,583,1,1
796,16,1,1
798,23,1,1
807,891,1,1
827,520,1,1
827,521,1,1
827,1500,1,1
843,3,1,1
843,1260,1,1
845,765,1,1
895,468,1,1
910,1236,1,1
1063,11,1,1
1116,318,1,1
1130,97,1,1
1131,1401,1,1
1149,49,1,1
1178,23,1,1
1185,1490,1,1
1236,910,1,1
1252,48,1,1
1252,355,1,1
11,156,1,1
11,199,1,1
11,239,1,1
11,267,1,1
11,284,1,1
11,298,1,1
11,317,1,1
11,520,1,1
11,521,1,1
11,620,1,1
11,1564,1,1
1260,1101,1,1
1266,1343,1,1
1309,282,1,1
1319,907,1,1
1328,509,1,1
1335,171,1,1
1335,1287,1,1
1386,46,1,1
1396,227,1,1
1417,1433,1,1
1433,1417,1,1
1457,509,1,1
0,21,1,1
