source_port,target_port,transition_count,unique_vessels
9,38,9,2
22,9,9,3
223,0,8,2
38,9,8,2
9,22,8,2
48,9,7,3
9,48,7,3
0,223,7,2
81,38,7,2
38,81,7,2
67,68,6,4
68,12,6,5
26,68,5,3
68,26,5,3
21,69,5,2
49,71,4,1
69,21,4,2
3,31,4,1
5,117,4,1
26,93,4,1
31,3,4,1
71,49,4,1
136,9,4,3
103,12,4,2
70,17,4,3
12,103,4,2
0,31,3,1
242,101,3,1
25,167,3,1
22,136,3,1
12,223,3,1
12,68,3,2
9,136,3,2
198,125,3,1
12,49,3,1
12,102,3,3
130,112,3,1
131,12,3,1
31,74,3,2
117,5,3,1
9,98,3,1
46,242,3,1
51,171,3,1
42,92,3,1
101,174,3,1
98,9,3,1
93,26,3,1
0,68,3,2
237,70,3,2
69,68,3,2
68,67,3,3
223,12,3,1
125,101,3,1
125,68,3,1
31,0,3,2
17,93,3,3
127,70,3,2
0,17,2,2
223,68,2,1
155,108,2,1
131,197,2,1
136,22,2,1
137,68,2,1
214,68,2,1
12,17,2,2
12,55,2,1
217,68,2,1
12,131,2,1
101,214,2,1
101,242,2,1
102,236,2,1
107,42,2,1
28,38,2,1
108,68,2,1
29,31,2,2
29,242,2,1
115,217,2,1
118,93,2,2
112,130,2,1
122,12,2,2
17,70,2,2
17,96,2,1
125,202,2,1
214,101,2,1
196,109,2,1
197,131,2,1
171,237,2,1
188,214,2,1
17,38,2,1
17,0,2,2
15,68,2,1
174,101,2,1
12,210,2,1
12,171,2,1
162,196,2,1
167,25,2,1
100,68,2,2
38,125,2,1
100,110,2,2
38,58,2,1
71,162,2,1
74,31,2,1
74,67,2,1
43,12,2,1
45,31,2,1
92,42,2,1
93,12,2,2
83,17,2,1
90,77,2,1
38,98,2,1
32,101,2,1
38,28,2,1
31,223,2,1
96,237,2,1
93,118,2,2
93,68,2,1
101,125,2,1
68,31,2,1
68,125,2,1
68,93,2,1
68,205,2,2
68,223,2,1
70,237,2,1
70,96,2,1
68,0,2,1
68,69,2,1
236,70,2,2
242,46,2,1
68,5,2,1
237,51,2,1
0,60,2,1
0,92,2,2
0,66,1,1
0,69,1,1
0,138,1,1
0,149,1,1
2,198,1,1
5,67,1,1
5,68,1,1
234,93,1,1
236,17,1,1
236,29,1,1
237,96,1,1
237,122,1,1
237,139,1,1
237,171,1,1
242,17,1,1
242,29,1,1
242,38,1,1
242,93,1,1
68,15,1,1
68,17,1,1
68,21,1,1
68,74,1,1
68,80,1,1
68,83,1,1
68,96,1,1
68,115,1,1
68,116,1,1
68,122,1,1
68,127,1,1
68,130,1,1
68,137,1,1
68,188,1,1
68,214,1,1
70,12,1,1
70,68,1,1
70,92,1,1
70,93,1,1
52,17,1,1
52,71,1,1
55,12,1,1
55,139,1,1
58,38,1,1
58,101,1,1
60,0,1,1
60,45,1,1
60,116,1,1
66,0,1,1
66,17,1,1
66,31,1,1
67,29,1,1
67,217,1,1
70,102,1,1
70,110,1,1
70,127,1,1
70,236,1,1
71,17,1,1
71,52,1,1
74,45,1,1
74,214,1,1
75,155,1,1
75,167,1,1
42,107,1,1
45,74,1,1
48,22,1,1
49,12,1,1
49,17,1,1
49,127,1,1
51,12,1,1
51,107,1,1
52,15,1,1
77,75,1,1
77,90,1,1
80,67,1,1
80,68,1,1
80,115,1,1
92,0,1,1
92,107,1,1
93,17,1,1
93,38,1,1
93,70,1,1
93,149,1,1
93,155,1,1
93,242,1,1
94,105,1,1
94,121,1,1
94,225,1,1
96,12,1,1
96,17,1,1
96,49,1,1
96,70,1,1
98,38,1,1
98,142,1,1
32,125,1,1
38,12,1,1
38,17,1,1
38,93,1,1
38,128,1,1
38,142,1,1
38,149,1,1
38,242,1,1
101,28,1,1
101,32,1,1
101,38,1,1
101,46,1,1
101,58,1,1
101,128,1,1
101,198,1,1
102,12,1,1
102,31,1,1
102,115,1,1
102,131,1,1
103,137,1,1
105,94,1,1
105,225,1,1
107,130,1,1
108,155,1,1
109,71,1,1
109,196,1,1
110,12,1,1
110,26,1,1
110,31,1,1
110,180,1,1
26,122,1,1
28,101,1,1
28,128,1,1
29,12,1,1
29,17,1,1
31,12,1,1
31,29,1,1
31,45,1,1
31,68,1,1
31,116,1,1
115,12,1,1
115,80,1,1
116,0,1,1
116,60,1,1
116,108,1,1
118,12,1,1
121,94,1,1
121,105,1,1
121,225,1,1
122,26,1,1
122,51,1,1
122,68,1,1
122,103,1,1
122,139,1,1
125,2,1,1
125,32,1,1
125,198,1,1
127,31,1,1
127,66,1,1
128,28,1,1
128,38,1,1
130,17,1,1
130,68,1,1
17,68,1,1
17,83,1,1
17,138,1,1
17,242,1,1
22,48,1,1
26,0,1,1
26,55,1,1
137,12,1,1
137,210,1,1
138,0,1,1
138,118,1,1
138,149,1,1
139,52,1,1
139,122,1,1
139,237,1,1
142,38,1,1
149,0,1,1
149,12,1,1
149,38,1,1
149,70,1,1
149,138,1,1
149,223,1,1
155,90,1,1
155,93,1,1
162,71,1,1
162,180,1,1
167,90,1,1
171,12,1,1
171,51,1,1
171,122,1,1
12,149,1,1
12,180,1,1
12,236,1,1
12,237,1,1
15,52,1,1
15,122,1,1
17,12,1,1
17,51,1,1
17,52,1,1
17,66,1,1
174,214,1,1
180,26,1,1
180,100,1,1
180,162,1,1
196,162,1,1
198,101,1,1
202,38,1,1
202,125,1,1
205,67,1,1
205,100,1,1
12,29,1,1
12,43,1,1
12,67,1,1
12,70,1,1
12,93,1,1
12,115,1,1
12,122,1,1
12,125,1,1
210,12,1,1
210,137,1,1
214,74,1,1
214,188,1,1
217,80,1,1
223,31,1,1
223,100,1,1
223,149,1,1
225,94,1,1
225,121,1,1
242,234,1,1
