port_id,lat,lon,area_deg2,stationary_points
140,38.962192667171465,-75.18936666898928,6.042075000010766e-05,53
216,38.788016829875524,-75.16152757123098,6.025000000360937e-08,51
41,26.096340526641594,-80.12180432618247,0.0016176251000003207,2140
55,39.882312561524365,-75.20987885539822,0.001357988449999922,300
27,38.98403479620325,-76.46755778894473,2.985000000051101e-08,80
115,26.098014165914673,-80.16854785302395,0.00018456455000010296,942
1,40.67185717442051,-74.06455959655034,0.009450783550000204,1159
74,26.749427187022032,-80.046965869734,0.0006727703500000059,2114
75,40.93720863352988,-73.90961155790409,7.37669500000388e-05,70
9,39.24450972906302,-76.56404517080237,0.0028114255500001246,622
77,34.21227022102694,-77.95529981549264,9.426904999982283e-05,200
49,39.977451658879545,-75.08564493200745,2.5180450000110965e-05,34
17,32.821238899671435,-79.94436201410213,0.001787693599999651,413
177,39.57375686274509,-75.48524196078431,8.499999997935334e-10,12
51,40.6862339119114,-74.14128187737919,0.0011867237500002674,351
83,39.80688956517892,-75.4106308988546,0.0003173538999999491,128
263,38.78565710206995,-77.0187636830835,2.335000000075447e-08,46
15,37.20712397909647,-76.10932874852959,0.0007666745499999891,78
18,36.96655408667193,-76.42287808159358,0.00010497514999993063,148
19,27.925027642306055,-82.43491024252502,0.0008738506999998976,579
7,28.41158668772032,-80.61767395834131,0.00013582760000002255,169
246,41.918228849303844,-73.98178999590496,8.139999999859741e-08,21
117,43.640407333333336,-70.2841,5.250000000419619e-09,31
36,32.90066524046633,-79.95581831208467,0.00010033559999999035,74
2,43.07913833588564,-70.73901778798704,9.79500000003286e-08,55
149,42.417423383019326,-70.76982642453358,0.0003048343999999528,58
31,41.632123977688344,-70.91276453733964,0.00011103015000000902,183
44,36.85930445272916,-76.31509353408678,0.0017061342000000582,528
47,40.48995802703961,-73.65520336827561,0.0010752448499999976,63
257,25.312365674509188,-80.28023539678263,3.525649999981957e-06,200
249,41.211808500000004,-73.05169383333335,4.000000000230046e-09,31
213,27.622115456475584,-83.0247710403397,1.570000000092513e-08,6
114,44.43782281739278,-68.90523589285198,6.584349999973831e-05,49
