source_port,target_port,transition_count,unique_vessels
14,11,12,12
11,14,11,11
11,87,9,9
423,522,7,7
233,12,6,6
199,374,6,6
125,871,6,6
12,233,6,6
87,11,5,5
222,2,5,5
522,423,5,5
1082,121,5,5
53,162,5,5
27,1199,4,1
55,39,4,4
686,139,4,4
362,53,4,4
871,125,4,4
824,233,4,4
45,1397,4,4
0,108,4,4
14,97,4,1
1420,95,4,2
188,87,4,4
209,76,4,3
114,44,4,4
22,1,4,4
24,145,3,3
233,824,3,3
263,103,3,3
317,75,3,3
1813,116,3,3
1971,1746,3,3
1,22,3,3
14,440,3,3
456,19,3,3
833,364,3,3
820,12,3,3
626,1118,3,3
39,55,3,3
105,49,3,3
155,27,3,3
139,14,3,3
163,1665,3,3
198,1648,3,3
19,462,3,3
95,1744,3,2
55,95,3,3
67,1730,3,3
75,317,3,3
77,14,3,3
97,21,3,2
1665,163,3,3
1512,14,3,2
11,170,3,3
95,333,2,2
10,11,2,2
87,188,2,2
202,1123,2,2
79,2021,2,1
1,1793,2,1
77,631,2,2
1556,14,2,2
116,95,2,2
109,1339,2,2
193,1616,2,2
57,202,2,2
39,1189,2,2
263,11,2,2
33,506,2,2
1467,1135,2,2
14,8,2,2
185,225,2,2
26,644,2,2
18,109,2,2
249,1,2,2
2,504,2,2
318,427,2,2
53,362,2,2
233,444,2,2
50,490,2,2
151,997,2,2
237,180,2,2
145,24,2,2
143,818,2,2
222,490,2,2
97,14,2,1
21,97,2,2
170,514,2,2
21,818,2,1
1672,86,2,2
205,91,2,2
1648,198,2,2
103,263,2,2
109,18,2,2
95,55,2,2
163,317,2,2
121,180,2,2
203,952,2,2
313,407,2,2
276,1144,2,1
391,1184,2,2
387,147,2,2
384,22,2,2
471,913,2,2
462,19,2,2
444,233,2,2
416,1136,2,2
587,773,2,1
529,14,2,2
506,33,2,2
631,77,2,2
628,327,2,2
626,512,2,2
824,387,2,2
818,21,2,1
1014,1494,2,2
952,203,2,2
952,195,2,2
951,1135,2,2
886,1659,2,2
14,77,2,2
1206,1,2,1
1189,39,2,2
1106,44,2,2
1082,237,2,2
1266,11,2,2
16,26,2,2
14,1512,2,2
1781,204,2,1
1746,1971,2,2
1744,95,2,2
1721,103,2,2
1349,1,2,2
55,628,1,1
55,18,1,1
27,160,1,1
27,155,1,1
26,16,1,1
25,1189,1,1
25,498,1,1
101,104,1,1
99,14,1,1
98,117,1,1
97,509,1,1
97,137,1,1
97,103,1,1
97,1,1,1
95,1813,1,1
95,978,1,1
109,951,1,1
107,14,1,1
105,96,1,1
103,970,1,1
103,348,1,1
1339,109,1,1
103,14,1,1
41,512,1,1
39,280,1,1
33,486,1,1
32,476,1,1
31,1070,1,1
28,1090,1,1
162,53,1,1
147,387,1,1
136,303,1,1
135,74,1,1
130,362,1,1
130,53,1,1
127,1541,1,1
121,237,1,1
117,98,1,1
116,416,1,1
193,425,1,1
180,357,1,1
180,237,1,1
180,121,1,1
176,303,1,1
174,105,1,1
174,59,1,1
174,49,1,1
170,11,1,1
168,241,1,1
162,1467,1,1
162,951,1,1
18,645,1,1
18,55,1,1
16,469,1,1
233,387,1,1
212,19,1,1
206,1283,1,1
202,2,1,1
199,532,1,1
198,84,1,1
195,952,1,1
269,659,1,1
265,14,1,1
242,473,1,1
237,121,1,1
25,130,1,1
25,53,1,1
24,1746,1,1
21,766,1,1
19,212,1,1
19,16,1,1
18,1148,1,1
319,1136,1,1
319,473,1,1
318,529,1,1
318,77,1,1
318,14,1,1
317,163,1,1
313,1191,1,1
0,295,1,1
303,136,1,1
302,65,1,1
295,666,1,1
282,686,1,1
281,512,1,1
280,25,1,1
1,1206,1,1
1,1349,1,1
387,824,1,1
387,233,1,1
1616,193,1,1
384,1730,1,1
1555,685,1,1
374,199,1,1
365,48,1,1
362,656,1,1
357,180,1,1
348,103,1,1
333,978,1,1
333,95,1,1
329,456,1,1
327,86,1,1
324,249,1,1
498,130,1,1
498,53,1,1
490,222,1,1
486,1718,1,1
476,32,1,1
1541,716,1,1
1523,1397,1,1
456,329,1,1
1523,45,1,1
443,1619,1,1
431,65,1,1
427,529,1,1
427,318,1,1
427,44,1,1
425,193,1,1
1494,1014,1,1
618,1589,1,1
608,1648,1,1
1489,313,1,1
579,2,1,1
569,136,1,1
530,198,1,1
529,440,1,1
529,427,1,1
1475,104,1,1
524,14,1,1
523,524,1,1
523,14,1,1
509,97,1,1
12,820,1,1
504,855,1,1
504,2,1,1
736,387,1,1
736,233,1,1
716,14,1,1
715,1441,1,1
704,427,1,1
686,282,1,1
679,925,1,1
659,269,1,1
656,130,1,1
645,18,1,1
12,48,1,1
11,263,1,1
628,55,1,1
11,10,1,1
626,281,1,1
622,915,1,1
857,587,1,1
855,1280,1,1
841,524,1,1
841,523,1,1
824,736,1,1
53,656,1,1
819,909,1,1
818,90,1,1
53,25,1,1
809,21,1,1
808,16,1,1
757,48,1,1
748,14,1,1
742,1184,1,1
742,391,1,1
736,824,1,1
1082,180,1,1
1082,14,1,1
1080,949,1,1
50,222,1,1
48,757,1,1
48,603,1,1
951,1467,1,1
951,1339,1,1
48,12,1,1
949,1080,1,1
928,1254,1,1
915,530,1,1
913,471,1,1
891,820,1,1
47,406,1,1
871,1851,1,1
14,523,1,1
14,422,1,1
14,318,1,1
14,192,1,1
45,1523,1,1
1254,928,1,1
44,427,1,1
1205,1504,1,1
44,114,1,1
1189,25,1,1
1167,48,1,1
1148,18,1,1
1136,319,1,1
1124,170,1,1
1718,486,1,1
1659,1851,1,1
2,50,1,1
1332,925,1,1
1325,280,1,1
1291,11,1,1
1286,317,1,1
1280,1118,1,1
1266,14,1,1
95,93,1,1
93,997,1,1
16,19,1,1
15,2,1,1
14,1863,1,1
90,1321,1,1
14,1382,1,1
14,1266,1,1
14,524,1,1
2,579,1,1
1851,1659,1,1
1,97,1,1
1793,1206,1,1
1793,1,1,1
90,818,1,1
84,23,1,1
64,321,1,1
60,1799,1,1
1441,1426,1,1
1426,1441,1,1
1420,1744,1,1
1406,222,1,1
1397,1523,1,1
60,12,1,1
1345,1304,1,1
