port_id,lat,lon,feature_points,area_deg2
19,30.031458431137878,-90.52153243849237,18662,0.33986054264999677
51,29.52331421018961,-94.89779240170124,14141,0.17291566784999843
58,29.919646935726423,-93.94887187075801,4342,0.08012605515000018
26,29.09706298718902,-90.22325639599899,2962,0.005974111350000616
71,30.447371231856657,-91.2440757979654,2683,0.014427071999999838
89,30.0938375721842,-93.46228539413418,2383,0.05899523910000036
5,26.09342129964645,-80.10958084843686,2312,0.008702063399999837
97,27.829854905317426,-97.30053995118523,1866,0.011377213150000134
375,29.67690777306478,-91.16156762964323,1431,0.007218369749999802
42,28.92880889700696,-95.31439460868329,1426,0.0105418183500001
76,25.76565773487985,-80.13775626140291,1346,0.0071019213500005665
85,27.82591976099337,-97.00583163326621,1290,0.010882155000000051
150,30.678475484426038,-88.04052680632087,1135,0.004876957799999338
173,29.430047141155228,-94.70589676902024,909,0.001215002249999659
12,30.392694733841413,-81.47576988639581,895,0.00288914485000004
31,29.26497379148347,-89.33499713135856,789,0.004798912299999795
537,29.611068009083024,-89.87591129932248,782,0.0011732288999996973
159,27.88699721858972,-82.43879846348389,718,0.004457548599999944
963,26.76903266066528,-80.03673599931689,679,0.0016218651000001205
38,29.57010955581466,-90.47154690738189,617,0.009125313999999935
428,29.794791989655728,-93.33910120345288,598,0.0011157411000003279
55,29.58459463957385,-90.6978869843842,564,0.003357488849999971
40,24.55424294633558,-81.78250665145926,538,0.00485475605000004
124,29.819684709236498,-91.90934830260244,506,0.010000517500000071
182,30.118393005150747,-91.310112777056,496,0.0025908021999994043
659,29.784178488893772,-92.16377733839387,476,0.0015506796500000506
34,29.276578970422474,-89.9636584584187,469,0.001983319649999941
385,29.664634241373268,-91.36339634393552,468,0.006674178599999478
210,29.568192461849197,-94.43226118090926,437,0.002672824899999406
115,28.409784436763506,-80.60415602013234,409,0.00043665094999996413
169,29.758433018855182,-91.67787159939246,387,0.00409930544999965
39,28.72028594945127,-95.8555007573536,362,0.002757252600000223
216,29.94507741048252,-92.96480055848019,336,0.006104704300000591
430,26.840263283659887,-80.06217225501189,335,0.00032876389999998495
552,29.72674284410386,-93.86628454969592,316,0.0005602660499999773
185,29.23709363901303,-90.2163186978996,302,0.0003656409000002821
338,30.342979195742718,-88.51104441635592,263,0.0002412710500001001
164,29.696350457363245,-89.97409679976622,261,0.00044579045000018897
141,29.609243129518937,-93.78488746562522,250,0.0036304157499999104
1493,26.713768725200467,-80.04621125298455,236,9.912905000012374e-05
57,29.986276239690056,-93.20568530656425,221,0.0005004364499993584
723,29.365644013942998,-89.30320283518208,218,7.012829999990899e-05
583,30.28383796046683,-87.56076179715409,210,0.00027642444999992875
827,29.549688135786297,-95.03524690924722,207,0.0005599273999999674
550,29.081135367897687,-95.2044834303446,207,0.0013769272999994884
453,25.942921772981112,-80.1324665110468,203,0.0005386050999999298
206,29.231219427502154,-94.59787096240944,200,0.004974568100000097
635,29.649439164993645,-94.26956865084962,196,8.096724999996191e-05
606,30.70114050510535,-81.43737535946119,196,0.0011966651999999849
217,30.24825663170079,-88.04047814299079,193,0.0019489237999999831
787,26.261917989054638,-80.08861031499163,190,0.0007839271499998729
984,29.544235088953407,-90.69930849914552,184,0.00013695465000004498
222,30.23972607547783,-91.31904644185246,183,0.0005521529499999134
219,29.629924645407797,-90.3113292361316,177,0.0026792291499999643
874,30.176990744140017,-89.7500106051591,174,0.00026878275000004846
104,27.76865735157816,-82.62049325302567,173,0.0004724206499999132
431,29.491347766835993,-94.58126302709043,170,8.436549999991634e-05
2073,25.7979088239569,-80.25081301899392,164,5.682870000000687e-05
21,30.770970027850755,-88.0576453270728,161,6.556974999998656e-05
1281,25.800879205356026,-80.14419145298413,159,7.004939999992422e-05
134,29.922671484813986,-92.62238423872061,155,0.00025136829999999595
506,27.857262714597972,-97.24013653999738,153,0.0005482623999998951
36,28.9515844705277,-89.39355998348762,152,0.00040467649999996686
15,29.45851973101053,-89.64337445014509,145,0.0022562977500001392
709,30.35295166478608,-89.08853924062596,145,0.00027841504999992646
382,29.297610616836522,-94.89792301873204,144,0.0020905020499997493
151,25.31414398906563,-80.28681999934959,138,0.00020448664999994344
126,29.893570640179632,-92.46114170580653,135,0.00015772499999977462
1069,29.928046259493506,-91.83840812729791,135,0.00018396350000006965
116,29.554091565914092,-89.77297816855649,132,0.0006727917000002609
212,27.607425806382725,-82.77260973521716,129,0.003488404850000166
286,28.86747728484471,-89.4301468075647,128,0.003746991200000002
54,29.357745043159234,-90.72683111490076,126,0.0008283336499996192
177,30.043199348256145,-93.25425740917429,124,0.00033370140000012086
35,29.616796632766718,-91.03606011090855,123,0.003060398149999825
4,29.81062810230774,-92.26358141746803,117,0.0004163950499996214
1328,29.447635901747102,-91.30404917334651,115,8.675944999997371e-05
238,29.993225541360548,-93.3304951072015,115,0.00013465610000002495
1116,28.642679311799025,-96.55437427427933,112,3.3264750000014396e-05
412,29.729371711460644,-94.10156119002852,111,4.829519999983974e-05
18,30.52836390180887,-88.10479023852807,109,0.00011675495000001218
638,25.691178659116634,-80.24798823901779,105,0.0007826986999999237
1929,30.359587445653762,-88.56890833889507,104,0.00023042915000007338
239,25.72481357677057,-80.23199234106335,103,8.452554999999198e-05
166,29.051068705479015,-95.66315764427873,102,0.0001647181999999388
64,30.699430639289783,-91.34742943915298,101,0.0006123618499997374
801,30.399382697313428,-87.21325774475378,101,0.0012988220499999831
81,30.383190877796192,-91.31917480168528,100,0.0005642108999996022
191,29.139199260964084,-89.24907287199397,97,0.0008634316499997396
561,27.789144175962484,-96.86927649434269,97,0.0007527313000000944
691,29.54100282700109,-90.80776626404364,94,0.0019081028499997313
99,30.078628160720736,-88.08543001324821,94,0.0012846108000000285
101,30.015556199165797,-89.91405435065839,94,0.00035719720000005023
184,30.778697620603488,-91.56503175410418,92,0.0017470634500000779
1601,30.038078310641907,-91.26203785529411,92,9.69566499999841e-05
830,28.663297130061782,-96.02390145958381,92,0.00021706529999995132
1340,29.88576313052639,-91.91891210207298,91,0.00021104634999995653
303,29.36492918711211,-89.53593957740037,90,0.0005824464499998844
746,29.828231417583314,-95.08616085796366,90,0.0005673662999999945
209,29.97601992918393,-91.2625087919325,88,0.0006927170999997766
91,30.075294133015273,-93.27635401242627,86,4.223575000008601e-05
1166,29.890369782580205,-81.30694620013482,84,0.00033510825000013244
176,29.77683585342737,-91.17627817290504,82,0.00026279759999966974
156,30.62374821866729,-91.30214216631306,82,0.0007199726500001689
227,29.890850376998173,-91.21476620380004,82,0.00040051564999971263
1185,27.880351957870786,-97.27333207961618,81,6.97219999999637e-06
92,29.684039571828666,-90.18179532800781,81,0.0015388259500000445
1211,27.96970293589621,-82.81582102833289,80,0.0004098099000001019
975,29.89397888687122,-92.12294169023386,79,0.0004258210500000175
1786,29.238523988978635,-90.66761455471837,79,0.00022186614999995344
540,30.259001850509073,-88.34413615124292,79,0.0020325288000001265
228,29.68660957301105,-94.1774296673387,78,0.0001099341500000411
535,29.95353250438023,-93.33722281591962,77,5.3735849999933394e-05
2295,29.98456356092017,-81.65132668651236,75,3.4054400000009755e-05
1287,26.139251392066868,-80.1086368536569,74,5.196350000007657e-06
1395,26.34450481749569,-80.07474561281413,74,3.1015250000039984e-05
1487,30.28026572234722,-87.68143634963315,72,5.1957700000022123e-05
1307,29.957040071989073,-92.73054340525736,70,0.000238406549999947
563,29.52987919586923,-91.25966709833773,69,0.0003784042499999957
588,29.237334206333742,-89.3548327919707,68,3.5160349999988216e-05
2031,27.50059533138814,-82.5739703574024,68,4.609649999988486e-06
93,29.402687684799886,-91.99981334177085,68,0.000693508950000028
50,29.662367447880275,-91.02282517033099,67,6.38937499999695e-05
585,28.994892821063047,-89.35835153717636,66,0.0004591882500002439
178,26.45152103442772,-80.06451994824778,63,4.917985000007356e-05
909,30.03928543069368,-90.01446527324387,63,7.103850000000845e-06
777,30.241667839117326,-88.48048089058364,63,0.0006695562499999869
1844,29.82967859169337,-92.13170843824676,62,4.900945000000186e-05
310,30.286056867284437,-88.69091351962437,62,0.0008145265499998696
2157,28.84617569056672,-90.12598709155327,62,3.27405000000049e-05
425,29.839569590405667,-92.32102659804484,61,0.00012254605000001608
324,29.35294209338558,-90.24898357851224,60,6.878650000058612e-06
1452,25.82475708088669,-80.12946346875597,60,0.00013078314999993357
485,25.691488885602872,-80.1799807293801,59,0.00025699859999986444
146,27.63469570109696,-82.56633842158038,58,8.94232000000467e-05
534,30.28489492180105,-88.84591932089614,58,0.000503115249999759
94,30.400534379021753,-88.25621898860196,58,5.004805000002305e-05
731,30.757332625615682,-91.39416940786369,57,0.0002055565499999826
84,26.00973463769834,-80.1212619554928,57,0.0001994224499999984
229,27.3318771972409,-82.5469261565778,57,9.860699999996248e-06
52,28.89355685009946,-89.34635360485701,57,0.0005090574999998652
1584,25.901759496881187,-80.12770065712819,56,3.7717400000017976e-05
584,27.586456393012845,-82.75854785544557,56,1.6974000000041035e-06
1371,27.846751594970563,-96.9552494787284,55,0.00021329380000013778
65,29.3604881820187,-91.74794223844341,54,0.0014071612499998822
479,29.403811208771533,-93.63532295010997,54,0.0002600245999999471
308,28.62399348091963,-80.80693971360643,53,3.922225000001512e-05
397,29.72414607302869,-91.21001918266667,53,0.00024122389999990502
433,27.842826239493093,-97.51846351539042,53,2.0829549999999805e-05
714,30.276170776387474,-81.71502727819812,53,8.247599999993919e-06
1954,26.88760189938069,-80.07255225109454,52,4.819684999997919e-05
2174,30.566626492707396,-87.22094897884016,52,1.3638250000016525e-05
106,30.38068083438106,-81.6296904979909,51,0.00022051675000012922
1460,29.580584897832527,-90.05890003966795,51,5.284704999994432e-05
