port_id,lat,lon,feature_points,area_deg2
12,29.219020421964373,-91.83418103723093,106186,32.69049050644999
7,12.919931257770125,143.74692467600042,34365,13.076569330900028
2,48.474675986206,-123.95939775264989,32613,7.062498188399997
18,25.402205484873868,-80.56321949092622,18987,6.507264006650008
0,40.375099426021414,-72.77509539834242,18064,10.476061364800005
53,33.79770295929776,-119.0353939592447,11084,1.6690530476999974
93,36.96476837771345,-88.71221323199399,8384,0.6658409711500002
28,37.74684363005394,-122.48116961954527,7152,1.1326526125500014
26,37.374096257013306,-75.95869714873672,6595,2.6575474389500107
104,39.31219465287965,-75.76176087762818,6173,1.244814320149998
60,38.43654581696363,-90.15939874430182,5783,0.49403958340000054
102,45.99542586930321,-123.67218099173763,5115,1.5139465556000014
17,32.66305837780329,-117.72386021111528,5051,0.955537148849994
63,27.726277389409574,-83.31025713353164,4220,1.071614673150004
200,41.58260449320199,-88.0889876361368,3573,0.5542008112499979
22,18.24538310694859,-64.89352438653043,2933,0.6064972226500017
14,30.458557429329517,-81.27089207955987,2637,0.4037596646000017
127,42.20830304297902,-70.6446416196941,2632,0.5126347180000009
3,35.36878141487955,-75.63955185320395,2624,3.0083106725999893
87,32.595757950322145,-79.7402717868032,2448,0.9659568370000039
68,54.02123886430351,-166.43947185336958,2384,0.08165774824999747
272,57.7802808517536,-152.33638793081408,2343,0.03728764244999971
1,34.755157965154844,-90.42267502792345,2255,0.14068536704999982
36,21.266747807081195,-157.5431725996698,2220,0.4066869417499968
46,31.97536356209348,-80.77510558791909,2076,0.4137628563499946
293,40.37925892107436,-80.18506824753136,1966,0.369455613599998
282,34.093376627441145,-91.3481071569527,1918,0.4205453282999968
49,33.96320045002098,-77.33414052702739,1825,1.1879956275000048
520,37.86553997503738,-87.49825790985193,1615,0.09947981065000025
239,32.41488449427904,-91.0202058277814,1609,0.06473113989999989
67,27.988670151211153,-80.1556993115961,1403,0.7602220030000013
385,36.28195220977265,-89.58963516252474,1327,0.09198809289999793
38,18.61070614592862,-65.91492914017289,1282,0.4445740390000021
225,38.43987779268642,-82.47966527653998,1180,0.03392518324999975
1598,56.8126824167443,-132.96626874529042,1092,7.81387999999407e-05
89,38.73447311722487,-82.04690796474,1041,0.14060317694999871
