source_port,target_port,transition_count,unique_vessels
79,129,431,136
129,79,413,135
79,391,186,82
391,79,180,72
44,90,137,47
391,129,137,59
90,44,132,48
129,391,129,56
44,417,126,49
417,44,122,49
129,44,111,54
101,79,106,42
44,129,102,46
79,101,82,39
255,44,81,32
44,255,81,31
479,129,77,29
129,479,75,32
44,79,67,33
79,44,64,31
203,181,61,27
181,203,57,28
44,126,56,21
129,273,56,24
101,129,55,19
75,44,55,23
44,145,55,15
273,129,55,26
145,44,55,16
44,84,53,28
44,870,52,25
129,489,51,19
79,89,50,23
44,273,50,28
129,101,49,20
84,44,48,25
870,44,46,23
44,765,45,12
44,75,44,20
126,44,44,20
489,129,44,14
89,79,43,20
765,44,42,10
129,128,42,22
101,203,42,16
273,44,42,28
203,101,41,17
128,129,39,17
44,34,39,20
34,44,38,22
479,79,38,24
129,1515,37,19
101,89,37,17
89,101,36,17
478,44,36,16
489,44,35,14
82,44,34,23
44,478,34,15
1515,129,33,19
172,294,33,16
75,84,33,14
79,479,33,21
79,203,33,14
126,90,32,16
203,89,30,15
84,75,30,15
79,963,30,14
129,417,30,13
44,82,30,21
425,44,30,15
417,129,30,17
79,1515,30,17
203,79,30,13
82,129,30,10
82,126,29,15
333,44,29,13
1515,79,29,16
870,82,29,15
44,425,29,13
129,82,29,11
129,263,28,16
126,82,28,12
82,870,27,14
129,870,27,12
79,862,27,14
294,3558,27,6
478,417,27,12
294,172,27,12
785,44,26,11
963,79,26,15
870,129,26,15
181,2341,26,6
34,255,26,15
417,478,26,13
391,101,25,13
44,333,25,14
2341,181,25,7
129,963,25,18
90,126,25,16
336,3310,25,5
10,1234,25,9
44,785,25,13
1234,10,24,8
1133,203,24,9
10,129,24,13
3558,294,24,7
862,79,24,11
54,328,24,8
328,54,23,8
966,203,23,7
44,489,23,10
203,1133,23,9
203,966,23,7
129,10,23,13
3310,336,23,5
89,203,23,12
963,129,22,16
90,82,22,13
189,129,22,14
1232,79,22,9
263,129,22,15
177,44,22,14
255,34,22,15
82,90,22,11
129,90,22,11
44,177,21,12
128,44,21,12
129,285,21,15
90,129,21,12
54,44,21,6
44,716,21,10
19,75,21,14
273,82,21,5
209,44,21,11
44,6,21,14
101,391,21,11
34,75,20,12
79,128,20,8
82,273,19,5
44,301,19,9
79,1232,19,9
44,59,19,7
75,34,19,14
129,189,19,11
79,489,18,10
79,1894,18,6
126,122,18,9
273,785,18,12
301,44,18,8
44,209,18,11
785,129,18,11
417,489,17,11
44,54,17,5
207,328,17,8
489,79,17,8
158,203,17,7
79,429,17,15
75,19,17,11
870,417,17,8
716,44,17,9
285,129,17,11
44,128,17,8
122,126,17,8
203,158,16,6
489,417,16,6
59,44,16,7
44,328,16,6
129,1721,16,9
44,180,16,10
129,785,16,12
129,1202,16,10
417,870,16,8
394,129,16,10
1894,79,16,6
1166,44,16,10
1202,129,16,9
6,44,16,11
61,604,15,4
273,394,15,13
1232,89,15,5
785,273,15,10
82,6,15,7
391,479,15,11
180,44,15,8
394,273,15,12
1721,44,15,10
1515,391,14,10
604,61,14,4
129,14,14,9
79,1773,14,5
44,394,14,9
328,44,14,6
391,963,14,14
1773,79,14,5
1748,44,14,2
219,30,14,7
1234,77,14,7
90,79,14,5
75,90,14,3
128,79,14,5
749,94,14,6
2158,83,14,10
30,219,13,6
273,417,13,8
394,44,13,8
90,75,13,4
14,129,13,8
94,749,13,6
1234,129,13,9
44,1748,13,2
963,391,13,11
44,1166,13,8
322,294,13,5
79,800,13,5
63,211,12,9
83,2158,12,9
273,489,12,5
16,1020,12,5
6,129,12,3
1232,101,12,8
6,82,12,8
14,785,12,10
79,61,12,3
169,1085,12,9
1085,169,12,8
77,10,12,11
129,6,11,3
6,417,11,7
273,90,11,9
273,79,11,6
61,79,11,3
82,489,11,8
394,1721,11,9
391,1515,11,9
1029,785,11,2
101,181,11,5
765,4894,11,6
1020,16,11,5
294,44,11,5
479,391,11,10
