port_id,lat,lon,area_deg2,stationary_points
83,38.962192667171465,-75.18936666898928,6.042075000010766e-05,53
63,38.788016829875524,-75.16152757123098,6.025000000360937e-08,51
51,26.10003436160895,-80.12722203631832,0.002428937950000154,2142
22,39.88431470065592,-75.20719931313057,0.0011567931000002133,275
6,38.98403479620325,-76.46755778894473,2.985000000051101e-08,80
41,26.092735169273286,-80.17347362441359,9.383495000001151e-05,940
1,40.67287013251545,-74.09400937390109,0.021413604199999842,1668
128,26.749427187022032,-80.046965869734,0.0006727703500000059,2114
217,40.938593384834604,-73.91136195665388,1.9439650000133766e-05,56
65,39.239380548468446,-76.56535110208571,0.0034621687499999205,699
108,34.21227022102694,-77.95529981549264,9.426904999982283e-05,200
93,39.977451658879545,-75.08564493200745,2.5180450000110965e-05,34
11,32.85947084121425,-79.9523565326672,0.0006370509499997594,371
234,39.57375686274509,-75.48524196078431,8.499999997935334e-10,12
67,38.78565710206995,-77.0187636830835,2.335000000075447e-08,46
101,37.20712397909647,-76.10932874852959,0.0007666745499999891,78
124,36.96655408667193,-76.42287808159358,0.00010497514999993063,148
27,27.925027642306055,-82.43491024252502,0.0008738506999998976,579
23,28.41158668772032,-80.61767395834131,0.00013582760000002255,169
258,41.918228849303844,-73.98178999590496,8.139999999859741e-08,21
134,43.640407333333336,-70.2841,5.250000000419619e-09,31
113,32.90533424258196,-79.95222379929302,1.998169999995901e-05,68
147,43.07913833588564,-70.73901778798704,9.79500000003286e-08,55
125,42.417423383019326,-70.76982642453358,0.0003048343999999528,58
162,41.632123977688344,-70.91276453733964,0.00011103015000000902,183
33,36.90692047095863,-76.3339340895324,0.004462195550000186,869
20,40.49377339237597,-73.66744863236858,0.001969528449999984,87
42,25.312365674509188,-80.28023539678263,3.525649999981957e-06,200
262,41.211808500000004,-73.05169383333335,4.000000000230046e-09,31
64,27.622115456475584,-83.0247710403397,1.570000000092513e-08,6
25,44.42633988169251,-68.91218195159536,3.4824499999364107e-06,9
97,31.13241490417752,-81.53512485020184,1.8619500000017714e-06,39
107,39.52937658656263,-75.8158833483957,1.4605999999397497e-06,70
69,29.98747285714286,-81.65718552380953,1.7500000003471143e-09,29
10,25.777453964009077,-80.1578838480698,0.0009950194999999301,1012
84,38.87448375637625,-77.02142045432906,4.900999999993427e-07,73
178,36.85788315868692,-75.65490475226345,7.230799999997608e-06,21
21,32.0883650432383,-81.0898007212276,0.00035369880000000065,142
197,38.96846995614036,-74.95910178070174,1.9000000000408817e-08,61
144,25.79932114048331,-80.24946606686429,7.219599999970736e-06,259
15,32.13209021282076,-81.13895840859276,6.49685999998229e-05,201
88,27.7660553397137,-82.63012434641745,7.777504999993404e-05,265
56,37.82873874957526,-76.27872267074414,9.809999999893166e-08,68
115,25.818781696383127,-80.12953314413492,3.0092750000122583e-05,128
4,41.488691928556754,-71.32024115149024,2.4215000001140115e-07,60
49,25.97267616141487,-80.12479895405204,7.787800000004893e-05,126
28,41.2861252463414,-72.90640364475762,4.775959999999555e-05,78
212,42.33757964669739,-70.97266056835637,1.085000000003114e-08,5
91,30.39526780235096,-81.55079347774446,0.00032794104999993464,100
140,26.835995802481253,-80.05926571140894,8.145724999993998e-05,150
109,42.40032116022924,-70.63974154867356,2.220609999998609e-05,24
151,42.62429195113771,-73.75561245966833,3.6251499999316427e-06,101
26,26.445736893424037,-80.06547501133788,2.2049999996731752e-08,73
247,34.69959654320988,-76.68131604938272,1.3500000003951641e-09,34
43,40.59612591240937,-74.02404238101325,6.182129999997578e-05,27
39,30.427830079535028,-81.28501668677528,0.00037318985000005527,24
118,36.78931762999544,-76.30029933950112,0.0001055482499999495,51
44,36.916173262534755,-76.1754527361545,5.373460000005047e-05,100
12,32.81026996602646,-79.9300316629799,4.8665350000007176e-05,46
189,26.40060074074074,-80.07332185185186,4.499999998415831e-10,47
177,27.631251278383836,-82.56205734730159,1.4437499999989228e-05,78
32,27.963336581740972,-82.80650129511676,1.5700000002257397e-08,10
208,36.90660831735889,-76.08837292864749,3.13000000023552e-08,11
24,42.37254055093825,-71.03501330562945,0.0017614566499999835,279
116,32.83356837546819,-79.89132588701816,6.785749999976416e-06,91
141,42.61215050731395,-70.65353939894916,7.666850000047586e-06,97
190,41.316642666666674,-72.06076866666668,2.49999999945544e-10,21
240,40.81309034013606,-73.7654236054422,2.4500000002763495e-09,39
156,38.979134637681156,-76.33270347826085,1.149999999841873e-09,28
216,43.07909390939598,-70.75763039709172,2.979999999930687e-08,44
206,40.417905350877184,-74.03506605263158,1.899999999891668e-09,32
8,24.560407469293356,-81.81168133021443,0.00012423209999994122,125
238,28.837889855072465,-81.33519252173913,5.750000000168598e-09,32
195,41.80983600712139,-71.39681354329097,8.144499999944309e-07,25
40,32.01169361111111,-80.88255777777778,1.1999999999091414e-09,29
68,26.33680823208416,-80.0768802407824,4.1418450000095355e-05,169
161,37.3073245751634,-77.26625888888888,7.650000000344482e-09,17
38,39.80556153407004,-75.41358991121193,0.00027057500000006126,124
30,40.82913766423357,-73.96099406326034,2.7399999999772807e-08,6
34,39.92027070432296,-75.1346239468761,0.000583759900000012,218
