trial,k,r,neighbor_mode,min_dense_points,runtime_sec,total_points,coverage_ratio,noise_ratio,n_clusters,effective_ports,largest_cluster_points,largest_cluster_share,mean_cluster_points,median_cluster_points,edge_count,transition_count,score,rss_mb
226,1000,5e-05,8,,0.022388100042007864,35881,0.9971015300576908,0.0028984699423092453,419,72,3080,0.08608882801800039,85.38663484486874,18.0,1138,5334,0.9809627244702178,356.94921875
255,1400,0.00015,4,,0.018820299999788404,35881,0.967113514116106,0.03288648588389398,513,77,1731,0.04988328866603268,67.64327485380117,22.0,1301,5474,0.9808780888265811,357.0078125
229,1000,0.0001,4,,0.01981820003129542,35881,0.9871241046793567,0.01287589532064326,446,77,2675,0.0755244360371552,79.41479820627802,23.0,1216,5446,0.980704485385786,356.92578125
203,800,8e-05,4,,0.017985899990890175,35881,0.993729271759427,0.006270728240572954,396,69,3013,0.08450190711240745,90.04040404040404,21.0,1155,5402,0.9806485303724055,356.28515625
180,500,8e-05,8,,0.017625499982386827,35881,0.9951506368272902,0.004849363172709786,248,55,3105,0.08695773937883328,143.9798387096774,26.5,706,4458,0.9805301002109194,356.41796875
179,500,8e-05,4,,0.019536099978722632,35881,0.9951506368272902,0.004849363172709786,301,65,3105,0.08695773937883328,118.62790697674419,23.0,867,4937,0.9804380236292507,357.1953125
204,800,8e-05,8,,0.021474700013641268,35881,0.993729271759427,0.006270728240572954,329,62,3107,0.08713820955799866,108.37689969604864,23.0,934,5019,0.9799535144080351,357.140625
181,500,0.0001,4,,0.01710659998934716,35881,0.9922242969816895,0.0077757030183105424,281,65,3105,0.08721420144935678,126.69750889679716,26.0,829,4818,0.9797722896538659,357.18359375
228,1000,8e-05,8,,0.019647200009785593,35881,0.9921406872718151,0.007859312728184853,392,72,3080,0.08651928424955757,90.81377551020408,21.5,1105,5206,0.9797678836944803,356.953125
182,500,0.0001,8,,0.019961199956014752,35881,0.9922242969816895,0.0077757030183105424,234,55,3105,0.08721420144935678,152.14529914529913,29.0,676,4364,0.9796347065391711,356.42578125
205,800,0.0001,4,,0.01817510003456846,35881,0.9888799085867171,0.011120091413282851,372,70,3007,0.08474719576123105,95.38172043010752,24.0,1087,5340,0.9793780048714983,356.27734375
254,1400,0.0001,8,,0.02022710000164807,35881,0.9830272288955157,0.016972771104484252,450,71,2721,0.07714334316171467,78.38222222222223,22.0,1148,5259,0.9793368347925282,357.4765625
206,800,0.0001,8,,0.02137189998757094,35881,0.9888799085867171,0.011120091413282851,310,62,3101,0.0873964263570261,114.45806451612903,26.5,883,4942,0.9786944569050429,352.5625
145,300,5e-06,4,,0.016693999990820885,35881,1.0,0.0,254,48,3684,0.10267272372564867,141.26377952755905,14.5,661,4158,0.9786444609345059,356.7734375
150,300,2e-05,8,,0.016907099983654916,35881,1.0,0.0,225,43,3684,0.10267272372564867,159.4711111111111,15.0,561,3748,0.9786341551300148,356.7578125
148,300,1e-05,8,,0.017335899989120662,35881,1.0,0.0,225,43,3684,0.10267272372564867,159.4711111111111,15.0,561,3748,0.9786134308650248,356.75390625
147,300,1e-05,4,,0.01767730002757162,35881,1.0,0.0,254,48,3684,0.10267272372564867,141.26377952755905,14.5,661,4158,0.9785969432016343,356.76953125
149,300,2e-05,4,,0.018242300022393465,35881,1.0,0.0,254,48,3684,0.10267272372564867,141.26377952755905,14.5,661,4158,0.978569681232224,356.7734375
146,300,5e-06,8,,0.01994090003427118,35881,1.0,0.0,225,43,3684,0.10267272372564867,159.4711111111111,15.0,561,3748,0.9784879035146861,356.75390625
230,1000,0.0001,8,,0.01881960005266592,35881,0.9871241046793567,0.01287589532064326,371,71,3080,0.08695897682035066,95.46900269541779,24.0,1032,5121,0.9784656325528648,356.91015625
153,300,5e-05,4,,0.01678519998677075,35881,0.9985786349321368,0.0014213650678631673,231,47,3683,0.10279095729835333,155.1082251082251,18.0,617,4160,0.9782610618688106,356.4140625
151,300,3e-05,4,,0.01711090002208948,35881,0.9985786349321368,0.0014213650678631673,231,47,3683,0.10279095729835333,155.1082251082251,18.0,617,4160,0.9782453151422774,352.671875
