source_port,target_port,transition_count,unique_vessels
54,48,339,90
48,54,331,84
49,30,90,22
30,49,85,22
14,148,62,15
148,14,60,15
14,117,58,16
117,14,57,16
48,69,47,10
38,49,44,10
69,48,43,9
49,38,42,9
180,30,38,11
84,48,36,10
30,180,35,10
48,84,35,13
48,30,35,13
161,131,34,9
23,124,34,9
84,54,33,10
30,48,33,13
124,23,33,10
30,38,33,9
54,84,32,10
131,161,32,9
38,30,31,8
94,22,30,7
22,94,30,7
69,12,30,7
55,193,28,7
193,55,27,8
257,55,27,4
84,141,27,8
12,69,27,7
141,84,25,8
172,55,24,10
48,115,24,7
55,257,24,4
101,131,23,6
131,101,22,6
55,172,22,10
102,84,22,9
84,102,22,9
115,48,21,6
30,94,21,4
84,18,20,6
94,30,20,5
74,170,20,7
18,84,19,6
170,74,18,6
117,211,18,5
231,27,18,5
30,15,18,3
115,54,17,4
15,30,17,3
50,55,17,5
211,117,17,5
273,30,17,7
48,141,17,6
54,115,17,4
301,48,17,5
27,231,17,6
246,14,17,2
48,301,16,4
55,50,16,5
63,84,16,4
84,63,16,4
14,246,16,2
30,273,16,7
30,54,16,5
172,92,15,6
141,48,15,5
59,288,15,2
122,79,15,5
124,55,15,8
55,124,15,8
92,172,15,8
8,256,14,5
172,124,14,7
288,59,14,2
256,8,14,4
70,40,14,4
54,30,14,5
131,224,13,3
92,55,13,4
131,114,13,2
128,183,13,4
145,172,13,4
114,131,13,2
17,13,13,4
124,172,13,7
79,122,13,5
13,17,13,4
253,182,13,1
182,253,13,1
28,245,13,3
55,234,13,2
234,55,13,2
40,70,13,4
30,4,13,2
224,131,13,3
67,55,12,3
54,102,12,3
183,128,12,4
55,67,12,3
216,45,12,1
131,91,12,2
272,287,12,1
18,48,12,4
122,161,12,2
161,122,12,2
172,145,12,4
91,131,12,2
102,54,12,3
287,272,12,1
155,35,11,2
79,131,11,4
94,48,11,2
130,271,11,1
131,79,11,4
8,269,11,2
142,89,11,2
30,170,11,4
271,130,11,1
55,8,11,6
35,155,11,2
269,8,11,2
245,28,11,3
4,30,11,2
45,216,11,1
8,55,11,5
340,13,11,2
320,117,10,3
128,291,10,2
165,178,10,2
115,30,10,2
117,320,10,3
231,359,10,1
89,142,10,2
92,8,10,3
52,92,10,4
226,187,10,2
13,340,10,2
55,92,10,4
63,102,10,3
48,18,9,4
136,3,9,1
49,69,9,2
23,172,9,5
122,14,9,3
282,95,9,1
228,264,9,2
84,170,9,4
68,142,9,3
30,115,9,2
291,128,9,2
178,165,9,2
79,161,9,2
92,52,9,3
170,84,9,4
170,30,9,3
334,88,9,2
141,54,9,4
3,136,9,1
59,157,9,1
359,231,9,1
48,94,9,2
102,63,8,3
112,210,8,1
161,79,8,2
107,8,8,5
142,344,8,1
254,176,8,1
251,30,8,1
142,68,8,3
344,142,8,1
157,59,8,1
301,54,8,2
131,185,8,1
320,211,8,1
127,170,8,1
131,122,8,3
54,301,8,2
196,89,8,2
264,228,8,2
68,30,8,2
211,320,8,1
69,49,8,2
74,30,8,2
206,224,8,1
54,18,8,2
180,358,8,2
88,334,8,2
210,112,8,1
89,196,8,2
95,282,8,1
30,251,8,1
224,206,8,1
69,54,8,4
28,62,8,2
187,226,8,2
14,122,7,3
132,113,7,2
8,92,7,2
8,106,7,1
8,107,7,5
120,135,7,1
113,132,7,2
115,69,7,2
148,211,7,3
245,206,7,1
124,140,7,4
320,160,7,2
122,131,7,3
170,54,7,2
106,92,7,1
167,141,7,4
106,8,7,1
308,283,7,1
27,89,7,2
107,146,7,1
107,11,7,2
51,80,7,3
50,145,7,1
54,170,7,2
170,127,7,1
92,106,7,1
172,23,7,3
172,71,7,2
176,254,7,1
27,300,7,4
30,74,7,2
30,68,7,2
80,51,7,3
89,27,7,2
71,172,7,2
206,245,7,1
211,148,7,3
69,115,7,2
77,124,7,3
68,23,7,3
55,317,7,3
62,206,7,1
358,180,7,2
140,124,7,4
