port_id,lat,lon,area_deg2,stationary_points
8,13.44615105420749,144.65342441072175,0.0010020443500001624,17616
1,36.26514841332894,-83.88750521462774,489.85607991934995,49609
3,47.185019637304514,-123.87608794412267,13.75389557289998,8711
0,58.02426221737497,-141.87800242514118,83.90052422014999,1899
2,35.42364800665232,-119.98748774079286,9.570802001099981,5642
6,18.247245041727563,-65.76800131907454,3.4930546041000046,1877
7,20.692373352253632,-157.11848425333412,2.0528273860000006,987
10,41.118740290377225,-124.1713826918793,0.0019798194999965458,54
9,54.60072121329801,-163.85559640282898,0.9573885894499754,231
4,43.35729761998642,-124.26859358512436,1.5089899999979305e-05,72
5,24.560816116318644,-81.78089415621282,0.0007999847000000545,215
11,51.819715827205215,-177.08071098567243,0.0007316277999997456,35
