trial,k,r,neighbor_mode,min_dense_points,runtime_sec,total_points,coverage_ratio,noise_ratio,n_clusters,effective_ports,largest_cluster_points,largest_cluster_share,mean_cluster_points,median_cluster_points,edge_count,transition_count,score,rss_mb
42,30,0.0002,8,,0.04419569997116923,342,1.0,0.0,6,1,142,0.4152046783625731,57.0,47.5,1,1,0.8364271532810349,259.25390625
43,30,0.0003,4,,0.024675399996340275,342,1.0,0.0,6,1,142,0.4152046783625731,57.0,47.5,1,1,0.8373393495283447,259.25390625
44,30,0.0003,8,,0.04073110001627356,342,1.0,0.0,6,1,142,0.4152046783625731,57.0,47.5,1,1,0.8365865585478541,259.25390625
45,30,0.0005,4,,0.025972000032197684,342,1.0,0.0,6,1,142,0.4152046783625731,57.0,47.5,1,1,0.8372776823304194,259.25390625
46,30,0.0005,8,,0.025346999987959862,342,1.0,0.0,6,1,142,0.4152046783625731,57.0,47.5,1,1,0.8373073882963622,259.25390625
47,30,0.001,4,,0.07532419997733086,342,1.0,0.0,6,1,142,0.4152046783625731,57.0,47.5,1,1,0.8350410139773234,259.265625
48,30,0.001,8,,0.0763433999964036,342,1.0,0.0,6,1,142,0.4152046783625731,57.0,47.5,1,1,0.8349969849434665,259.265625
49,50,5e-06,4,,0.06867139996029437,342,1.0,0.0,8,1,111,0.32456140350877194,42.75,38.0,1,1,0.8534591304869457,259.26953125
50,50,5e-06,8,,0.03740469994954765,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8367406071426426,259.26953125
51,50,1e-05,4,,0.03493449999950826,342,1.0,0.0,8,1,111,0.32456140350877194,42.75,38.0,1,1,0.8549843000377696,259.26953125
52,50,1e-05,8,,0.010430700029246509,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8380272576986916,259.26953125
53,50,2e-05,4,,0.011390100000426173,342,1.0,0.0,8,1,111,0.32456140350877194,42.75,38.0,1,1,0.8561089725193272,259.26953125
54,50,2e-05,8,,0.010426599998027086,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8380274584904414,259.26953125
55,50,3e-05,4,,0.01262320001842454,342,1.0,0.0,8,1,111,0.32456140350877194,42.75,38.0,1,1,0.8560487717921806,259.26953125
56,50,3e-05,8,,0.010852299979887903,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8380066192847323,259.28125
57,50,5e-05,4,,0.010368799965362996,342,1.0,0.0,8,1,111,0.32456140350877194,42.75,38.0,1,1,0.8561589442886022,259.29296875
58,50,5e-05,8,,0.012085900001693517,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8379463301161634,259.29296875
59,50,8e-05,4,,0.009497299965005368,342,1.0,0.0,8,1,111,0.32456140350877194,42.75,38.0,1,1,0.8562016663605869,259.29296875
60,50,8e-05,8,,0.009830000053625554,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8380566932935701,259.29296875
61,50,0.0001,4,,0.012736700009554625,342,1.0,0.0,8,1,111,0.32456140350877194,42.75,38.0,1,1,0.8560432380182855,259.296875
62,50,0.0001,8,,0.00944240001263097,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8380757051272988,259.296875
63,50,0.00015,4,,0.010012799990363419,342,1.0,0.0,8,1,111,0.32456140350877194,42.75,38.0,1,1,0.8561763869667526,259.296875
64,50,0.00015,8,,0.013525199959985912,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.837876173377609,259.296875
65,50,0.0002,4,,0.010025499970652163,342,1.0,0.0,8,1,111,0.32456140350877194,42.75,38.0,1,1,0.8561757645033318,259.296875
66,50,0.0002,8,,0.04825239995261654,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8362418448715105,259.296875
67,50,0.0003,4,,0.020957800035830587,342,1.0,0.0,8,1,111,0.32456140350877194,42.75,38.0,1,1,0.8556456845041096,259.296875
68,50,0.0003,8,,0.020614099979866296,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8375335217963497,259.296875
69,50,0.0005,4,,0.028066699975170195,342,1.0,0.0,8,1,111,0.32456140350877194,42.75,38.0,1,1,0.855307040553395,259.296875
70,50,0.0005,8,,0.02099409996299073,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8375152883490835,259.296875
71,50,0.001,4,,0.020884199999272823,342,1.0,0.0,8,1,111,0.32456140350877194,42.75,38.0,1,1,0.8556492152280353,259.296875
72,50,0.001,8,,0.02658449998125434,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8372486055812527,259.296875
73,80,5e-06,4,,0.020267899963073432,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8375501452517325,259.296875
74,80,5e-06,8,,0.027657800004817545,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8371977372000029,259.30078125
75,80,1e-05,4,,0.02485560002969578,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8373307697536605,259.30078125
76,80,1e-05,8,,0.021015500009525567,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8375142619195146,259.3046875
77,80,2e-05,4,,0.03933499997947365,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.836651093123345,259.3046875
78,80,2e-05,8,,0.026995400025043637,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8372291186707407,259.3046875
79,80,3e-05,4,,0.027297499997075647,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8372148015410236,259.3046875
80,80,3e-05,8,,0.03236289997585118,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.836975990100446,259.3046875
81,80,5e-05,4,,0.031957700033672154,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8369950072356529,259.3046875
82,80,5e-05,8,,0.028883600025437772,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8371397709959988,259.3046875
83,80,8e-05,4,,0.03774259996134788,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8367249136230149,259.3046875
84,80,8e-05,8,,0.02080940001178533,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.837524149066616,259.3046875
85,80,0.0001,4,,0.02116350003052503,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8375071644397499,259.31640625
86,80,0.0001,8,,0.027298300003167242,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8372147636382931,259.31640625
87,80,0.00015,4,,0.020611600019037724,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8375336417963215,259.31640625
88,80,0.00015,8,,0.02909709996310994,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8371296890316411,259.31640625
89,80,0.0002,4,,0.037556499999482185,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8367335556354691,259.31640625
90,80,0.0002,8,,0.02194110001437366,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8374699076785429,259.31640625
91,80,0.0003,4,,0.026160100009292364,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8372687491086743,259.31640625
92,80,0.0003,8,,0.02232799999183044,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8374513914476643,259.31640625
93,80,0.0005,4,,0.020978400018066168,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8375160414069449,259.31640625
94,80,0.0005,8,,0.02888359996723011,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.837139770998748,259.31640625
95,80,0.001,4,,0.02282690000720322,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8374275358047851,259.31640625
96,80,0.001,8,,0.0318457999965176,342,1.0,0.0,7,1,142,0.4152046783625731,48.857142857142854,45.0,1,1,0.8370002616405804,259.3203125
97,120,5e-06,4,,0.0351719000027515,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8606877265644143,259.32421875
98,120,5e-06,8,,0.04691759997513145,342,1.0,0.0,9,0,97,0.28362573099415206,38.0,31.0,3,6,0.8601458205985681,259.328125
99,120,1e-05,4,,0.034642099984921515,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8607124597099172,259.328125
100,120,1e-05,8,,0.021223700023256242,342,1.0,0.0,9,0,97,0.28362573099415206,38.0,31.0,3,6,0.8613474392119069,259.328125
101,120,2e-05,4,,0.018618700036313385,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8614726509949031,259.328125
102,120,2e-05,8,,0.0440138999838382,342,1.0,0.0,9,0,97,0.28362573099415206,38.0,31.0,3,6,0.8602786526762949,259.328125
103,120,3e-05,4,,0.03284170001279563,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8607966990763785,259.328125
104,120,3e-05,8,,0.030719199974555522,342,1.0,0.0,9,0,97,0.28362573099415206,38.0,31.0,3,6,0.8608963872366373,259.328125
105,120,5e-05,4,,0.034390299988444895,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8607242236048953,259.33203125
106,120,5e-05,8,,0.034821600012946874,342,1.0,0.0,9,0,97,0.28362573099415206,38.0,31.0,3,6,0.8607040771070077,259.33203125
107,120,8e-05,4,,0.03760929999407381,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.860574264552691,259.33203125
108,120,8e-05,8,,0.07109270000364631,342,1.0,0.0,9,0,97,0.28362573099415206,38.0,31.0,3,6,0.8590678703332018,259.33203125
109,120,0.0001,4,,0.032596100005321205,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8608082132861066,259.33203125
110,120,0.0001,8,,0.05121559998951852,342,1.0,0.0,9,0,97,0.28362573099415206,38.0,31.0,3,6,0.8599505521306084,259.33203125
111,120,0.00015,4,,0.03724340000189841,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8605912633372146,259.33203125
112,120,0.00015,8,,0.025236900022719055,342,1.0,0.0,9,0,97,0.28362573099415206,38.0,31.0,3,6,0.8611557861800665,259.3359375
113,120,0.0002,4,,0.03390480001689866,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8607469219514386,259.34375
114,120,0.0002,8,,0.028553100011777133,342,1.0,0.0,9,0,97,0.28362573099415206,38.0,31.0,3,6,0.8609985473616537,259.35546875
115,120,0.0003,4,,0.03558829997200519,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8606683051397963,259.35546875
116,120,0.0003,8,,0.05060730001423508,342,1.0,0.0,9,0,97,0.28362573099415206,38.0,31.0,3,6,0.8599780916014901,259.35546875
117,120,0.0005,4,,0.056027700018603355,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8597338128919227,259.35546875
118,120,0.0005,8,,0.03807969996705651,342,1.0,0.0,9,0,97,0.28362573099415206,38.0,31.0,3,6,0.8605524285701451,259.35546875
119,120,0.001,4,,0.04877019999548793,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8600614562748984,259.35546875
120,120,0.001,8,,0.02455440000630915,342,1.0,0.0,9,0,97,0.28362573099415206,38.0,31.0,3,6,0.861188273465109,259.35546875
121,200,5e-06,4,,0.03500089998124167,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8606957067495614,259.35546875
122,200,5e-06,8,,0.03344590001506731,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8607683962885017,259.35546875
123,200,1e-05,4,,0.02879060001578182,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8609873251121357,259.35546875
124,200,1e-05,8,,0.09203690005233511,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8581725686337818,259.35546875
125,200,2e-05,4,,0.04650569998193532,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8601646184273729,259.35546875
126,200,2e-05,8,,0.031305400014389306,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8608688139719296,259.35546875
127,200,3e-05,4,,0.058322600030805916,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8596311436413008,259.35546875
128,200,3e-05,8,,0.07109400001354516,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8590678136751003,259.35546875
129,200,5e-05,4,,0.0661919999984093,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8592824386742938,259.35546875
130,200,5e-05,8,,0.04667070001596585,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8601570865650457,259.35546875
131,200,8e-05,4,,0.042665000015404075,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.860340610859213,259.35546875
132,200,8e-05,8,,0.0447654000017792,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8602442038890544,259.35546875
133,200,0.0001,4,,0.051691000000573695,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8599290515970632,259.35546875
134,200,0.0001,8,,0.033877699985168874,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8607481895743616,259.35546875
135,200,0.00015,4,,0.05765470000915229,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8596609781910356,259.35546875
136,200,0.00015,8,,0.031715999997686595,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8608495191189275,259.35546875
137,200,0.0002,4,,0.032243499998003244,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8608247534452576,259.35546875
138,200,0.0002,8,,0.06534749997081235,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8593196129881961,259.35546875
139,200,0.0003,4,,0.05105579999508336,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8599577836439856,259.35546875
140,200,0.0003,8,,0.04472669999813661,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.860245976688204,259.35546875
141,200,0.0005,4,,0.05579140002373606,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8597444098273108,259.35546875
142,200,0.0005,8,,0.09066450002137572,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8582301818649118,259.35546875
143,200,0.001,4,,0.09157789999153465,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8581918212919302,259.35546875
144,200,0.001,8,,0.058220400009304285,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8596357063925393,259.35546875
145,300,5e-06,4,,0.022478200029581785,342,1.0,0.0,12,0,97,0.28362573099415206,28.5,22.5,7,16,0.8612873680918397,259.35546875
146,300,5e-06,8,,0.03187060001073405,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8608422581575588,259.35546875
147,300,1e-05,4,,0.028265099972486496,342,1.0,0.0,12,0,97,0.28362573099415206,28.5,22.5,7,16,0.8610121627721027,259.359375
148,300,1e-05,8,,0.02665559999877587,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.861088393681736,259.359375
149,300,2e-05,4,,0.029705499997362494,342,1.0,0.0,12,0,97,0.28362573099415206,28.5,22.5,7,16,0.8609441430276025,259.359375
150,300,2e-05,8,,0.022986800002399832,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8612630560043584,259.359375
151,300,3e-05,4,,0.024154899991117418,342,1.0,0.0,12,0,97,0.28362573099415206,28.5,22.5,7,16,0.8612073099226515,259.359375
152,300,3e-05,8,,0.04262109997216612,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8603426299862637,259.359375
153,300,5e-05,4,,0.027248399972449988,342,1.0,0.0,12,0,97,0.28362573099415206,28.5,22.5,7,16,0.8610602890482415,259.359375
154,300,5e-05,8,,0.033808000036515296,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8607514501434422,259.359375
155,300,8e-05,4,,0.02466419996926561,342,1.0,0.0,12,0,97,0.28362573099415206,28.5,22.5,7,16,0.8611830440199586,259.359375
156,300,8e-05,8,,0.030471500009298325,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8609080478017678,259.36328125
157,300,0.0001,4,,0.07822080003097653,342,1.0,0.0,12,0,97,0.28362573099415206,28.5,22.5,7,16,0.8587592610223064,259.36328125
158,300,0.0001,8,,0.018822000012733042,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8614628561542871,259.36328125
159,300,0.00015,4,,0.019588899973314255,342,1.0,0.0,12,0,97,0.28362573099415206,28.5,22.5,7,16,0.8614259426473742,259.36328125
160,300,0.00015,8,,0.023122999991755933,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8612565494778979,259.36328125
161,300,0.0002,4,,0.019061299972236156,342,1.0,0.0,12,0,97,0.28362573099415206,28.5,22.5,7,16,0.8614513318688622,259.36328125
162,300,0.0002,8,,0.01808899996103719,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8614981899220423,259.36328125
163,300,0.0003,4,,0.02763650001725182,342,1.0,0.0,12,0,97,0.28362573099415206,28.5,22.5,7,16,0.8610419067967956,259.36328125
164,300,0.0003,8,,0.02027430001180619,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8613929989694916,259.36328125
165,300,0.0005,4,,0.02727459999732673,342,1.0,0.0,12,0,97,0.28362573099415206,28.5,22.5,7,16,0.86105904765412,259.36328125
166,300,0.0005,8,,0.02282120002200827,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8612709693572705,259.36328125
167,300,0.001,4,,0.02235300000756979,342,1.0,0.0,12,0,97,0.28362573099415206,28.5,22.5,7,16,0.8612933566114566,259.36328125
168,300,0.001,8,,0.10044149996247143,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8578228789865724,259.36328125
169,500,5e-06,4,,0.019870600022841245,342,1.0,0.0,16,0,97,0.28362573099415206,21.375,8.5,7,16,0.8614123974057526,259.36328125
170,500,5e-06,8,,0.02526579995173961,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.861154411485928,259.36328125
171,500,1e-05,4,,0.036297100014053285,342,1.0,0.0,16,0,97,0.28362573099415206,21.375,8.5,7,16,0.86063528169904,259.36328125
172,500,1e-05,8,,0.029487099964171648,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8609544442499864,259.37890625
173,500,2e-05,4,,0.030997599998954684,342,1.0,0.0,16,0,97,0.28362573099415206,21.375,8.5,7,16,0.8608832881428093,259.37890625
174,500,2e-05,8,,0.04973049997352064,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8600178429929832,259.37890625
175,500,3e-05,4,,0.027819100010674447,342,1.0,0.0,16,0,97,0.28362573099415206,21.375,8.5,7,16,0.8610332628008077,259.37890625
176,500,3e-05,8,,0.0338190000038594,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8607509355348869,259.37890625
177,500,5e-05,4,,0.03368140000384301,342,1.0,0.0,16,0,97,0.28362573099415206,21.375,8.5,7,16,0.8607573736276074,259.37890625
178,500,5e-05,8,,0.02468360000057146,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8611821201707593,259.37890625
179,500,8e-05,4,,0.030153899977449328,342,1.0,0.0,16,0,97,0.28362573099415206,21.375,8.5,7,16,0.8609230071422037,259.3828125
180,500,8e-05,8,,0.023786199977621436,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8612248919211821,259.3828125
181,500,0.0001,4,,0.021974900038912892,342,1.0,0.0,16,0,97,0.28362573099415206,21.375,8.5,7,16,0.8613114506512215,259.3828125
182,500,0.0001,8,,0.027134499978274107,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8610656865266777,259.3828125
183,500,0.00015,4,,0.02660979999927804,342,1.0,0.0,16,0,97,0.28362573099415206,21.375,8.5,7,16,0.8610905664093872,259.3828125
184,500,0.00015,8,,0.03748780000023544,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.8605799078041969,259.38671875
185,500,0.0002,4,,0.032253700017463416,342,1.0,0.0,16,0,97,0.28362573099415206,21.375,8.5,7,16,0.8608242748125206,259.38671875
186,500,0.0002,8,,0.023684100015088916,342,1.0,0.0,10,0,97,0.28362573099415206,34.2,22.5,5,16,0.861229762946176,259.38671875
187,500,0.0003,4,,0.046157100005075336,342,1.0,0.0,16,0,97,0.28362573099415206,21.375,8.5,7,16,0.8601805390061958,259.38671875
