source_port,target_port,transition_count,unique_vessels
38,56,10,8
56,38,10,7
0,67,7,6
38,24,6,3
163,2,5,2
56,276,5,2
120,0,5,4
56,68,5,2
276,56,5,2
24,56,4,4
24,38,4,2
2,163,4,2
213,25,4,1
56,14,4,2
68,56,4,1
14,56,4,3
14,345,4,1
228,234,3,1
2,105,3,1
213,0,3,1
2,0,3,2
73,328,3,1
85,297,3,1
62,67,3,2
25,46,3,1
123,105,3,1
124,0,3,2
105,138,3,2
105,2,3,2
43,62,3,1
46,25,3,1
42,27,3,1
38,276,3,3
25,213,3,1
33,126,3,2
345,14,3,1
0,124,3,1
0,120,3,2
0,2,3,2
0,58,2,1
0,43,2,1
0,163,2,1
0,62,2,1
328,73,2,1
328,181,2,1
25,48,2,1
25,68,2,2
297,33,2,1
33,9,2,1
27,42,2,1
25,232,2,1
33,85,2,1
43,0,2,2
48,68,2,1
43,214,2,1
67,297,2,1
67,80,2,1
67,0,2,2
62,226,2,2
62,43,2,1
62,68,2,1
25,1,2,1
58,0,2,1
14,38,2,1
15,67,2,1
9,33,2,1
56,24,2,2
67,118,2,1
67,195,2,1
67,163,2,1
67,125,2,2
80,92,2,1
68,48,2,1
67,200,2,2
68,188,2,2
68,106,2,1
68,213,2,1
234,228,2,1
364,330,2,1
2,328,2,2
138,120,2,1
163,49,2,1
163,0,2,1
125,62,2,2
126,125,2,1
125,165,2,1
126,30,2,2
126,33,2,1
138,123,2,1
129,83,2,1
129,279,2,1
163,67,2,1
102,105,2,2
114,0,2,1
105,163,2,1
102,46,2,1
100,67,2,2
92,80,2,1
92,105,2,2
165,33,2,1
181,73,2,1
188,68,2,2
213,141,2,1
200,30,2,1
195,15,2,1
192,43,2,2
192,0,2,2
214,0,2,2
232,25,2,1
0,213,2,1
0,192,2,2
232,0,2,1
0,232,2,1
44,168,1,1
43,192,1,1
30,62,1,1
25,106,1,1
30,125,1,1
33,92,1,1
30,192,1,1
30,200,1,1
49,163,1,1
15,49,1,1
15,120,1,1
15,195,1,1
15,0,1,1
9,0,1,1
43,100,1,1
33,165,1,1
33,297,1,1
38,14,1,1
49,15,1,1
48,364,1,1
48,25,1,1
46,226,1,1
46,102,1,1
46,125,1,1
46,68,1,1
46,62,1,1
43,2,1,1
44,364,1,1
30,165,1,1
30,126,1,1
297,67,1,1
297,85,1,1
297,100,1,1
30,102,1,1
330,364,1,1
345,56,1,1
330,44,1,1
330,168,1,1
0,138,1,1
276,38,1,1
279,129,1,1
279,189,1,1
328,2,1,1
0,125,1,1
0,114,1,1
0,105,1,1
0,83,1,1
0,9,1,1
0,100,1,1
0,15,1,1
83,85,1,1
83,68,1,1
83,62,1,1
80,129,1,1
80,125,1,1
80,67,1,1
73,181,1,1
68,257,1,1
68,67,1,1
68,226,1,1
68,190,1,1
68,62,1,1
67,257,1,1
67,214,1,1
68,25,1,1
68,46,1,1
67,120,1,1
67,114,1,1
67,102,1,1
67,190,1,1
67,213,1,1
62,126,1,1
62,192,1,1
62,0,1,1
62,257,1,1
67,15,1,1
67,33,1,1
67,30,1,1
67,43,1,1
67,62,1,1
67,83,1,1
67,92,1,1
49,105,1,1
49,126,1,1
9,123,1,1
9,138,1,1
105,214,1,1
106,25,1,1
105,200,1,1
106,68,1,1
102,62,1,1
105,102,1,1
105,67,1,1
105,9,1,1
125,46,1,1
118,67,1,1
120,102,1,1
105,123,1,1
114,118,1,1
114,67,1,1
114,2,1,1
102,67,1,1
100,85,1,1
100,43,1,1
92,200,1,1
85,228,1,1
92,100,1,1
92,49,1,1
92,126,1,1
92,165,1,1
100,0,1,1
85,181,1,1
83,129,1,1
85,67,1,1
141,213,1,1
141,68,1,1
138,232,1,1
126,190,1,1
126,328,1,1
126,200,1,1
129,80,1,1
138,105,1,1
126,165,1,1
125,2,1,1
125,0,1,1
123,9,1,1
125,67,1,1
125,126,1,1
126,67,1,1
126,92,1,1
118,114,1,1
190,68,1,1
190,67,1,1
190,43,1,1
189,129,1,1
168,330,1,1
192,190,1,1
190,105,1,1
190,100,1,1
165,126,1,1
168,44,1,1
163,214,1,1
165,92,1,1
165,125,1,1
163,257,1,1
165,80,1,1
214,43,1,1
200,105,1,1
200,67,1,1
200,92,1,1
200,15,1,1
192,228,1,1
195,0,1,1
195,67,1,1
1,234,1,1
2,114,1,1
2,125,1,1
2,124,1,1
0,195,1,1
1,25,1,1
1,232,1,1
214,105,1,1
226,62,1,1
226,46,1,1
2,257,1,1
2,126,1,1
228,192,1,1
228,83,1,1
232,138,1,1
226,83,1,1
234,1,1,1
257,2,1,1
257,68,1,1
257,67,1,1
257,126,1,1
257,163,1,1
364,48,1,1
364,168,1,1
