port_id,lat,lon,feature_points,area_deg2
0,42.92744765360097,-82.44374208796766,71,0.004822763950000838
67,42.290823710241966,-83.10243632505082,57,0.005020372350000072
56,41.660140384457954,-88.02563695166631,57,0.0015787551999998572
68,41.67765227774447,-87.56573338131321,52,0.002001199600000273
38,41.48143506937597,-88.13511497345792,39,0.0006553997999997907
2,46.50139152963375,-84.35123516291179,33,0.0010311372500000895
14,41.8635030717714,-87.66004410082571,32,0.0031521879000004503
105,41.507266464006506,-81.72238064595619,31,0.0011892264500001385
25,43.026784229018396,-87.8841073291258,27,0.001452980200000091
15,43.27997814118092,-79.81717774640502,24,0.0012453368999999605
80,46.75348136471922,-92.10235126291573,21,0.0011360710500002216
163,41.90950750574787,-80.79018807143044,20,8.710480000000772e-05
276,41.42585967704962,-88.18754135648244,17,1.4308699999971686e-05
62,46.16352557575466,-84.06817054267692,16,0.002068309799999956
46,43.7465190002567,-81.72651573945325,16,9.154849999998122e-06
102,41.684344429185956,-83.47508326785888,15,0.0002620945500002741
33,47.01564546869988,-91.67334721124188,15,6.754500000127355e-07
126,45.95794839683017,-83.88714190825029,15,0.0007713599499998282
61,43.63482767529674,-79.36969420780318,14,0.0006670046999999254
24,41.58072367226119,-88.0709934861258,14,0.00013143209999981026
213,45.318822715121954,-85.29035267288425,14,3.5276499999850075e-06
125,46.05877585029556,-83.97048866504898,13,0.0008481003999999542
92,45.73439304778412,-83.70614471868808,12,0.004917949700000043
43,46.576274229916926,-87.38202450826579,12,1.2913650000048187e-05
195,42.89145200085867,-79.24696328799638,12,3.113354999995705e-05
257,48.40412691518692,-89.21728152015233,11,7.386990000004969e-05
138,45.0552961616862,-83.39733975248893,9,0.00014682844999990886
232,45.75522575873047,-84.53260088881909,9,1.2728500000001548e-06
83,46.02887843432593,-83.87125059236998,9,0.0001969360499999485
27,44.828938684355734,-87.3692408379558,9,0.00024699990000007937
30,45.876661381110274,-83.81825611596847,8,0.0010096794499998263
200,42.13333962033834,-83.12647475030013,7,0.00046920460000048384
297,46.77221042230917,-92.00164242250979,7,1.6614999999864643e-07
42,45.092311089619635,-87.58316152804656,7,5.273399999988169e-06
165,47.37915787789229,-87.92330640746725,7,1.610600000000181e-05
120,42.75486814958709,-82.4727820494158,7,6.240445000013672e-05
112,46.81144748915902,-90.8124917359778,6,2.3445000000317403e-07
188,41.6461,-87.47116999999999,6,2.525654999999717e-05
114,42.42752382783311,-82.80717571243257,6,2.5696000000131323e-06
192,43.07604333333333,-82.40380666666665,6,0.0005986427499998854
328,41.615130482269684,-87.32519421276594,6,2.3499999996195636e-08
129,46.70081654432134,-92.01813725300093,6,2.382599999951477e-06
228,45.56850333333333,-86.38902999999999,6,0.0001934524999998943
85,47.1754078958696,-86.39289307868617,6,0.00041205510000002355
100,46.45456744401924,-84.5577851309069,6,0.00011423194999994163
118,43.61942422796552,-83.84285307819748,5,5.030000000773782e-08
9,45.1783,-83.15980294736843,5,0.0004715800000002379
234,45.14784098039216,-87.3661368627451,5,1.190000000080429e-08
124,42.798021527777784,-80.04340875000003,5,1.1999999998736144e-09
214,43.12466722203181,-82.41255549538468,5,0.00016718220000017794
190,43.44730960392775,-82.42530282600579,5,0.00023309005000012555
106,44.09816674096,-87.65637668059667,5,1.1485999999860795e-06
1,44.512893631769806,-88.01896775258929,5,7.843099999815068e-06
48,43.94139490479318,-86.44338097614357,5,4.5690000001365155e-07
279,45.88072134066309,-84.69756495307632,5,1.7599500000057263e-06
49,41.88637740254259,-82.95046993725828,4,0.000837422650000126
267,44.63225232961277,-92.63708694754482,4,4.0764999994543925e-07
160,41.51447049349484,-90.50541382682816,4,3.7150000011824353e-08
44,42.77307547028528,-86.19129279294143,4,0.00016744730000003063
293,43.08813333333333,-79.07320666666666,4,7.20000000229702e-09
226,46.256486320188344,-84.1074049587993,4,8.834799999997054e-05
58,41.75710219251342,-81.28035971479501,4,1.6829999998761235e-07
189,41.63722649478117,-87.15481750716185,4,1.3380999999821038e-06
330,43.73456666666667,-86.57744666666667,4,2.3346499999852004e-06
168,45.289799784609464,-87.15123006354462,4,6.96100000017292e-06
364,42.79211710743801,-86.1172882369146,4,6.0499999988668995e-09
181,47.198743333333326,-86.50119666666664,4,8.139889999985326e-05
73,46.73567212121212,-84.97339999999997,4,4.4000000004839765e-09
123,44.99087924177874,-83.24619811176863,4,2.485730000004882e-05
141,43.06921041698876,-86.21478197242098,4,7.567349999945966e-06
335,41.45540200000001,-90.71649866666668,4,1.9999999999906774e-09
345,41.917507904383086,-87.66330141085632,4,2.5644000000247545e-06
