source_port,target_port,transition_count,unique_vessels
110,296,6,6
72,1197,5,5
54,3,4,4
951,12,4,4
12,129,4,1
284,12,4,4
138,18,4,4
100,1335,4,4
8,171,3,3
8,197,3,3
131,536,3,3
171,283,3,3
181,35,3,3
27,142,3,3
368,12,3,3
644,0,3,3
12,151,3,3
35,1324,3,3
129,12,3,1
98,325,3,3
1423,2,3,1
480,168,3,3
307,211,3,3
216,1220,3,3
263,273,3,3
135,8,3,3
8,982,3,3
1220,8,3,3
0,28,3,3
129,17,3,2
1379,296,3,3
0,644,3,3
8,851,2,2
8,652,2,2
1202,436,2,2
1566,960,2,2
1224,20,2,2
30,135,2,2
517,131,2,2
549,153,2,2
577,135,2,2
602,43,2,2
594,165,2,2
701,350,2,2
670,165,2,2
765,475,2,2
851,166,2,2
732,9,2,2
760,951,2,2
14,137,2,2
17,125,2,1
21,2,2,2
17,129,2,2
1127,157,2,2
1186,332,2,2
982,8,2,2
1053,32,2,2
1101,393,2,2
8,1014,2,2
343,472,2,2
358,8,2,2
502,8,2,2
23,1076,2,2
424,207,2,2
433,228,2,2
24,403,2,2
24,26,2,1
26,24,2,1
28,3,2,2
185,166,2,2
189,0,2,2
193,565,2,1
197,155,2,2
224,0,2,2
245,620,2,2
281,11,2,2
273,263,2,2
47,661,2,2
43,1276,2,1
286,1023,2,1
296,1379,2,2
369,493,2,2
367,666,2,2
70,704,2,2
89,323,2,2
129,96,2,2
156,130,2,2
151,12,2,2
143,510,2,2
166,851,2,2
176,18,2,2
175,480,2,2
168,201,2,2
125,17,2,1
1357,175,2,2
8,154,2,2
1324,35,2,2
8,135,2,2
3,28,2,2
2,1423,2,1
2,1412,2,1
1607,769,1,1
0,224,1,1
12,226,1,1
12,193,1,1
12,91,1,1
12,71,1,1
8,1344,1,1
8,926,1,1
8,538,1,1
8,166,1,1
1122,110,1,1
1113,459,1,1
1099,840,1,1
1096,1186,1,1
1092,111,1,1
1083,1458,1,1
1065,1420,1,1
1056,1447,1,1
137,211,1,1
136,325,1,1
135,577,1,1
135,154,1,1
131,517,1,1
130,156,1,1
129,2,1,1
115,42,1,1
111,1092,1,1
106,21,1,1
101,422,1,1
96,761,1,1
1458,742,1,1
1435,75,1,1
1412,1423,1,1
1412,2,1,1
175,1357,1,1
174,12,1,1
167,633,1,1
166,185,1,1
166,155,1,1
165,310,1,1
160,1302,1,1
155,197,1,1
154,1033,1,1
154,143,1,1
154,8,1,1
153,717,1,1
151,89,1,1
143,577,1,1
141,793,1,1
140,577,1,1
180,17,1,1
96,356,1,1
96,40,1,1
84,797,1,1
83,12,1,1
81,672,1,1
78,98,1,1
77,212,1,1
75,580,1,1
75,410,1,1
75,18,1,1
73,245,1,1
71,12,1,1
62,789,1,1
178,224,1,1
177,341,1,1
234,0,1,1
233,100,1,1
226,368,1,1
224,674,1,1
223,463,1,1
219,553,1,1
214,14,1,1
212,500,1,1
212,77,1,1
208,414,1,1
208,285,1,1
207,734,1,1
201,602,1,1
197,1344,1,1
194,1264,1,1
191,83,1,1
308,1118,1,1
295,1461,1,1
295,1434,1,1
285,208,1,1
283,171,1,1
280,518,1,1
278,339,1,1
275,670,1,1
269,509,1,1
253,24,1,1
246,129,1,1
241,629,1,1
240,522,1,1
240,239,1,1
240,33,1,1
239,1048,1,1
322,678,1,1
310,1314,1,1
310,594,1,1
62,650,1,1
51,289,1,1
50,32,1,1
48,962,1,1
45,620,1,1
45,191,1,1
42,1124,1,1
42,880,1,1
42,294,1,1
40,96,1,1
39,1172,1,1
39,517,1,1
37,24,1,1
403,1235,1,1
399,701,1,1
394,130,1,1
386,1425,1,1
382,853,1,1
377,12,1,1
368,157,1,1
361,394,1,1
356,96,1,1
350,1330,1,1
350,765,1,1
350,399,1,1
348,140,1,1
323,89,1,1
323,12,1,1
322,806,1,1
487,1172,1,1
487,39,1,1
487,20,1,1
483,30,1,1
481,280,1,1
475,81,1,1
470,320,1,1
459,738,1,1
445,26,1,1
444,1169,1,1
442,1030,1,1
442,668,1,1
441,563,1,1
427,721,1,1
427,362,1,1
425,966,1,1
510,143,1,1
510,19,1,1
509,233,1,1
502,171,1,1
36,238,1,1
35,1266,1,1
32,1183,1,1
32,50,1,1
28,0,1,1
27,1,1,1
26,1475,1,1
21,1335,1,1
500,212,1,1
499,252,1,1
495,186,1,1
493,1324,1,1
623,38,1,1
616,1162,1,1
608,0,1,1
602,201,1,1
597,488,1,1
577,143,1,1
565,12,1,1
561,856,1,1
559,433,1,1
549,717,1,1
548,187,1,1
538,166,1,1
536,1064,1,1
536,131,1,1
522,488,1,1
517,39,1,1
718,28,1,1
712,936,1,1
702,368,1,1
683,281,1,1
678,322,1,1
677,627,1,1
672,26,1,1
670,275,1,1
669,536,1,1
668,1444,1,1
662,961,1,1
662,151,1,1
652,8,1,1
650,789,1,1
643,308,1,1
628,1513,1,1
862,486,1,1
862,343,1,1
856,561,1,1
851,358,1,1
851,8,1,1
840,1099,1,1
822,435,1,1
802,761,1,1
797,62,1,1
793,386,1,1
789,650,1,1
769,96,1,1
754,477,1,1
747,17,1,1
745,24,1,1
721,370,1,1
892,40,1,1
880,638,1,1
880,42,1,1
