source_port,target_port,transition_count,unique_vessels
143,49,118,60
49,143,114,56
75,2112,111,43
75,124,106,47
2112,75,106,44
49,106,106,52
106,49,105,44
124,75,94,44
25,49,92,44
593,75,91,39
49,25,90,42
75,224,87,52
75,85,87,42
224,75,85,58
85,75,85,41
148,85,75,42
25,106,75,38
85,148,73,36
75,593,73,36
106,25,66,35
75,260,65,38
379,75,64,33
49,237,63,33
106,491,62,29
49,55,61,25
260,75,60,32
75,379,58,30
237,49,58,31
491,106,58,30
55,49,56,23
143,1139,56,27
49,1139,53,25
148,75,52,28
75,148,52,30
1139,143,50,27
1139,49,48,24
279,85,43,22
85,279,40,23
124,98,39,18
98,124,38,15
403,124,37,22
85,98,37,21
49,81,36,17
143,106,35,20
124,403,35,22
85,124,34,18
196,75,34,25
75,98,33,15
1139,25,33,22
124,85,32,22
106,143,31,19
106,482,31,20
98,85,30,20
25,1139,30,17
524,49,30,11
49,482,30,18
49,75,30,18
75,56,30,17
75,196,29,23
1139,106,29,14
75,49,29,14
323,75,29,20
98,148,28,15
482,25,28,17
98,75,28,15
25,143,28,17
75,682,27,13
56,75,27,17
482,106,27,18
143,25,27,17
482,49,27,17
81,49,26,16
148,98,26,17
49,524,26,12
682,75,25,15
49,852,25,13
1139,482,24,15
75,323,24,17
852,49,23,10
482,1139,23,16
106,1139,23,13
403,75,23,12
49,124,23,14
148,124,23,13
130,49,22,13
124,260,22,14
148,279,22,11
482,143,22,13
124,148,21,11
75,403,21,9
49,130,21,11
56,593,21,11
31,49,21,7
593,124,20,9
124,49,20,13
143,482,20,14
593,56,20,12
1921,390,19,12
25,482,19,12
279,98,18,13
593,1921,18,10
124,379,18,13
148,49,18,8
379,124,18,13
98,279,18,15
390,1921,18,13
49,229,17,10
124,593,17,7
1921,593,17,10
231,2734,17,4
75,1082,17,13
49,148,16,8
124,679,16,9
49,611,15,8
179,124,15,11
106,179,15,7
49,85,15,6
279,323,15,4
260,85,15,12
49,31,15,6
323,85,15,9
229,124,15,6
124,179,14,11
2112,224,14,7
229,81,14,10
403,85,14,9
323,124,14,9
3163,106,14,8
106,3163,14,7
224,2112,14,8
229,49,14,9
85,403,14,6
106,75,14,10
106,1063,14,11
1082,75,14,10
81,229,14,10
1135,49,14,6
323,279,13,5
1076,124,13,2
75,603,13,8
2734,231,13,5
260,124,13,10
279,148,13,8
229,106,13,10
2112,124,13,7
379,593,12,9
196,224,12,7
1921,776,12,11
